pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_1,8.6,5.5,NA,KL1,"Corrected, measured radial variation","Measurements started in October 2010,Sensors just placed at 2 cm sapwood depth",cm3 cm-2 h-1,55.39,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_10,7.96,5,NA,AL2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,36.37,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_11,6.05,6,NA,AM1,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,12.19,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_12,5.41,4.5,NA,AM2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,12.19,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_13,4.14,4.5,NA,AM3,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,21.34,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_14,4.14,4.5,NA,AM4,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,26.87,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_2,9.2,5.75,NA,KL2,"Corrected, measured radial variation","Measurements started in October 2010,Sensors just placed at 2 cm sapwood depth",cm3 cm-2 h-1,63.58,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_3,5.4,5.1,NA,KM1,"Corrected, measured radial variation","Measurements started in October 2010,Sensors just placed at 2 cm sapwood depth",cm3 cm-2 h-1,16.61,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_4,4.1,4.74,NA,KM2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,21.22,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_5,4.8,5.15,NA,KM3,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,12.18,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_6,2.2,5.3,NA,MS1,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,7.06,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_7,3.3,5.3,NA,KS2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,7.54,NA,TRUE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Kob_Js_8,3.2,5.2,NA,KS3,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,3.23,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Kandelia obovata,NA,CHN_YUN_YUN,g m-2 s-1
NA,No azimuthal correction,0.1,CHN_YUN_YUN_Ama_Js_9,7.01,6.1,NA,AL1,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,47.29,NA,FALSE,No correction,Long time-window zero flow,1.3,20,PlantSensors,HD,30,dominant,Avicennia marina,NA,CHN_YUN_YUN,g m-2 s-1
