TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_T0F_Eni_Js_1,AUS_CAR_THI_T0F_Eni_Js_2,AUS_CAR_THI_T0F_Eni_Js_3,AUS_CAR_THI_T0F_Eni_Js_4,AUS_CAR_THI_T0F_Eni_Js_5,AUS_CAR_THI_T0F_Eni_Js_6,AUS_CAR_THI_T0F_Eni_Js_7,AUS_CAR_THI_T0F_Eni_Js_8,AUS_CAR_THI_T0F_Eni_Js_9,AUS_CAR_THI_T0F_Eni_Js_10,AUS_CAR_THI_T0F_Eni_Js_11,AUS_CAR_THI_T0F_Eni_Js_12
2008-11-26T01:30:00Z,2008-11-26T11:27:23Z,41.24,31.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T02:00:00Z,2008-11-26T11:57:23Z,43.66,31.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T02:30:00Z,2008-11-26T12:27:23Z,43.79,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T03:00:00Z,2008-11-26T12:57:23Z,44.18,36.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T03:30:00Z,2008-11-26T13:27:23Z,40.23,31.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T04:00:00Z,2008-11-26T13:57:23Z,36.12,29.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T04:30:00Z,2008-11-26T14:27:23Z,36.31,25.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T05:00:00Z,2008-11-26T14:57:23Z,32.31,23.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T05:30:00Z,2008-11-26T15:27:23Z,27.85,23.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T06:00:00Z,2008-11-26T15:57:23Z,24.99,22.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T06:30:00Z,2008-11-26T16:27:23Z,23.94,22.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T07:00:00Z,2008-11-26T16:57:23Z,23.27,23.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T07:30:00Z,2008-11-26T17:27:23Z,18.53,16.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T08:00:00Z,2008-11-26T17:57:23Z,12.89,12.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T08:30:00Z,2008-11-26T18:27:23Z,8.82,9.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T09:00:00Z,2008-11-26T18:57:23Z,7.24,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T09:30:00Z,2008-11-26T19:27:23Z,5.35,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T10:00:00Z,2008-11-26T19:57:23Z,4.77,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T10:30:00Z,2008-11-26T20:27:23Z,4.91,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T11:00:00Z,2008-11-26T20:57:23Z,4.57,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T11:30:00Z,2008-11-26T21:27:23Z,4.78,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T12:00:00Z,2008-11-26T21:57:23Z,5.25,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T12:30:00Z,2008-11-26T22:27:23Z,6.88,7.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T13:00:00Z,2008-11-26T22:57:23Z,5.77,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T13:30:00Z,2008-11-26T23:27:23Z,7.73,8.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T14:00:00Z,2008-11-26T23:57:23Z,7.58,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T14:30:00Z,2008-11-27T00:27:01Z,7.05,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T15:00:00Z,2008-11-27T00:57:01Z,8.51,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T15:30:00Z,2008-11-27T01:27:01Z,7.3,8.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T16:00:00Z,2008-11-27T01:57:01Z,8.41,7.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T16:30:00Z,2008-11-27T02:27:01Z,10.59,9.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T17:00:00Z,2008-11-27T02:57:01Z,12.47,10.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T17:30:00Z,2008-11-27T03:27:01Z,11.63,9.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T18:00:00Z,2008-11-27T03:57:01Z,10.41,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T18:30:00Z,2008-11-27T04:27:01Z,10.81,9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T19:00:00Z,2008-11-27T04:57:01Z,8.95,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T19:30:00Z,2008-11-27T05:27:01Z,10.21,9.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T20:00:00Z,2008-11-27T05:57:01Z,15.99,13.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T20:30:00Z,2008-11-27T06:27:01Z,27.95,20.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T21:00:00Z,2008-11-27T06:57:01Z,34.05,25.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T21:30:00Z,2008-11-27T07:27:01Z,38.48,31.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T22:00:00Z,2008-11-27T07:57:01Z,40.17,34.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T22:30:00Z,2008-11-27T08:27:01Z,34.81,28.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T23:00:00Z,2008-11-27T08:57:01Z,36.67,28.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T23:30:00Z,2008-11-27T09:27:01Z,26.51,34.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T00:00:00Z,2008-11-27T09:57:01Z,15.98,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T00:30:00Z,2008-11-27T10:27:01Z,24.2,19.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T01:00:00Z,2008-11-27T10:57:01Z,22.04,17.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T01:30:00Z,2008-11-27T11:27:01Z,34.11,27.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T02:00:00Z,2008-11-27T11:57:01Z,55.69,66.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T02:30:00Z,2008-11-27T12:27:01Z,57.68,39.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T03:00:00Z,2008-11-27T12:57:01Z,57.28,45.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T03:30:00Z,2008-11-27T13:27:01Z,50.26,36.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T04:00:00Z,2008-11-27T13:57:01Z,46.65,33.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T04:30:00Z,2008-11-27T14:27:01Z,43.45,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T05:00:00Z,2008-11-27T14:57:01Z,42.51,31.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T05:30:00Z,2008-11-27T15:27:01Z,27.27,25.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T06:00:00Z,2008-11-27T15:57:01Z,10.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T06:30:00Z,2008-11-27T16:27:01Z,16,15.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T07:00:00Z,2008-11-27T16:57:01Z,14.88,19.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T07:30:00Z,2008-11-27T17:27:01Z,14.94,15.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T08:00:00Z,2008-11-27T17:57:01Z,12.06,12.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T08:30:00Z,2008-11-27T18:27:01Z,8.83,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T09:00:00Z,2008-11-27T18:57:01Z,7.5,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T09:30:00Z,2008-11-27T19:27:01Z,5.65,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T10:00:00Z,2008-11-27T19:57:01Z,4.4,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T10:30:00Z,2008-11-27T20:27:01Z,4.2,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T11:00:00Z,2008-11-27T20:57:01Z,4.33,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T11:30:00Z,2008-11-27T21:27:01Z,5.75,10.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T12:00:00Z,2008-11-27T21:57:01Z,5.64,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T12:30:00Z,2008-11-27T22:27:01Z,5.96,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T13:00:00Z,2008-11-27T22:57:01Z,5.35,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T13:30:00Z,2008-11-27T23:27:01Z,5.73,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T14:00:00Z,2008-11-27T23:57:01Z,5.68,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T14:30:00Z,2008-11-28T00:26:39Z,4.41,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T15:00:00Z,2008-11-28T00:56:39Z,5.01,5.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T15:30:00Z,2008-11-28T01:26:39Z,4.54,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T16:00:00Z,2008-11-28T01:56:39Z,4.95,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T16:30:00Z,2008-11-28T02:26:39Z,4.95,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T17:00:00Z,2008-11-28T02:56:39Z,5.24,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T17:30:00Z,2008-11-28T03:26:39Z,4.13,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T18:00:00Z,2008-11-28T03:56:39Z,4.92,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T18:30:00Z,2008-11-28T04:26:39Z,4.48,4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T19:00:00Z,2008-11-28T04:56:39Z,4.79,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T19:30:00Z,2008-11-28T05:26:39Z,5.99,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T20:00:00Z,2008-11-28T05:56:39Z,6.9,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T20:30:00Z,2008-11-28T06:26:39Z,11.69,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T21:00:00Z,2008-11-28T06:56:39Z,7.81,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T21:30:00Z,2008-11-28T07:26:39Z,6.27,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T22:00:00Z,2008-11-28T07:56:39Z,4.87,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T22:30:00Z,2008-11-28T08:26:39Z,7.88,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T23:00:00Z,2008-11-28T08:56:39Z,8.11,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-27T23:30:00Z,2008-11-28T09:26:39Z,9.87,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T00:00:00Z,2008-11-28T09:56:39Z,19.81,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T00:30:00Z,2008-11-28T10:26:39Z,30.31,33.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T01:00:00Z,2008-11-28T10:56:39Z,27.75,24.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T01:30:00Z,2008-11-28T11:26:39Z,32.14,24.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T02:00:00Z,2008-11-28T11:56:39Z,29.02,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T02:30:00Z,2008-11-28T12:26:39Z,28.99,25.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T03:00:00Z,2008-11-28T12:56:39Z,34.25,28.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T03:30:00Z,2008-11-28T13:26:39Z,25.19,23.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T04:00:00Z,2008-11-28T13:56:39Z,15.01,15.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T04:30:00Z,2008-11-28T14:26:39Z,12.56,15.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T05:00:00Z,2008-11-28T14:56:39Z,11.59,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T05:30:00Z,2008-11-28T15:26:39Z,10.19,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T06:00:00Z,2008-11-28T15:56:39Z,8.19,8.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T06:30:00Z,2008-11-28T16:26:39Z,6.9,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T07:00:00Z,2008-11-28T16:56:39Z,6.03,7.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T07:30:00Z,2008-11-28T17:26:39Z,5.47,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T08:00:00Z,2008-11-28T17:56:39Z,4.12,5.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T08:30:00Z,2008-11-28T18:26:39Z,3.28,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T09:00:00Z,2008-11-28T18:56:39Z,3.4,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T09:30:00Z,2008-11-28T19:26:39Z,3.84,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T10:00:00Z,2008-11-28T19:56:39Z,2.77,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T10:30:00Z,2008-11-28T20:26:39Z,3.03,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T11:00:00Z,2008-11-28T20:56:39Z,3.74,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T11:30:00Z,2008-11-28T21:26:39Z,3.46,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T12:00:00Z,2008-11-28T21:56:39Z,3.84,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T12:30:00Z,2008-11-28T22:26:39Z,3.48,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T13:00:00Z,2008-11-28T22:56:39Z,3.72,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T13:30:00Z,2008-11-28T23:26:39Z,2.89,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T14:00:00Z,2008-11-28T23:56:39Z,3.27,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T14:30:00Z,2008-11-29T00:26:17Z,2.59,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T15:00:00Z,2008-11-29T00:56:17Z,2.94,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T15:30:00Z,2008-11-29T01:26:17Z,2.72,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T16:00:00Z,2008-11-29T01:56:17Z,2.76,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T16:30:00Z,2008-11-29T02:26:17Z,2.95,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T17:00:00Z,2008-11-29T02:56:17Z,3.75,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T17:30:00Z,2008-11-29T03:26:17Z,3.64,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T18:00:00Z,2008-11-29T03:56:17Z,3.63,4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T18:30:00Z,2008-11-29T04:26:17Z,3.57,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T19:00:00Z,2008-11-29T04:56:17Z,3.73,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T19:30:00Z,2008-11-29T05:26:17Z,3.36,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T20:00:00Z,2008-11-29T05:56:17Z,2.91,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T20:30:00Z,2008-11-29T06:26:17Z,3.55,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T21:00:00Z,2008-11-29T06:56:17Z,4.51,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T21:30:00Z,2008-11-29T07:26:17Z,5.18,5.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T22:00:00Z,2008-11-29T07:56:17Z,7.29,7.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T22:30:00Z,2008-11-29T08:26:17Z,7.15,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T23:00:00Z,2008-11-29T08:56:17Z,5.57,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-28T23:30:00Z,2008-11-29T09:26:17Z,6.2,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T00:00:00Z,2008-11-29T09:56:17Z,7.96,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T00:30:00Z,2008-11-29T10:26:17Z,5.19,5.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T01:00:00Z,2008-11-29T10:56:17Z,3.45,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T01:30:00Z,2008-11-29T11:26:17Z,2.64,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T02:00:00Z,2008-11-29T11:56:17Z,3.63,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T02:30:00Z,2008-11-29T12:26:17Z,2.56,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T03:00:00Z,2008-11-29T12:56:17Z,2.01,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T03:30:00Z,2008-11-29T13:26:17Z,3.59,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T04:00:00Z,2008-11-29T13:56:17Z,3.35,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T04:30:00Z,2008-11-29T14:26:17Z,2.73,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T05:00:00Z,2008-11-29T14:56:17Z,2.68,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T05:30:00Z,2008-11-29T15:26:17Z,3.14,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T06:00:00Z,2008-11-29T15:56:17Z,3.32,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T06:30:00Z,2008-11-29T16:26:17Z,2.91,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T07:00:00Z,2008-11-29T16:56:17Z,3.32,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T07:30:00Z,2008-11-29T17:26:17Z,3.85,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T08:00:00Z,2008-11-29T17:56:17Z,2.27,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T08:30:00Z,2008-11-29T18:26:17Z,3.19,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T09:00:00Z,2008-11-29T18:56:17Z,3.4,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T09:30:00Z,2008-11-29T19:26:17Z,3.48,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T10:00:00Z,2008-11-29T19:56:17Z,2.6,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T10:30:00Z,2008-11-29T20:26:17Z,3.16,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T11:00:00Z,2008-11-29T20:56:17Z,3.2,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T11:30:00Z,2008-11-29T21:26:17Z,2.99,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T12:00:00Z,2008-11-29T21:56:17Z,1.86,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T12:30:00Z,2008-11-29T22:26:17Z,3.26,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T13:00:00Z,2008-11-29T22:56:17Z,2.76,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T13:30:00Z,2008-11-29T23:26:17Z,3.28,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T14:00:00Z,2008-11-29T23:56:17Z,2.11,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T14:30:00Z,2008-11-30T00:25:54Z,3.36,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T15:00:00Z,2008-11-30T00:55:54Z,3.74,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T15:30:00Z,2008-11-30T01:25:54Z,2.14,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T16:00:00Z,2008-11-30T01:55:54Z,1.89,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T16:30:00Z,2008-11-30T02:25:54Z,2.62,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T17:00:00Z,2008-11-30T02:55:54Z,2.35,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T17:30:00Z,2008-11-30T03:25:54Z,3.15,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T18:00:00Z,2008-11-30T03:55:54Z,3.15,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T18:30:00Z,2008-11-30T04:25:54Z,2.55,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T19:00:00Z,2008-11-30T04:55:54Z,3.36,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T19:30:00Z,2008-11-30T05:25:54Z,2.11,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T20:00:00Z,2008-11-30T05:55:54Z,3.24,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T20:30:00Z,2008-11-30T06:25:54Z,3.2,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T21:00:00Z,2008-11-30T06:55:54Z,3.99,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T21:30:00Z,2008-11-30T07:25:54Z,4.19,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T22:00:00Z,2008-11-30T07:55:54Z,3.82,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T22:30:00Z,2008-11-30T08:25:54Z,5.26,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T23:00:00Z,2008-11-30T08:55:54Z,4.11,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-29T23:30:00Z,2008-11-30T09:25:54Z,5,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T00:00:00Z,2008-11-30T09:55:54Z,7.98,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T00:30:00Z,2008-11-30T10:25:54Z,14.16,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T01:00:00Z,2008-11-30T10:55:54Z,18.34,17.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T01:30:00Z,2008-11-30T11:25:54Z,26.74,23.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T02:00:00Z,2008-11-30T11:55:54Z,26.7,23.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T02:30:00Z,2008-11-30T12:25:54Z,23.96,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T03:00:00Z,2008-11-30T12:55:54Z,23.81,20.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T03:30:00Z,2008-11-30T13:25:54Z,25.34,23.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T04:00:00Z,2008-11-30T13:55:54Z,33.4,28.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T04:30:00Z,2008-11-30T14:25:54Z,34.97,30.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T05:00:00Z,2008-11-30T14:55:54Z,44.99,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-30T05:30:00Z,2008-11-30T15:25:54Z,46.27,38.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
