TIMESTAMP,TIMESTAMP_solar,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,vpd,ext_rad
1998-05-29T19:00:00Z,1998-05-29T13:23:14Z,35.035,67.844,469.35,856.69,0.73622,0,0.282275,1.8135983563344555,688.2105841794047
1998-05-29T20:00:00Z,1998-05-29T14:23:14Z,34.491,71.28,430.16,787.27,0.66166,0,0.28176,1.5718023371827814,438.8585480598899
1998-05-29T21:00:00Z,1998-05-29T15:23:14Z,34.53,72.227,457.94,850.58,0.90322,0,0.28124000000000005,1.5232624533041188,179.4547595496302
1998-05-29T22:00:00Z,1998-05-29T16:23:14Z,34.428,72.584,418.39,777.73,0.85389,0,0.28075500000000003,1.4952060823249511,0
1998-05-29T23:00:00Z,1998-05-29T17:23:14Z,32.493,80.562,146.27,306.13,0.66316,0,0.2803775,0.9515253904610781,0
1998-05-30T00:00:00Z,1998-05-29T18:23:14Z,31.281,88.299,57.797,137.78,0.15087,0,0.280135,0.5348716207363989,0
1998-05-30T01:00:00Z,1998-05-29T19:23:14Z,29.608,92.948,20.849,38.677,0.06304,0,0.27998999999999996,0.2929778506167397,0
1998-05-30T02:00:00Z,1998-05-29T20:23:14Z,27.865,99.564,-0.10197,0,0.08716,0,0.279895,0.016375878858322174,0
1998-05-30T03:00:00Z,1998-05-29T21:23:14Z,26.648,100,0,0,0.42308,0,0.27981,0,0
1998-05-30T04:00:00Z,1998-05-29T22:23:14Z,25.833,100,0,0,0.31915,0,0.2797625,0,0
1998-05-30T05:00:00Z,1998-05-29T23:23:14Z,25.448,100,0,0,0.50069,0,0.27973,0,0
1998-05-30T06:00:00Z,1998-05-30T00:23:06Z,25.37,100,0,0,0.25022,0,0.2797125,0,0
1998-05-30T07:00:00Z,1998-05-30T01:23:06Z,25.227,100,0,0,0.22533,0,0.2797,0,0
1998-05-30T08:00:00Z,1998-05-30T02:23:06Z,25.27,100,0,0,0.11841,0,0.2796875,0,144.99105509988036
1998-05-30T09:00:00Z,1998-05-30T03:23:06Z,25.244,100,0,0,0.24146,0,0.27967000000000003,0,404.0325005569019
1998-05-30T10:00:00Z,1998-05-30T04:23:06Z,24.952,100,0,0,0.00812,0,0.2796525,0,655.5204440454944
1998-05-30T11:00:00Z,1998-05-30T05:23:06Z,24.612,100,7.8045,19.802,0.49887,0,0.27964249999999996,0,882.3196502439025
1998-05-30T12:00:00Z,1998-05-30T06:23:06Z,24.649,100,64.476,146.71,0.16887,0,0.27964749999999994,0,1068.9770785649878
1998-05-30T13:00:00Z,1998-05-30T07:23:06Z,28.026,98.916,284.78,516.82,0.22001,0,0.27965,0.04109774643485139,1202.774779440758
1998-05-30T14:00:00Z,1998-05-30T08:23:06Z,30.239,91.711,326.44,626.31,1.1679,0,0.27959,0.3570592410104314,1274.5964322867217
1998-05-30T15:00:00Z,1998-05-30T09:23:06Z,31.978,80.649,665,1247.4,1.3712,0,0.27942000000000006,0.9201684115077664,1279.5484837319464
1998-05-30T16:00:00Z,1998-05-30T10:23:06Z,33.274,73.966,715.17,1363,1.0892,0,0.27906749999999997,1.3314732990596996,1217.2935652388257
1998-05-30T17:00:00Z,1998-05-30T11:23:06Z,34.289,71.786,802.36,1528.8,1.2781,0,0.27861749999999996,1.526908845360934,1092.0734732667042
1998-05-30T18:00:00Z,1998-05-30T12:23:06Z,36.254,65.221,981.22,1850.8,1.307,0,0.27803249999999996,2.0974075421098055,912.4201469204742
1998-05-30T19:00:00Z,1998-05-30T13:23:06Z,36.907,60.784,969.85,1809.3,1.5628,0,0.2772975,2.4507708536660635,690.5743363829267
1998-05-30T20:00:00Z,1998-05-30T14:23:06Z,36.958,56.184,888.97,1687.1,1.5959,0,0.276585,2.7458544557329208,441.6515719155763
1998-05-30T21:00:00Z,1998-05-30T15:23:06Z,36.774,56.009,744.38,1401.6,1.2926,0,0.2758425,2.7293403078832927,182.61226081962212
1998-05-30T22:00:00Z,1998-05-30T16:23:06Z,36.006,60.201,544.25,1016.1,1.2706,0,0.275175,2.3677814675349786,0
1998-05-30T23:00:00Z,1998-05-30T17:23:06Z,34.623,64.712,124.03,303.55,0.95399,0,0.27464999999999995,1.9454305336535769,0
1998-05-31T00:00:00Z,1998-05-30T18:23:06Z,33.203,71.735,39.805,123.57,0.3993,0,0.2742625,1.4398451951885505,0
1998-05-31T01:00:00Z,1998-05-30T19:23:06Z,30.95,83.93,9.0211,31.836,0.04236,0,0.27402750000000003,0.720895822724883,0
1998-05-31T02:00:00Z,1998-05-30T20:23:06Z,29.004,92.515,-0.05098,0.17987,0.19278,0,0.27387999999999996,0.30033123724803107,0
1998-05-31T03:00:00Z,1998-05-30T21:23:06Z,28.443,92.405,0,0,0.2626,0,0.273775,0.2950097724473146,0
1998-05-31T04:00:00Z,1998-05-30T22:23:06Z,27.319,97.171,0,0,0.24191,0,0.273705,0.10292221246796542,0
1998-05-31T05:00:00Z,1998-05-30T23:23:06Z,26.916,98.075,0,0,0.55082,0,0.27363,0.06839952389496946,0
1998-05-31T06:00:00Z,1998-05-31T00:22:57Z,26.129,100,0,0,0.32773,0,0.273575,0,0
1998-05-31T07:00:00Z,1998-05-31T01:22:57Z,25.221,100,0,0,0.13787,0,0.2735325,0,0
1998-05-31T08:00:00Z,1998-05-31T02:22:57Z,24.748,100,0,0,0.25014,0,0.27349500000000004,0,145.70724706870396
1998-05-31T09:00:00Z,1998-05-31T03:22:57Z,24.881,100,0,0,0.53259,0,0.273465,0,404.3955040682321
1998-05-31T10:00:00Z,1998-05-31T04:22:57Z,24.822,100,0,0,0.34164,0,0.2734475,0,655.6254566602478
1998-05-31T11:00:00Z,1998-05-31T05:22:57Z,24.513,100,18.057,36.543,0.17943,0,0.27342999999999995,0,882.2796143170069
1998-05-31T12:00:00Z,1998-05-31T06:22:57Z,25.871,100,122.83,236.72,0.53836,0,0.2734075,0,1068.9149689463961
1998-05-31T13:00:00Z,1998-05-31T07:22:57Z,28.341,94.88,282.92,509.22,1.0066,0,0.27335499999999996,0.19770081538783385,1202.8151974880725
1998-05-31T14:00:00Z,1998-05-31T08:22:57Z,30.656,86.496,471.95,871.37,1.3921,0,0.2732,0.5957242075622299,1274.8570808065379
1998-05-31T15:00:00Z,1998-05-31T09:22:57Z,31.782,83.545,475.11,885.66,1.3097,0,0.27296,0.7738410535353747,1280.1321061353385
1998-05-31T16:00:00Z,1998-05-31T10:22:57Z,32.475,82.945,443.48,820.76,1.2503,0,0.2726575,0.8340283035481912,1218.2809009555053
1998-05-31T17:00:00Z,1998-05-31T11:22:57Z,33.738,76.494,664.38,1232,1.6517,0,0.272255,1.233727901419461,1093.5177124147676
1998-05-31T18:00:00Z,1998-05-31T12:22:57Z,34.825,73.11,860.89,1606.6,1.713,0,0.2717,1.4991063809509786,914.3432650664129
1998-05-31T19:00:00Z,1998-05-31T13:22:57Z,35.792,70.667,892.55,1662.6,1.5914,0,0.271025,1.7247625555997776,692.9655619116646
1998-05-31T20:00:00Z,1998-05-31T14:22:57Z,36.607,66.492,812.36,1514.9,1.6821,0,0.2703,2.060099988368127,444.468092821017
1998-05-31T21:00:00Z,1998-05-31T15:22:57Z,37.009,65.632,683.9,1270,1.5201,0,0.2695475,2.159752398655535,185.782124578205
1998-05-31T22:00:00Z,1998-05-31T16:22:57Z,36.69,65.789,465.12,856.23,1.4212,0,0.26884,2.1128631252368986,0
1998-05-31T23:00:00Z,1998-05-31T17:22:57Z,35.414,69.168,148.98,317.36,1.4477,0,0.26827249999999997,1.775629342372003,0
1998-06-01T00:00:00Z,1998-05-31T18:22:57Z,33.478,79.058,18.042,33.993,1.2761,0,0.267965,1.0833286853418083,0
1998-06-01T01:00:00Z,1998-05-31T19:22:57Z,32.279,88.087,15.392,19.425,1.3701,0,0.2677925,0.5761798942755023,0
1998-06-01T02:00:00Z,1998-05-31T20:22:57Z,31.276,90.752,0,0,1.1097,0,0.26768000000000003,0.4226210609239134,0
1998-06-01T03:00:00Z,1998-05-31T21:22:57Z,30.789,90.962,0,0.17989,1.3083,0,0.26758499999999996,0.40174241872758076,0
1998-06-01T04:00:00Z,1998-05-31T22:22:57Z,30.275,90.108,-0.05098,0.17992,1.6086,0.99999,0.2674775,0.42698891272140466,0
1998-06-01T05:00:00Z,1998-05-31T23:22:57Z,26.351,100,0.05102,0.71968,1.1761,48,0.3389,0,0
1998-06-01T06:00:00Z,1998-06-01T00:22:48Z,26.366,100,-0.10198,0,0.92174,18.6,0.41908500000000004,0,0
1998-06-01T07:00:00Z,1998-06-01T01:22:48Z,26.427,100,0,0,0.37819,0.2,0.39741,0,0
1998-06-01T08:00:00Z,1998-06-01T02:22:48Z,26.075,100,0,0,0.53324,0,0.3768475,0,146.30838212896253
1998-06-01T09:00:00Z,1998-06-01T03:22:48Z,26.073,100,0,0,0.13975,0,0.3566775,0,404.6552280955226
1998-06-01T10:00:00Z,1998-06-01T04:22:48Z,25.914,100,0,0,0.24824,0,0.353805,0,655.6404256840228
1998-06-01T11:00:00Z,1998-06-01T05:22:48Z,26.011,100,6.7329,18.72,0.34529,0,0.34948250000000003,0,882.1633208408156
1998-06-01T12:00:00Z,1998-06-01T06:22:48Z,26.512,100,33.665,72.003,0.14842,0,0.34117000000000003,0,1068.7899928894312
1998-06-01T13:00:00Z,1998-06-01T07:22:48Z,27.526,100,157.08,300.57,0.43117,0,0.33788749999999995,0,1202.8048282270058
1998-06-01T14:00:00Z,1998-06-01T08:22:48Z,28.491,100,472.6,813.76,0.91611,0,0.336355,0,1275.0768829497663
1998-06-01T15:00:00Z,1998-06-01T09:22:48Z,29.403,95.706,609.16,1081.9,0.96056,0,0.33480000000000004,0.17630418107678023,1280.6820060289238
1998-06-01T16:00:00Z,1998-06-01T10:22:48Z,30.44,86.94,693.04,1283,0.95856,0,0.33359,0.5690778343713376,1219.2383358127474
1998-06-01T17:00:00Z,1998-06-01T11:22:48Z,31.81,77.913,630.06,1165.7,1.0975,0,0.33254249999999996,1.0403469336010387,1094.9323117468589
1998-06-01T18:00:00Z,1998-06-01T12:22:48Z,32.923,71.04,775.82,1445.8,1.0568,0,0.33155999999999997,1.452294196489999,916.2334296780596
1998-06-01T19:00:00Z,1998-06-01T13:22:48Z,34.657,58.47,1006.8,1853.8,1.2161,0,0.33059749999999993,2.293865558977838,695.3171762286612
1998-06-01T20:00:00Z,1998-06-01T14:22:48Z,35.219,53.099,963.63,1775.6,1.235,0,0.3295975,2.6721971744026694,447.2354605743505
1998-06-01T21:00:00Z,1998-06-01T15:22:48Z,34.924,54.322,744.88,1372,1.0463,0,0.32842749999999993,2.560498376656915,188.89106583872183
1998-06-01T22:00:00Z,1998-06-01T16:22:48Z,34.254,58.103,504.52,940.69,0.87066,0,0.32759,2.2630162788189296,0
1998-06-01T23:00:00Z,1998-06-01T17:22:48Z,32.531,65.505,133.53,302.71,0.57873,0,0.32673500000000005,1.6922054699174724,0
1998-06-02T00:00:00Z,1998-06-01T18:22:48Z,30.685,74.797,35.322,107.21,0.48748,0,0.326115,1.1136616414294862,0
1998-06-02T01:00:00Z,1998-06-01T19:22:48Z,28.037,90.079,11.368,36.162,0.50648,0,0.3258,0.3763761614705463,0
1998-06-02T02:00:00Z,1998-06-01T20:22:48Z,25.671,95.362,-0.20396,2.1591,0.70119,0,0.32559000000000005,0.15313510006842485,0
1998-06-02T03:00:00Z,1998-06-01T21:22:48Z,24.175,99.412,0,0,0.42698,0,0.325395,0.01775863997033865,0
1998-06-02T04:00:00Z,1998-06-01T22:22:48Z,23.82,100,0,0,0.35703,0,0.3252775,0,0
1998-06-02T05:00:00Z,1998-06-01T23:22:48Z,23.697,100,0,0,0.14119,0,0.32517250000000003,0,0
1998-06-02T06:00:00Z,1998-06-02T00:22:38Z,23.027,100,0,0,0.09349,0,0.3250575,0,0
1998-06-02T07:00:00Z,1998-06-02T01:22:38Z,22.441,100,0,0,0.52059,0,0.32496749999999996,0,0
1998-06-02T08:00:00Z,1998-06-02T02:22:38Z,23.293,100,0,0,0.52979,0.8,0.32443500000000003,0,146.72405002342776
1998-06-02T09:00:00Z,1998-06-02T03:22:38Z,24.017,100,0.05101,0,0.9481,9.9,0.3321725,0,404.74111549765985
1998-06-02T10:00:00Z,1998-06-02T04:22:38Z,24.596,100,0,0,0.81311,6.9,0.34818000000000005,0,655.4994365252091
1998-06-02T11:00:00Z,1998-06-02T05:22:38Z,24.711,100,8.5186,15.121,0.57929,0,0.3523075,0,881.9139706624949
1998-06-02T12:00:00Z,1998-06-02T06:22:38Z,25.153,100,57.08,116.11,0.37487,0,0.3499549999999999,0,1068.5583182918274
1998-06-02T13:00:00Z,1998-06-02T07:22:38Z,26.919,100,241.53,423.57,0.59897,0,0.3474275,0,1202.7157745510153
1998-06-02T14:00:00Z,1998-06-02T08:22:38Z,28.978,100,323.81,578.84,0.95611,0,0.34236,0,1275.245758714298
1998-06-02T15:00:00Z,1998-06-02T09:22:38Z,31.986,92.881,649.55,1183.4,1.2261,0,0.33781999999999995,0.3386718323502583,1281.2065886080272
1998-06-02T16:00:00Z,1998-06-02T10:22:38Z,33.794,84.963,717.46,1318.9,1.295,0,0.33555,0.7916931171048099,1220.1921688214236
1998-06-02T17:00:00Z,1998-06-02T11:22:38Z,35.251,79.563,715.32,1350.5,1.3317,0,0.33417250000000004,1.1664588324348353,1096.359653586584
1998-06-02T18:00:00Z,1998-06-02T12:22:38Z,36.402,72.222,887.02,1657.7,1.6183,0,0.33293750000000005,1.6888081063001597,918.146200181545
1998-06-02T19:00:00Z,1998-06-02T13:22:38Z,37.39,67.941,864.38,1634.7,1.4901,0,0.331825,2.056775144561703,697.6941120054084
1998-06-02T20:00:00Z,1998-06-02T14:22:38Z,38.016,62.764,822.93,1530.2,1.7994,0,0.33063499999999996,2.4712205437815795,450.0235387978216
1998-06-02T21:00:00Z,1998-06-02T15:22:38Z,37.728,64.815,644.92,1186,1.4874,0,0.3294175,2.2990380469043497,192.00910113702616
1998-06-02T22:00:00Z,1998-06-02T16:22:38Z,37.286,65.998,485.81,895.42,1.193,0,0.32844,2.169155208325225,0
1998-06-02T23:00:00Z,1998-06-02T17:22:38Z,35.754,72.353,141.64,331.75,0.87377,0,0.32769750000000003,1.622239577085494,0
1998-06-03T00:00:00Z,1998-06-02T18:22:38Z,34.315,79.824,51.933,140.65,0.21189,0,0.3271375,1.0934781835579572,0
1998-06-03T01:00:00Z,1998-06-02T19:22:38Z,31.979,93.609,12.844,37.052,0,0,0.3268125,0.30391857740228717,0
1998-06-03T02:00:00Z,1998-06-02T20:22:38Z,29.523,99.809,0.10194,1.6187,0,0,0.32666249999999997,0.007896471976793735,0
1998-06-03T03:00:00Z,1998-06-02T21:22:38Z,27.893,100,-0.86672,-0.71968,0,0,0.32658000000000004,0,0
1998-06-03T04:00:00Z,1998-06-02T22:22:38Z,27.176,100,-0.40791,2e-5,0,0,0.32653999999999994,0,0
1998-06-03T05:00:00Z,1998-06-02T23:22:38Z,26.945,100,-0.05099,0,0,0,0.32648499999999997,0,0
1998-06-03T06:00:00Z,1998-06-03T00:22:28Z,27.244,100,0,0.17995,0.44206,0,0.32643,0,0
1998-06-03T07:00:00Z,1998-06-03T01:22:28Z,27.662,100,0,0,0.62671,0.1,0.326325,0,0
1998-06-03T08:00:00Z,1998-06-03T02:22:28Z,26.482,100,0,0,0.39042,0,0.3262025,0,147.02620318879812
1998-06-03T09:00:00Z,1998-06-03T03:22:28Z,25.775,100,0,0.35991,0.26703,0,0.32604,0,404.7257685311687
1998-06-03T10:00:00Z,1998-06-03T04:22:28Z,26.031,100,0,0,0.3964,0,0.3258475,0,655.2707778656547
1998-06-03T11:00:00Z,1998-06-03T05:22:28Z,25.806,100,8.7722,23.398,0,0,0.3256275,0,881.5908691814311
1998-06-03T12:00:00Z,1998-06-03T06:22:28Z,26.088,100,47.738,104.93,0,0,0.3253875,0,1068.266209436325
1998-06-03T13:00:00Z,1998-06-03T07:22:28Z,27.459,100,108.42,212.19,0.04836,0,0.3251675,0,1202.578090175936
1998-06-03T14:00:00Z,1998-06-03T08:22:28Z,30.593,93.435,409.22,756.9,0.881,0,0.3248925,0.28857371700880313,1275.375486174344
1998-06-03T15:00:00Z,1998-06-03T09:22:28Z,32.239,89.621,344.33,646.17,1.0886,0,0.3245,0.5008568551306419,1281.6985363597153
1998-06-03T16:00:00Z,1998-06-03T10:22:28Z,33.997,84.605,549.5,1011.8,1.1111,0,0.32398499999999997,0.8197521173226235,1221.1164679871604
1998-06-03T17:00:00Z,1998-06-03T11:22:28Z,35.6,78.16,724.73,1324.4,1.2646,0,0.32333000000000006,1.2707084359417982,1097.7569408916077
1998-06-03T18:00:00Z,1998-06-03T12:22:28Z,37.127,71.575,867.51,1612.1,1.5657,0,0.3223525,1.7977789671818154,920.0248131046532
1998-06-03T19:00:00Z,1998-06-03T13:22:28Z,37.852,65.726,857.53,1619.7,1.6017,0,0.3212925,2.254580022696085,700.0294896939038
1998-06-03T20:00:00Z,1998-06-03T14:22:28Z,38.202,63.918,853.16,1605.1,1.709,0,0.32015,2.418784880508321,452.7598716535501
1998-06-03T21:00:00Z,1998-06-03T15:22:28Z,38.444,62.493,688.43,1277.1,1.6068,0,0.31898,2.5473015642063817,195.06311827290358
1998-06-03T22:00:00Z,1998-06-03T16:22:28Z,37.779,64.229,488.15,903.16,1.5211,0,0.318035,2.3437851045777958,0
1998-06-03T23:00:00Z,1998-06-03T17:22:28Z,36.429,68.556,169.71,342.17,1.1248,0,0.31735,1.9145102612550058,0
1998-06-04T00:00:00Z,1998-06-03T18:22:28Z,34.07,80.301,66.5,136.67,0.68952,0,0.31695500000000004,1.0531976244313361,0
1998-06-04T01:00:00Z,1998-06-03T19:22:28Z,29.531,87.253,17.94,44.066,1.5214,0,0.316765,0.5272390440822747,0
1998-06-04T02:00:00Z,1998-06-03T20:22:28Z,27.07,90.667,-0.30591,2.5184,1.2228,0,0.3167575,0.33463062073754984,0
1998-06-04T03:00:00Z,1998-06-03T21:22:28Z,25.948,90.77,-0.66285,1.0796,0.72953,0,0.3168325,0.3097880838503911,0
1998-06-04T04:00:00Z,1998-06-03T22:22:28Z,25.084,93.397,-0.05099,0.17995,0.54549,0,0.316915,0.21054692426299604,0
1998-06-04T05:00:00Z,1998-06-03T23:22:28Z,24.433,96.272,0,0,0.50191,0,0.31701,0.11434480632141975,0
1998-06-04T06:00:00Z,1998-06-04T00:22:18Z,24.42,96.568,0,0,0.38253,0,0.31711500000000004,0.10518410858438357,0
1998-06-04T07:00:00Z,1998-06-04T01:22:18Z,24.689,96.484,0,0,0.48836,0,0.317205,0.10950459698067114,0
1998-06-04T08:00:00Z,1998-06-04T02:22:18Z,23.961,99.781,0,0,0.28069,0,0.3172825,0.006529834622508777,147.21558125363393
1998-06-04T09:00:00Z,1998-06-04T03:22:18Z,23.484,100,0,0,0.33428,0,0.31738500000000003,0,404.6101851842894
1998-06-04T10:00:00Z,1998-06-04T04:22:18Z,23.969,100,0,0,0.76796,0,0.31743000000000005,0,654.9556226046252
1998-06-04T11:00:00Z,1998-06-04T05:22:18Z,24.171,99.528,1.1222,3.7803,1.1192,0,0.3174625,0.014251817986018376,881.1952686293424
1998-06-04T12:00:00Z,1998-06-04T06:22:18Z,24.156,100,32.442,79.927,0.61917,0,0.317515,0,1067.914896707115
1998-06-04T13:00:00Z,1998-06-04T07:22:18Z,25.556,98.158,155.12,301.52,0.90388,0,0.3175125,0.060405102271797705,1202.39288378035
1998-06-04T14:00:00Z,1998-06-04T08:22:18Z,26.523,96.557,88.092,183.07,0.46679,0,0.317425,0.11954445935787444,1275.4669606111772
1998-06-04T15:00:00Z,1998-06-04T09:22:18Z,26.715,98.959,68.086,151.73,0.62548,0,0.317355,0.0365550216641988,1282.1584539390121
1998-06-04T16:00:00Z,1998-06-04T10:22:18Z,27.704,100,126.51,266.34,0.80522,0.4,0.31722,0,1222.0114898885922
1998-06-04T17:00:00Z,1998-06-04T11:22:18Z,27.65,100,43.905,113.55,0.67974,2,0.31603499999999995,0,1099.1240484625532
1998-06-04T18:00:00Z,1998-06-04T12:22:18Z,27.114,100,22.233,77.92,0.61993,3.2,0.3168625,0,921.8687538661759
1998-06-04T19:00:00Z,1998-06-04T13:22:18Z,27.019,100,112.44,247.62,0.40354,1.2,0.3208225,0,702.3224243901359
1998-06-04T20:00:00Z,1998-06-04T14:22:18Z,27.1,100,153.44,312.4,1.3081,0.2,0.32247750000000003,0,455.44324837594786
1998-06-04T21:00:00Z,1998-06-04T15:22:18Z,27.262,100,167.72,326.98,0.87742,0,0.32228500000000004,0,198.05164747944318
1998-06-04T22:00:00Z,1998-06-04T16:22:18Z,27.894,100.03,180.97,356.13,0.81932,0,0.32204,0,0
1998-06-04T23:00:00Z,1998-06-04T17:22:18Z,27.263,100,41.967,93.757,0.44466,0.2,0.32164249999999994,0,0
1998-06-05T00:00:00Z,1998-06-04T18:22:18Z,27.084,100,59.152,123.27,0.43822,0,0.321265,0,0
1998-06-05T01:00:00Z,1998-06-04T19:22:18Z,26.581,100,4.4874,12.237,1.1977,0,0.320925,0,0
1998-06-05T02:00:00Z,1998-06-04T20:22:18Z,26.027,100,0,0,1.1241,0,0.32063,0,0
1998-06-05T03:00:00Z,1998-06-04T21:22:18Z,25.951,100,0,0,0.98755,0,0.3204025,0,0
1998-06-05T04:00:00Z,1998-06-04T22:22:18Z,25.627,100,0,0,0.29682,0,0.32018749999999996,0,0
1998-06-05T05:00:00Z,1998-06-04T23:22:18Z,25.551,100,0,0.18,0.34737,0,0.3199975,0,0
1998-06-05T06:00:00Z,1998-06-05T00:22:08Z,25.517,100,0,0,0.23579,0.1,0.3198375,0,0
1998-06-05T07:00:00Z,1998-06-05T01:22:08Z,25.51,100,0,0,0.28836,0,0.31967999999999996,0,0
1998-06-05T08:00:00Z,1998-06-05T02:22:08Z,25.492,100,0,0,0.17721,0,0.319545,0,147.29297397367725
1998-06-05T09:00:00Z,1998-06-05T03:22:08Z,25.31,100,0,0,0.30128,0.3,0.31940999999999997,0,404.39540186062203
1998-06-05T10:00:00Z,1998-06-05T04:22:08Z,25.292,100,0,0,0.09195,4.4,0.319395,0,654.5551689210963
1998-06-05T11:00:00Z,1998-06-05T05:22:08Z,25.07,100,0.86716,3.2403,0.77402,3,0.3245175,0,880.7284328618177
1998-06-05T12:00:00Z,1998-06-05T06:22:08Z,25.057,100,3.2646,11.521,0.56869,1.3,0.3286,0,1067.5056088736221
1998-06-05T13:00:00Z,1998-06-05T07:22:08Z,25.13,100,18.976,53.284,0.35751,5.2,0.33128499999999994,0,1202.161250513582
1998-06-05T14:00:00Z,1998-06-05T08:22:08Z,25.266,100,64.373,139.87,0.46787,2,0.33615500000000004,0,1275.521054000672
1998-06-05T15:00:00Z,1998-06-05T09:22:08Z,26.227,100,313.73,584.09,1.3397,0,0.33862250000000005,0,1282.586915723694
1998-06-05T16:00:00Z,1998-06-05T10:22:08Z,28.152,96.885,526.39,956.46,1.4877,0,0.33981,0.11896767590785068,1222.8774571317585
1998-06-05T17:00:00Z,1998-06-05T11:22:08Z,30.219,89.795,737.88,1364.8,1.5306,0,0.336725,0.439090639627334,1100.460816955181
1998-06-05T18:00:00Z,1998-06-05T12:22:08Z,33.074,80.712,1009.9,1920.6,1.4881,0,0.33407,0.9754790893406433,923.6774770952085
1998-06-05T19:00:00Z,1998-06-05T13:22:08Z,33.955,74.435,681.13,1302.3,1.2619,0,0.33244,1.3581069791670624,704.5720070455204
1998-06-05T20:00:00Z,1998-06-05T14:22:08Z,33.505,72.449,573.28,1101.1,1.2446,0,0.33112250000000004,1.4273619185157456,458.0724435271808
1998-06-05T21:00:00Z,1998-06-05T15:22:08Z,33.491,73.806,565.98,1081.9,1.0741,0,0.329725,1.355998252439674,200.9732159613561
1998-06-05T22:00:00Z,1998-06-05T16:22:08Z,32.007,81.073,256.11,503.26,0.91865,0,0.32850500000000005,0.9014814108208871,0
1998-06-05T23:00:00Z,1998-06-05T17:22:08Z,30.416,92.901,149.19,296.44,0.65728,0,0.327665,0.30890874612892677,0
