TIMESTAMP,solar_TIMESTAMP,RUS_CHE_LOW_Lca_Jt_1,RUS_CHE_LOW_Lca_Jt_2,RUS_CHE_LOW_Lca_Jt_3,RUS_CHE_LOW_Lca_Jt_4,RUS_CHE_LOW_Lca_Jt_5,RUS_CHE_LOW_Lca_Jt_6,RUS_CHE_LOW_Lca_Jt_7,RUS_CHE_LOW_Lca_Jt_8,RUS_CHE_LOW_Lca_Jt_9,RUS_CHE_LOW_Lca_Jt_10,RUS_CHE_LOW_Lca_Jt_11,RUS_CHE_LOW_Lca_Jt_12
2016-07-01T18:00:00Z,2016-07-02T04:41:39Z,NA,8.120974322305033,3.5581854705373956,6.879602571865864,5.307161809613769,2.1656499701278433e-18,3.487562811417913,3.84313212750642,NA,29.12741919205195,NA,NA
2016-07-01T18:30:00Z,2016-07-02T05:11:39Z,0.27323266098586557,10.77066448820105,6.412130869896102,7.3100145001299595,8.332101568182688,1.155399443977159,5.514262760707923,5.371649292545906,NA,44.22380732376458,NA,NA
2016-07-01T19:00:00Z,2016-07-02T05:41:39Z,0.6546109383374944,13.193864108156784,8.717829731000206,8.46773690300576,18.916374382221086,2.927713129540625,6.594936672011837,6.793705817427422,NA,NA,3.974537664171812,NA
2016-07-01T19:30:00Z,2016-07-02T06:11:39Z,2.3748115958084477,17.998970026556687,10.86617655556666,10.591612106759472,NA,3.392867672156208,8.338451201623036,8.21076956173541,0.002245336102363817,NA,12.935879245113389,NA
2016-07-01T20:00:00Z,2016-07-02T06:41:39Z,5.615032838758432,18.91846252924091,NA,11.988640438354452,NA,4.818609552585057,12.053723418305392,10.050303745982534,NA,59.02641186515485,13.570225104960457,0.10421089580358639
2016-07-01T20:30:00Z,2016-07-02T07:11:39Z,4.385261887212704,NA,NA,12.683792986926827,NA,9.49569083120513,17.262161557357807,13.12777841632421,NA,NA,11.528985546869427,1.4844621218247118
2016-07-01T21:00:00Z,2016-07-02T07:41:39Z,3.36587371271256,22.40033529635354,NA,12.248586914175908,NA,12.729362466363956,23.870790966055402,17.04241877908088,NA,NA,12.472692297402045,3.0800512436163583
2016-07-01T21:30:00Z,2016-07-02T08:11:39Z,4.71654080242744,21.641762310227598,NA,13.628294733035261,NA,NA,31.097527759559842,20.486803789022048,NA,NA,14.587110130377194,5.887074847113016
2016-07-01T22:00:00Z,2016-07-02T08:41:39Z,6.416858284676784,23.100862212333844,NA,15.712145840852974,NA,NA,36.23701473561008,NA,NA,NA,19.34900475147738,10.31763941944948
2016-07-01T22:30:00Z,2016-07-02T09:11:39Z,8.032152126756769,20.449265321401754,NA,17.16651571833329,NA,NA,40.60499562827655,NA,NA,NA,19.79936702472448,12.834487476450413
2016-07-01T23:00:00Z,2016-07-02T09:41:39Z,7.854506490933535,21.663152667591515,NA,17.63577490122401,NA,NA,42.72419753467069,NA,NA,NA,19.24617287143552,NA
2016-07-01T23:30:00Z,2016-07-02T10:11:39Z,6.583211647657391,20.78912345206853,NA,15.553830125989304,NA,NA,42.97764463451934,NA,NA,NA,18.973941955921777,NA
2016-07-02T00:00:00Z,2016-07-02T10:41:39Z,5.46053638610064,20.861767371685424,NA,12.778909978606944,NA,14.969708040480551,40.65307909422099,NA,NA,NA,18.53765524258104,12.141925236933377
2016-07-02T00:30:00Z,2016-07-02T11:11:39Z,6.036523681983648,21.101830111762606,NA,13.782380646831482,NA,NA,39.28103122897003,NA,NA,NA,19.211986248683196,11.452367445510953
2016-07-02T01:00:00Z,2016-07-02T11:41:39Z,6.922052366944673,NA,NA,13.873545771213852,NA,NA,38.45218708754384,23.385716619236604,NA,NA,20.080404841038032,10.144762022473952
2016-07-02T01:30:00Z,2016-07-02T12:11:39Z,8.137248196519584,NA,NA,13.864411642010321,NA,NA,41.33216228135244,NA,NA,NA,22.28693387382999,10.727604839014136
2016-07-02T02:00:00Z,2016-07-02T12:41:39Z,6.865006218020881,NA,NA,12.35013771798373,NA,NA,41.137005518836105,22.369534170795372,NA,NA,21.718489992883406,9.841537654704874
2016-07-02T02:30:00Z,2016-07-02T13:11:39Z,6.583211647657391,NA,NA,12.952999666716002,NA,NA,41.62661453718362,22.491542377611708,NA,NA,22.59486004766499,9.785263488629045
2016-07-02T03:00:00Z,2016-07-02T13:41:39Z,5.771463551403553,NA,NA,13.718797407997442,NA,NA,41.33216228135244,22.786515611109753,NA,NA,21.9444848200565,9.729171206036748
2016-07-02T03:30:00Z,2016-07-02T14:11:39Z,5.563319883246447,NA,NA,13.44844920855702,NA,14.530189762225701,40.94275795131518,22.151237383544107,NA,NA,21.12469825550504,9.305112854001422
2016-07-02T04:00:00Z,2016-07-02T14:41:39Z,6.6391147923605764,NA,NA,12.87447510762394,NA,13.983304027958123,40.317665061817976,21.814999851452935,NA,NA,20.978235773124286,9.07004764268032
2016-07-02T04:30:00Z,2016-07-02T15:11:39Z,5.929844610744064,NA,NA,12.072118993132927,NA,13.468873858951714,39.37418697470121,21.648387789851245,3.569136955434855,NA,20.47175669664662,8.714802114496552
2016-07-02T05:00:00Z,2016-07-02T15:41:39Z,6.75160331274096,NA,NA,12.813608965217666,NA,14.889142701078823,38.8184511945743,21.553627963784244,14.841177973239297,NA,19.8693462728773,8.6972409665581
2016-07-02T05:30:00Z,2016-07-02T16:11:39Z,6.30707923258536,NA,NA,13.208089109337008,NA,NA,38.3156997007348,21.29470216988183,14.294411573409914,NA,18.14150561132551,8.749981533980389
