st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
50,Flat,29.1,NA,939,"Naturally regenerated, unmanaged",20,4.6,ST4,"Stand properties before the thinning done in winter 1998/1999. The soil is classified as a boulder-rich, sandy glacial till several meters deep.",NA,NA,NA,LOAM,Flat,Before thinning,SWE_NOR_ST4_BEF,loam
