st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code
NA,NA,43.4,27,456,"Naturally regenerated, unmanaged",45,NA,STEE,NA,32.5,42,NA,NA,"Medium Slope (>2 %, <5%)",NA,IDN_PON_STE
