pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_1,16.1,18.958168774411753,NA,CRR4EE3,Measured,"The manufacturer of our CHP equipment was not listed, even though this manufacturer (Ross Edwards of Edwards Industries) invented this method in 1984 (see citation in our paper). If our data is used, this manufacturer would need to be acknowledged.",cm3 cm-2 h-1,86.7,2.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_10,16.2,18.341229151599983,NA,CRR4EE38,Measured,NA,cm3 cm-2 h-1,74.1,2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_11,11.8,15.601969961562048,NA,CRR4EE39,Measured,NA,cm3 cm-2 h-1,49,2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_12,10.8,15.019034990441753,NA,CRR4EE40,Measured,NA,cm3 cm-2 h-1,52.6,2.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_13,11.6,15.530114155761488,NA,CRR2EE51,Measured,NA,cm3 cm-2 h-1,43.2,3.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_14,16.8,18.958168774411753,NA,CRR2EE52,Measured,NA,cm3 cm-2 h-1,100.9,2.7,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_15,16,18.466006828306412,NA,CRR3EE61,Measured,NA,cm3 cm-2 h-1,85.6,2.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_16,16.1,18.651851102905628,NA,CRR3EE62,Measured,NA,cm3 cm-2 h-1,81.6,2.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_17,12,15.74485061674656,NA,CRR3EE63,Measured,NA,cm3 cm-2 h-1,50.3,2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_18,13.3,16.850862721610422,NA,CRR3EE64,Measured,NA,cm3 cm-2 h-1,65,2.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_2,16.3,18.83614611205102,NA,CRR4EE4,Measured,NA,cm3 cm-2 h-1,86.7,2.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_3,16.7,19.200248207336603,NA,CRR4EE13,Measured,NA,cm3 cm-2 h-1,101.2,2.8,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_4,11.8,15.74485061674656,NA,CRR4EE14,Measured,NA,cm3 cm-2 h-1,56.7,2.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_5,19.4,20.939990852360992,NA,CRR4EE15,Measured,NA,cm3 cm-2 h-1,106.2,2.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_6,9,13.63167283135214,NA,CRR4EE16,Measured,NA,cm3 cm-2 h-1,30.2,1.53,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_7,14.6,17.96252016683597,NA,CRR3EE27,Measured,NA,cm3 cm-2 h-1,81.7,2.6,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_8,16.7,19.07953240428847,NA,CRR3EE28,Measured,NA,cm3 cm-2 h-1,91.1,2.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
14.5,No azimuthal correction,NA,AUS_CAN_ST1_EUC_Egl_Js_9,19.4,20.601987423842832,NA,CRR4EE37,Measured,NA,cm3 cm-2 h-1,93,2.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus globulus,Monoculture,AUS_CAN_ST1_EUC,cm3 cm-2 h-1
