TIMESTAMP,solar_TIMESTAMP,AUT_PAT_TRE_Pce_Js_1,AUT_PAT_TRE_Pce_Js_2,AUT_PAT_TRE_Pce_Js_3
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,0.2592318971628783,0.15448856509815342,0.20617131832825625
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,0.0765727782675424,0.06539816047373967,0.17802535836565245
2007-04-22T23:59:59Z,2007-04-23T00:47:34Z,0.046372756315756804,0.09338658463082641,0.1507708166690445
2007-04-23T00:30:00Z,2007-04-23T01:17:35Z,0.019708513205064455,0.06539816047373967,0.12448884015109794
2007-04-23T01:00:00Z,2007-04-23T01:47:35Z,0,0,0.07530342147849006
2007-04-23T01:29:59Z,2007-04-23T02:17:34Z,0,0,0.052752508351315994
2007-04-23T02:00:00Z,2007-04-23T02:47:35Z,0.0765727782675424,0.016842061441282613,0.031967147040595355
2007-04-23T02:30:00Z,2007-04-23T03:17:35Z,0.14429877715343423,0.1231690743016504,0.031967147040595355
2007-04-23T02:59:59Z,2007-04-23T03:47:34Z,0.30040883774171073,0.29221220091939365,0
2007-04-23T03:30:00Z,2007-04-23T04:17:35Z,0.3428449648969647,0.29221220091939365,0
2007-04-23T04:00:00Z,2007-04-23T04:47:35Z,0.3428449648969647,0.29221220091939365,0
2007-04-23T04:29:59Z,2007-04-23T05:17:34Z,0.3428449648969647,0.25611906882501195,0.031967147040595355
2007-04-23T05:00:00Z,2007-04-23T05:47:35Z,0.3428449648969647,0.25611906882501195,0.031967147040595355
2007-04-23T05:30:00Z,2007-04-23T06:17:35Z,0.38646651174886665,0.29221220091939365,0.013594591674691134
2007-04-23T05:59:59Z,2007-04-23T06:47:34Z,0.30040883774171073,0.15448856509815342,0
2007-04-23T06:30:00Z,2007-04-23T07:17:35Z,0.4312125444213778,0.29221220091939365,0.07530342147849006
2007-04-23T07:00:00Z,2007-04-23T07:47:35Z,0.3428449648969647,0.18716816404392803,0
2007-04-23T07:29:59Z,2007-04-23T08:17:34Z,1.2145445651529974,0.7008833571582493,0.39085323178868026
2007-04-23T08:00:00Z,2007-04-23T08:47:35Z,2.530051026239111,1.3891284016811414,0.9429506204558334
2007-04-23T08:30:00Z,2007-04-23T09:17:35Z,3.456070294280785,2.1311250989315433,1.7875478134707665
2007-04-23T08:59:59Z,2007-04-23T09:47:34Z,4.218318549590209,3.034545647367676,2.887899963398132
2007-04-23T09:30:00Z,2007-04-23T10:17:35Z,4.946034824301532,4.3553105302750446,4.555678299679038
2007-04-23T10:00:00Z,2007-04-23T10:47:35Z,5.5237970533145075,5.085022946504526,5.907685765996465
2007-04-23T10:29:59Z,2007-04-23T11:17:34Z,5.722631007798641,4.754852209872905,5.907685765996465
2007-04-23T11:00:00Z,2007-04-23T11:47:35Z,5.722631007798641,5.001592915643606,5.39172804400451
2007-04-23T11:30:00Z,2007-04-23T12:17:35Z,5.722631007798641,5.085022946504526,4.6908547461967105
2007-04-23T11:59:59Z,2007-04-23T12:47:34Z,6.233692048736265,5.424724912026832,4.759061492552115
2007-04-23T12:30:00Z,2007-04-23T13:17:35Z,6.1298651045182995,5.511158866498438,4.422142621933905
2007-04-23T13:00:00Z,2007-04-23T13:47:35Z,5.8232373361649525,5.253672437868644,4.031282949006758
2007-04-23T13:29:59Z,2007-04-23T14:17:34Z,5.722631007798641,4.836509936700756,3.5935115872103776
2007-04-23T14:00:00Z,2007-04-23T14:47:35Z,5.722631007798641,4.673780562346863,3.4719973055736038
2007-04-23T14:30:00Z,2007-04-23T15:17:35Z,5.722631007798641,4.673780562346863,3.4719973055736038
2007-04-23T14:59:59Z,2007-04-23T15:47:34Z,5.328107282250656,4.593292740625993,3.23367839097636
2007-04-23T15:30:00Z,2007-04-23T16:17:35Z,4.85243395041609,4.27713659488643,3.116863230183886
2007-04-23T16:00:00Z,2007-04-23T16:47:35Z,4.759592872694494,4.122507023289547,2.775745294488036
2007-04-23T16:29:59Z,2007-04-23T17:17:34Z,4.395760031786178,3.5991579827746643,2.6651387907713584
2007-04-23T17:00:00Z,2007-04-23T17:47:35Z,4.306668876485643,3.3124222116849045,2.6651387907713584
2007-04-23T17:30:00Z,2007-04-23T18:17:35Z,4.306668876485643,3.1723806289309846,2.448565665971884
2007-04-23T17:59:59Z,2007-04-23T18:47:34Z,4.306668876485643,3.034545647367676,2.0844606383259348
2007-04-23T18:30:00Z,2007-04-23T19:17:35Z,3.703622767983152,2.4414530882136676,1.9342431854005018
2007-04-23T19:00:00Z,2007-04-23T19:47:35Z,3.2149743141829052,2.1311250989315433,1.4138174886315562
2007-04-23T19:29:59Z,2007-04-23T20:17:34Z,2.677304532513446,1.7769047333906913,1.0662449044058058
2007-04-23T20:00:00Z,2007-04-23T20:47:35Z,2.0369270615964115,1.4428153496397418,0.9836084746293546
2007-04-23T20:30:00Z,2007-04-23T21:17:35Z,1.6420236956293273,1.1294690353451682,0.7848444136137342
2007-04-23T20:59:59Z,2007-04-23T21:47:34Z,1.3329447550595548,0.8379363367672122,0.5620215962788194
2007-04-23T21:30:00Z,2007-04-23T22:17:35Z,1.0427211530621894,0.6565655901896763,0.4239383344730777
2007-04-23T22:00:00Z,2007-04-23T22:47:35Z,0.72090029196195,0.36731040955778355,0.23514431082990359
2007-04-23T22:29:59Z,2007-04-23T23:17:34Z,0.47703193400942934,0.15448856509815342,0.20617131832825625
2007-04-23T23:00:00Z,2007-04-23T23:47:35Z,0.5225968627846721,0.3649568327441454,0.07570724620234827
2007-04-23T23:30:00Z,2007-04-24T00:17:45Z,0.21887469774895157,0.09279639325393327,0.07570724620234827
2007-04-23T23:59:59Z,2007-04-24T00:47:44Z,0.07638907484277016,0.016736165410585847,0.053034990576730924
2007-04-24T00:30:00Z,2007-04-24T01:17:45Z,0.04626172123951577,0,0.03213807874312811
2007-04-24T01:00:00Z,2007-04-24T01:47:45Z,0,0,0.01366717829009765
2007-04-24T01:29:59Z,2007-04-24T02:17:44Z,0,0,0.01366717829009765
2007-04-24T02:00:00Z,2007-04-24T02:47:45Z,0.019661414688666928,0.016736165410585847,0
2007-04-24T02:30:00Z,2007-04-24T03:17:45Z,0.07638907484277016,0.016736165410585847,0
2007-04-24T02:59:59Z,2007-04-24T03:47:44Z,0.1091123701142123,0.03936728111924795,0
2007-04-24T03:30:00Z,2007-04-24T04:17:45Z,0.21887469774895157,0.03936728111924795,0.01366717829009765
2007-04-24T04:00:00Z,2007-04-24T04:47:45Z,0.3420110799814838,0.06498555847934089,0.053034990576730924
2007-04-24T04:29:59Z,2007-04-24T05:17:44Z,0.21887469774895157,0.016736165410585847,0.07570724620234827
2007-04-24T05:00:00Z,2007-04-24T05:47:45Z,0.1806070772818296,0,0.07570724620234827
2007-04-24T05:30:00Z,2007-04-24T06:17:45Z,0.2996796089616239,0.09279639325393327,0.053034990576730924
2007-04-24T05:59:59Z,2007-04-24T06:47:44Z,0.43015956637890657,0.18597918081830453,0.07570724620234827
2007-04-24T06:30:00Z,2007-04-24T07:17:45Z,0.8227718851817469,0.5663866850150752,0.3283184262041583
2007-04-24T07:00:00Z,2007-04-24T07:47:45Z,2.09979335168089,1.487068026413949,0.9077630308221712
2007-04-24T07:29:59Z,2007-04-24T08:17:44Z,3.6105923676612934,2.424642548575007,1.6065906472367903
2007-04-24T08:00:00Z,2007-04-24T08:47:45Z,3.7772940265986787,2.812196910319897,2.045759723751221
2007-04-24T08:30:00Z,2007-04-24T09:17:45Z,4.473189696885249,3.71913232718048,3.019465038808053
2007-04-24T08:59:59Z,2007-04-24T09:47:44Z,5.0262689146011965,4.480533434594449,4.055945296176891
2007-04-24T09:30:00Z,2007-04-24T10:17:45Z,5.7063285211995005,5.0474910348385755,4.997275116431512
2007-04-24T10:00:00Z,2007-04-24T10:47:45Z,6.215725777077038,5.299253576285551,5.353345016335165
2007-04-24T10:29:59Z,2007-04-24T11:17:44Z,6.637843052634647,5.470071107701242,5.572137888201547
2007-04-24T11:00:00Z,2007-04-24T11:47:45Z,6.7454390552147485,5.556380465701639,5.209637195828067
2007-04-24T11:30:00Z,2007-04-24T12:17:45Z,6.531078565893718,5.384363032671121,4.720035585924432
2007-04-24T11:59:59Z,2007-04-24T12:47:44Z,6.425140711447292,5.384363032671121,4.382858316718203
2007-04-24T12:30:00Z,2007-04-24T13:17:45Z,6.7454390552147485,5.556380465701639,4.250869794448279
2007-04-24T13:00:00Z,2007-04-24T13:47:45Z,6.1122393419075705,5.0474910348385755,3.8017088484852946
2007-04-24T13:29:59Z,2007-04-24T14:17:44Z,6.215725777077038,4.964750424216728,3.676999467515309
2007-04-24T14:00:00Z,2007-04-24T14:47:45Z,6.531078565893718,4.882595874484685,3.7391542048110598
2007-04-24T14:30:00Z,2007-04-24T15:17:45Z,6.425140711447292,4.882595874484685,3.432362485674184
2007-04-24T14:59:59Z,2007-04-24T15:47:44Z,5.907685765996465,4.480533434594449,3.0772709227824544
2007-04-24T15:30:00Z,2007-04-24T16:17:45Z,5.7063285211995005,4.559791957220568,3.0772709227824544
2007-04-24T16:00:00Z,2007-04-24T16:47:45Z,4.83889249727574,3.6460717870355595,2.6808449950695277
2007-04-24T16:29:59Z,2007-04-24T17:17:44Z,4.746340549405281,3.5016103532218636,2.516804386237558
2007-04-24T17:00:00Z,2007-04-24T17:47:45Z,4.473189696885249,3.0814149187093847,2.516804386237558
2007-04-24T17:30:00Z,2007-04-24T18:17:45Z,3.861727251307191,2.6808449950695277,2.356273420773183
2007-04-24T17:59:59Z,2007-04-24T18:47:44Z,2.895782532580075,1.938284225797269,1.7494011861424936
2007-04-24T18:30:00Z,2007-04-24T19:17:45Z,2.5234119529091936,1.5965282176415927,1.4218297577999963
2007-04-24T19:00:00Z,2007-04-24T19:47:45Z,2.3793883449952395,1.4331861022558368,1.2436470906163148
2007-04-24T19:29:59Z,2007-04-24T20:17:44Z,2.238180289071784,1.3798741812372715,1.0722141578761142
2007-04-24T20:00:00Z,2007-04-24T20:47:45Z,2.0316605732397868,1.2749760214192503,0.9077630308221712
2007-04-24T20:30:00Z,2007-04-24T21:17:45Z,1.5747122435829826,1.1220118974576312,0.750609034763791
2007-04-24T20:59:59Z,2007-04-24T21:47:44Z,1.2701534665841538,0.9264836909724443,0.5651072027416653
2007-04-24T21:30:00Z,2007-04-24T22:17:45Z,1.1535868027595089,0.8791539337965534,0.4262520784367723
2007-04-24T22:00:00Z,2007-04-24T22:47:45Z,0.8227718851817469,0.6523068587774862,0.3929832580828984
2007-04-24T22:29:59Z,2007-04-24T23:17:44Z,0.7705138159828342,0.6963291650752935,0.3603307967116981
2007-04-24T23:00:00Z,2007-04-24T23:47:45Z,0.5264671799995979,0.525656587765923,0.12628887257858956
2007-04-24T23:30:00Z,2007-04-25T00:17:54Z,0.5745508627434983,0.48446598561143883,0.07638907484277016
2007-04-24T23:59:59Z,2007-04-25T00:47:53Z,0.6236004878613557,0.4044764022509402,0.013789728602102782
2007-04-25T00:30:00Z,2007-04-25T01:17:54Z,0.4333325729352808,0.09299237092304266,0.07638907484277016
2007-04-25T01:00:00Z,2007-04-25T01:47:54Z,0.5745508627434983,0.18637398416686865,0.013789728602102782
2007-04-25T01:29:59Z,2007-04-25T02:17:53Z,0.776277986653165,0.365738314594485,0
2007-04-25T02:00:00Z,2007-04-25T02:47:54Z,0.6236004878613557,0.4044764022509402,0.07638907484277016
2007-04-25T02:30:00Z,2007-04-25T03:17:54Z,0.6236004878613557,0.365738314594485,0.07638907484277016
2007-04-25T02:59:59Z,2007-04-25T03:47:53Z,0.7244875322223298,0.25502856205042246,0.03242667362382864
2007-04-25T03:30:00Z,2007-04-25T04:17:54Z,0.47938192333599333,0.06512256710420082,0.20916561851420562
2007-04-25T04:00:00Z,2007-04-25T04:47:54Z,0.3883627626218961,0.039450136994176654,0.33131476034904683
2007-04-25T04:29:59Z,2007-04-25T05:17:53Z,0.3883627626218961,0.06512256710420082,0.43015956637890657
2007-04-25T05:00:00Z,2007-04-25T05:47:54Z,0.47938192333599333,0.15383417699178664,0.5344358635450182
2007-04-25T05:30:00Z,2007-04-25T06:17:54Z,0.6735876882998618,0.25502856205042246,0.6436873972189009
2007-04-25T05:59:59Z,2007-04-25T06:47:53Z,1.0479734862450276,0.4440631491091905,0.7965361094749887
2007-04-25T06:30:00Z,2007-04-25T07:17:54Z,1.65046755752654,0.7881341445770427,0.8758755719347007
2007-04-25T07:00:00Z,2007-04-25T07:47:54Z,2.9962508264917216,1.5449673779753694,1.082298563094907
2007-04-25T07:29:59Z,2007-04-25T08:17:53Z,4.066113393532971,2.2433025774577215,1.4353678691432137
2007-04-25T08:00:00Z,2007-04-25T08:47:54Z,4.420202465066935,2.557555024970082,1.7177489468241547
2007-04-25T08:30:00Z,2007-04-25T09:17:54Z,4.879723872057362,2.8853993515224188,2.014738111605436
2007-04-25T08:59:59Z,2007-04-25T09:47:53Z,5.755490436567263,3.438328984344054,2.5964787955883577
2007-04-25T09:30:00Z,2007-04-25T10:17:54Z,6.3752467574740015,3.7280068933999377,2.991627057512438
2007-04-25T10:00:00Z,2007-04-25T10:47:54Z,6.481414389449037,3.7280068933999377,3.226160973358312
2007-04-25T10:29:59Z,2007-04-25T11:17:53Z,5.755490436567263,3.2268697152853294,3.0496634064200014
2007-04-25T11:00:00Z,2007-04-25T11:47:54Z,4.879723872057362,2.6870612618594527,2.5964787955883577
2007-04-25T11:30:00Z,2007-04-25T12:17:54Z,4.330561959486613,2.1820849574034265,2.1169371573400246
2007-04-25T11:59:59Z,2007-04-25T12:47:53Z,4.066113393532971,1.9426793181873787,2.065638426461602
2007-04-25T12:30:00Z,2007-04-25T13:17:54Z,3.3124222116849045,1.6558123821345332,1.9141356316552083
2007-04-25T13:00:00Z,2007-04-25T13:47:54Z,1.8457446815317793,0.9285134698124241,1.2554157925097635
2007-04-25T13:29:59Z,2007-04-25T14:17:53Z,0.8289394892911804,0.4044764022509402,0.7191187210098046
2007-04-25T14:00:00Z,2007-04-25T14:47:54Z,0.34452383477823834,0.18637398416686865,0.43015956637890657
2007-04-25T14:30:00Z,2007-04-25T15:17:54Z,0.181923521233656,0.1226482464739756,0.2687504539136455
2007-04-25T14:59:59Z,2007-04-25T15:47:53Z,0,0.016771329708402394,0.18060707728182543
2007-04-25T15:30:00Z,2007-04-25T16:17:54Z,0,0,0.15295407595489474
2007-04-25T16:00:00Z,2007-04-25T16:47:54Z,0,0.016771329708402394,0.18060707728182543
2007-04-25T16:29:59Z,2007-04-25T17:17:53Z,0.04659628133597515,0.016771329708402394,0.23856444001657162
2007-04-25T17:00:00Z,2007-04-25T17:47:54Z,0.22047322923605625,0.039450136994176654,0.29967960896161944
2007-04-25T17:30:00Z,2007-04-25T18:17:54Z,0.47938192333599333,0.1226482464739756,0.43015956637890657
2007-04-25T17:59:59Z,2007-04-25T18:47:53Z,0.8289394892911804,0.25502856205042246,0.5703186340131812
2007-04-25T18:30:00Z,2007-04-25T19:17:54Z,1.4003829315540446,0.5676101292694026,0.9570831089845386
2007-04-25T19:00:00Z,2007-04-25T19:47:54Z,1.714831624349149,0.6978412563174734,1.124925601802227
2007-04-25T19:29:59Z,2007-04-25T20:17:53Z,2.047534589969188,0.9285134698124241,1.124925601802227
2007-04-25T20:00:00Z,2007-04-25T20:47:54Z,1.9795517277711798,1.0745758183749603,1.124925601802227
2007-04-25T20:30:00Z,2007-04-25T21:17:54Z,1.65046755752654,1.0252712860208144,1.082298563094907
2007-04-25T20:59:59Z,2007-04-25T21:47:53Z,1.4617893827517363,0.9285134698124241,0.9983727928856319
2007-04-25T21:30:00Z,2007-04-25T22:17:54Z,1.4003829315540446,0.8810765988299099,0.8758755719347007
2007-04-25T22:00:00Z,2007-04-25T22:47:54Z,1.2207001793400727,0.8810765988299099,0.7965361094749887
2007-04-25T22:29:59Z,2007-04-25T23:17:53Z,0.9368077296129153,0.6103047021183448,0.6067398396136191
2007-04-25T23:00:00Z,2007-04-25T23:47:54Z,0.3522666976094273,0.25944185684039067,0.3987674672568733
2007-04-25T23:30:00Z,2007-04-26T00:18:03Z,0.22539819552653362,0.15648233276161785,0.33313645020029575
2007-04-25T23:59:59Z,2007-04-26T00:48:02Z,0.1123448674424555,0.12475587252828331,0.2702237552225288
2007-04-26T00:30:00Z,2007-04-26T01:18:03Z,0.07864760215317901,0.09458759750634156,0.2398703218223612
2007-04-26T01:00:00Z,2007-04-26T01:48:03Z,0.020240408462493194,0.04012453023166128,0.18159278322272032
2007-04-26T01:29:59Z,2007-04-26T02:18:02Z,0.020240408462493194,0.09458759750634156,0.18159278322272032
2007-04-26T02:00:00Z,2007-04-26T02:48:03Z,0,0.017057535863746774,0.18159278322272032
2007-04-26T02:30:00Z,2007-04-26T03:18:03Z,0.07864760215317901,0.06623776188879446,0.12697609281114866
2007-04-26T02:59:59Z,2007-04-26T03:48:02Z,0.07864760215317901,0.09458759750634156,0.18159278322272032
2007-04-26T03:30:00Z,2007-04-26T04:18:03Z,0.1123448674424555,0.12475587252828331,0.18159278322272032
2007-04-26T04:00:00Z,2007-04-26T04:48:03Z,0.18597918081830453,0.15648233276161785,0.18159278322272032
2007-04-26T04:29:59Z,2007-04-26T05:18:02Z,0.22539819552653362,0.15648233276161785,0.2398703218223612
2007-04-26T05:00:00Z,2007-04-26T05:48:03Z,0.3522666976094273,0.22394129582157876,0.2702237552225288
2007-04-26T05:30:00Z,2007-04-26T06:18:03Z,0.3522666976094273,0.09458759750634156,0.2702237552225288
2007-04-26T05:59:59Z,2007-04-26T06:48:02Z,0.7940485640530921,0.25944185684039067,0.2398703218223612
2007-04-26T06:30:00Z,2007-04-26T07:18:03Z,1.7554297545275164,0.6210357966515474,0.3013249075485751
2007-04-26T07:00:00Z,2007-04-26T07:48:03Z,3.3124222116849045,1.3008483988985151,0.33313645020029575
2007-04-26T07:29:59Z,2007-04-26T08:18:02Z,4.441119074392833,1.9785006680616082,0.9624821555683252
2007-04-26T08:00:00Z,2007-04-26T08:48:03Z,4.626279729895963,2.411603970914094,1.679317433575606
2007-04-26T08:30:00Z,2007-04-26T09:18:03Z,5.006047322606341,2.940141095830429,2.556711441692442
2007-04-26T08:59:59Z,2007-04-26T09:48:02Z,6.011996200442742,3.577682574007263,3.366155998907176
2007-04-26T09:30:00Z,2007-04-26T10:18:03Z,6.766028217791298,4.18312463693184,4.123067213024287
2007-04-26T10:00:00Z,2007-04-26T10:48:03Z,7.3308570219390345,4.7434753724190015,4.939862476018109
2007-04-26T10:29:59Z,2007-04-26T11:18:02Z,7.680579728256116,5.1616234024295595,5.298386925422099
2007-04-26T11:00:00Z,2007-04-26T11:48:03Z,7.79899355573896,5.59503392743207,5.225810164120715
2007-04-26T11:30:00Z,2007-04-26T12:18:03Z,7.446517491919805,5.683577282855895,5.153670919914937
2007-04-26T11:59:59Z,2007-04-26T12:48:02Z,7.216102430581369,5.952981912132663,5.225810164120715
2007-04-26T12:30:00Z,2007-04-26T13:18:03Z,6.989287774297066,5.862548277052273,4.523852058400591
2007-04-26T13:00:00Z,2007-04-26T13:48:03Z,6.117148911425388,5.507114756788048,3.7372427936715127
2007-04-26T13:29:59Z,2007-04-26T14:18:02Z,5.804212897481337,5.3331375590112495,3.4269884391985417
2007-04-26T14:00:00Z,2007-04-26T14:48:03Z,6.011996200442742,5.4198169048966305,3.366155998907176
2007-04-26T14:30:00Z,2007-04-26T15:18:03Z,6.117148911425388,5.4198169048966305,3.366155998907176
2007-04-26T14:59:59Z,2007-04-26T15:48:02Z,5.70157297549487,4.992550862417391,3.0680463837424217
2007-04-26T15:30:00Z,2007-04-26T16:18:03Z,5.907685765996465,4.7434753724190015,3.0096308127544655
2007-04-26T16:00:00Z,2007-04-26T16:48:03Z,5.599761472151889,4.419736075178522,3.0680463837424217
2007-04-26T16:29:59Z,2007-04-26T17:18:02Z,5.299253576285551,4.105422772905601,3.0096308127544655
2007-04-26T17:00:00Z,2007-04-26T17:48:03Z,5.006047322606341,3.504581970049956,2.8367881021623496
2007-04-26T17:30:00Z,2007-04-26T18:18:03Z,4.441119074392833,2.940141095830429,2.6119282961538848
2007-04-26T17:59:59Z,2007-04-26T18:48:02Z,3.7313630111717435,2.2226243600271345,2.129353258136036
2007-04-26T18:30:00Z,2007-04-26T19:18:03Z,3.3947113194808964,1.9785006680616082,1.679317433575606
2007-04-26T19:00:00Z,2007-04-26T19:48:03Z,2.8342997771146354,1.5174669826379392,1.3522399542252905
2007-04-26T19:29:59Z,2007-04-26T20:18:02Z,2.3827847730196985,1.1446558358691743,0.9214096817378823
2007-04-26T20:00:00Z,2007-04-26T20:48:03Z,2.096532877936855,0.8967364818518848,0.6472746950620469
2007-04-26T20:30:00Z,2007-04-26T21:18:03Z,1.7554297545275164,0.8967364818518848,0.3987674672568733
2007-04-26T20:59:59Z,2007-04-26T21:48:02Z,1.4331861022558432,0.7101554941148904,0.33313645020029575
2007-04-26T21:30:00Z,2007-04-26T22:18:03Z,0.7940485640530921,0.29600991773606866,0.18159278322272032
2007-04-26T22:00:00Z,2007-04-26T22:48:03Z,0.3522666976094273,0.06623776188879446,0.05380184407712636
2007-04-26T22:29:59Z,2007-04-26T23:18:02Z,0.1123448674424555,0,0
2007-04-26T23:00:00Z,2007-04-26T23:48:03Z,0.22155071658412218,0,0
2007-04-26T23:30:00Z,2007-04-27T00:18:12Z,0.30335818374524953,0.06595573396949718,0.05351193226429446
2007-04-26T23:59:59Z,2007-04-27T00:48:11Z,0.26177191285412604,0.1242228418532304,0.03242667362382864
2007-04-27T00:30:00Z,2007-04-27T01:18:12Z,0.26177191285412604,0.1242228418532304,0.03242667362382864
2007-04-27T01:00:00Z,2007-04-27T01:48:12Z,0.14570426057419852,0.1242228418532304,0.03242667362382864
2007-04-27T01:29:59Z,2007-04-27T02:18:11Z,0.22155071658412218,0.18877505691376462,0.07638907484277016
2007-04-27T02:00:00Z,2007-04-27T02:48:12Z,0.14570426057419852,0.1242228418532304,0.05351193226429446
2007-04-27T02:30:00Z,2007-04-27T03:18:12Z,0.26177191285412604,0.18877505691376462,0.1007185932435419
2007-04-27T02:59:59Z,2007-04-27T03:48:11Z,0.14570426057419852,0.1242228418532304,0.07638907484277016
2007-04-27T03:30:00Z,2007-04-27T04:18:12Z,0.14570426057419852,0.09418416362156866,0.07638907484277016
