TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,swc_deep,ext_rad
2010-06-17T19:20:00Z,2010-06-17T14:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.0641352017244
2010-06-17T19:30:00Z,2010-06-17T14:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131.5290420882127
2010-06-17T19:40:00Z,2010-06-17T14:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107.4311596371667
2010-06-17T19:50:00Z,2010-06-17T14:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081.8163457586277
2010-06-17T20:00:00Z,2010-06-17T14:43:10Z,31.12,48.25,2.33448202703648,NA,603.1,NA,0.74,0,NA,NA,1054.7333450578553
2010-06-17T20:10:00Z,2010-06-17T14:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2336960750065
2010-06-17T20:20:00Z,2010-06-17T15:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.3716332080185
2010-06-17T20:30:00Z,2010-06-17T15:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.2039835053961
2010-06-17T20:40:00Z,2010-06-17T15:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932.7900585250511
2010-06-17T20:50:00Z,2010-06-17T15:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899.1915414654088
2010-06-17T21:00:00Z,2010-06-17T15:43:10Z,30.31,54.75,1.9491971002295,NA,58.1,NA,0.37,0,NA,NA,864.4723697831078
2010-06-17T21:10:00Z,2010-06-17T15:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.6986135209936
2010-06-17T21:20:00Z,2010-06-17T16:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.9383495778474
2010-06-17T21:30:00Z,2010-06-17T16:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.2615321590761
2010-06-17T21:40:00Z,2010-06-17T16:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.7398596549313
2010-06-17T21:50:00Z,2010-06-17T16:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.4466381995444
2010-06-17T22:00:00Z,2010-06-17T16:43:10Z,26.54,82.25,0.614514350205276,NA,31.25,NA,0.095,0,NA,NA,636.4566421705231
2010-06-17T22:10:00Z,2010-06-17T16:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.8459718944785
2010-06-17T22:20:00Z,2010-06-17T17:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.6919088292992
2010-06-17T22:30:00Z,2010-06-17T17:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.0727684987562
2010-06-17T22:40:00Z,2010-06-17T17:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.0677514592675
2010-06-17T22:50:00Z,2010-06-17T17:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.7567925825402
2010-06-17T23:00:00Z,2010-06-17T17:43:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.2204089408024
2010-06-17T23:10:00Z,2010-06-17T17:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.5395465840648
2010-06-17T23:20:00Z,2010-06-17T18:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.7954265012065
2010-06-17T23:30:00Z,2010-06-17T18:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.06939005754805
2010-06-17T23:40:00Z,2010-06-17T18:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.44274420380538
2010-06-17T23:50:00Z,2010-06-17T18:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.9966067501397
2010-06-18T00:00:00Z,2010-06-17T18:43:10Z,22.86,98.25,0.04865025181366,NA,0.6,NA,0.19,0,NA,NA,130.81175200035776
2010-06-18T00:10:00Z,2010-06-17T18:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.96845703974125
2010-06-18T00:20:00Z,2010-06-17T19:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.54634896912427
2010-06-18T00:30:00Z,2010-06-17T19:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62425337577319
2010-06-18T00:40:00Z,2010-06-17T19:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T00:50:00Z,2010-06-17T19:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T01:00:00Z,2010-06-17T19:43:10Z,21.52,99.625,0.00960969535969944,NA,0.6,NA,0,0,NA,NA,0
2010-06-18T01:10:00Z,2010-06-17T19:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T01:20:00Z,2010-06-17T20:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T01:30:00Z,2010-06-17T20:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T01:40:00Z,2010-06-17T20:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T01:50:00Z,2010-06-17T20:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:00:00Z,2010-06-17T20:43:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:10:00Z,2010-06-17T20:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:20:00Z,2010-06-17T21:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:30:00Z,2010-06-17T21:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:40:00Z,2010-06-17T21:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T02:50:00Z,2010-06-17T21:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T03:00:00Z,2010-06-17T21:43:10Z,20.57,100,0,NA,0.6,NA,0,0,NA,NA,0
2010-06-18T03:10:00Z,2010-06-17T21:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T03:20:00Z,2010-06-17T22:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T03:30:00Z,2010-06-17T22:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T03:40:00Z,2010-06-17T22:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T03:50:00Z,2010-06-17T22:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T04:00:00Z,2010-06-17T22:43:10Z,20.19,100,0,NA,0.6,NA,0,0,NA,NA,0
2010-06-18T04:10:00Z,2010-06-17T22:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T04:20:00Z,2010-06-17T23:03:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T04:30:00Z,2010-06-17T23:13:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T04:40:00Z,2010-06-17T23:23:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T04:50:00Z,2010-06-17T23:33:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T05:00:00Z,2010-06-17T23:43:10Z,19.81,100,3.5527136788005e-16,NA,0.6,NA,0,0,NA,NA,0
2010-06-18T05:10:00Z,2010-06-17T23:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T05:20:00Z,2010-06-18T00:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T05:30:00Z,2010-06-18T00:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T05:40:00Z,2010-06-18T00:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T05:50:00Z,2010-06-18T00:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T06:00:00Z,2010-06-18T00:42:58Z,20.57,92.25,0.187362600593708,NA,0.6,NA,0.19,0,NA,NA,0
2010-06-18T06:10:00Z,2010-06-18T00:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T06:20:00Z,2010-06-18T01:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T06:30:00Z,2010-06-18T01:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T06:40:00Z,2010-06-18T01:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T06:50:00Z,2010-06-18T01:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T07:00:00Z,2010-06-18T01:42:58Z,20.19,88.75,0.265682335736449,NA,0.6,NA,0.56,0,NA,NA,0
2010-06-18T07:10:00Z,2010-06-18T01:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T07:20:00Z,2010-06-18T02:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T07:30:00Z,2010-06-18T02:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T07:40:00Z,2010-06-18T02:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T07:50:00Z,2010-06-18T02:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T08:00:00Z,2010-06-18T02:42:58Z,19.81,90.25,0.224912560964485,NA,0.6,NA,0.37,0,NA,NA,0
2010-06-18T08:10:00Z,2010-06-18T02:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T08:20:00Z,2010-06-18T03:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T08:30:00Z,2010-06-18T03:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T08:40:00Z,2010-06-18T03:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T08:50:00Z,2010-06-18T03:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T09:00:00Z,2010-06-18T03:42:58Z,18.66,95.25,0.102010956240918,NA,4.4,NA,0.37,0,NA,NA,0
2010-06-18T09:10:00Z,2010-06-18T03:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T09:20:00Z,2010-06-18T04:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T09:30:00Z,2010-06-18T04:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T09:40:00Z,2010-06-18T04:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T09:50:00Z,2010-06-18T04:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-18T10:00:00Z,2010-06-18T04:42:58Z,18.28,98.75,0.0262144011569692,NA,38.1,NA,0.19,0,NA,NA,0
2010-06-18T10:10:00Z,2010-06-18T04:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.83753897962503
2010-06-18T10:20:00Z,2010-06-18T05:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.96185635479816
2010-06-18T10:30:00Z,2010-06-18T05:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.55352030051554
2010-06-18T10:40:00Z,2010-06-18T05:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.53338259582415
2010-06-18T10:50:00Z,2010-06-18T05:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.82155628648704
2010-06-18T11:00:00Z,2010-06-18T05:42:58Z,20.57,85.25,0.356593336613832,NA,356.9,NA,0.56,0,NA,NA,233.33756770851255
2010-06-18T11:10:00Z,2010-06-18T05:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.0005096281178
2010-06-18T11:20:00Z,2010-06-18T06:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.72919520681563
2010-06-18T11:30:00Z,2010-06-18T06:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.442312498564
2010-06-18T11:40:00Z,2010-06-18T06:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.05857918493876
2010-06-18T11:50:00Z,2010-06-18T06:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.4968972539845
2010-06-18T12:00:00Z,2010-06-18T06:42:58Z,23.24,72.75,0.775135031832634,NA,574.4,NA,0.74,0,NA,NA,488.67650732831476
2010-06-18T12:10:00Z,2010-06-18T06:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.5171423487383
2010-06-18T12:20:00Z,2010-06-18T07:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.939180321091
2010-06-18T12:30:00Z,2010-06-18T07:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.8637958355146
2010-06-18T12:40:00Z,2010-06-18T07:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.2131100696623
2010-06-18T12:50:00Z,2010-06-18T07:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.9103389908499
2010-06-18T13:00:00Z,2010-06-18T07:42:58Z,25.17,72.25,0.886002265990041,NA,764.4,NA,0.74,0,NA,NA,731.8799394746364
2010-06-18T13:10:00Z,2010-06-18T07:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.0477530620093
2010-06-18T13:20:00Z,2010-06-18T08:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807.3411470816021
2010-06-18T13:30:00Z,2010-06-18T08:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.6891528683806
2010-06-18T13:40:00Z,2010-06-18T08:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879.0226008156554
2010-06-18T13:50:00Z,2010-06-18T08:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913.274252003604
2010-06-18T14:00:00Z,2010-06-18T08:42:58Z,26.93,62,1.34604713405945,NA,1013.1,NA,0.93,0,NA,NA,946.3789261537579
2010-06-18T14:10:00Z,2010-06-18T08:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.273625665784
2010-06-18T14:20:00Z,2010-06-18T09:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.8976555007415
2010-06-18T14:30:00Z,2010-06-18T09:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.1927386827474
2010-06-18T14:40:00Z,2010-06-18T09:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066.1031271987779
2010-06-18T14:50:00Z,2010-06-18T09:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092.5757080862295
2010-06-18T15:00:00Z,2010-06-18T09:42:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117.5601045058452
2010-06-18T15:10:00Z,2010-06-18T09:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141.008771607824
2010-06-18T15:20:00Z,2010-06-18T10:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1162.8770870088474
2010-06-18T15:30:00Z,2010-06-18T10:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.1234357075466
2010-06-18T15:40:00Z,2010-06-18T10:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.7092892770615
2010-06-18T15:50:00Z,2010-06-18T10:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218.5992791838883
2010-06-18T16:00:00Z,2010-06-18T10:42:58Z,28.31,59.25,1.56441907294479,NA,1256.9,NA,0.74,0,NA,NA,1233.761264093477
2010-06-18T16:10:00Z,2010-06-18T10:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.166391034548
2010-06-18T16:20:00Z,2010-06-18T11:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.789150305715
2010-06-18T16:30:00Z,2010-06-18T11:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268.6074240199155
2010-06-18T16:40:00Z,2010-06-18T11:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276.602528194266
2010-06-18T16:50:00Z,2010-06-18T11:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282.7592483052695
2010-06-18T17:00:00Z,2010-06-18T11:42:58Z,28.31,57.25,1.6412003771384,NA,1160.6,NA,0.74,0,NA,NA,1287.0658682417297
2010-06-18T17:10:00Z,2010-06-18T11:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289.514192600186
2010-06-18T17:20:00Z,2010-06-18T12:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.0995622805688
2010-06-18T17:30:00Z,2010-06-18T12:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288.8208633522938
2010-06-18T17:40:00Z,2010-06-18T12:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285.6805291739763
2010-06-18T17:50:00Z,2010-06-18T12:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280.6845357627196
2010-06-18T18:00:00Z,2010-06-18T12:42:58Z,29.1,60.75,1.57728203602334,NA,896.9,NA,0.74,0,NA,NA,1273.8423904217782
2010-06-18T18:10:00Z,2010-06-18T12:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.167113648261
2010-06-18T18:20:00Z,2010-06-18T13:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.6752143552837
2010-06-18T18:30:00Z,2010-06-18T13:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.386658455721
2010-06-18T18:40:00Z,2010-06-18T13:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.324830867377
2010-06-18T18:50:00Z,2010-06-18T13:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.51649101183
2010-06-18T19:00:00Z,2010-06-18T13:42:58Z,28.31,60.75,1.50683309479958,NA,216.9,NA,0.56,0,NA,NA,1194.9917218916535
2010-06-18T19:10:00Z,2010-06-18T13:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.783872842942
2010-06-18T19:20:00Z,2010-06-18T14:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.9294960720804
2010-06-18T19:30:00Z,2010-06-18T14:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132.4682770974548
2010-06-18T19:40:00Z,2010-06-18T14:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108.4429592286026
2010-06-18T19:50:00Z,2010-06-18T14:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.8992622263647
2010-06-18T20:00:00Z,2010-06-18T14:42:58Z,29.9,60.25,1.6725643184019101,NA,668.1,NA,0.56,0,NA,NA,1055.8857952989622
2010-06-18T20:10:00Z,2010-06-18T14:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.4539645995421
2010-06-18T20:20:00Z,2010-06-18T15:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.6578754010761
2010-06-18T20:30:00Z,2010-06-18T15:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966.5542291349777
2010-06-18T20:40:00Z,2010-06-18T15:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.2022154892832
2010-06-18T20:50:00Z,2010-06-18T15:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.6633997716502
2010-06-18T21:00:00Z,2010-06-18T15:42:58Z,29.1,61.25,1.55718927123324,NA,320.6,NA,0.37,0,NA,NA,866.0016057517236
2010-06-18T21:10:00Z,2010-06-18T15:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830.2827942055184
2010-06-18T21:20:00Z,2010-06-18T16:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.5749373933518
2010-06-18T21:30:00Z,2010-06-18T16:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.9478897096934
2010-06-18T21:40:00Z,2010-06-18T16:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.473254751587
2010-06-18T21:50:00Z,2010-06-18T16:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.2242490582347
2010-06-18T22:00:00Z,2010-06-18T16:42:58Z,25.565,84.75,0.498444873164413,NA,33.75,NA,0.095,0,NA,NA,638.275562781276
2010-06-18T22:10:00Z,2010-06-18T16:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.7032175506569
2010-06-18T22:20:00Z,2010-06-18T17:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.5844218069802
2010-06-18T22:30:00Z,2010-06-18T17:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.9974238751175
2010-06-18T22:40:00Z,2010-06-18T17:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.02136305911927
2010-06-18T22:50:00Z,2010-06-18T17:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.7361190415054
2010-06-18T23:00:00Z,2010-06-18T17:42:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.22215987373346
2010-06-18T23:10:00Z,2010-06-18T17:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.5603888469147
2010-06-18T23:20:00Z,2010-06-18T18:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.83199053436846
2010-06-18T23:30:00Z,2010-06-18T18:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.1182762988316
2010-06-18T23:40:00Z,2010-06-18T18:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.50052955841429
2010-06-18T23:50:00Z,2010-06-18T18:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.05985110580187
2010-06-19T00:00:00Z,2010-06-18T18:42:58Z,22.48,96.75,0.0882952794380554,NA,0.6,NA,0.19,0,NA,NA,132.87700477488752
2010-06-19T00:10:00Z,2010-06-18T18:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.0322637487373
2010-06-19T00:20:00Z,2010-06-18T19:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.60525780116997
2010-06-19T00:30:00Z,2010-06-18T19:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.674821762762988
2010-06-19T00:40:00Z,2010-06-18T19:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T00:50:00Z,2010-06-18T19:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T01:00:00Z,2010-06-18T19:42:58Z,21.71,100,0,NA,0.6,NA,0.28,0,NA,NA,0
2010-06-19T01:10:00Z,2010-06-18T19:52:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T01:20:00Z,2010-06-18T20:02:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T01:30:00Z,2010-06-18T20:12:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T01:40:00Z,2010-06-18T20:22:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T01:50:00Z,2010-06-18T20:32:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010-06-19T02:00:00Z,2010-06-18T20:42:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
