TIMESTAMP,solar_TIMESTAMP,SWE_SKY_68Y_Psy_Jt_1,SWE_SKY_68Y_Psy_Jt_2,SWE_SKY_68Y_Psy_Jt_3,SWE_SKY_68Y_Pab_Jt_4,SWE_SKY_68Y_Pab_Jt_5,SWE_SKY_68Y_Pab_Jt_6,SWE_SKY_68Y_Psy_Jt_7,SWE_SKY_68Y_Psy_Jt_8,SWE_SKY_68Y_Pab_Jt_9,SWE_SKY_68Y_Pab_Jt_10,SWE_SKY_68Y_Pab_Jt_11,SWE_SKY_68Y_Psy_Jt_12
2001-02-21T03:30:00Z,2001-02-21T04:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T04:00:00Z,2001-02-21T04:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T04:30:00Z,2001-02-21T05:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T05:00:00Z,2001-02-21T05:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T05:30:00Z,2001-02-21T06:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T06:00:00Z,2001-02-21T06:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T06:30:00Z,2001-02-21T07:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T07:00:00Z,2001-02-21T07:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T07:30:00Z,2001-02-21T08:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T08:00:00Z,2001-02-21T08:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T08:30:00Z,2001-02-21T09:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T09:00:00Z,2001-02-21T09:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T09:30:00Z,2001-02-21T10:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T10:00:00Z,2001-02-21T10:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T10:30:00Z,2001-02-21T11:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T11:00:00Z,2001-02-21T11:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T11:30:00Z,2001-02-21T12:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T12:00:00Z,2001-02-21T12:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T12:30:00Z,2001-02-21T13:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T13:00:00Z,2001-02-21T13:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T13:30:00Z,2001-02-21T14:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T14:00:00Z,2001-02-21T14:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T14:30:00Z,2001-02-21T15:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T15:00:00Z,2001-02-21T15:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T15:30:00Z,2001-02-21T16:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T16:00:00Z,2001-02-21T16:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T16:30:00Z,2001-02-21T17:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T17:00:00Z,2001-02-21T17:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T17:30:00Z,2001-02-21T18:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T18:00:00Z,2001-02-21T18:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T18:30:00Z,2001-02-21T19:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T19:00:00Z,2001-02-21T19:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T19:30:00Z,2001-02-21T20:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T20:00:00Z,2001-02-21T20:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T20:30:00Z,2001-02-21T21:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T21:00:00Z,2001-02-21T21:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T21:30:00Z,2001-02-21T22:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T22:00:00Z,2001-02-21T22:57:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T22:30:00Z,2001-02-21T23:27:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T23:00:00Z,2001-02-21T23:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-21T23:30:00Z,2001-02-22T00:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T00:00:00Z,2001-02-22T00:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T00:30:00Z,2001-02-22T01:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T01:00:00Z,2001-02-22T01:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T01:30:00Z,2001-02-22T02:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T02:00:00Z,2001-02-22T02:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T02:30:00Z,2001-02-22T03:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T03:00:00Z,2001-02-22T03:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T03:30:00Z,2001-02-22T04:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T04:00:00Z,2001-02-22T04:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T04:30:00Z,2001-02-22T05:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T05:00:00Z,2001-02-22T05:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T05:30:00Z,2001-02-22T06:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T06:00:00Z,2001-02-22T06:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T06:30:00Z,2001-02-22T07:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T07:00:00Z,2001-02-22T07:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T07:30:00Z,2001-02-22T08:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T08:00:00Z,2001-02-22T08:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T08:30:00Z,2001-02-22T09:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T09:00:00Z,2001-02-22T09:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T09:30:00Z,2001-02-22T10:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T10:00:00Z,2001-02-22T10:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T10:30:00Z,2001-02-22T11:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T11:00:00Z,2001-02-22T11:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T11:30:00Z,2001-02-22T12:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T12:00:00Z,2001-02-22T12:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T12:30:00Z,2001-02-22T13:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T13:00:00Z,2001-02-22T13:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T13:30:00Z,2001-02-22T14:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T14:00:00Z,2001-02-22T14:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T14:30:00Z,2001-02-22T15:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T15:00:00Z,2001-02-22T15:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T15:30:00Z,2001-02-22T16:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T16:00:00Z,2001-02-22T16:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T16:30:00Z,2001-02-22T17:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T17:00:00Z,2001-02-22T17:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T17:30:00Z,2001-02-22T18:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T18:00:00Z,2001-02-22T18:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T18:30:00Z,2001-02-22T19:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T19:00:00Z,2001-02-22T19:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T19:30:00Z,2001-02-22T20:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T20:00:00Z,2001-02-22T20:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T20:30:00Z,2001-02-22T21:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T21:00:00Z,2001-02-22T21:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T21:30:00Z,2001-02-22T22:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T22:00:00Z,2001-02-22T22:57:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T22:30:00Z,2001-02-22T23:27:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T23:00:00Z,2001-02-22T23:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-22T23:30:00Z,2001-02-23T00:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T00:00:00Z,2001-02-23T00:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T00:30:00Z,2001-02-23T01:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T01:00:00Z,2001-02-23T01:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T01:30:00Z,2001-02-23T02:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T02:00:00Z,2001-02-23T02:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T02:30:00Z,2001-02-23T03:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T03:00:00Z,2001-02-23T03:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T03:30:00Z,2001-02-23T04:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T04:00:00Z,2001-02-23T04:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T04:30:00Z,2001-02-23T05:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T05:00:00Z,2001-02-23T05:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T05:30:00Z,2001-02-23T06:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T06:00:00Z,2001-02-23T06:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T06:30:00Z,2001-02-23T07:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T07:00:00Z,2001-02-23T07:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T07:30:00Z,2001-02-23T08:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T08:00:00Z,2001-02-23T08:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T08:30:00Z,2001-02-23T09:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T09:00:00Z,2001-02-23T09:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T09:30:00Z,2001-02-23T10:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T10:00:00Z,2001-02-23T10:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T10:30:00Z,2001-02-23T11:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T11:00:00Z,2001-02-23T11:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T11:30:00Z,2001-02-23T12:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T12:00:00Z,2001-02-23T12:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T12:30:00Z,2001-02-23T13:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T13:00:00Z,2001-02-23T13:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T13:30:00Z,2001-02-23T14:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T14:00:00Z,2001-02-23T14:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T14:30:00Z,2001-02-23T15:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T15:00:00Z,2001-02-23T15:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T15:30:00Z,2001-02-23T16:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T16:00:00Z,2001-02-23T16:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T16:30:00Z,2001-02-23T17:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T17:00:00Z,2001-02-23T17:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T17:30:00Z,2001-02-23T18:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T18:00:00Z,2001-02-23T18:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T18:30:00Z,2001-02-23T19:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T19:00:00Z,2001-02-23T19:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T19:30:00Z,2001-02-23T20:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T20:00:00Z,2001-02-23T20:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T20:30:00Z,2001-02-23T21:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T21:00:00Z,2001-02-23T21:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T21:30:00Z,2001-02-23T22:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T22:00:00Z,2001-02-23T22:58:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T22:30:00Z,2001-02-23T23:28:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T23:00:00Z,2001-02-23T23:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-23T23:30:00Z,2001-02-24T00:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T00:00:00Z,2001-02-24T00:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T00:30:00Z,2001-02-24T01:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T01:00:00Z,2001-02-24T01:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T01:30:00Z,2001-02-24T02:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T02:00:00Z,2001-02-24T02:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T02:30:00Z,2001-02-24T03:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T03:00:00Z,2001-02-24T03:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T03:30:00Z,2001-02-24T04:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T04:00:00Z,2001-02-24T04:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T04:30:00Z,2001-02-24T05:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T05:00:00Z,2001-02-24T05:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T05:30:00Z,2001-02-24T06:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T06:00:00Z,2001-02-24T06:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T06:30:00Z,2001-02-24T07:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T07:00:00Z,2001-02-24T07:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T07:30:00Z,2001-02-24T08:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T08:00:00Z,2001-02-24T08:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T08:30:00Z,2001-02-24T09:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T09:00:00Z,2001-02-24T09:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T09:30:00Z,2001-02-24T10:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T10:00:00Z,2001-02-24T10:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T10:30:00Z,2001-02-24T11:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T11:00:00Z,2001-02-24T11:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T11:30:00Z,2001-02-24T12:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T12:00:00Z,2001-02-24T12:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T12:30:00Z,2001-02-24T13:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T13:00:00Z,2001-02-24T13:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T13:30:00Z,2001-02-24T14:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T14:00:00Z,2001-02-24T14:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T14:30:00Z,2001-02-24T15:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T15:00:00Z,2001-02-24T15:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T15:30:00Z,2001-02-24T16:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T16:00:00Z,2001-02-24T16:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T16:30:00Z,2001-02-24T17:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T17:00:00Z,2001-02-24T17:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T17:30:00Z,2001-02-24T18:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T18:00:00Z,2001-02-24T18:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T18:30:00Z,2001-02-24T19:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T19:00:00Z,2001-02-24T19:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T19:30:00Z,2001-02-24T20:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T20:00:00Z,2001-02-24T20:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T20:30:00Z,2001-02-24T21:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T21:00:00Z,2001-02-24T21:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T21:30:00Z,2001-02-24T22:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T22:00:00Z,2001-02-24T22:58:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T22:30:00Z,2001-02-24T23:28:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T23:00:00Z,2001-02-24T23:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-24T23:30:00Z,2001-02-25T00:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T00:00:00Z,2001-02-25T00:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T00:30:00Z,2001-02-25T01:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T01:00:00Z,2001-02-25T01:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T01:30:00Z,2001-02-25T02:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T02:00:00Z,2001-02-25T02:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T02:30:00Z,2001-02-25T03:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T03:00:00Z,2001-02-25T03:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T03:30:00Z,2001-02-25T04:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T04:00:00Z,2001-02-25T04:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T04:30:00Z,2001-02-25T05:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T05:00:00Z,2001-02-25T05:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T05:30:00Z,2001-02-25T06:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T06:00:00Z,2001-02-25T06:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T06:30:00Z,2001-02-25T07:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T07:00:00Z,2001-02-25T07:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T07:30:00Z,2001-02-25T08:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T08:00:00Z,2001-02-25T08:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T08:30:00Z,2001-02-25T09:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T09:00:00Z,2001-02-25T09:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T09:30:00Z,2001-02-25T10:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T10:00:00Z,2001-02-25T10:58:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-25T10:30:00Z,2001-02-25T11:28:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
