TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,ppfd_in,sw_in,ext_rad
2015-01-20T13:00:00Z,2015-01-20T07:47:16Z,22.4,100,0.003482215,37,17.500999999999998,1306.3185246255002
2015-01-20T13:15:00Z,2015-01-20T08:02:16Z,22.6,100,0.003482215,35,16.555,1312.4350963384973
2015-01-20T13:30:00Z,2015-01-20T08:17:16Z,22.7,100,0.003482215,49,23.177,1312.8794032092924
2015-01-20T13:45:00Z,2015-01-20T08:32:16Z,22.9,99.7,0.003482215,62,29.325999999999997,1307.6495418947222
2015-01-20T14:00:00Z,2015-01-20T08:47:16Z,23.1,99.5,0.027676025,75,35.475,1296.7678967838378
2015-01-20T14:15:00Z,2015-01-20T09:02:16Z,23.1,99.5,0.027676025,105,49.665,1280.2810441989704
2015-01-20T14:30:00Z,2015-01-20T09:17:16Z,23.3,99.3,0.027676025,148,70.00399999999999,1258.2595530453705
2015-01-20T14:45:00Z,2015-01-20T09:32:16Z,23.7,98.2,0.027676025,146,69.05799999999999,1230.797682762817
2015-01-20T15:00:00Z,2015-01-20T09:47:16Z,23.7,97,0.106410585,109,51.556999999999995,1198.0129798716891
2015-01-20T15:15:00Z,2015-01-20T10:02:16Z,23.7,97,0.106410585,188,88.92399999999999,1160.0457748405872
2015-01-20T15:30:00Z,2015-01-20T10:17:16Z,24.1,96.1,0.106410585,191,90.34299999999999,1117.058581429001
2015-01-20T15:45:00Z,2015-01-20T10:32:16Z,24.3,94.4,0.106410585,226,106.898,1069.235401075834
2015-01-20T16:00:00Z,2015-01-20T10:47:16Z,24.4,94.3,0.257282757,289,136.697,1016.780935311238
2015-01-20T16:15:00Z,2015-01-20T11:02:16Z,25,92.5,0.257282757,330,156.09,959.9197095630572
2015-01-20T16:30:00Z,2015-01-20T11:17:16Z,25.4,87.7,0.257282757,334,157.982,898.8951121081241
2015-01-20T16:45:00Z,2015-01-20T11:32:16Z,25.8,86.3,0.257282757,398,188.254,833.9683522817022
2015-01-20T17:00:00Z,2015-01-20T11:47:16Z,26.4,80.4,0.585298901,616,291.368,765.4173424049753
2015-01-20T17:15:00Z,2015-01-20T12:02:16Z,26.7,79.4,0.585298901,435,205.755,693.535508215842
2015-01-20T17:30:00Z,2015-01-20T12:17:16Z,26.7,79,0.585298901,311,147.10299999999998,618.6305328945576
2015-01-20T17:45:00Z,2015-01-20T12:32:16Z,26.8,78.2,0.585298901,434,205.28199999999998,541.0230400610812
2015-01-20T18:00:00Z,2015-01-20T12:47:16Z,27.4,75.7,0.882636866,630,297.99,461.0452213804636
2015-01-20T18:15:00Z,2015-01-20T13:02:16Z,28.1,72.9,0.882636866,646,305.558,379.0394146514002
2015-01-20T18:30:00Z,2015-01-20T13:17:16Z,29.4,68,0.882636866,908,429.484,295.35663846370704
2015-01-20T18:45:00Z,2015-01-20T13:32:16Z,29.3,67.9,0.882636866,616,291.368,210.35508969710054
2015-01-20T19:00:00Z,2015-01-20T13:47:16Z,28.6,69.7,0.865757832,475,224.67499999999998,124.3986102931576
2015-01-20T19:15:00Z,2015-01-20T14:02:16Z,28.2,70.6,0.865757832,319,150.887,37.85512986214025
2015-01-20T19:30:00Z,2015-01-20T14:17:16Z,27.7,73.9,0.865757832,312,147.576,0
2015-01-20T19:45:00Z,2015-01-20T14:32:16Z,28.6,71.7,0.865757832,903,427.11899999999997,0
2015-01-20T20:00:00Z,2015-01-20T14:47:16Z,29.7,68.7,1.137647863,936,442.72799999999995,0
2015-01-20T20:15:00Z,2015-01-20T15:02:16Z,29.5,67.7,1.137647863,805,380.765,0
2015-01-20T20:30:00Z,2015-01-20T15:17:16Z,29.9,64.3,1.137647863,731,345.763,0
2015-01-20T20:45:00Z,2015-01-20T15:32:16Z,30.1,63.2,1.137647863,661,312.65299999999996,0
2015-01-20T21:00:00Z,2015-01-20T15:47:16Z,30.3,60.6,1.263563714,627,296.57099999999997,0
2015-01-20T21:15:00Z,2015-01-20T16:02:16Z,30.5,62,1.263563714,522,246.90599999999998,0
2015-01-20T21:30:00Z,2015-01-20T16:17:16Z,30.3,63.9,1.263563714,394,186.362,0
2015-01-20T21:45:00Z,2015-01-20T16:32:16Z,29.8,65.1,1.263563714,280,132.44,0
2015-01-20T22:00:00Z,2015-01-20T16:47:16Z,28.8,69.6,0.725282484,129,61.016999999999996,0
2015-01-20T22:15:00Z,2015-01-20T17:02:16Z,27.8,73.3,0.725282484,91,43.043,0
2015-01-20T22:30:00Z,2015-01-20T17:17:16Z,27,77.7,0.725282484,42,19.866,0
2015-01-20T22:45:00Z,2015-01-20T17:32:16Z,26.1,82.3,0.725282484,30,14.19,0
2015-01-20T23:00:00Z,2015-01-20T17:47:16Z,25.2,86.2,0.272468171,13,6.149,0
2015-01-20T23:15:00Z,2015-01-20T18:02:16Z,24.7,88.4,0.272468171,4,1.892,0
2015-01-20T23:30:00Z,2015-01-20T18:17:16Z,24.2,89.7,0.272468171,0,0,0
2015-01-20T23:45:00Z,2015-01-20T18:32:16Z,23.8,92.5,0.272468171,0,0,0
2015-01-21T00:00:00Z,2015-01-20T18:47:16Z,23.7,94.6,0.101198691,0,0,0
2015-01-21T00:15:00Z,2015-01-20T19:02:16Z,23.5,95.1,0.101198691,0,0,0
2015-01-21T00:30:00Z,2015-01-20T19:17:16Z,23.4,96,0.101198691,0,0,0
2015-01-21T00:45:00Z,2015-01-20T19:32:16Z,23.5,97,0.101198691,0,0,0
2015-01-21T01:00:00Z,2015-01-20T19:47:16Z,23.6,97.7,0.049066191,0,0,0
2015-01-21T01:15:00Z,2015-01-20T20:02:16Z,23.6,98,0.049066191,0,0,0
2015-01-21T01:30:00Z,2015-01-20T20:17:16Z,23.4,97.9,0.049066191,0,0,0
2015-01-21T01:45:00Z,2015-01-20T20:32:16Z,23.3,98.2,0.049066191,0,0,0
2015-01-21T02:00:00Z,2015-01-20T20:47:16Z,23.3,98.6,0.027366195,0,0,0
2015-01-21T02:15:00Z,2015-01-20T21:02:16Z,23.4,98.9,0.027366195,0,0,0
2015-01-21T02:30:00Z,2015-01-20T21:17:16Z,23.4,99.1,0.027366195,0,0,0
2015-01-21T02:45:00Z,2015-01-20T21:32:16Z,23.3,99,0.027366195,0,0,0
2015-01-21T03:00:00Z,2015-01-20T21:47:16Z,23.3,99.1,0.02000955,0,0,0
2015-01-21T03:15:00Z,2015-01-20T22:02:16Z,23.3,99.2,0.02000955,0,0,0
2015-01-21T03:30:00Z,2015-01-20T22:17:16Z,23.2,99.1,0.02000955,0,0,0
2015-01-21T03:45:00Z,2015-01-20T22:32:16Z,23,99.1,0.02000955,0,0,0
2015-01-21T04:00:00Z,2015-01-20T22:47:16Z,22.9,99.4,0.012805675,0,0,0
2015-01-21T04:15:00Z,2015-01-20T23:02:16Z,22.9,99.5,0.012805675,0,0,0
2015-01-21T04:30:00Z,2015-01-20T23:17:16Z,23,99.5,0.012805675,0,0,0
2015-01-21T04:45:00Z,2015-01-20T23:32:16Z,23,99.5,0.012805675,0,0,0
2015-01-21T05:00:00Z,2015-01-20T23:47:16Z,23,99.5,0.010502976,0,0,0
2015-01-21T05:15:00Z,2015-01-21T00:02:01Z,23,99.5,0.010502976,0,0,0
2015-01-21T05:30:00Z,2015-01-21T00:17:01Z,23,99.6,0.010502976,0,0,0
2015-01-21T05:45:00Z,2015-01-21T00:32:01Z,23,99.6,0.010502976,0,0,0
2015-01-21T06:00:00Z,2015-01-21T00:47:01Z,23,99.7,0.005822469,0,0,0
2015-01-21T06:15:00Z,2015-01-21T01:02:01Z,23,99.7,0.005822469,0,0,0
2015-01-21T06:30:00Z,2015-01-21T01:17:01Z,23,99.8,0.005822469,0,0,0
2015-01-21T06:45:00Z,2015-01-21T01:32:01Z,22.9,99.8,0.005822469,0,0,0
2015-01-21T07:00:00Z,2015-01-21T01:47:01Z,22.8,99.7,0.006914649,0,0,0
2015-01-21T07:15:00Z,2015-01-21T02:02:01Z,22.7,99.6,0.006914649,0,0,0
2015-01-21T07:30:00Z,2015-01-21T02:17:01Z,22.7,99.7,0.006914649,0,0,21.33052298180079
2015-01-21T07:45:00Z,2015-01-21T02:32:01Z,22.8,99.8,0.006914649,0,0,108.05018074263803
2015-01-21T08:00:00Z,2015-01-21T02:47:01Z,22.8,99.9,0.001166997,0,0,194.25340613016806
2015-01-21T08:15:00Z,2015-01-21T03:02:01Z,22.8,99.9,0.001166997,0,0,279.57120947743545
2015-01-21T08:30:00Z,2015-01-21T03:17:01Z,22.9,100,0.001166997,0,0,363.6383909644907
2015-01-21T08:45:00Z,2015-01-21T03:32:01Z,23,100,0.001166997,0,0,446.0951038446596
2015-01-21T09:00:00Z,2015-01-21T03:47:01Z,23.1,100,0,0,0,526.5883947588862
2015-01-21T09:15:00Z,2015-01-21T04:02:01Z,23.1,100,0,0,0,604.7737145439166
2015-01-21T09:30:00Z,2015-01-21T04:17:01Z,23.1,100,0,0,0,680.3163930683625
2015-01-21T09:45:00Z,2015-01-21T04:32:01Z,23.1,100,0,0,0,752.8930717828965
2015-01-21T10:00:00Z,2015-01-21T04:47:01Z,23.1,100,0.002346572,0,0,822.1930878525739
2015-01-21T10:15:00Z,2015-01-21T05:02:01Z,23.1,100,0.002346572,0,0,887.9198039472037
2015-01-21T10:30:00Z,2015-01-21T05:17:01Z,22.8,100,0.002346572,0,0,949.7918779966651
2015-01-21T10:45:00Z,2015-01-21T05:32:01Z,22.6,99.8,0.002346572,0,0,1007.5444674765135
2015-01-21T11:00:00Z,2015-01-21T05:47:01Z,22.4,99.8,0.003383557,0,0,1060.9303630688757
2015-01-21T11:15:00Z,2015-01-21T06:02:01Z,22.4,99.9,0.003383557,0,0,1109.7210468457858
2015-01-21T11:30:00Z,2015-01-21T06:17:01Z,22.3,99.9,0.003383557,3,1.419,1153.707670445406
2015-01-21T11:45:00Z,2015-01-21T06:32:01Z,22.3,99.9,0.003383557,9,4.257,1192.7019490540292
2015-01-21T12:00:00Z,2015-01-21T06:47:01Z,22.3,100,0,17,8.041,1226.5369673673274
2015-01-21T12:15:00Z,2015-01-21T07:02:01Z,22.5,100,0,32,15.136,1255.067894080341
2015-01-21T12:30:00Z,2015-01-21T07:17:01Z,22.9,100,0,52,24.596,1278.1726018482875
2015-01-21T12:45:00Z,2015-01-21T07:32:01Z,23.3,100,0,80,37.839999999999996,1295.7521900640643
2015-01-21T13:00:00Z,2015-01-21T07:47:01Z,23.7,100,0.00622221,107,50.611,1307.7314082147627
2015-01-21T13:15:00Z,2015-01-21T08:02:01Z,23.9,100,0.00622221,104,49.192,1314.0589780047849
2015-01-21T13:30:00Z,2015-01-21T08:17:01Z,24.1,99.9,0.00622221,76,35.948,1314.7078128667922
2015-01-21T13:45:00Z,2015-01-21T08:32:01Z,24.2,99.5,0.00622221,66,31.218,1309.6751339206016
2015-01-21T14:00:00Z,2015-01-21T08:47:01Z,24.2,99.4,0.103269883,91,43.043,1298.982481883679
2015-01-21T14:15:00Z,2015-01-21T09:02:01Z,24.4,98.6,0.103269883,156,73.788,1282.6756248821193
2015-01-21T14:30:00Z,2015-01-21T09:17:01Z,24.8,95.5,0.103269883,218,103.11399999999999,1260.8243625565956
2015-01-21T14:45:00Z,2015-01-21T09:32:01Z,25.2,92.7,0.103269883,254,120.142,1233.5222273016582
2015-01-21T15:00:00Z,2015-01-21T09:47:01Z,25.8,87.5,0.46231634,302,142.846,1200.8860839173221
2015-01-21T15:15:00Z,2015-01-21T10:02:01Z,26.2,84.9,0.46231634,320,151.35999999999999,1163.055629386168
2015-01-21T15:30:00Z,2015-01-21T10:17:01Z,26.8,80.7,0.46231634,477,225.62099999999998,1120.1927949173714
2015-01-21T15:45:00Z,2015-01-21T10:32:01Z,27.1,79.8,0.46231634,362,171.226,1072.4810528170715
2015-01-21T16:00:00Z,2015-01-21T10:47:01Z,27.5,77.4,0.633257418,386,182.578,1020.1246311515681
2015-01-21T16:15:00Z,2015-01-21T11:02:01Z,27.1,79,0.633257418,262,123.92599999999999,963.347639565484
2015-01-21T16:30:00Z,2015-01-21T11:17:01Z,26.9,79.1,0.633257418,247,116.83099999999999,902.3931099960649
2015-01-21T16:45:00Z,2015-01-21T11:32:01Z,27.1,79.2,0.633257418,276,130.548,837.521956390255
2015-01-21T17:00:00Z,2015-01-21T11:47:01Z,27.2,77.8,0.788748214,345,163.185,769.0118578771071
2015-01-21T17:15:00Z,2015-01-21T12:02:01Z,27.6,75.5,0.788748214,316,149.468,697.1560701761389
2015-01-21T17:30:00Z,2015-01-21T12:17:01Z,27.7,76.3,0.788748214,505,238.86499999999998,622.2621703293364
2015-01-21T17:45:00Z,2015-01-21T12:32:01Z,28.9,70.8,0.788748214,680,321.64,544.6507401295263
2015-01-21T18:00:00Z,2015-01-21T12:47:01Z,29.3,69,1.233728793,687,324.95099999999996,464.6539938814221
2015-01-21T18:15:00Z,2015-01-21T13:02:01Z,30.4,63.6,1.233728793,1063,502.799,382.61435636831965
2015-01-21T18:30:00Z,2015-01-21T13:17:01Z,31.5,59.9,1.233728793,1195,565.235,298.8829971118638
2015-01-21T18:45:00Z,2015-01-21T13:32:01Z,31,61.7,1.233728793,831,393.063,213.81832719871264
2015-01-21T19:00:00Z,2015-01-21T13:47:01Z,30.5,62.9,1.075409699,531,251.16299999999998,127.78446510872189
2015-01-21T19:15:00Z,2015-01-21T14:02:01Z,29.4,68.5,1.075409699,246,116.35799999999999,41.14967811111341
2015-01-21T19:30:00Z,2015-01-21T14:17:01Z,28.7,71.5,1.075409699,250,118.25,0
2015-01-21T19:45:00Z,2015-01-21T14:32:01Z,28.3,71.9,1.075409699,222,105.006,0
2015-01-21T20:00:00Z,2015-01-21T14:47:01Z,28.2,73,0.73909467,289,136.697,0
2015-01-21T20:15:00Z,2015-01-21T15:02:01Z,28.3,73.1,0.73909467,268,126.764,0
2015-01-21T20:30:00Z,2015-01-21T15:17:01Z,27.9,74.2,0.73909467,181,85.613,0
2015-01-21T20:45:00Z,2015-01-21T15:32:01Z,27.2,77.9,0.73909467,124,58.651999999999994,0
2015-01-21T21:00:00Z,2015-01-21T15:47:01Z,27.1,78.6,0.682582005,201,95.073,0
2015-01-21T21:15:00Z,2015-01-21T16:02:01Z,27.6,75,0.682582005,218,103.11399999999999,0
2015-01-21T21:30:00Z,2015-01-21T16:17:01Z,27.3,76.4,0.682582005,184,87.032,0
2015-01-21T21:45:00Z,2015-01-21T16:32:01Z,27.4,76.5,0.682582005,160,75.67999999999999,0
2015-01-21T22:00:00Z,2015-01-21T16:47:01Z,27.4,75.9,0.650842134,168,79.464,0
2015-01-21T22:15:00Z,2015-01-21T17:02:01Z,27.4,77.7,0.650842134,223,105.479,0
2015-01-21T22:30:00Z,2015-01-21T17:17:01Z,27.7,75.6,0.650842134,181,85.613,0
2015-01-21T22:45:00Z,2015-01-21T17:32:01Z,27,80.2,0.650842134,140,66.22,0
2015-01-21T23:00:00Z,2015-01-21T17:47:01Z,26.2,85.3,0.31962714,78,36.894,0
2015-01-21T23:15:00Z,2015-01-21T18:02:01Z,25.8,87.1,0.31962714,19,8.987,0
2015-01-21T23:30:00Z,2015-01-21T18:17:01Z,25.4,89.1,0.31962714,0,0,0
2015-01-21T23:45:00Z,2015-01-21T18:32:01Z,24.9,91,0.31962714,0,0,0
2015-01-22T00:00:00Z,2015-01-21T18:47:01Z,24.6,93,0.168279747,0,0,0
2015-01-22T00:15:00Z,2015-01-21T19:02:01Z,24.3,92.1,0.168279747,0,0,0
2015-01-22T00:30:00Z,2015-01-21T19:17:01Z,23.9,92.9,0.168279747,0,0,0
2015-01-22T00:45:00Z,2015-01-21T19:32:01Z,23.7,94.4,0.168279747,0,0,0
2015-01-22T01:00:00Z,2015-01-21T19:47:01Z,23.6,95.5,0.087618167,0,0,0
2015-01-22T01:15:00Z,2015-01-21T20:02:01Z,23.4,96.1,0.087618167,0,0,0
2015-01-22T01:30:00Z,2015-01-21T20:17:01Z,23.4,97.1,0.087618167,0,0,0
2015-01-22T01:45:00Z,2015-01-21T20:32:01Z,23.4,97.2,0.087618167,0,0,0
2015-01-22T02:00:00Z,2015-01-21T20:47:01Z,23.3,96.8,0.065045891,0,0,0
2015-01-22T02:15:00Z,2015-01-21T21:02:01Z,23.2,97.2,0.065045891,0,0,0
2015-01-22T02:30:00Z,2015-01-21T21:17:01Z,22.7,96.6,0.065045891,0,0,0
2015-01-22T02:45:00Z,2015-01-21T21:32:01Z,22.3,97.8,0.065045891,0,0,0
2015-01-22T03:00:00Z,2015-01-21T21:47:01Z,22.2,98.3,0.02581097,0,0,0
2015-01-22T03:15:00Z,2015-01-21T22:02:01Z,22.2,98.7,0.02581097,0,0,0
2015-01-22T03:30:00Z,2015-01-21T22:17:01Z,22.2,99.2,0.02581097,0,0,0
2015-01-22T03:45:00Z,2015-01-21T22:32:01Z,22.3,99.4,0.02581097,0,0,0
2015-01-22T04:00:00Z,2015-01-21T22:47:01Z,22.2,99.3,0.013382742,0,0,0
2015-01-22T04:15:00Z,2015-01-21T23:02:01Z,22.1,99.5,0.013382742,0,0,0
2015-01-22T04:30:00Z,2015-01-21T23:17:01Z,22.2,99.5,0.013382742,0,0,0
2015-01-22T04:45:00Z,2015-01-21T23:32:01Z,22.2,99.5,0.013382742,0,0,0
2015-01-22T05:00:00Z,2015-01-21T23:47:01Z,22.2,99.5,0.011147262,0,0,0
2015-01-22T05:15:00Z,2015-01-22T00:01:46Z,22.2,99.5,0.011147262,0,0,0
2015-01-22T05:30:00Z,2015-01-22T00:16:46Z,22.2,99.5,0.011147262,0,0,0
2015-01-22T05:45:00Z,2015-01-22T00:31:46Z,22.1,99.5,0.011147262,0,0,0
2015-01-22T06:00:00Z,2015-01-22T00:46:46Z,22.1,99.6,0.007763991,0,0,0
2015-01-22T06:15:00Z,2015-01-22T01:01:46Z,22,99.6,0.007763991,0,0,0
2015-01-22T06:30:00Z,2015-01-22T01:16:46Z,22,99.7,0.007763991,0,0,0
2015-01-22T06:45:00Z,2015-01-22T01:31:46Z,22.1,99.7,0.007763991,0,0,0
2015-01-22T07:00:00Z,2015-01-22T01:46:46Z,22,99.8,0.005516627,0,0,0
2015-01-22T07:15:00Z,2015-01-22T02:01:46Z,22,99.8,0.005516627,0,0,0
2015-01-22T07:30:00Z,2015-01-22T02:16:46Z,21.9,99.8,0.005516627,0,0,18.44603244824813
2015-01-22T07:45:00Z,2015-01-22T02:31:46Z,21.9,99.7,0.005516627,0,0,105.28431475064878
2015-01-22T08:00:00Z,2015-01-22T02:46:46Z,21.9,99.7,0.003299229,0,0,191.61859198211528
2015-01-22T08:15:00Z,2015-01-22T03:01:46Z,21.9,99.8,0.003299229,0,0,277.07930700298795
2015-01-22T08:30:00Z,2015-01-22T03:16:46Z,21.9,99.8,0.003299229,0,0,361.30064181811974
2015-01-22T08:45:00Z,2015-01-22T03:31:46Z,21.9,100,0.003299229,0,0,443.9220834770793
2015-01-22T09:00:00Z,2015-01-22T03:46:46Z,21.9,100,0.001099743,0,0,524.5899672671749
2015-01-22T09:15:00Z,2015-01-22T04:01:46Z,21.8,100,0.001099743,0,0,602.9589905933798
2015-01-22T09:30:00Z,2015-01-22T04:16:46Z,21.8,99.9,0.001099743,0,0,678.6936910656348
2015-01-22T09:45:00Z,2015-01-22T04:31:46Z,21.8,100,0.001099743,0,0,751.4698824654063
2015-01-22T10:00:00Z,2015-01-22T04:46:46Z,21.9,100,0,0,0,820.9760424457236
2015-01-22T10:15:00Z,2015-01-22T05:01:46Z,21.9,100,0,0,0,886.9146460241072
2015-01-22T10:30:00Z,2015-01-22T05:16:46Z,21.9,100,0,0,0,949.0034391599769
2015-01-22T10:45:00Z,2015-01-22T05:31:46Z,21.9,100,0,0,0,1006.9766469655063
2015-01-22T11:00:00Z,2015-01-22T05:46:46Z,21.9,100,0,0,0,1060.5861113776796
2015-01-22T11:15:00Z,2015-01-22T06:01:46Z,21.9,100,0,1,0.473,1109.6023534214935
2015-01-22T11:30:00Z,2015-01-22T06:16:46Z,21.8,100,0,12,5.676,1153.8155555174994
2015-01-22T11:45:00Z,2015-01-22T06:31:46Z,21.9,100,0,41,19.393,1193.036459628647
2015-01-22T12:00:00Z,2015-01-22T06:46:46Z,22.1,100,0.005834987,70,33.11,1227.0971774016878
2015-01-22T12:15:00Z,2015-01-22T07:01:46Z,22.4,100,0.005834987,89,42.097,1255.8519088352953
2015-01-22T12:30:00Z,2015-01-22T07:16:46Z,22.7,99.7,0.005834987,134,63.382,1279.1775663985682
2015-01-22T12:45:00Z,2015-01-22T07:31:46Z,23,99.5,0.005834987,165,78.045,1296.9743019281116
2015-01-22T13:00:00Z,2015-01-22T07:46:46Z,23.4,97.9,0.183943486,210,99.33,1309.1659340482715
2015-01-22T13:15:00Z,2015-01-22T08:01:46Z,23.8,94.2,0.183943486,202,95.54599999999999,1315.7002742848524
2015-01-22T13:30:00Z,2015-01-22T08:16:46Z,24.2,91.1,0.183943486,317,149.941,1316.5493504761816
2015-01-22T13:45:00Z,2015-01-22T08:31:46Z,24.6,87.5,0.183943486,302,142.846,1311.709526525164
2015-01-22T14:00:00Z,2015-01-22T08:46:46Z,24.9,86,0.41039796,305,144.265,1301.201517979578
2015-01-22T14:15:00Z,2015-01-22T09:01:46Z,25.2,84.3,0.41039796,330,156.09,1285.0703033738694
2015-01-22T14:30:00Z,2015-01-22T09:16:46Z,25.3,82.6,0.41039796,270,127.71,1263.3849317117188
2015-01-22T14:45:00Z,2015-01-22T09:31:46Z,25.3,82.6,0.41039796,255,120.615,1236.2382269135196
2015-01-22T15:00:00Z,2015-01-22T09:46:46Z,25.4,81.3,0.552178795,219,103.58699999999999,1203.7463904937333
2015-01-22T15:15:00Z,2015-01-22T10:01:46Z,25.6,80.6,0.552178795,298,140.95399999999998,1166.048504168602
2015-01-22T15:30:00Z,2015-01-22T10:16:46Z,25.9,79,0.552178795,281,132.91299999999998,1123.305934523576
2015-01-22T15:45:00Z,2015-01-22T10:31:46Z,26.1,77.9,0.552178795,363,171.69899999999998,1075.7016422885192
2015-01-22T16:00:00Z,2015-01-22T10:46:46Z,26.3,76.8,0.546360838,246,116.35799999999999,1023.4393991770504
2015-01-22T16:15:00Z,2015-01-22T11:01:46Z,25.9,81.6,0.546360838,164,77.572,966.7429156428944
2015-01-22T16:30:00Z,2015-01-22T11:16:46Z,25.7,83.4,0.546360838,254,120.142,905.854883286147
2015-01-22T16:45:00Z,2015-01-22T11:31:46Z,25.8,80.9,0.546360838,302,142.846,841.0359360091209
2015-01-22T17:00:00Z,2015-01-22T11:46:46Z,26.3,79.6,0.521225233,389,183.99699999999999,772.5635343677072
2015-01-22T17:15:00Z,2015-01-22T12:01:46Z,26.7,77.8,0.521225233,332,157.036,700.730777894635
2015-01-22T17:30:00Z,2015-01-22T12:16:46Z,26.4,79.4,0.521225233,189,89.39699999999999,625.8451504777983
2015-01-22T17:45:00Z,2015-01-22T12:31:46Z,25.8,84.8,0.521225233,169,79.937,548.2272041645128
2015-01-22T18:00:00Z,2015-01-22T12:46:46Z,25.6,85.9,0.432395004,233,110.20899999999999,468.2091870253864
2015-01-22T18:15:00Z,2015-01-22T13:01:46Z,25.9,84.7,0.432395004,296,140.00799999999998,386.13362095170316
2015-01-22T18:30:00Z,2015-01-22T13:16:46Z,26.2,82.5,0.432395004,339,160.34699999999998,302.3518354734378
2015-01-22T18:45:00Z,2015-01-22T13:31:46Z,26.3,83,0.432395004,324,153.25199999999998,217.22246387463866
2015-01-22T19:00:00Z,2015-01-22T13:46:46Z,26.3,83.2,0.432930847,238,112.574,131.10990804316575
2015-01-22T19:15:00Z,2015-01-22T14:01:46Z,26.1,85.7,0.432930847,283,133.85899999999998,44.38277862637231
2015-01-22T19:30:00Z,2015-01-22T14:16:46Z,26.3,85.7,0.432930847,330,156.09,0
2015-01-22T19:45:00Z,2015-01-22T14:31:46Z,26.5,83.9,0.432930847,387,183.051,0
2015-01-22T20:00:00Z,2015-01-22T14:46:46Z,26.7,82.4,0.629618135,328,155.144,0
2015-01-22T20:15:00Z,2015-01-22T15:01:46Z,26.8,80.3,0.629618135,371,175.483,0
2015-01-22T20:30:00Z,2015-01-22T15:16:46Z,27.3,74.5,0.629618135,458,216.634,0
2015-01-22T20:45:00Z,2015-01-22T15:31:46Z,27.6,76.2,0.629618135,591,279.543,0
2015-01-22T21:00:00Z,2015-01-22T15:46:46Z,28.3,72.2,0.706239684,538,254.474,0
2015-01-22T21:15:00Z,2015-01-22T16:01:46Z,27.9,74.6,0.706239684,254,120.142,0
2015-01-22T21:30:00Z,2015-01-22T16:16:46Z,27.4,78.4,0.706239684,171,80.883,0
2015-01-22T21:45:00Z,2015-01-22T16:31:46Z,26.9,80.7,0.706239684,131,61.962999999999994,0
2015-01-22T22:00:00Z,2015-01-22T16:46:46Z,26.6,83.1,0.381830362,128,60.544,0
2015-01-22T22:15:00Z,2015-01-22T17:01:46Z,26.2,85,0.381830362,84,39.732,0
2015-01-22T22:30:00Z,2015-01-22T17:16:46Z,25.7,86.8,0.381830362,36,17.028,0
2015-01-22T22:45:00Z,2015-01-22T17:31:46Z,25.2,89.1,0.381830362,17,8.041,0
2015-01-22T23:00:00Z,2015-01-22T17:46:46Z,24.8,89.5,0.194203887,8,3.784,0
2015-01-22T23:15:00Z,2015-01-22T18:01:46Z,24.2,90.6,0.194203887,2,0.946,0
2015-01-22T23:30:00Z,2015-01-22T18:16:46Z,23.7,92.9,0.194203887,0,0,0
2015-01-22T23:45:00Z,2015-01-22T18:31:46Z,23.3,95,0.194203887,0,0,0
2015-01-23T00:00:00Z,2015-01-22T18:46:46Z,23.3,96.8,0.06334966,0,0,0
2015-01-23T00:15:00Z,2015-01-22T19:01:46Z,23.2,97.4,0.06334966,0,0,0
2015-01-23T00:30:00Z,2015-01-22T19:16:46Z,22.9,97.2,0.06334966,0,0,0
2015-01-23T00:45:00Z,2015-01-22T19:31:46Z,22.8,97.8,0.06334966,0,0,0
2015-01-23T01:00:00Z,2015-01-22T19:46:46Z,22.8,98.4,0.033240057,0,0,0
2015-01-23T01:15:00Z,2015-01-22T20:01:46Z,22.7,98.6,0.033240057,0,0,0
2015-01-23T01:30:00Z,2015-01-22T20:16:46Z,22.7,98.7,0.033240057,0,0,0
2015-01-23T01:45:00Z,2015-01-22T20:31:46Z,22.5,98.5,0.033240057,0,0,0
2015-01-23T02:00:00Z,2015-01-22T20:46:46Z,22.2,98.3,0.030968328,0,0,0
2015-01-23T02:15:00Z,2015-01-22T21:01:46Z,22.1,98.5,0.030968328,0,0,0
2015-01-23T02:30:00Z,2015-01-22T21:16:46Z,21.9,98.7,0.030968328,0,0,0
2015-01-23T02:45:00Z,2015-01-22T21:31:46Z,21.7,98.9,0.030968328,0,0,0
2015-01-23T03:00:00Z,2015-01-22T21:46:46Z,21.6,99.2,0.013949663,0,0,0
2015-01-23T03:15:00Z,2015-01-22T22:01:46Z,21.5,99.4,0.013949663,0,0,0
2015-01-23T03:30:00Z,2015-01-22T22:16:46Z,21.3,99.3,0.013949663,0,0,0
2015-01-23T03:45:00Z,2015-01-22T22:31:46Z,21.2,99.5,0.013949663,0,0,0
2015-01-23T04:00:00Z,2015-01-22T22:46:46Z,21.2,99.5,0.010501516,0,0,0
2015-01-23T04:15:00Z,2015-01-22T23:01:46Z,21.1,99.5,0.010501516,0,0,0
2015-01-23T04:30:00Z,2015-01-22T23:16:46Z,20.9,99.5,0.010501516,0,0,0
2015-01-23T04:45:00Z,2015-01-22T23:31:46Z,21,99.5,0.010501516,0,0,0
2015-01-23T05:00:00Z,2015-01-22T23:46:46Z,21.1,99.6,0.007319652,0,0,0
2015-01-23T05:15:00Z,2015-01-23T00:01:32Z,20.9,99.6,0.007319652,0,0,0
