TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST1_Peu_Js_1,CHN_YIN_ST1_Peu_Js_2,CHN_YIN_ST1_Peu_Js_3,CHN_YIN_ST1_Peu_Js_4,CHN_YIN_ST1_Peu_Js_5
2012-05-25T16:00:00Z,2012-05-25T21:45:19Z,0.17631205994396332,1.1856241068951183,0.552775606594973,0.3515543180997006,1.0595340128702508
2012-05-25T16:10:00Z,2012-05-25T21:55:19Z,0.1532532902131189,1.1678573923320443,0.5940124677477961,0.34783060589838,1.0144005752277214
2012-05-25T16:20:00Z,2012-05-25T22:05:19Z,0.17965945388007998,0.9885773678844594,0.5609670423760512,0.3515543180997006,0.9742246421815444
2012-05-25T16:30:00Z,2012-05-25T22:15:19Z,0.2138252129558798,0.9213320947592443,0.5283715887101375,0.36277743989360695,0.9388696933550535
2012-05-25T16:40:00Z,2012-05-25T22:25:19Z,0.18639290054775504,0.893676563862382,0.49623645392435467,0.3220115226247647,0.8476876550387411
2012-05-25T16:49:59Z,2012-05-25T22:35:18Z,0.18639290054775504,0.8390166271451759,0.4724440005458601,0.27525038700091864,0.7547494574548252
2012-05-25T16:59:59Z,2012-05-25T22:45:18Z,0.1663487158343177,0.7428628589768627,0.425676456307739,0.24383331099978212,0.6645527280280965
2012-05-25T17:09:59Z,2012-05-25T22:55:18Z,0.1663487158343177,0.6907188276336045,0.4141591188807135,0.20325313784885954,0.5539125279937431
2012-05-25T17:20:00Z,2012-05-25T23:05:19Z,0.10624030308528289,0.564519277915959,0.3355876498853473,0.15483759317406656,0.4408767358225321
2012-05-25T17:30:00Z,2012-05-25T23:15:19Z,0.10323428848844886,0.4586671202265661,0.36136987661824793,0.12716515131204337,0.37600246751312993
2012-05-25T17:40:00Z,2012-05-25T23:25:19Z,0.07983746435913106,0.4076977488393207,0.29593975187177607,0.08930006016879173,0.2999845418401775
2012-05-25T17:50:00Z,2012-05-25T23:35:19Z,0.0446850956732786,0.3670257447596336,0.25740740902377957,0.07010205467328588,0.22160016086305045
2012-05-25T18:00:00Z,2012-05-25T23:45:19Z,0.060416601177643386,0.30142660901212104,0.2747793130093197,0.07278762635076329,0.21216800410260883
2012-05-25T18:10:00Z,2012-05-25T23:55:19Z,0.09432167641940095,0.23878753432428587,0.226763497904141,0.07549283773712434,0.18744593694363346
2012-05-25T18:19:59Z,2012-05-26T00:05:10Z,0.042156458125494387,0.2027652666097803,0.21341293664601907,0.02358727123880934,0.1010441810744196
2012-05-25T18:29:59Z,2012-05-26T00:15:10Z,0.02307675509825637,0.14934144187832496,0.15555742849732784,0.015249567124526159,0.0825740447210528
2012-05-25T18:39:59Z,2012-05-26T00:25:10Z,0.012461995743876367,0.12752926882528776,0.13715205888020426,0.015249567124526159,0.06985653146837055
2012-05-25T18:50:00Z,2012-05-26T00:35:11Z,0.0034410596731440715,0.1064475404064863,0.1162991826650579,0.019332226123000194,0.05999752950003129
2012-05-25T19:00:00Z,2012-05-26T00:45:11Z,0.020284067160192796,0.09620352277863037,0.07956327464287341,0.034861138201722965,0.06243454548287588
2012-05-25T19:10:00Z,2012-05-26T00:55:11Z,0.020284067160192796,0.05446657150879536,0.050890731230640564,0.007722437403471389,0.03677040732612466
2012-05-25T19:20:00Z,2012-05-26T01:05:11Z,0.020284067160192796,0.03144428178239985,0.04841470996833227,0.019291342213180174,0.004246134282786822
2012-05-25T19:30:00Z,2012-05-26T01:15:11Z,0.020284067160192796,0.07214047911907798,0.02514239498376015,0.019291342213180174,0.016171115434688216
2012-05-25T19:40:00Z,2012-05-26T01:25:11Z,0.05243574920974555,0.005136406506618526,0.022989018449857387,0.007722437403471389,0.05044618973537739
2012-05-25T19:49:59Z,2012-05-26T01:35:10Z,0.12774744074071476,0.02096488583849478,0.043536484878875494,0.06479155679087778,0.09303809961798473
2012-05-25T19:59:59Z,2012-05-26T01:45:10Z,0.1696565597704315,0.01142302957269964,0.04841470996833227,0.08650231250595565,0.11743698536076785
2012-05-25T20:09:59Z,2012-05-26T01:55:10Z,0.27825253113849785,0.007125492322197271,0.045963043695934784,0.10935825860857949,0.17232619233249838
