TIMESTAMP,solar_TIMESTAMP,GUF_GUY_ST2_Dgu_Js_1,GUF_GUY_ST2_Dgu_Js_2,GUF_GUY_ST2_Dgu_Js_3,GUF_GUY_ST2_Dgu_Js_4,GUF_GUY_ST2_Vsp_Js_5,GUF_GUY_ST2_Oas_Js_6,GUF_GUY_ST2_Oas_Js_7,GUF_GUY_ST2_Rsp_Js_8,GUF_GUY_ST2_Ssp_Js_9,GUF_GUY_ST2_Vam_Js_10,GUF_GUY_ST2_Ggl_Js_11
2008-02-26T04:30:00Z,2008-02-26T00:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T05:00:00Z,2008-02-26T01:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T05:30:00Z,2008-02-26T01:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T06:00:00Z,2008-02-26T02:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T06:30:00Z,2008-02-26T02:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T07:00:00Z,2008-02-26T03:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T07:30:00Z,2008-02-26T03:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T08:00:00Z,2008-02-26T04:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T08:30:00Z,2008-02-26T04:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T09:00:00Z,2008-02-26T05:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T09:30:00Z,2008-02-26T05:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T10:00:00Z,2008-02-26T06:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T10:30:00Z,2008-02-26T06:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T11:00:00Z,2008-02-26T07:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T11:30:00Z,2008-02-26T07:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T12:00:00Z,2008-02-26T08:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T12:30:00Z,2008-02-26T08:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T13:00:00Z,2008-02-26T09:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T13:30:00Z,2008-02-26T09:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T14:00:00Z,2008-02-26T10:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T14:30:00Z,2008-02-26T10:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T15:00:00Z,2008-02-26T11:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T15:30:00Z,2008-02-26T11:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T16:00:00Z,2008-02-26T12:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T16:30:00Z,2008-02-26T12:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T17:00:00Z,2008-02-26T13:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T17:30:00Z,2008-02-26T13:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T18:00:00Z,2008-02-26T14:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T18:30:00Z,2008-02-26T14:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T19:00:00Z,2008-02-26T15:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T19:30:00Z,2008-02-26T15:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T20:00:00Z,2008-02-26T16:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T20:30:00Z,2008-02-26T16:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T21:00:00Z,2008-02-26T17:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T21:30:00Z,2008-02-26T17:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T22:00:00Z,2008-02-26T18:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T22:30:00Z,2008-02-26T18:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T23:00:00Z,2008-02-26T19:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-26T23:30:00Z,2008-02-26T19:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T00:00:00Z,2008-02-26T20:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T00:30:00Z,2008-02-26T20:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T01:00:00Z,2008-02-26T21:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T01:30:00Z,2008-02-26T21:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T02:00:00Z,2008-02-26T22:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T02:30:00Z,2008-02-26T22:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T03:00:00Z,2008-02-26T23:15:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T03:30:00Z,2008-02-26T23:45:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T04:00:00Z,2008-02-27T00:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T04:30:00Z,2008-02-27T00:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T05:00:00Z,2008-02-27T01:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T05:30:00Z,2008-02-27T01:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T06:00:00Z,2008-02-27T02:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T06:30:00Z,2008-02-27T02:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T07:00:00Z,2008-02-27T03:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T07:30:00Z,2008-02-27T03:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T08:00:00Z,2008-02-27T04:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T08:30:00Z,2008-02-27T04:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T09:00:00Z,2008-02-27T05:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T09:30:00Z,2008-02-27T05:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T10:00:00Z,2008-02-27T06:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T10:30:00Z,2008-02-27T06:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T11:00:00Z,2008-02-27T07:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T11:30:00Z,2008-02-27T07:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T12:00:00Z,2008-02-27T08:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T12:30:00Z,2008-02-27T08:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T13:00:00Z,2008-02-27T09:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T13:30:00Z,2008-02-27T09:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T14:00:00Z,2008-02-27T10:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T14:30:00Z,2008-02-27T10:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T15:00:00Z,2008-02-27T11:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T15:30:00Z,2008-02-27T11:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T16:00:00Z,2008-02-27T12:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T16:30:00Z,2008-02-27T12:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T17:00:00Z,2008-02-27T13:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T17:30:00Z,2008-02-27T13:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T18:00:00Z,2008-02-27T14:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T18:30:00Z,2008-02-27T14:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T19:00:00Z,2008-02-27T15:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T19:30:00Z,2008-02-27T15:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T20:00:00Z,2008-02-27T16:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T20:30:00Z,2008-02-27T16:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T21:00:00Z,2008-02-27T17:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T21:30:00Z,2008-02-27T17:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T22:00:00Z,2008-02-27T18:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T22:30:00Z,2008-02-27T18:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T23:00:00Z,2008-02-27T19:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-27T23:30:00Z,2008-02-27T19:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T00:00:00Z,2008-02-27T20:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T00:30:00Z,2008-02-27T20:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T01:00:00Z,2008-02-27T21:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T01:30:00Z,2008-02-27T21:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T02:00:00Z,2008-02-27T22:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T02:30:00Z,2008-02-27T22:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T03:00:00Z,2008-02-27T23:15:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T03:30:00Z,2008-02-27T23:45:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T04:00:00Z,2008-02-28T00:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T04:30:00Z,2008-02-28T00:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T05:00:00Z,2008-02-28T01:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T05:30:00Z,2008-02-28T01:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T06:00:00Z,2008-02-28T02:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T06:30:00Z,2008-02-28T02:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T07:00:00Z,2008-02-28T03:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T07:30:00Z,2008-02-28T03:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T08:00:00Z,2008-02-28T04:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T08:30:00Z,2008-02-28T04:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T09:00:00Z,2008-02-28T05:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T09:30:00Z,2008-02-28T05:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T10:00:00Z,2008-02-28T06:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T10:30:00Z,2008-02-28T06:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T11:00:00Z,2008-02-28T07:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T11:30:00Z,2008-02-28T07:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T12:00:00Z,2008-02-28T08:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T12:30:00Z,2008-02-28T08:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T13:00:00Z,2008-02-28T09:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T13:30:00Z,2008-02-28T09:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T14:00:00Z,2008-02-28T10:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T14:30:00Z,2008-02-28T10:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T15:00:00Z,2008-02-28T11:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T15:30:00Z,2008-02-28T11:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T16:00:00Z,2008-02-28T12:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T16:30:00Z,2008-02-28T12:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T17:00:00Z,2008-02-28T13:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T17:30:00Z,2008-02-28T13:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T18:00:00Z,2008-02-28T14:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T18:30:00Z,2008-02-28T14:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T19:00:00Z,2008-02-28T15:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T19:30:00Z,2008-02-28T15:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T20:00:00Z,2008-02-28T16:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T20:30:00Z,2008-02-28T16:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T21:00:00Z,2008-02-28T17:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T21:30:00Z,2008-02-28T17:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T22:00:00Z,2008-02-28T18:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T22:30:00Z,2008-02-28T18:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T23:00:00Z,2008-02-28T19:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-28T23:30:00Z,2008-02-28T19:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T00:00:00Z,2008-02-28T20:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T00:30:00Z,2008-02-28T20:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T01:00:00Z,2008-02-28T21:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T01:30:00Z,2008-02-28T21:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T02:00:00Z,2008-02-28T22:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T02:30:00Z,2008-02-28T22:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T03:00:00Z,2008-02-28T23:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T03:30:00Z,2008-02-28T23:45:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T04:00:00Z,2008-02-29T00:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T04:30:00Z,2008-02-29T00:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T05:00:00Z,2008-02-29T01:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T05:30:00Z,2008-02-29T01:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T06:00:00Z,2008-02-29T02:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T06:30:00Z,2008-02-29T02:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T07:00:00Z,2008-02-29T03:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T07:30:00Z,2008-02-29T03:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T08:00:00Z,2008-02-29T04:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T08:30:00Z,2008-02-29T04:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T09:00:00Z,2008-02-29T05:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T09:30:00Z,2008-02-29T05:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T10:00:00Z,2008-02-29T06:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T10:30:00Z,2008-02-29T06:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T11:00:00Z,2008-02-29T07:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T11:30:00Z,2008-02-29T07:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T12:00:00Z,2008-02-29T08:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T12:30:00Z,2008-02-29T08:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T13:00:00Z,2008-02-29T09:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T13:30:00Z,2008-02-29T09:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T14:00:00Z,2008-02-29T10:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T14:30:00Z,2008-02-29T10:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T15:00:00Z,2008-02-29T11:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T15:30:00Z,2008-02-29T11:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T16:00:00Z,2008-02-29T12:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T16:30:00Z,2008-02-29T12:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T17:00:00Z,2008-02-29T13:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T17:30:00Z,2008-02-29T13:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T18:00:00Z,2008-02-29T14:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T18:30:00Z,2008-02-29T14:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T19:00:00Z,2008-02-29T15:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T19:30:00Z,2008-02-29T15:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T20:00:00Z,2008-02-29T16:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T20:30:00Z,2008-02-29T16:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T21:00:00Z,2008-02-29T17:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T21:30:00Z,2008-02-29T17:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T22:00:00Z,2008-02-29T18:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T22:30:00Z,2008-02-29T18:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T23:00:00Z,2008-02-29T19:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-02-29T23:30:00Z,2008-02-29T19:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T00:00:00Z,2008-02-29T20:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T00:30:00Z,2008-02-29T20:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T01:00:00Z,2008-02-29T21:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T01:30:00Z,2008-02-29T21:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T02:00:00Z,2008-02-29T22:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T02:30:00Z,2008-02-29T22:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T03:00:00Z,2008-02-29T23:16:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T03:30:00Z,2008-02-29T23:46:07Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T04:00:00Z,2008-03-01T00:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T04:30:00Z,2008-03-01T00:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T05:00:00Z,2008-03-01T01:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T05:30:00Z,2008-03-01T01:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T06:00:00Z,2008-03-01T02:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T06:30:00Z,2008-03-01T02:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T07:00:00Z,2008-03-01T03:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T07:30:00Z,2008-03-01T03:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T08:00:00Z,2008-03-01T04:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T08:30:00Z,2008-03-01T04:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T09:00:00Z,2008-03-01T05:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T09:30:00Z,2008-03-01T05:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T10:00:00Z,2008-03-01T06:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T10:30:00Z,2008-03-01T06:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T11:00:00Z,2008-03-01T07:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T11:30:00Z,2008-03-01T07:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T12:00:00Z,2008-03-01T08:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T12:30:00Z,2008-03-01T08:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T13:00:00Z,2008-03-01T09:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T13:30:00Z,2008-03-01T09:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T14:00:00Z,2008-03-01T10:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T14:30:00Z,2008-03-01T10:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T15:00:00Z,2008-03-01T11:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T15:30:00Z,2008-03-01T11:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T16:00:00Z,2008-03-01T12:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T16:30:00Z,2008-03-01T12:46:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-01T17:00:00Z,2008-03-01T13:16:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
