TIMESTAMP,solar_TIMESTAMP,USA_NWH_Qly_Jt_1,USA_NWH_Qly_Jt_2,USA_NWH_Qly_Jt_3,USA_NWH_Qly_Jt_4,USA_NWH_Qly_Jt_5,USA_NWH_Cla_Jt_6,USA_NWH_Cla_Jt_7,USA_NWH_Cla_Jt_8,USA_NWH_Cla_Jt_9,USA_NWH_Cla_Jt_10
2013-07-30T04:30:00Z,2013-07-29T22:19:01Z,,,,,,,,,,
2013-07-30T04:59:59Z,2013-07-29T22:49:00Z,,,,,,,,,,
2013-07-30T05:30:00Z,2013-07-29T23:19:01Z,,,,,,,,,,
2013-07-30T06:00:00Z,2013-07-29T23:49:01Z,,,,,,,,,,
2013-07-30T06:29:59Z,2013-07-30T00:19:03Z,,,,,,,,,,
2013-07-30T07:00:00Z,2013-07-30T00:49:04Z,,,,,,,,,,
2013-07-30T07:30:00Z,2013-07-30T01:19:04Z,,,,,,,,,,
2013-07-30T07:59:59Z,2013-07-30T01:49:03Z,,,,,,,,,,
2013-07-30T08:30:00Z,2013-07-30T02:19:04Z,,,,,,,,,,
2013-07-30T09:00:00Z,2013-07-30T02:49:04Z,,,,,,,,,,
2013-07-30T09:29:59Z,2013-07-30T03:19:03Z,,,,,,,,,,
2013-07-30T10:00:00Z,2013-07-30T03:49:04Z,,,,,,,,,,
2013-07-30T10:30:00Z,2013-07-30T04:19:04Z,,,,,,,,,,
2013-07-30T10:59:59Z,2013-07-30T04:49:03Z,,,,,,,,,,
2013-07-30T11:30:00Z,2013-07-30T05:19:04Z,,,,,,,,,,
2013-07-30T12:00:00Z,2013-07-30T05:49:04Z,,,,,,,,,,
2013-07-30T12:29:59Z,2013-07-30T06:19:03Z,,,,,,,,,,
2013-07-30T13:00:00Z,2013-07-30T06:49:04Z,,,,,,,,,,
2013-07-30T13:30:00Z,2013-07-30T07:19:04Z,,,,,,,,,,
2013-07-30T13:59:59Z,2013-07-30T07:49:03Z,,,,,,,,,,
2013-07-30T14:30:00Z,2013-07-30T08:19:04Z,,,,,,,,,,
2013-07-30T15:00:00Z,2013-07-30T08:49:04Z,,,,,,,,,,
2013-07-30T15:29:59Z,2013-07-30T09:19:03Z,,,,,,,,,,
2013-07-30T16:00:00Z,2013-07-30T09:49:04Z,,,,,,,,,,
2013-07-30T16:30:00Z,2013-07-30T10:19:04Z,,,,,,,,,,
2013-07-30T16:59:59Z,2013-07-30T10:49:03Z,,,,,,,,,,
2013-07-30T17:30:00Z,2013-07-30T11:19:04Z,,,,,,,,,,
2013-07-30T18:00:00Z,2013-07-30T11:49:04Z,,,,,,,,,,
2013-07-30T18:29:59Z,2013-07-30T12:19:03Z,,,,,,,,,,
2013-07-30T19:00:00Z,2013-07-30T12:49:04Z,,,,,,,,,,
2013-07-30T19:30:00Z,2013-07-30T13:19:04Z,,OUT_WARN,,,,,,,,
2013-07-30T19:59:59Z,2013-07-30T13:49:03Z,,OUT_WARN,,,,,,,,
2013-07-30T20:30:00Z,2013-07-30T14:19:04Z,,OUT_WARN,,,,,,,,
2013-07-30T21:00:00Z,2013-07-30T14:49:04Z,,OUT_WARN,,,,,,,,
2013-07-30T21:29:59Z,2013-07-30T15:19:03Z,,OUT_WARN,,,,,,,,
2013-07-30T22:00:00Z,2013-07-30T15:49:04Z,,,,,,,,,,
2013-07-30T22:30:00Z,2013-07-30T16:19:04Z,,,,,,,,,,
2013-07-30T22:59:59Z,2013-07-30T16:49:03Z,,,,,,,,,,
2013-07-30T23:30:00Z,2013-07-30T17:19:04Z,,OUT_WARN,,,,,,,,
2013-07-31T00:00:00Z,2013-07-30T17:49:04Z,,OUT_WARN,,,,,,,,
2013-07-31T00:29:59Z,2013-07-30T18:19:03Z,,,,,,,,,,
2013-07-31T01:00:00Z,2013-07-30T18:49:04Z,,,,,,,,,,
2013-07-31T01:30:00Z,2013-07-30T19:19:04Z,,,,,,,,,,
2013-07-31T01:59:59Z,2013-07-30T19:49:03Z,,,,,,,,,,
2013-07-31T02:30:00Z,2013-07-30T20:19:04Z,,,,,,,,,,
2013-07-31T03:00:00Z,2013-07-30T20:49:04Z,,,,,,,,,,
2013-07-31T03:29:59Z,2013-07-30T21:19:03Z,,,,,,,,,,
2013-07-31T04:00:00Z,2013-07-30T21:49:04Z,,,,,,,,,,
2013-07-31T04:30:00Z,2013-07-30T22:19:04Z,,,,,,,,,,
2013-07-31T04:59:59Z,2013-07-30T22:49:03Z,,,,,,,,,,
2013-07-31T05:30:00Z,2013-07-30T23:19:04Z,,,,,,,,,,
2013-07-31T06:00:00Z,2013-07-30T23:49:04Z,,,,,,,,,,
2013-07-31T06:29:59Z,2013-07-31T00:19:08Z,,,,,,,,,,
2013-07-31T07:00:00Z,2013-07-31T00:49:09Z,,,,,,,,,,
2013-07-31T07:30:00Z,2013-07-31T01:19:09Z,,,,,,,,,,
2013-07-31T07:59:59Z,2013-07-31T01:49:08Z,,,,,,,,,,
2013-07-31T08:30:00Z,2013-07-31T02:19:09Z,,,,,,,,,,
2013-07-31T09:00:00Z,2013-07-31T02:49:09Z,,,,,,,,,,
2013-07-31T09:29:59Z,2013-07-31T03:19:08Z,,,,,,,,,,
2013-07-31T10:00:00Z,2013-07-31T03:49:09Z,,,,,,,,,,
2013-07-31T10:30:00Z,2013-07-31T04:19:09Z,,,,,,,,,,
2013-07-31T10:59:59Z,2013-07-31T04:49:08Z,,,,,,,,,,
2013-07-31T11:30:00Z,2013-07-31T05:19:09Z,,,,,,,,,,
2013-07-31T12:00:00Z,2013-07-31T05:49:09Z,,,,,,,,,,
2013-07-31T12:29:59Z,2013-07-31T06:19:08Z,,,,,,,,,,
2013-07-31T13:00:00Z,2013-07-31T06:49:09Z,,,,,,,,,,
2013-07-31T13:30:00Z,2013-07-31T07:19:09Z,,,,,,,,,,
2013-07-31T13:59:59Z,2013-07-31T07:49:08Z,,,,,,,,,,
2013-07-31T14:30:00Z,2013-07-31T08:19:09Z,,,,,,,,,,
2013-07-31T15:00:00Z,2013-07-31T08:49:09Z,,,,,,,,,,
2013-07-31T15:29:59Z,2013-07-31T09:19:08Z,,,,,,,,,,
2013-07-31T16:00:00Z,2013-07-31T09:49:09Z,,,,,,,,,,
2013-07-31T16:30:00Z,2013-07-31T10:19:09Z,OUT_WARN,,,,,,,,,
2013-07-31T16:59:59Z,2013-07-31T10:49:08Z,OUT_WARN,,OUT_WARN,,OUT_WARN,,,,,OUT_WARN
2013-07-31T17:30:00Z,2013-07-31T11:19:09Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,,OUT_WARN
2013-07-31T18:00:00Z,2013-07-31T11:49:09Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,,,,OUT_WARN
