env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
stand level,Above canopy,leaf: predawn,Not provided,Above canopy,I don't understand the meaning of env_time_daylight,Not provided,90,30,Above canopy,Above canopy,FALSE,30,"16UTC±00:00, Z",Above canopy,Above canopy,FRA_HES_HE1_NON
