TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,netrad,ws,precip,ppfd_in,rh,ext_rad
2001-01-06T10:00:01Z,2001-01-06T09:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T11:00:01Z,2001-01-06T10:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T12:00:01Z,2001-01-06T11:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T13:00:01Z,2001-01-06T12:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T14:00:01Z,2001-01-06T13:21:23Z,,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-06T15:00:01Z,2001-01-06T14:21:23Z,,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-06T16:00:01Z,2001-01-06T15:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T17:00:01Z,2001-01-06T16:21:23Z,,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-06T18:00:01Z,2001-01-06T17:21:23Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T19:00:01Z,2001-01-06T18:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T20:00:01Z,2001-01-06T19:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T21:00:01Z,2001-01-06T20:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T22:00:01Z,2001-01-06T21:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-06T23:00:01Z,2001-01-06T22:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T00:00:01Z,2001-01-06T23:21:23Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T01:00:01Z,2001-01-07T00:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T02:00:01Z,2001-01-07T01:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T03:00:01Z,2001-01-07T02:21:00Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-07T04:00:01Z,2001-01-07T03:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T05:00:01Z,2001-01-07T04:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T06:00:01Z,2001-01-07T05:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T07:00:01Z,2001-01-07T06:21:00Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T08:00:01Z,2001-01-07T07:21:00Z,,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T09:00:01Z,2001-01-07T08:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T10:00:01Z,2001-01-07T09:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T11:00:01Z,2001-01-07T10:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T12:00:01Z,2001-01-07T11:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T13:00:01Z,2001-01-07T12:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T14:00:01Z,2001-01-07T13:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T15:00:01Z,2001-01-07T14:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T16:00:01Z,2001-01-07T15:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T17:00:01Z,2001-01-07T16:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T18:00:01Z,2001-01-07T17:21:00Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T19:00:01Z,2001-01-07T18:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T20:00:01Z,2001-01-07T19:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T21:00:01Z,2001-01-07T20:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T22:00:01Z,2001-01-07T21:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-07T23:00:01Z,2001-01-07T22:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T00:00:01Z,2001-01-07T23:21:00Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T01:00:01Z,2001-01-08T00:20:37Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T02:00:01Z,2001-01-08T01:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T03:00:01Z,2001-01-08T02:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T04:00:01Z,2001-01-08T03:20:37Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T05:00:01Z,2001-01-08T04:20:37Z,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T06:00:01Z,2001-01-08T05:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T07:00:01Z,2001-01-08T06:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T08:00:01Z,2001-01-08T07:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T09:00:01Z,2001-01-08T08:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T10:00:01Z,2001-01-08T09:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T11:00:01Z,2001-01-08T10:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T12:00:01Z,2001-01-08T11:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T13:00:01Z,2001-01-08T12:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T14:00:01Z,2001-01-08T13:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T15:00:01Z,2001-01-08T14:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T16:00:01Z,2001-01-08T15:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T17:00:01Z,2001-01-08T16:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T18:00:01Z,2001-01-08T17:20:37Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T19:00:01Z,2001-01-08T18:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T20:00:01Z,2001-01-08T19:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T21:00:01Z,2001-01-08T20:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T22:00:01Z,2001-01-08T21:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-08T23:00:01Z,2001-01-08T22:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T00:00:01Z,2001-01-08T23:20:37Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T01:00:01Z,2001-01-09T00:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T02:00:01Z,2001-01-09T01:20:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T03:00:01Z,2001-01-09T02:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T04:00:01Z,2001-01-09T03:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T05:00:01Z,2001-01-09T04:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T06:00:01Z,2001-01-09T05:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T07:00:01Z,2001-01-09T06:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T08:00:01Z,2001-01-09T07:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T09:00:01Z,2001-01-09T08:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T10:00:01Z,2001-01-09T09:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T11:00:01Z,2001-01-09T10:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T12:00:01Z,2001-01-09T11:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T13:00:01Z,2001-01-09T12:20:15Z,,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T14:00:01Z,2001-01-09T13:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T15:00:01Z,2001-01-09T14:20:15Z,,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T16:00:01Z,2001-01-09T15:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T17:00:01Z,2001-01-09T16:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T18:00:01Z,2001-01-09T17:20:15Z,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T19:00:01Z,2001-01-09T18:20:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2001-01-09T20:00:01Z,2001-01-09T19:20:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
2001-01-09T21:00:01Z,2001-01-09T20:20:15Z,,,,,,,CALCULATED,CALCULATED,CALCULATED
