TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,swc_shallow,sw_in,ext_rad
2011-04-13T23:00:00Z,2011-04-13T19:57:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-13T23:29:59Z,2011-04-13T20:27:36Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T00:00:00Z,2011-04-13T20:57:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T00:30:00Z,2011-04-13T21:27:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T00:59:59Z,2011-04-13T21:57:36Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T01:30:00Z,2011-04-13T22:27:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T02:00:00Z,2011-04-13T22:57:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T02:29:59Z,2011-04-13T23:27:36Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T03:00:00Z,2011-04-13T23:57:37Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T03:30:00Z,2011-04-14T00:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T03:59:59Z,2011-04-14T00:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T04:30:00Z,2011-04-14T01:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T05:00:00Z,2011-04-14T01:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T05:29:59Z,2011-04-14T02:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T06:00:00Z,2011-04-14T02:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T06:30:00Z,2011-04-14T03:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T06:59:59Z,2011-04-14T03:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T07:30:00Z,2011-04-14T04:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T08:00:00Z,2011-04-14T04:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T08:29:59Z,2011-04-14T05:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T09:00:00Z,2011-04-14T05:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T09:30:00Z,2011-04-14T06:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T09:59:59Z,2011-04-14T06:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T10:30:00Z,2011-04-14T07:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T11:00:00Z,2011-04-14T07:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T11:29:59Z,2011-04-14T08:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T12:00:00Z,2011-04-14T08:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T12:30:00Z,2011-04-14T09:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T12:59:59Z,2011-04-14T09:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T13:30:00Z,2011-04-14T10:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T14:00:00Z,2011-04-14T10:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T14:29:59Z,2011-04-14T11:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T15:00:00Z,2011-04-14T11:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T15:30:00Z,2011-04-14T12:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T15:59:59Z,2011-04-14T12:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T16:30:00Z,2011-04-14T13:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T17:00:00Z,2011-04-14T13:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T17:29:59Z,2011-04-14T14:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T18:00:00Z,2011-04-14T14:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T18:30:00Z,2011-04-14T15:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T18:59:59Z,2011-04-14T15:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T19:30:00Z,2011-04-14T16:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T20:00:00Z,2011-04-14T16:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T20:29:59Z,2011-04-14T17:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T21:00:00Z,2011-04-14T17:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T21:30:00Z,2011-04-14T18:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T21:59:59Z,2011-04-14T18:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T22:30:00Z,2011-04-14T19:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T23:00:00Z,2011-04-14T19:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-14T23:29:59Z,2011-04-14T20:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T00:00:00Z,2011-04-14T20:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T00:30:00Z,2011-04-14T21:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T00:59:59Z,2011-04-14T21:57:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T01:30:00Z,2011-04-14T22:27:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T02:00:00Z,2011-04-14T22:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T02:29:59Z,2011-04-14T23:27:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T03:00:00Z,2011-04-14T23:57:51Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T03:30:00Z,2011-04-15T00:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T03:59:59Z,2011-04-15T00:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T04:30:00Z,2011-04-15T01:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T05:00:00Z,2011-04-15T01:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T05:29:59Z,2011-04-15T02:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T06:00:00Z,2011-04-15T02:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T06:30:00Z,2011-04-15T03:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T06:59:59Z,2011-04-15T03:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T07:30:00Z,2011-04-15T04:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T08:00:00Z,2011-04-15T04:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T08:29:59Z,2011-04-15T05:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T09:00:00Z,2011-04-15T05:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T09:30:00Z,2011-04-15T06:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T09:59:59Z,2011-04-15T06:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T10:30:00Z,2011-04-15T07:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T11:00:00Z,2011-04-15T07:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T11:29:59Z,2011-04-15T08:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T12:00:00Z,2011-04-15T08:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T12:30:00Z,2011-04-15T09:28:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T12:59:59Z,2011-04-15T09:58:04Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T13:30:00Z,2011-04-15T10:28:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T14:00:00Z,2011-04-15T10:58:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T14:29:59Z,2011-04-15T11:28:04Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T15:00:00Z,2011-04-15T11:58:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T15:30:00Z,2011-04-15T12:28:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T15:59:59Z,2011-04-15T12:58:04Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T16:30:00Z,2011-04-15T13:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T17:00:00Z,2011-04-15T13:58:05Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T17:29:59Z,2011-04-15T14:28:04Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T18:00:00Z,2011-04-15T14:58:05Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T18:30:00Z,2011-04-15T15:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T18:59:59Z,2011-04-15T15:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T19:30:00Z,2011-04-15T16:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T20:00:00Z,2011-04-15T16:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T20:29:59Z,2011-04-15T17:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T21:00:00Z,2011-04-15T17:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T21:30:00Z,2011-04-15T18:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T21:59:59Z,2011-04-15T18:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T22:30:00Z,2011-04-15T19:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T23:00:00Z,2011-04-15T19:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-15T23:29:59Z,2011-04-15T20:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T00:00:00Z,2011-04-15T20:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T00:30:00Z,2011-04-15T21:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T00:59:59Z,2011-04-15T21:58:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T01:30:00Z,2011-04-15T22:28:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T02:00:00Z,2011-04-15T22:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T02:29:59Z,2011-04-15T23:28:04Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T03:00:00Z,2011-04-15T23:58:05Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T03:30:00Z,2011-04-16T00:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T03:59:59Z,2011-04-16T00:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T04:30:00Z,2011-04-16T01:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T05:00:00Z,2011-04-16T01:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T05:29:59Z,2011-04-16T02:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T06:00:00Z,2011-04-16T02:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T06:30:00Z,2011-04-16T03:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T06:59:59Z,2011-04-16T03:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T07:30:00Z,2011-04-16T04:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T08:00:00Z,2011-04-16T04:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T08:29:59Z,2011-04-16T05:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T09:00:00Z,2011-04-16T05:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T09:30:00Z,2011-04-16T06:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T09:59:59Z,2011-04-16T06:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T10:30:00Z,2011-04-16T07:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T11:00:00Z,2011-04-16T07:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T11:29:59Z,2011-04-16T08:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T12:00:00Z,2011-04-16T08:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T12:30:00Z,2011-04-16T09:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T12:59:59Z,2011-04-16T09:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T13:30:00Z,2011-04-16T10:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T14:00:00Z,2011-04-16T10:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T14:29:59Z,2011-04-16T11:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T15:00:00Z,2011-04-16T11:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T15:30:00Z,2011-04-16T12:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T15:59:59Z,2011-04-16T12:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T16:30:00Z,2011-04-16T13:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T17:00:00Z,2011-04-16T13:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T17:29:59Z,2011-04-16T14:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T18:00:00Z,2011-04-16T14:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T18:30:00Z,2011-04-16T15:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T18:59:59Z,2011-04-16T15:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T19:30:00Z,2011-04-16T16:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T20:00:00Z,2011-04-16T16:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T20:29:59Z,2011-04-16T17:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T21:00:00Z,2011-04-16T17:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T21:30:00Z,2011-04-16T18:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T21:59:59Z,2011-04-16T18:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T22:30:00Z,2011-04-16T19:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T23:00:00Z,2011-04-16T19:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-16T23:29:59Z,2011-04-16T20:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T00:00:00Z,2011-04-16T20:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T00:30:00Z,2011-04-16T21:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T00:59:59Z,2011-04-16T21:58:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T01:30:00Z,2011-04-16T22:28:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T02:00:00Z,2011-04-16T22:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T02:29:59Z,2011-04-16T23:28:18Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T03:00:00Z,2011-04-16T23:58:19Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T03:30:00Z,2011-04-17T00:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T03:59:59Z,2011-04-17T00:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T04:30:00Z,2011-04-17T01:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T05:00:00Z,2011-04-17T01:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T05:29:59Z,2011-04-17T02:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T06:00:00Z,2011-04-17T02:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T06:30:00Z,2011-04-17T03:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T06:59:59Z,2011-04-17T03:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T07:30:00Z,2011-04-17T04:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T08:00:00Z,2011-04-17T04:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T08:29:59Z,2011-04-17T05:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T09:00:00Z,2011-04-17T05:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T09:30:00Z,2011-04-17T06:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T09:59:59Z,2011-04-17T06:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T10:30:00Z,2011-04-17T07:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T11:00:00Z,2011-04-17T07:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T11:29:59Z,2011-04-17T08:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T12:00:00Z,2011-04-17T08:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T12:30:00Z,2011-04-17T09:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T12:59:59Z,2011-04-17T09:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T13:30:00Z,2011-04-17T10:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T14:00:00Z,2011-04-17T10:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T14:29:59Z,2011-04-17T11:28:31Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T15:00:00Z,2011-04-17T11:58:32Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T15:30:00Z,2011-04-17T12:28:32Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T15:59:59Z,2011-04-17T12:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T16:30:00Z,2011-04-17T13:28:32Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T17:00:00Z,2011-04-17T13:58:32Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T17:29:59Z,2011-04-17T14:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T18:00:00Z,2011-04-17T14:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T18:30:00Z,2011-04-17T15:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T18:59:59Z,2011-04-17T15:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T19:30:00Z,2011-04-17T16:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T20:00:00Z,2011-04-17T16:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T20:29:59Z,2011-04-17T17:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T21:00:00Z,2011-04-17T17:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T21:30:00Z,2011-04-17T18:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T21:59:59Z,2011-04-17T18:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T22:30:00Z,2011-04-17T19:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T23:00:00Z,2011-04-17T19:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-17T23:29:59Z,2011-04-17T20:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T00:00:00Z,2011-04-17T20:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T00:30:00Z,2011-04-17T21:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T00:59:59Z,2011-04-17T21:58:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T01:30:00Z,2011-04-17T22:28:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T02:00:00Z,2011-04-17T22:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T02:29:59Z,2011-04-17T23:28:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T03:00:00Z,2011-04-17T23:58:32Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T03:30:00Z,2011-04-18T00:28:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T03:59:59Z,2011-04-18T00:58:44Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T04:30:00Z,2011-04-18T01:28:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T05:00:00Z,2011-04-18T01:58:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T05:29:59Z,2011-04-18T02:28:44Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T06:00:00Z,2011-04-18T02:58:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T06:30:00Z,2011-04-18T03:28:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T06:59:59Z,2011-04-18T03:58:44Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T07:30:00Z,2011-04-18T04:28:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2011-04-18T08:00:00Z,2011-04-18T04:58:45Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
