pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_1,30.27,NA,NA,Et_R2_207,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,159.7,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_10,32.79,NA,NA,Et_R6_612,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,177.9,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,35,AUS_RIC_EUC_ELE_Ete_Js_2,26.64,NA,NA,Et_R2_208,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,136.1,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,codominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,35,AUS_RIC_EUC_ELE_Ete_Js_3,57.81,NA,NA,Et_R2_209,No radial correction,Measurements are the average of four probes installed on the same tree at the same height in four different azimuth,cm3 cm-2 h-1,437.2,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_4,29.04,NA,NA,Et_R3_301,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,151.4,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_5,30.18,NA,NA,Et_R3_302,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,159.1,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_6,29.1,NA,NA,Et_R3_320,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,151.8,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,20,AUS_RIC_EUC_ELE_Ete_Js_7,28.58,NA,NA,Et_R3_321,No radial correction,Measurements are the average of two probes installed on the same tree at the same height in two different azimuth,cm3 cm-2 h-1,148.4,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,25,AUS_RIC_EUC_ELE_Ete_Js_8,55.52,NA,NA,Et_R6_603,No radial correction,Measurements are the average of three probes installed on the same tree at the same height in three different azimuth,cm3 cm-2 h-1,407.5,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
NA,No azimuthal correction,27,AUS_RIC_EUC_ELE_Ete_Js_9,45.94,NA,NA,Et_R6_607,No radial correction,Measurements are the average of three probes installed on the same tree at the same height in three different azimuth,cm3 cm-2 h-1,296.3,NA,FALSE,No correction,Not needed,1.3,NA,Other/unknown,HPTM,10,dominant,Eucalyptus tereticornis,Ambient CO2,AUS_RIC_EUC_ELE,cm3 cm-2 h-1
