st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
60,E,22.6,NA,1429,"Naturally regenerated, unmanaged",10.8,3.3,NA,Soil textural class is sandy-loam.,NA,NA,50,LOAM,Gentle slope (<2 %),NA,ESP_CAN,loam
