TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST1_Peu_Js_1,CHN_YIN_ST1_Peu_Js_2,CHN_YIN_ST1_Peu_Js_3,CHN_YIN_ST1_Peu_Js_4,CHN_YIN_ST1_Peu_Js_5
2012-06-07T04:49:59Z,2012-06-07T10:33:15Z,,,,,
2012-06-07T04:59:59Z,2012-06-07T10:43:15Z,,,,,
2012-06-07T05:09:59Z,2012-06-07T10:53:15Z,,,,,
2012-06-07T05:20:00Z,2012-06-07T11:03:16Z,,,,,
2012-06-07T05:30:00Z,2012-06-07T11:13:16Z,,,,,
2012-06-07T05:40:00Z,2012-06-07T11:23:16Z,,,,,
2012-06-07T05:50:00Z,2012-06-07T11:33:16Z,,,,,
2012-06-07T06:00:00Z,2012-06-07T11:43:16Z,,,,,
2012-06-07T06:10:00Z,2012-06-07T11:53:16Z,,,,,
2012-06-07T06:19:59Z,2012-06-07T12:03:15Z,,,,,
2012-06-07T06:29:59Z,2012-06-07T12:13:15Z,,,,,
2012-06-07T06:39:59Z,2012-06-07T12:23:15Z,,,,,
2012-06-07T06:50:00Z,2012-06-07T12:33:16Z,,,,,
2012-06-07T07:00:00Z,2012-06-07T12:43:16Z,,,,,
2012-06-07T07:10:00Z,2012-06-07T12:53:16Z,,,,,
2012-06-07T07:20:00Z,2012-06-07T13:03:16Z,,,,,
2012-06-07T07:30:00Z,2012-06-07T13:13:16Z,,,,,
2012-06-07T07:40:00Z,2012-06-07T13:23:16Z,,,,,
2012-06-07T07:49:59Z,2012-06-07T13:33:15Z,,,,,
2012-06-07T07:59:59Z,2012-06-07T13:43:15Z,,,,,
2012-06-07T08:09:59Z,2012-06-07T13:53:15Z,,,,,
2012-06-07T08:20:00Z,2012-06-07T14:03:16Z,,,,,
2012-06-07T08:30:00Z,2012-06-07T14:13:16Z,,,,,
2012-06-07T08:40:00Z,2012-06-07T14:23:16Z,,,,,
2012-06-07T08:50:00Z,2012-06-07T14:33:16Z,,,,,
2012-06-07T09:00:00Z,2012-06-07T14:43:16Z,,,,,
2012-06-07T09:10:00Z,2012-06-07T14:53:16Z,,,,,
2012-06-07T09:19:59Z,2012-06-07T15:03:15Z,,,,,
2012-06-07T09:29:59Z,2012-06-07T15:13:15Z,,,,,
2012-06-07T09:39:59Z,2012-06-07T15:23:15Z,,,,,
2012-06-07T09:50:00Z,2012-06-07T15:33:16Z,,,,,
2012-06-07T10:00:00Z,2012-06-07T15:43:16Z,,,,,
2012-06-07T10:10:00Z,2012-06-07T15:53:16Z,,,,,
2012-06-07T10:20:00Z,2012-06-07T16:03:16Z,,,,,
2012-06-07T10:30:00Z,2012-06-07T16:13:16Z,,,,,
2012-06-07T10:40:00Z,2012-06-07T16:23:16Z,,,,,
2012-06-07T10:49:59Z,2012-06-07T16:33:15Z,,,,,
2012-06-07T10:59:59Z,2012-06-07T16:43:15Z,,,,,
2012-06-07T11:09:59Z,2012-06-07T16:53:15Z,,,,,
2012-06-07T11:20:00Z,2012-06-07T17:03:16Z,,,,,
2012-06-07T11:30:00Z,2012-06-07T17:13:16Z,,,,,
2012-06-07T11:40:00Z,2012-06-07T17:23:16Z,,,,,
2012-06-07T11:50:00Z,2012-06-07T17:33:16Z,,,,,
2012-06-07T12:00:00Z,2012-06-07T17:43:16Z,,,,,
2012-06-07T12:10:00Z,2012-06-07T17:53:16Z,,,,,
2012-06-07T12:19:59Z,2012-06-07T18:03:15Z,,,,,
2012-06-07T12:29:59Z,2012-06-07T18:13:15Z,,,,,
2012-06-07T12:39:59Z,2012-06-07T18:23:15Z,,,,,
2012-06-07T12:50:00Z,2012-06-07T18:33:16Z,,,,,
2012-06-07T13:00:00Z,2012-06-07T18:43:16Z,,,,,
2012-06-07T13:10:00Z,2012-06-07T18:53:16Z,,,,,
2012-06-07T13:20:00Z,2012-06-07T19:03:16Z,,,,,
2012-06-07T13:30:00Z,2012-06-07T19:13:16Z,,,,,
2012-06-07T13:40:00Z,2012-06-07T19:23:16Z,,,,,
2012-06-07T13:49:59Z,2012-06-07T19:33:15Z,,,,,
2012-06-07T13:59:59Z,2012-06-07T19:43:15Z,,,,,
2012-06-07T14:09:59Z,2012-06-07T19:53:15Z,,,,,
2012-06-07T14:20:00Z,2012-06-07T20:03:16Z,,,,,
2012-06-07T14:30:00Z,2012-06-07T20:13:16Z,,,,,
2012-06-07T14:40:00Z,2012-06-07T20:23:16Z,,,,,
2012-06-07T14:50:00Z,2012-06-07T20:33:16Z,,,,,
2012-06-07T15:00:00Z,2012-06-07T20:43:16Z,,,,,
2012-06-07T15:10:00Z,2012-06-07T20:53:16Z,,,,,
2012-06-07T15:19:59Z,2012-06-07T21:03:15Z,,,,,
2012-06-07T15:29:59Z,2012-06-07T21:13:15Z,,,,,
2012-06-07T15:39:59Z,2012-06-07T21:23:15Z,,,,,
2012-06-07T15:50:00Z,2012-06-07T21:33:16Z,,,,,
2012-06-07T16:00:00Z,2012-06-07T21:43:16Z,,,,,
2012-06-07T16:10:00Z,2012-06-07T21:53:16Z,,,,,
2012-06-07T16:20:00Z,2012-06-07T22:03:16Z,,,,,
2012-06-07T16:30:00Z,2012-06-07T22:13:16Z,,,,,
2012-06-07T16:40:00Z,2012-06-07T22:23:16Z,,,,,
2012-06-07T16:49:59Z,2012-06-07T22:33:15Z,,,,,
2012-06-07T16:59:59Z,2012-06-07T22:43:15Z,,,,,
2012-06-07T17:09:59Z,2012-06-07T22:53:15Z,,,,,
2012-06-07T17:20:00Z,2012-06-07T23:03:16Z,,,,,
2012-06-07T17:30:00Z,2012-06-07T23:13:16Z,,,,,
2012-06-07T17:40:00Z,2012-06-07T23:23:16Z,,,,,
2012-06-07T17:50:00Z,2012-06-07T23:33:16Z,,,,,
2012-06-07T18:00:00Z,2012-06-07T23:43:16Z,,,,,
2012-06-07T18:10:00Z,2012-06-07T23:53:16Z,,,,,
2012-06-07T18:19:59Z,2012-06-08T00:03:03Z,,,,,
2012-06-07T18:29:59Z,2012-06-08T00:13:03Z,,,,,
2012-06-07T18:39:59Z,2012-06-08T00:23:03Z,,,,,
2012-06-07T18:50:00Z,2012-06-08T00:33:04Z,,,,,
2012-06-07T19:00:00Z,2012-06-08T00:43:04Z,,,,,
2012-06-07T19:10:00Z,2012-06-08T00:53:04Z,,,,,
2012-06-07T19:20:00Z,2012-06-08T01:03:04Z,,,,,
2012-06-07T19:30:00Z,2012-06-08T01:13:04Z,,,,,
2012-06-07T19:40:00Z,2012-06-08T01:23:04Z,,,,,
2012-06-07T19:49:59Z,2012-06-08T01:33:03Z,,,,,
2012-06-07T19:59:59Z,2012-06-08T01:43:03Z,,,,,
2012-06-07T20:09:59Z,2012-06-08T01:53:03Z,,,,,
2012-06-07T20:20:00Z,2012-06-08T02:03:04Z,,,,,
2012-06-07T20:30:00Z,2012-06-08T02:13:04Z,,,,,
2012-06-07T20:40:00Z,2012-06-08T02:23:04Z,,,,,
2012-06-07T20:50:00Z,2012-06-08T02:33:04Z,,,,,
2012-06-07T21:00:00Z,2012-06-08T02:43:04Z,,,,,
2012-06-07T21:10:00Z,2012-06-08T02:53:04Z,,,,,
2012-06-07T21:19:59Z,2012-06-08T03:03:03Z,,,,,
2012-06-07T21:29:59Z,2012-06-08T03:13:03Z,,,,,
2012-06-07T21:39:59Z,2012-06-08T03:23:03Z,,,,,
2012-06-07T21:50:00Z,2012-06-08T03:33:04Z,,,,,
2012-06-07T22:00:00Z,2012-06-08T03:43:04Z,,,,,
2012-06-07T22:10:00Z,2012-06-08T03:53:04Z,,,,,
2012-06-07T22:20:00Z,2012-06-08T04:03:04Z,,,,,
2012-06-07T22:30:00Z,2012-06-08T04:13:04Z,,,,,
2012-06-07T22:40:00Z,2012-06-08T04:23:04Z,,,,,
2012-06-07T22:49:59Z,2012-06-08T04:33:03Z,,,,,
2012-06-07T22:59:59Z,2012-06-08T04:43:03Z,,,,,
2012-06-07T23:09:59Z,2012-06-08T04:53:03Z,,,,,
2012-06-07T23:20:00Z,2012-06-08T05:03:04Z,,,,,
2012-06-07T23:30:00Z,2012-06-08T05:13:04Z,,,,,
2012-06-07T23:40:00Z,2012-06-08T05:23:04Z,,,,,
2012-06-07T23:50:00Z,2012-06-08T05:33:04Z,,,,,
2012-06-08T00:00:00Z,2012-06-08T05:43:04Z,,,,,
2012-06-08T00:10:00Z,2012-06-08T05:53:04Z,,,,,
2012-06-08T00:19:59Z,2012-06-08T06:03:03Z,,,,,
2012-06-08T00:29:59Z,2012-06-08T06:13:03Z,,,,,
2012-06-08T00:39:59Z,2012-06-08T06:23:03Z,,,,,
2012-06-08T00:50:00Z,2012-06-08T06:33:04Z,,,,,
2012-06-08T01:00:00Z,2012-06-08T06:43:04Z,,,,,
2012-06-08T01:10:00Z,2012-06-08T06:53:04Z,,,,,
2012-06-08T01:20:00Z,2012-06-08T07:03:04Z,,,,,
2012-06-08T01:30:00Z,2012-06-08T07:13:04Z,,,,,
2012-06-08T01:40:00Z,2012-06-08T07:23:04Z,,,,,
2012-06-08T01:49:59Z,2012-06-08T07:33:03Z,,,,,
2012-06-08T01:59:59Z,2012-06-08T07:43:03Z,,,,,
2012-06-08T02:09:59Z,2012-06-08T07:53:03Z,,,,,
2012-06-08T02:20:00Z,2012-06-08T08:03:04Z,,,,,
2012-06-08T02:30:00Z,2012-06-08T08:13:04Z,,,,,
2012-06-08T02:40:00Z,2012-06-08T08:23:04Z,,,,,
2012-06-08T02:50:00Z,2012-06-08T08:33:04Z,,,,,
2012-06-08T03:00:00Z,2012-06-08T08:43:04Z,,,,,
2012-06-08T03:10:00Z,2012-06-08T08:53:04Z,,,,,
2012-06-08T03:19:59Z,2012-06-08T09:03:03Z,,,,,
2012-06-08T03:29:59Z,2012-06-08T09:13:03Z,,,,,
2012-06-08T03:39:59Z,2012-06-08T09:23:03Z,,,,,
2012-06-08T03:50:00Z,2012-06-08T09:33:04Z,,,,,
2012-06-08T04:00:00Z,2012-06-08T09:43:04Z,,,,,
2012-06-08T04:10:00Z,2012-06-08T09:53:04Z,,,,,
2012-06-08T04:20:00Z,2012-06-08T10:03:04Z,,,,,
2012-06-08T04:30:00Z,2012-06-08T10:13:04Z,,,,,
2012-06-08T04:40:00Z,2012-06-08T10:23:04Z,,,,,
2012-06-08T04:49:59Z,2012-06-08T10:33:03Z,,,,,
2012-06-08T04:59:59Z,2012-06-08T10:43:03Z,,,,,
2012-06-08T05:09:59Z,2012-06-08T10:53:03Z,,,,,
2012-06-08T05:20:00Z,2012-06-08T11:03:04Z,,,,,
2012-06-08T05:30:00Z,2012-06-08T11:13:04Z,,,,,
2012-06-08T05:40:00Z,2012-06-08T11:23:04Z,,,,,
2012-06-08T05:50:00Z,2012-06-08T11:33:04Z,,,,,
2012-06-08T06:00:00Z,2012-06-08T11:43:04Z,,,,,
2012-06-08T06:10:00Z,2012-06-08T11:53:04Z,,,,,
2012-06-08T06:19:59Z,2012-06-08T12:03:03Z,,,,,
2012-06-08T06:29:59Z,2012-06-08T12:13:03Z,,,,,
2012-06-08T06:39:59Z,2012-06-08T12:23:03Z,,,,,
2012-06-08T06:50:00Z,2012-06-08T12:33:04Z,,,,,
2012-06-08T07:00:00Z,2012-06-08T12:43:04Z,,,,,
2012-06-08T07:10:00Z,2012-06-08T12:53:04Z,,,,,
2012-06-08T07:20:00Z,2012-06-08T13:03:04Z,,,,,
2012-06-08T07:30:00Z,2012-06-08T13:13:04Z,,,,,
2012-06-08T07:40:00Z,2012-06-08T13:23:04Z,,,,,
2012-06-08T07:49:59Z,2012-06-08T13:33:03Z,,,,,
2012-06-08T07:59:59Z,2012-06-08T13:43:03Z,,,,,
2012-06-08T08:09:59Z,2012-06-08T13:53:03Z,,,,,
2012-06-08T08:20:00Z,2012-06-08T14:03:04Z,,,,,
2012-06-08T08:30:00Z,2012-06-08T14:13:04Z,,,,,
2012-06-08T08:40:00Z,2012-06-08T14:23:04Z,,,,,
2012-06-08T08:50:00Z,2012-06-08T14:33:04Z,,,,,
2012-06-08T09:00:00Z,2012-06-08T14:43:04Z,,,,,
2012-06-08T09:10:00Z,2012-06-08T14:53:04Z,,,,,
2012-06-08T09:19:59Z,2012-06-08T15:03:03Z,,,,,
2012-06-08T09:29:59Z,2012-06-08T15:13:03Z,,,,,
2012-06-08T09:39:59Z,2012-06-08T15:23:03Z,,,,,
2012-06-08T09:50:00Z,2012-06-08T15:33:04Z,,,,,
2012-06-08T10:00:00Z,2012-06-08T15:43:04Z,,,,,
2012-06-08T10:10:00Z,2012-06-08T15:53:04Z,,,,,
2012-06-08T10:20:00Z,2012-06-08T16:03:04Z,,,,,
2012-06-08T10:30:00Z,2012-06-08T16:13:04Z,,,,,
2012-06-08T10:40:00Z,2012-06-08T16:23:04Z,,,,,
2012-06-08T10:49:59Z,2012-06-08T16:33:03Z,,,,,
2012-06-08T10:59:59Z,2012-06-08T16:43:03Z,,,,,
2012-06-08T11:09:59Z,2012-06-08T16:53:03Z,,,,,
2012-06-08T11:20:00Z,2012-06-08T17:03:04Z,,,,,
2012-06-08T11:30:00Z,2012-06-08T17:13:04Z,,,,,
2012-06-08T11:40:00Z,2012-06-08T17:23:04Z,,,,,
2012-06-08T11:50:00Z,2012-06-08T17:33:04Z,,,,,
2012-06-08T12:00:00Z,2012-06-08T17:43:04Z,,,,,
2012-06-08T12:10:00Z,2012-06-08T17:53:04Z,,,,,
2012-06-08T12:19:59Z,2012-06-08T18:03:03Z,,,,,
2012-06-08T12:29:59Z,2012-06-08T18:13:03Z,,,,,
2012-06-08T12:39:59Z,2012-06-08T18:23:03Z,,,,,
2012-06-08T12:50:00Z,2012-06-08T18:33:04Z,,,,,
2012-06-08T13:00:00Z,2012-06-08T18:43:04Z,,,,,
2012-06-08T13:10:00Z,2012-06-08T18:53:04Z,,,,,
2012-06-08T13:20:00Z,2012-06-08T19:03:04Z,,,,,
2012-06-08T13:30:00Z,2012-06-08T19:13:04Z,,,,,
2012-06-08T13:40:00Z,2012-06-08T19:23:04Z,,,,,
2012-06-08T13:49:59Z,2012-06-08T19:33:03Z,,,,,
2012-06-08T13:59:59Z,2012-06-08T19:43:03Z,,,,,
2012-06-08T14:09:59Z,2012-06-08T19:53:03Z,,,,,
2012-06-08T14:20:00Z,2012-06-08T20:03:04Z,,,,,
2012-06-08T14:30:00Z,2012-06-08T20:13:04Z,,,,,
2012-06-08T14:40:00Z,2012-06-08T20:23:04Z,,,,,
2012-06-08T14:50:00Z,2012-06-08T20:33:04Z,,,,,
2012-06-08T15:00:00Z,2012-06-08T20:43:04Z,,,,,
2012-06-08T15:10:00Z,2012-06-08T20:53:04Z,,,,,
2012-06-08T15:19:59Z,2012-06-08T21:03:03Z,,,,,
2012-06-08T15:29:59Z,2012-06-08T21:13:03Z,,,,,
2012-06-08T15:39:59Z,2012-06-08T21:23:03Z,,,,,
2012-06-08T15:50:00Z,2012-06-08T21:33:04Z,,,,,
2012-06-08T16:00:00Z,2012-06-08T21:43:04Z,,,,,
2012-06-08T16:10:00Z,2012-06-08T21:53:04Z,,,,,
2012-06-08T16:20:00Z,2012-06-08T22:03:04Z,,,,,
2012-06-08T16:30:00Z,2012-06-08T22:13:04Z,,,,,
2012-06-08T16:40:00Z,2012-06-08T22:23:04Z,,,,,
2012-06-08T16:49:59Z,2012-06-08T22:33:03Z,,,,,
2012-06-08T16:59:59Z,2012-06-08T22:43:03Z,,,,,
2012-06-08T17:09:59Z,2012-06-08T22:53:03Z,,,,,
2012-06-08T17:20:00Z,2012-06-08T23:03:04Z,,,,,
2012-06-08T17:30:00Z,2012-06-08T23:13:04Z,,,,,
2012-06-08T17:40:00Z,2012-06-08T23:23:04Z,,,,,
2012-06-08T17:50:00Z,2012-06-08T23:33:04Z,,,,,
2012-06-08T18:00:00Z,2012-06-08T23:43:04Z,,,,,
2012-06-08T18:10:00Z,2012-06-08T23:53:04Z,,,,,
2012-06-08T18:19:59Z,2012-06-09T00:02:52Z,,,,,
2012-06-08T18:29:59Z,2012-06-09T00:12:52Z,,,,,
2012-06-08T18:39:59Z,2012-06-09T00:22:52Z,,,,,
2012-06-08T18:50:00Z,2012-06-09T00:32:53Z,,,,,
2012-06-08T19:00:00Z,2012-06-09T00:42:53Z,,,,,
2012-06-08T19:10:00Z,2012-06-09T00:52:53Z,,,,,
2012-06-08T19:20:00Z,2012-06-09T01:02:53Z,,,,,
2012-06-08T19:30:00Z,2012-06-09T01:12:53Z,,,,,
2012-06-08T19:40:00Z,2012-06-09T01:22:53Z,,,,,
2012-06-08T19:49:59Z,2012-06-09T01:32:52Z,,,,,
2012-06-08T19:59:59Z,2012-06-09T01:42:52Z,,,,,
2012-06-08T20:09:59Z,2012-06-09T01:52:52Z,,,,,
2012-06-08T20:20:00Z,2012-06-09T02:02:53Z,,,,,
2012-06-08T20:30:00Z,2012-06-09T02:12:53Z,,,,,
2012-06-08T20:40:00Z,2012-06-09T02:22:53Z,,,,,
2012-06-08T20:50:00Z,2012-06-09T02:32:53Z,,,,,
2012-06-08T21:00:00Z,2012-06-09T02:42:53Z,,,,,
2012-06-08T21:10:00Z,2012-06-09T02:52:53Z,,,,,
2012-06-08T21:19:59Z,2012-06-09T03:02:52Z,,,,,
2012-06-08T21:29:59Z,2012-06-09T03:12:52Z,,,,,
2012-06-08T21:39:59Z,2012-06-09T03:22:52Z,,,,,
2012-06-08T21:50:00Z,2012-06-09T03:32:53Z,,,,,
2012-06-08T22:00:00Z,2012-06-09T03:42:53Z,,,,,
2012-06-08T22:10:00Z,2012-06-09T03:52:53Z,,,,,
2012-06-08T22:20:00Z,2012-06-09T04:02:53Z,,,,,
2012-06-08T22:30:00Z,2012-06-09T04:12:53Z,,,,,
2012-06-08T22:40:00Z,2012-06-09T04:22:53Z,,,,,
2012-06-08T22:49:59Z,2012-06-09T04:32:52Z,,,,,
2012-06-08T22:59:59Z,2012-06-09T04:42:52Z,,,,,
2012-06-08T23:09:59Z,2012-06-09T04:52:52Z,,,,,
2012-06-08T23:20:00Z,2012-06-09T05:02:53Z,,,,,
2012-06-08T23:30:00Z,2012-06-09T05:12:53Z,,,,,
2012-06-08T23:40:00Z,2012-06-09T05:22:53Z,,,,,
2012-06-08T23:50:00Z,2012-06-09T05:32:53Z,,,,,
2012-06-09T00:00:00Z,2012-06-09T05:42:53Z,,,,,
2012-06-09T00:10:00Z,2012-06-09T05:52:53Z,,,,,
2012-06-09T00:19:59Z,2012-06-09T06:02:52Z,,,,,
2012-06-09T00:29:59Z,2012-06-09T06:12:52Z,,,,,
2012-06-09T00:39:59Z,2012-06-09T06:22:52Z,,,,,
2012-06-09T00:50:00Z,2012-06-09T06:32:53Z,,,,,
2012-06-09T01:00:00Z,2012-06-09T06:42:53Z,,,,,
2012-06-09T01:10:00Z,2012-06-09T06:52:53Z,,,,,
2012-06-09T01:20:00Z,2012-06-09T07:02:53Z,,,,,
2012-06-09T01:30:00Z,2012-06-09T07:12:53Z,,,,,
2012-06-09T01:40:00Z,2012-06-09T07:22:53Z,,,,,
2012-06-09T01:49:59Z,2012-06-09T07:32:52Z,,,,,
2012-06-09T01:59:59Z,2012-06-09T07:42:52Z,,,,,
2012-06-09T02:09:59Z,2012-06-09T07:52:52Z,,,,,
2012-06-09T02:20:00Z,2012-06-09T08:02:53Z,,,,,
2012-06-09T02:30:00Z,2012-06-09T08:12:53Z,,,,,
2012-06-09T02:40:00Z,2012-06-09T08:22:53Z,,,,,
2012-06-09T02:50:00Z,2012-06-09T08:32:53Z,,,,,
2012-06-09T03:00:00Z,2012-06-09T08:42:53Z,,,,,
2012-06-09T03:10:00Z,2012-06-09T08:52:53Z,,,,,
2012-06-09T03:19:59Z,2012-06-09T09:02:52Z,,,,,
2012-06-09T03:29:59Z,2012-06-09T09:12:52Z,,,,,
2012-06-09T03:39:59Z,2012-06-09T09:22:52Z,,,,,
2012-06-09T03:50:00Z,2012-06-09T09:32:53Z,,,,,
2012-06-09T04:00:00Z,2012-06-09T09:42:53Z,,,,,
2012-06-09T04:10:00Z,2012-06-09T09:52:53Z,,,,,
2012-06-09T04:20:00Z,2012-06-09T10:02:53Z,,,,,
2012-06-09T04:30:00Z,2012-06-09T10:12:53Z,,,,,
2012-06-09T04:40:00Z,2012-06-09T10:22:53Z,,,,,
2012-06-09T04:49:59Z,2012-06-09T10:32:52Z,,,,,
2012-06-09T04:59:59Z,2012-06-09T10:42:52Z,,,,,
2012-06-09T05:09:59Z,2012-06-09T10:52:52Z,,,,,
2012-06-09T05:20:00Z,2012-06-09T11:02:53Z,,,,,
2012-06-09T05:30:00Z,2012-06-09T11:12:53Z,,,,,
2012-06-09T05:40:00Z,2012-06-09T11:22:53Z,,,,,
2012-06-09T05:50:00Z,2012-06-09T11:32:53Z,,,,,
2012-06-09T06:00:00Z,2012-06-09T11:42:53Z,,,,,
2012-06-09T06:10:00Z,2012-06-09T11:52:53Z,,,,,
2012-06-09T06:19:59Z,2012-06-09T12:02:52Z,,,,,
2012-06-09T06:29:59Z,2012-06-09T12:12:52Z,,,,,
2012-06-09T06:39:59Z,2012-06-09T12:22:52Z,,,,,
2012-06-09T06:50:00Z,2012-06-09T12:32:53Z,,,,,
2012-06-09T07:00:00Z,2012-06-09T12:42:53Z,,,,,
2012-06-09T07:10:00Z,2012-06-09T12:52:53Z,,,,,
2012-06-09T07:20:00Z,2012-06-09T13:02:53Z,,,,,
2012-06-09T07:30:00Z,2012-06-09T13:12:53Z,,,,,
2012-06-09T07:40:00Z,2012-06-09T13:22:53Z,,,,,
2012-06-09T07:49:59Z,2012-06-09T13:32:52Z,,,,,
2012-06-09T07:59:59Z,2012-06-09T13:42:52Z,,,,,
2012-06-09T08:09:59Z,2012-06-09T13:52:52Z,,,,,
2012-06-09T08:20:00Z,2012-06-09T14:02:53Z,,,,,
2012-06-09T08:30:00Z,2012-06-09T14:12:53Z,,,,,
2012-06-09T08:40:00Z,2012-06-09T14:22:53Z,,,,,
2012-06-09T08:50:00Z,2012-06-09T14:32:53Z,,,,,
2012-06-09T09:00:00Z,2012-06-09T14:42:53Z,,,,,
2012-06-09T09:10:00Z,2012-06-09T14:52:53Z,,,,,
2012-06-09T09:19:59Z,2012-06-09T15:02:52Z,,,,,
2012-06-09T09:29:59Z,2012-06-09T15:12:52Z,,,,,
2012-06-09T09:39:59Z,2012-06-09T15:22:52Z,,,,,
2012-06-09T09:50:00Z,2012-06-09T15:32:53Z,,,,,
2012-06-09T10:00:00Z,2012-06-09T15:42:53Z,,,,,
2012-06-09T10:10:00Z,2012-06-09T15:52:53Z,,,,,
2012-06-09T10:20:00Z,2012-06-09T16:02:53Z,,,,,
2012-06-09T10:30:00Z,2012-06-09T16:12:53Z,,,,,
2012-06-09T10:40:00Z,2012-06-09T16:22:53Z,,,,,
2012-06-09T10:49:59Z,2012-06-09T16:32:52Z,,,,,
2012-06-09T10:59:59Z,2012-06-09T16:42:52Z,,,,,
2012-06-09T11:09:59Z,2012-06-09T16:52:52Z,,,,,
2012-06-09T11:20:00Z,2012-06-09T17:02:53Z,,,,,
2012-06-09T11:30:00Z,2012-06-09T17:12:53Z,,,,,
2012-06-09T11:40:00Z,2012-06-09T17:22:53Z,,,,,
2012-06-09T11:50:00Z,2012-06-09T17:32:53Z,,,,,
2012-06-09T12:00:00Z,2012-06-09T17:42:53Z,,,,,
2012-06-09T12:10:00Z,2012-06-09T17:52:53Z,,,,,
2012-06-09T12:19:59Z,2012-06-09T18:02:52Z,,,,,
2012-06-09T12:29:59Z,2012-06-09T18:12:52Z,,,,,
2012-06-09T12:39:59Z,2012-06-09T18:22:52Z,,,,,
2012-06-09T12:50:00Z,2012-06-09T18:32:53Z,,,,,
2012-06-09T13:00:00Z,2012-06-09T18:42:53Z,,,,,
2012-06-09T13:10:00Z,2012-06-09T18:52:53Z,,,,,
2012-06-09T13:20:00Z,2012-06-09T19:02:53Z,,,,,
2012-06-09T13:30:00Z,2012-06-09T19:12:53Z,,,,,
2012-06-09T13:40:00Z,2012-06-09T19:22:53Z,,,,,
2012-06-09T13:49:59Z,2012-06-09T19:32:52Z,,,,,
2012-06-09T13:59:59Z,2012-06-09T19:42:52Z,,,,,
2012-06-09T14:09:59Z,2012-06-09T19:52:52Z,,,,,
2012-06-09T14:20:00Z,2012-06-09T20:02:53Z,,,,,
2012-06-09T14:30:00Z,2012-06-09T20:12:53Z,,,,,
2012-06-09T14:40:00Z,2012-06-09T20:22:53Z,,,,,
2012-06-09T14:50:00Z,2012-06-09T20:32:53Z,,,,,
2012-06-09T15:00:00Z,2012-06-09T20:42:53Z,,,,,
2012-06-09T15:10:00Z,2012-06-09T20:52:53Z,,,,,
2012-06-09T15:19:59Z,2012-06-09T21:02:52Z,,,,,
2012-06-09T15:29:59Z,2012-06-09T21:12:52Z,,,,,
2012-06-09T15:39:59Z,2012-06-09T21:22:52Z,,,,,
2012-06-09T15:50:00Z,2012-06-09T21:32:53Z,,,,,
2012-06-09T16:00:00Z,2012-06-09T21:42:53Z,,,,,
2012-06-09T16:10:00Z,2012-06-09T21:52:53Z,,,,,
2012-06-09T16:20:00Z,2012-06-09T22:02:53Z,,,,,
2012-06-09T16:30:00Z,2012-06-09T22:12:53Z,,,,,
2012-06-09T16:40:00Z,2012-06-09T22:22:53Z,,,,,
2012-06-09T16:49:59Z,2012-06-09T22:32:52Z,,,,,
2012-06-09T16:59:59Z,2012-06-09T22:42:52Z,,,,,
2012-06-09T17:09:59Z,2012-06-09T22:52:52Z,,,,,
2012-06-09T17:20:00Z,2012-06-09T23:02:53Z,,,,,
2012-06-09T17:30:00Z,2012-06-09T23:12:53Z,,,,,
2012-06-09T17:40:00Z,2012-06-09T23:22:53Z,,,,,
2012-06-09T17:50:00Z,2012-06-09T23:32:53Z,,,,,
2012-06-09T18:00:00Z,2012-06-09T23:42:53Z,,,,,
2012-06-09T18:10:00Z,2012-06-09T23:52:53Z,,,,,
2012-06-09T18:19:59Z,2012-06-10T00:02:40Z,,,,,
2012-06-09T18:29:59Z,2012-06-10T00:12:40Z,,,,,
2012-06-09T18:39:59Z,2012-06-10T00:22:40Z,,,,,
2012-06-09T18:50:00Z,2012-06-10T00:32:41Z,,,,,
2012-06-09T19:00:00Z,2012-06-10T00:42:41Z,,,,,
2012-06-09T19:10:00Z,2012-06-10T00:52:41Z,,,,,
2012-06-09T19:20:00Z,2012-06-10T01:02:41Z,,,,,
2012-06-09T19:30:00Z,2012-06-10T01:12:41Z,,,,,
2012-06-09T19:40:00Z,2012-06-10T01:22:41Z,,,,,
2012-06-09T19:49:59Z,2012-06-10T01:32:40Z,,,,,
2012-06-09T19:59:59Z,2012-06-10T01:42:40Z,,,,,
2012-06-09T20:09:59Z,2012-06-10T01:52:40Z,,,,,
2012-06-09T20:20:00Z,2012-06-10T02:02:41Z,,,,,
2012-06-09T20:30:00Z,2012-06-10T02:12:41Z,,,,,
2012-06-09T20:40:00Z,2012-06-10T02:22:41Z,,,,,
2012-06-09T20:50:00Z,2012-06-10T02:32:41Z,,,,,
2012-06-09T21:00:00Z,2012-06-10T02:42:41Z,,,,,
2012-06-09T21:10:00Z,2012-06-10T02:52:41Z,,,,,
2012-06-09T21:19:59Z,2012-06-10T03:02:40Z,,,,,
2012-06-09T21:29:59Z,2012-06-10T03:12:40Z,,,,,
2012-06-09T21:39:59Z,2012-06-10T03:22:40Z,,,,,
2012-06-09T21:50:00Z,2012-06-10T03:32:41Z,,,,,
2012-06-09T22:00:00Z,2012-06-10T03:42:41Z,,,,,
2012-06-09T22:10:00Z,2012-06-10T03:52:41Z,,,,,
2012-06-09T22:20:00Z,2012-06-10T04:02:41Z,,,,,
2012-06-09T22:30:00Z,2012-06-10T04:12:41Z,,,,,
2012-06-09T22:40:00Z,2012-06-10T04:22:41Z,,,,,
