TIMESTAMP,solar_TIMESTAMP,AUS_MAR_UBW_Eba_Js_1,AUS_MAR_UBW_Eba_Js_2,AUS_MAR_UBW_Ecy_Js_3,AUS_MAR_UBW_Eba_Js_4,AUS_MAR_UBW_Cqu_Js_5
2010-02-28T14:00:00Z,2010-02-28T23:29:52Z,3.5756172042794123,3.2965084524697046,NA,NA,2.4563350533972614
2010-02-28T14:00:10Z,2010-02-28T23:30:02Z,NA,NA,NA,NA,NA
2010-02-28T14:30:00Z,2010-03-01T00:00:03Z,3.4672549240985737,5.828368834420385,NA,NA,2.3612389217748944
2010-02-28T14:30:10Z,2010-03-01T00:00:13Z,NA,NA,NA,NA,NA
2010-02-28T14:59:59Z,2010-03-01T00:30:02Z,3.3535411059343994,3.6844889103007965,NA,NA,2.720311189511503
2010-02-28T15:00:10Z,2010-03-01T00:30:13Z,NA,NA,NA,NA,NA
2010-02-28T15:30:00Z,2010-03-01T01:00:03Z,4.38931894246254,6.980920088017636,NA,NA,2.3413645506040472
2010-02-28T15:30:10Z,2010-03-01T01:00:13Z,NA,NA,NA,NA,NA
2010-02-28T16:00:00Z,2010-03-01T01:30:03Z,3.2842376124383748,6.275350458642132,NA,NA,2.7785797769220513
2010-02-28T16:00:10Z,2010-03-01T01:30:13Z,NA,NA,NA,NA,NA
2010-02-28T16:29:59Z,2010-03-01T02:00:02Z,4.1687793915755575,5.677696694964883,NA,NA,2.3918450185204843
2010-02-28T16:30:10Z,2010-03-01T02:00:13Z,NA,NA,NA,NA,NA
2010-02-28T17:00:00Z,2010-03-01T02:30:03Z,3.9949776221047633,6.009086425009388,NA,NA,2.400873630893259
2010-02-28T17:00:10Z,2010-03-01T02:30:13Z,NA,NA,NA,NA,NA
2010-02-28T17:30:00Z,2010-03-01T03:00:03Z,3.084529631009687,6.1472197533528465,NA,NA,0
2010-02-28T17:30:10Z,2010-03-01T03:00:13Z,NA,NA,NA,NA,NA
2010-02-28T17:59:59Z,2010-03-01T03:30:02Z,3.1562210367855954,5.2417093004832225,NA,NA,0
2010-02-28T18:00:10Z,2010-03-01T03:30:13Z,NA,NA,NA,NA,NA
2010-02-28T18:30:00Z,2010-03-01T04:00:03Z,4.109399475401757,6.152699902337613,NA,NA,0
2010-02-28T18:30:10Z,2010-03-01T04:00:13Z,NA,NA,NA,NA,NA
2010-02-28T19:00:00Z,2010-03-01T04:30:03Z,3.1786363412874272,6.21198291115892,NA,NA,0
2010-02-28T19:00:10Z,2010-03-01T04:30:13Z,NA,NA,NA,NA,NA
2010-02-28T19:29:59Z,2010-03-01T05:00:02Z,4.638783877687718,4.60251785132806,NA,NA,2.6926844864614745
2010-02-28T19:30:10Z,2010-03-01T05:00:13Z,NA,NA,NA,NA,NA
2010-02-28T20:00:00Z,2010-03-01T05:30:03Z,3.373474892074102,6.258954485253623,NA,NA,0
2010-02-28T20:00:10Z,2010-03-01T05:30:13Z,NA,NA,NA,NA,NA
2010-02-28T20:30:00Z,2010-03-01T06:00:03Z,4.915550938041758,7.614120108954239,NA,NA,0
2010-02-28T20:30:10Z,2010-03-01T06:00:13Z,NA,NA,NA,NA,NA
2010-02-28T20:59:59Z,2010-03-01T06:30:02Z,4.7884301973882355,6.205457218223861,NA,NA,0
2010-02-28T21:00:10Z,2010-03-01T06:30:13Z,NA,NA,NA,NA,NA
2010-02-28T21:30:00Z,2010-03-01T07:00:03Z,6.202074699608478,7.8090801559085445,NA,NA,0
2010-02-28T21:30:10Z,2010-03-01T07:00:13Z,NA,NA,NA,NA,NA
2010-02-28T22:00:00Z,2010-03-01T07:30:03Z,9.903661590990177,13.091150118360664,NA,NA,3.444308590039559
2010-02-28T22:00:10Z,2010-03-01T07:30:13Z,NA,NA,NA,NA,NA
2010-02-28T22:29:59Z,2010-03-01T08:00:02Z,13.873469216952225,22.39249751785682,NA,NA,4.622367106700536
2010-02-28T22:30:10Z,2010-03-01T08:00:13Z,NA,NA,NA,NA,NA
2010-02-28T23:00:00Z,2010-03-01T08:30:03Z,15.239513089918304,31.25321804663968,NA,NA,4.591646551437544
2010-02-28T23:00:10Z,2010-03-01T08:30:13Z,NA,NA,NA,NA,NA
2010-02-28T23:30:00Z,2010-03-01T09:00:03Z,16.66771176989958,31.197259635423084,NA,NA,5.649109434987326
2010-02-28T23:30:10Z,2010-03-01T09:00:13Z,NA,NA,NA,NA,NA
2010-02-28T23:59:59Z,2010-03-01T09:30:02Z,12.201727716849048,42.126686856472006,NA,NA,3.688455938913565
2010-03-01T00:00:10Z,2010-03-01T09:30:13Z,NA,NA,NA,NA,NA
2010-03-01T00:30:00Z,2010-03-01T10:00:03Z,10.824383311072069,41.749207004297226,NA,NA,4.974749269144674
2010-03-01T00:30:10Z,2010-03-01T10:00:13Z,NA,NA,NA,NA,NA
2010-03-01T01:00:00Z,2010-03-01T10:30:03Z,10.82149015289644,42.00107079058361,NA,NA,4.899831350444828
2010-03-01T01:00:10Z,2010-03-01T10:30:13Z,NA,NA,NA,NA,NA
