TIMESTAMP,solar_TIMESTAMP,MDG_YOU_SHO_Pal_Js_1,MDG_YOU_SHO_Pal_Js_2,MDG_YOU_SHO_Pal_Js_3,MDG_YOU_SHO_Pal_Js_4
2015-03-01T09:00:00Z,2015-03-01T12:01:21Z,5.93,8.27,6.27,9.6
2015-03-01T09:30:00Z,2015-03-01T12:31:21Z,5.06,6.77,6.06,6.18
2015-03-01T10:00:00Z,2015-03-01T13:01:21Z,5.44,7.7,6.48,8.1
2015-03-01T10:30:00Z,2015-03-01T13:31:21Z,6.04,8.56,6.28,9.83
2015-03-01T11:00:00Z,2015-03-01T14:01:21Z,6.22,8.53,6.45,9.51
2015-03-01T11:30:00Z,2015-03-01T14:31:21Z,6.15,8.38,6.44,9.03
2015-03-01T12:00:00Z,2015-03-01T15:01:21Z,5.48,7.81,6.56,7.12
2015-03-01T12:30:00Z,2015-03-01T15:31:21Z,4.76,6.48,6.03,5.42
2015-03-01T13:00:00Z,2015-03-01T16:01:21Z,4.42,5.92,6.15,5.92
2015-03-01T13:30:00Z,2015-03-01T16:31:21Z,4.9,6.09,5.38,6.32
2015-03-01T14:00:00Z,2015-03-01T17:01:21Z,4.35,5.37,4.97,4.99
2015-03-01T14:30:00Z,2015-03-01T17:31:21Z,3.7,4.52,4.7,4.25
2015-03-01T15:00:00Z,2015-03-01T18:01:21Z,2.59,2.48,2.74,2.37
2015-03-01T15:30:00Z,2015-03-01T18:31:21Z,1.82,1.31,1.65,1.4
2015-03-01T16:00:00Z,2015-03-01T19:01:21Z,1.19,0.69,0.96,0.84
2015-03-01T16:30:00Z,2015-03-01T19:31:21Z,0.85,0.43,0.66,0.55
2015-03-01T17:00:00Z,2015-03-01T20:01:21Z,0.62,0.26,0.47,0.38
2015-03-01T17:30:00Z,2015-03-01T20:31:21Z,0.49,0.19,0.39,0.27
2015-03-01T18:00:00Z,2015-03-01T21:01:21Z,0.35,0.14,0.3,0.16
2015-03-01T18:30:00Z,2015-03-01T21:31:21Z,0.22,0.13,0.22,0.08
2015-03-01T19:00:00Z,2015-03-01T22:01:21Z,0.15,0.08,0.13,0.07
2015-03-01T19:30:00Z,2015-03-01T22:31:21Z,0.15,0.05,0.09,0.08
2015-03-01T20:00:00Z,2015-03-01T23:01:21Z,0.17,0.04,0.06,0.1
2015-03-01T20:30:00Z,2015-03-01T23:31:21Z,0.15,0.03,0.06,0.1
2015-03-01T21:00:00Z,2015-03-02T00:01:33Z,0.15,0.03,0.07,0.12
2015-03-01T21:30:00Z,2015-03-02T00:31:33Z,0.15,0.02,0.06,0.11
2015-03-01T22:00:00Z,2015-03-02T01:01:33Z,0.12,0.01,0.06,0.08
2015-03-01T22:30:00Z,2015-03-02T01:31:33Z,0.08,0.02,0.09,0.05
2015-03-01T23:00:00Z,2015-03-02T02:01:33Z,0.05,0.01,0.08,0.04
2015-03-01T23:30:00Z,2015-03-02T02:31:33Z,0.04,0.01,0.1,0.05
2015-03-02T00:00:00Z,2015-03-02T03:01:33Z,0.02,0.02,0.02,0.01
2015-03-02T00:30:00Z,2015-03-02T03:31:33Z,0.05,0.02,0.02,0.01
2015-03-02T01:00:00Z,2015-03-02T04:01:33Z,0.06,0.01,0.06,0.05
2015-03-02T01:30:00Z,2015-03-02T04:31:33Z,0.05,0.01,0.08,0.07
2015-03-02T02:00:00Z,2015-03-02T05:01:33Z,0.05,0.01,0.08,0.09
2015-03-02T02:30:00Z,2015-03-02T05:31:33Z,0.02,0.01,0.05,0.06
2015-03-02T03:00:00Z,2015-03-02T06:01:33Z,0.08,0.01,0.14,0.1
2015-03-02T03:30:00Z,2015-03-02T06:31:33Z,0.29,0.05,0.39,0.21
2015-03-02T04:00:00Z,2015-03-02T07:01:33Z,0.27,0.03,0.29,0.21
2015-03-02T04:30:00Z,2015-03-02T07:31:33Z,0.34,0.01,0.27,0.3
2015-03-02T05:00:00Z,2015-03-02T08:01:33Z,1.27,1.17,1.61,0.99
2015-03-02T05:30:00Z,2015-03-02T08:31:33Z,3.65,5.44,8.38,4.73
2015-03-02T06:00:00Z,2015-03-02T09:01:33Z,5.09,7.72,8,8.94
2015-03-02T06:30:00Z,2015-03-02T09:31:33Z,5.34,7.54,7.19,8.43
2015-03-02T07:00:00Z,2015-03-02T10:01:33Z,5.67,7.81,7.92,9.33
2015-03-02T07:30:00Z,2015-03-02T10:31:33Z,6.11,8.16,8.47,9.75
2015-03-02T08:00:00Z,2015-03-02T11:01:33Z,6.51,8.41,8.8,11.02
2015-03-02T08:30:00Z,2015-03-02T11:31:33Z,6.83,7.8,8.86,10.67
2015-03-02T09:00:00Z,2015-03-02T12:01:33Z,7.21,7.38,8.67,9.96
2015-03-02T09:30:00Z,2015-03-02T12:31:33Z,6.68,7.07,8.46,8.61
2015-03-02T10:00:00Z,2015-03-02T13:01:33Z,6.13,6.9,8.66,7.49
2015-03-02T10:30:00Z,2015-03-02T13:31:33Z,6.19,7.36,8.48,8.35
2015-03-02T11:00:00Z,2015-03-02T14:01:33Z,6,7.47,8.58,8.65
2015-03-02T11:30:00Z,2015-03-02T14:31:33Z,5.44,7.59,8.45,7.69
2015-03-02T12:00:00Z,2015-03-02T15:01:33Z,5.38,8.17,7.77,6.73
2015-03-02T12:30:00Z,2015-03-02T15:31:33Z,4.43,7.42,7.45,5.02
2015-03-02T13:00:00Z,2015-03-02T16:01:33Z,4.37,6.34,7.49,6.59
2015-03-02T13:30:00Z,2015-03-02T16:31:33Z,4.8,6.02,7.09,6.51
2015-03-02T14:00:00Z,2015-03-02T17:01:33Z,5,5.65,6.45,5.19
2015-03-02T14:30:00Z,2015-03-02T17:31:33Z,3.4,4.02,5.48,4.1
2015-03-02T15:00:00Z,2015-03-02T18:01:33Z,2.42,2.41,3.55,2.49
2015-03-02T15:30:00Z,2015-03-02T18:31:33Z,1.49,1.38,2.04,1.4
2015-03-02T16:00:00Z,2015-03-02T19:01:33Z,0.91,0.75,1.14,0.81
2015-03-02T16:30:00Z,2015-03-02T19:31:33Z,0.63,0.47,0.75,0.52
2015-03-02T17:00:00Z,2015-03-02T20:01:33Z,0.47,0.33,0.54,0.36
2015-03-02T17:30:00Z,2015-03-02T20:31:33Z,0.37,0.25,0.43,0.25
2015-03-02T18:00:00Z,2015-03-02T21:01:33Z,0.25,0.2,0.35,0.15
2015-03-02T18:30:00Z,2015-03-02T21:31:33Z,0.18,0.14,0.23,0.11
2015-03-02T19:00:00Z,2015-03-02T22:01:33Z,0.15,0.1,0.18,0.1
2015-03-02T19:30:00Z,2015-03-02T22:31:33Z,0.14,0.12,0.25,0.08
2015-03-02T20:00:00Z,2015-03-02T23:01:33Z,0.11,0.07,0.13,0.08
2015-03-02T20:30:00Z,2015-03-02T23:31:33Z,0.09,0.05,0.11,0.07
2015-03-02T21:00:00Z,2015-03-03T00:01:46Z,0.07,0.05,0.09,0.05
2015-03-02T21:30:00Z,2015-03-03T00:31:46Z,0.05,0.04,0.08,0.04
2015-03-02T22:00:00Z,2015-03-03T01:01:46Z,0.04,0.02,0.07,0.03
2015-03-02T22:30:00Z,2015-03-03T01:31:46Z,0.03,0.02,0.08,0.02
2015-03-02T23:00:00Z,2015-03-03T02:01:46Z,0.03,0.03,0.12,0
2015-03-02T23:30:00Z,2015-03-03T02:31:46Z,0.04,0.01,0.11,0.06
2015-03-03T00:00:00Z,2015-03-03T03:01:46Z,0.04,0.01,0.07,0.1
2015-03-03T00:30:00Z,2015-03-03T03:31:46Z,0.02,0.01,0,0.07
2015-03-03T01:00:00Z,2015-03-03T04:01:46Z,0.01,0.03,0.02,0.03
2015-03-03T01:30:00Z,2015-03-03T04:31:46Z,0,0.04,0.04,0.01
2015-03-03T02:00:00Z,2015-03-03T05:01:46Z,0.02,0.01,0.03,0.03
2015-03-03T02:30:00Z,2015-03-03T05:31:46Z,0.03,0.01,0,0.02
2015-03-03T03:00:00Z,2015-03-03T06:01:46Z,0.02,0.02,0.03,0.01
2015-03-03T03:30:00Z,2015-03-03T06:31:46Z,0.01,0.02,0.03,0.02
2015-03-03T04:00:00Z,2015-03-03T07:01:46Z,0,0.02,0.01,0.03
2015-03-03T04:30:00Z,2015-03-03T07:31:46Z,0,0.01,0.02,0.04
2015-03-03T05:00:00Z,2015-03-03T08:01:46Z,0.02,0.01,0.03,0.09
2015-03-03T05:30:00Z,2015-03-03T08:31:46Z,0.22,0.19,0.45,0.36
2015-03-03T06:00:00Z,2015-03-03T09:01:46Z,0.44,0.41,0.99,0.52
2015-03-03T06:30:00Z,2015-03-03T09:31:46Z,0.45,0.42,1.21,0.57
2015-03-03T07:00:00Z,2015-03-03T10:01:46Z,0.6,0.54,1.51,0.77
2015-03-03T07:30:00Z,2015-03-03T10:31:46Z,1.08,1.12,2.68,1.48
2015-03-03T08:00:00Z,2015-03-03T11:01:46Z,1.63,2.21,4.1,2.77
2015-03-03T08:30:00Z,2015-03-03T11:31:46Z,3.52,5.65,6.68,6.56
2015-03-03T09:00:00Z,2015-03-03T12:01:46Z,3.14,4.69,3.72,5.34
2015-03-03T09:30:00Z,2015-03-03T12:31:46Z,3.85,6.37,5.26,7.36
2015-03-03T10:00:00Z,2015-03-03T13:01:46Z,2.54,3.51,2.58,3.95
2015-03-03T10:30:00Z,2015-03-03T13:31:46Z,3.32,5.29,5.04,5.79
2015-03-03T11:00:00Z,2015-03-03T14:01:46Z,3.13,4.29,3.63,4.02
2015-03-03T11:30:00Z,2015-03-03T14:31:46Z,1.68,1.83,1.68,1.88
2015-03-03T12:00:00Z,2015-03-03T15:01:46Z,1.07,1.17,1.29,1.28
2015-03-03T12:30:00Z,2015-03-03T15:31:46Z,1.7,1.93,2.53,1.93
2015-03-03T13:00:00Z,2015-03-03T16:01:46Z,1.4,1.38,2.02,1.47
2015-03-03T13:30:00Z,2015-03-03T16:31:46Z,1.28,0.85,1.23,1.25
2015-03-03T14:00:00Z,2015-03-03T17:01:46Z,1.1,0.63,0.77,1.06
2015-03-03T14:30:00Z,2015-03-03T17:31:46Z,0.86,0.54,0.57,0.77
2015-03-03T15:00:00Z,2015-03-03T18:01:46Z,1.08,0.84,0.58,0.83
2015-03-03T15:30:00Z,2015-03-03T18:31:46Z,0.84,0.8,0.43,0.66
2015-03-03T16:00:00Z,2015-03-03T19:01:46Z,0.69,0.73,0.42,0.58
2015-03-03T16:30:00Z,2015-03-03T19:31:46Z,0.7,0.71,0.44,0.58
2015-03-03T17:00:00Z,2015-03-03T20:01:46Z,0.6,0.65,0.4,0.53
2015-03-03T17:30:00Z,2015-03-03T20:31:46Z,0.56,0.61,0.38,0.52
2015-03-03T18:00:00Z,2015-03-03T21:01:46Z,0.87,0.84,0.48,0.65
2015-03-03T18:30:00Z,2015-03-03T21:31:46Z,0.96,0.98,0.6,0.64
2015-03-03T19:00:00Z,2015-03-03T22:01:46Z,1.12,1.06,0.63,0.68
2015-03-03T19:30:00Z,2015-03-03T22:31:46Z,1.28,1.18,0.74,0.73
2015-03-03T20:00:00Z,2015-03-03T23:01:46Z,1.53,1.29,0.86,0.93
2015-03-03T20:30:00Z,2015-03-03T23:31:46Z,1.67,1.32,0.91,1.07
2015-03-03T21:00:00Z,2015-03-04T00:01:59Z,1.68,1.29,0.9,1.03
2015-03-03T21:30:00Z,2015-03-04T00:31:59Z,1.94,1.34,0.95,1.23
2015-03-03T22:00:00Z,2015-03-04T01:01:59Z,2.12,1.47,1.19,1.49
2015-03-03T22:30:00Z,2015-03-04T01:31:59Z,2.15,1.49,1.27,1.64
2015-03-03T23:00:00Z,2015-03-04T02:01:59Z,2.13,1.46,1.22,1.49
2015-03-03T23:30:00Z,2015-03-04T02:31:59Z,2.19,1.85,1.31,1.54
2015-03-04T00:00:00Z,2015-03-04T03:01:59Z,2.25,1.92,1.41,1.64
2015-03-04T00:30:00Z,2015-03-04T03:31:59Z,2.29,1.89,1.48,1.85
2015-03-04T01:00:00Z,2015-03-04T04:01:59Z,2.3,1.94,1.52,2.01
2015-03-04T01:30:00Z,2015-03-04T04:31:59Z,2.24,2.23,1.56,2.14
2015-03-04T02:00:00Z,2015-03-04T05:01:59Z,2.21,2.34,1.54,2.23
2015-03-04T02:30:00Z,2015-03-04T05:31:59Z,2.24,2.24,1.53,2.37
2015-03-04T03:00:00Z,2015-03-04T06:01:59Z,2.13,1.8,1.46,2.27
2015-03-04T03:30:00Z,2015-03-04T06:31:59Z,1.53,1.2,0.79,1.77
2015-03-04T04:00:00Z,2015-03-04T07:01:59Z,1.59,1.31,0.86,1.79
2015-03-04T04:30:00Z,2015-03-04T07:31:59Z,1.58,1.35,0.94,1.77
2015-03-04T05:00:00Z,2015-03-04T08:01:59Z,1.4,1.17,0.9,1.57
2015-03-04T05:30:00Z,2015-03-04T08:31:59Z,1.61,1.36,0.96,1.6
2015-03-04T06:00:00Z,2015-03-04T09:01:59Z,1.49,1.25,0.96,1.57
2015-03-04T06:30:00Z,2015-03-04T09:31:59Z,1.48,0.96,0.82,1.31
2015-03-04T07:00:00Z,2015-03-04T10:01:59Z,1.18,0.68,0.59,0.93
2015-03-04T07:30:00Z,2015-03-04T10:31:59Z,1.1,0.49,0.43,0.84
2015-03-04T08:00:00Z,2015-03-04T11:01:59Z,1.27,0.53,0.39,1.12
2015-03-04T08:30:00Z,2015-03-04T11:31:59Z,1.51,0.74,0.45,1.6
2015-03-04T09:00:00Z,2015-03-04T12:01:59Z,1.55,1.21,1.04,2.01
2015-03-04T09:30:00Z,2015-03-04T12:31:59Z,2.37,3.33,3.87,3.48
2015-03-04T10:00:00Z,2015-03-04T13:01:59Z,3.15,4.29,4.46,4.12
2015-03-04T10:30:00Z,2015-03-04T13:31:59Z,3.18,4.02,4.06,3.68
2015-03-04T11:00:00Z,2015-03-04T14:01:59Z,2.58,2.97,3.38,2.79
2015-03-04T11:30:00Z,2015-03-04T14:31:59Z,1.72,1.69,2.36,1.72
2015-03-04T12:00:00Z,2015-03-04T15:01:59Z,1.1,0.86,1.52,1.07
2015-03-04T12:30:00Z,2015-03-04T15:31:59Z,0.73,0.53,1.09,0.71
2015-03-04T13:00:00Z,2015-03-04T16:01:59Z,0.47,0.31,0.78,0.47
2015-03-04T13:30:00Z,2015-03-04T16:31:59Z,0.43,0.31,0.64,0.36
2015-03-04T14:00:00Z,2015-03-04T17:01:59Z,0.37,0.3,0.42,0.31
2015-03-04T14:30:00Z,2015-03-04T17:31:59Z,0.17,0.25,0.29,0.21
2015-03-04T15:00:00Z,2015-03-04T18:01:59Z,0.06,0.2,0.27,0.1
2015-03-04T15:30:00Z,2015-03-04T18:31:59Z,0.01,0.15,0.25,0.04
2015-03-04T16:00:00Z,2015-03-04T19:01:59Z,0.05,0.13,0.22,0.04
2015-03-04T16:30:00Z,2015-03-04T19:31:59Z,0.19,0.32,0.19,0.11
2015-03-04T17:00:00Z,2015-03-04T20:01:59Z,0.13,0.29,0.13,0.09
2015-03-04T17:30:00Z,2015-03-04T20:31:59Z,0.06,0.18,0.09,0.05
2015-03-04T18:00:00Z,2015-03-04T21:01:59Z,0.04,0.1,0.07,0.03
2015-03-04T18:30:00Z,2015-03-04T21:31:59Z,0.03,0.06,0.05,0.02
2015-03-04T19:00:00Z,2015-03-04T22:01:59Z,0.02,0.02,0.03,0.01
2015-03-04T19:30:00Z,2015-03-04T22:31:59Z,0.01,0,0.01,0
2015-03-04T20:00:00Z,2015-03-04T23:01:59Z,0.01,0,0,0
2015-03-04T20:30:00Z,2015-03-04T23:31:59Z,0.22,0.08,0.04,0.15
2015-03-04T21:00:00Z,2015-03-05T00:02:13Z,0.24,0.17,0.05,0.19
2015-03-04T21:30:00Z,2015-03-05T00:32:13Z,0.18,0.15,0.05,0.14
2015-03-04T22:00:00Z,2015-03-05T01:02:13Z,0.11,0.08,0.03,0.08
2015-03-04T22:30:00Z,2015-03-05T01:32:13Z,0.15,0.1,0.02,0.15
2015-03-04T23:00:00Z,2015-03-05T02:02:13Z,0.26,0.23,0.06,0.22
2015-03-04T23:30:00Z,2015-03-05T02:32:13Z,0.17,0.16,0.04,0.11
2015-03-05T00:00:00Z,2015-03-05T03:02:13Z,0.12,0.07,0.01,0.08
2015-03-05T00:30:00Z,2015-03-05T03:32:13Z,0.75,0.35,0.33,0.82
2015-03-05T01:00:00Z,2015-03-05T04:02:13Z,0.82,0.42,0.38,0.87
2015-03-05T01:30:00Z,2015-03-05T04:32:13Z,0.96,0.53,0.34,1.25
2015-03-05T02:00:00Z,2015-03-05T05:02:13Z,1.09,0.91,0.47,1.43
2015-03-05T02:30:00Z,2015-03-05T05:32:13Z,1.06,0.86,0.69,1.44
2015-03-05T03:00:00Z,2015-03-05T06:02:13Z,0.78,0.64,0.79,1.65
2015-03-05T03:30:00Z,2015-03-05T06:32:13Z,0.8,0.6,0.89,1.7
2015-03-05T04:00:00Z,2015-03-05T07:02:13Z,0.54,0.45,0.5,1.15
2015-03-05T04:30:00Z,2015-03-05T07:32:13Z,0.36,0.31,0.24,0.89
2015-03-05T05:00:00Z,2015-03-05T08:02:13Z,0.3,0.21,0.12,0.69
2015-03-05T05:30:00Z,2015-03-05T08:32:13Z,0.26,0.12,0.06,0.59
2015-03-05T06:00:00Z,2015-03-05T09:02:13Z,0.54,0.32,0.39,0.86
2015-03-05T06:30:00Z,2015-03-05T09:32:13Z,1.55,1.84,2.42,2.06
2015-03-05T07:00:00Z,2015-03-05T10:02:13Z,3.09,4.86,5.66,4.94
2015-03-05T07:30:00Z,2015-03-05T10:32:13Z,3.73,5.8,5.34,5.51
2015-03-05T08:00:00Z,2015-03-05T11:02:13Z,3.57,5.39,5.4,5.07
2015-03-05T08:30:00Z,2015-03-05T11:32:13Z,3.57,5.58,5.96,5.58
2015-03-05T09:00:00Z,2015-03-05T12:02:13Z,4.95,7.62,6.46,9.09
2015-03-05T09:30:00Z,2015-03-05T12:32:13Z,4.6,6.99,6.72,7
2015-03-05T10:00:00Z,2015-03-05T13:02:13Z,4.77,7.2,6.73,7.44
2015-03-05T10:30:00Z,2015-03-05T13:32:13Z,5.03,7.35,6.24,7.85
2015-03-05T11:00:00Z,2015-03-05T14:02:13Z,5.03,7.54,5.98,7.83
2015-03-05T11:30:00Z,2015-03-05T14:32:13Z,4.66,7.16,5.85,6.98
2015-03-05T12:00:00Z,2015-03-05T15:02:13Z,4.3,6.63,5.23,5.63
2015-03-05T12:30:00Z,2015-03-05T15:32:13Z,3.85,5.77,4.86,4.96
2015-03-05T13:00:00Z,2015-03-05T16:02:13Z,3.25,4.41,4.06,3.64
2015-03-05T13:30:00Z,2015-03-05T16:32:13Z,2.9,3.33,3.24,2.99
2015-03-05T14:00:00Z,2015-03-05T17:02:13Z,2.07,2.11,2.31,2.11
2015-03-05T14:30:00Z,2015-03-05T17:32:13Z,1.5,1.4,1.75,1.55
2015-03-05T15:00:00Z,2015-03-05T18:02:13Z,1.24,1.15,1.69,1.32
2015-03-05T15:30:00Z,2015-03-05T18:32:13Z,0.62,0.6,0.97,0.71
2015-03-05T16:00:00Z,2015-03-05T19:02:13Z,0.22,0.26,0.48,0.27
2015-03-05T16:30:00Z,2015-03-05T19:32:13Z,0.08,0.12,0.22,0.09
2015-03-05T17:00:00Z,2015-03-05T20:02:13Z,0.14,0.13,0.18,0.01
2015-03-05T17:30:00Z,2015-03-05T20:32:13Z,0.94,0.56,0.4,0.24
2015-03-05T18:00:00Z,2015-03-05T21:02:13Z,0.57,0.52,0.27,0.44
2015-03-05T18:30:00Z,2015-03-05T21:32:13Z,0.23,0.3,0.11,0.31
2015-03-05T19:00:00Z,2015-03-05T22:02:13Z,0.09,0.16,0.11,0.2
2015-03-05T19:30:00Z,2015-03-05T22:32:13Z,0.06,0.09,0.13,0.17
2015-03-05T20:00:00Z,2015-03-05T23:02:13Z,0.03,0.06,0.13,0.17
2015-03-05T20:30:00Z,2015-03-05T23:32:13Z,0.02,0.04,0.12,0.14
2015-03-05T21:00:00Z,2015-03-06T00:02:27Z,0.01,0.05,0.14,0.14
2015-03-05T21:30:00Z,2015-03-06T00:32:27Z,0.01,0.05,0.07,0.09
2015-03-05T22:00:00Z,2015-03-06T01:02:27Z,0.03,0.03,0.11,0.11
2015-03-05T22:30:00Z,2015-03-06T01:32:27Z,0.04,0.03,0.13,0.11
2015-03-05T23:00:00Z,2015-03-06T02:02:27Z,0.73,0.27,0.31,0.36
2015-03-05T23:30:00Z,2015-03-06T02:32:27Z,0.71,0.34,0.32,0.38
2015-03-06T00:00:00Z,2015-03-06T03:02:27Z,0.4,0.19,0.22,0.3
2015-03-06T00:30:00Z,2015-03-06T03:32:27Z,0.25,0.1,0.14,0.22
2015-03-06T01:00:00Z,2015-03-06T04:02:27Z,0.15,0.04,0.05,0.11
2015-03-06T01:30:00Z,2015-03-06T04:32:27Z,0.08,0.03,0.09,0.09
2015-03-06T02:00:00Z,2015-03-06T05:02:27Z,0.05,0,0.04,0.06
2015-03-06T02:30:00Z,2015-03-06T05:32:27Z,0.04,0,0.01,0.04
2015-03-06T03:00:00Z,2015-03-06T06:02:27Z,0.06,0.03,0.06,0.03
2015-03-06T03:30:00Z,2015-03-06T06:32:27Z,0,0.03,0.13,0.01
2015-03-06T04:00:00Z,2015-03-06T07:02:27Z,0.02,0.01,0.05,0.04
2015-03-06T04:30:00Z,2015-03-06T07:32:27Z,0.05,0.01,0.01,0.1
2015-03-06T05:00:00Z,2015-03-06T08:02:27Z,0.19,0.07,0.14,0.22
2015-03-06T05:30:00Z,2015-03-06T08:32:27Z,0.52,0.19,0.31,0.49
2015-03-06T06:00:00Z,2015-03-06T09:02:27Z,0.95,0.36,0.66,0.77
2015-03-06T06:30:00Z,2015-03-06T09:32:27Z,1.03,0.46,0.83,0.96
2015-03-06T07:00:00Z,2015-03-06T10:02:27Z,1.01,0.5,0.84,0.93
2015-03-06T07:30:00Z,2015-03-06T10:32:27Z,0.82,0.66,0.79,0.95
2015-03-06T08:00:00Z,2015-03-06T11:02:27Z,0.68,0.69,0.84,0.85
2015-03-06T08:30:00Z,2015-03-06T11:32:27Z,0.74,0.62,0.92,0.74
2015-03-06T09:00:00Z,2015-03-06T12:02:27Z,0.43,0.61,0.78,0.58
2015-03-06T09:30:00Z,2015-03-06T12:32:27Z,1.2,1.9,2.27,1.72
2015-03-06T10:00:00Z,2015-03-06T13:02:27Z,3.01,5.15,5.23,4.85
2015-03-06T10:30:00Z,2015-03-06T13:32:27Z,3.01,4.55,3.93,3.97
2015-03-06T11:00:00Z,2015-03-06T14:02:27Z,4.27,6.89,5.73,7.14
2015-03-06T11:30:00Z,2015-03-06T14:32:27Z,4.01,6.35,4.61,5.23
2015-03-06T12:00:00Z,2015-03-06T15:02:27Z,3.62,5.33,4.83,4.67
2015-03-06T12:30:00Z,2015-03-06T15:32:27Z,4.16,6.78,5.8,6.45
2015-03-06T13:00:00Z,2015-03-06T16:02:27Z,3.93,6.01,5.02,5.39
2015-03-06T13:30:00Z,2015-03-06T16:32:27Z,3.25,5.09,4.61,4.46
2015-03-06T14:00:00Z,2015-03-06T17:02:27Z,3.18,4.63,4.21,3.96
2015-03-06T14:30:00Z,2015-03-06T17:32:27Z,1.66,1.91,1.45,1.61
2015-03-06T15:00:00Z,2015-03-06T18:02:27Z,0.42,0.75,0.65,0.57
2015-03-06T15:30:00Z,2015-03-06T18:32:27Z,0.07,0.41,0.36,0.24
2015-03-06T16:00:00Z,2015-03-06T19:02:27Z,0.42,0.42,0.4,0.23
2015-03-06T16:30:00Z,2015-03-06T19:32:27Z,0.9,0.59,0.51,0.36
2015-03-06T17:00:00Z,2015-03-06T20:02:27Z,0.81,0.6,0.46,0.33
2015-03-06T17:30:00Z,2015-03-06T20:32:27Z,0.47,0.53,0.41,0.22
2015-03-06T18:00:00Z,2015-03-06T21:02:27Z,0.62,0.5,0.36,0.19
2015-03-06T18:30:00Z,2015-03-06T21:32:27Z,0.64,0.42,0.27,0.2
2015-03-06T19:00:00Z,2015-03-06T22:02:27Z,0.38,0.32,0.14,0.1
2015-03-06T19:30:00Z,2015-03-06T22:32:27Z,0.56,0.33,0.18,0.13
2015-03-06T20:00:00Z,2015-03-06T23:02:27Z,0.6,0.38,0.25,0.17
2015-03-06T20:30:00Z,2015-03-06T23:32:27Z,0.55,0.36,0.28,0.16
2015-03-06T21:00:00Z,2015-03-07T00:02:41Z,0.51,0.36,0.26,0.17
2015-03-06T21:30:00Z,2015-03-07T00:32:41Z,0.46,0.3,0.21,0.14
2015-03-06T22:00:00Z,2015-03-07T01:02:41Z,0.86,0.41,0.34,0.39
2015-03-06T22:30:00Z,2015-03-07T01:32:41Z,1.31,0.7,0.61,0.9
2015-03-06T23:00:00Z,2015-03-07T02:02:41Z,1.24,0.65,0.7,1.03
2015-03-06T23:30:00Z,2015-03-07T02:32:41Z,0.96,0.51,0.59,0.74
2015-03-07T00:00:00Z,2015-03-07T03:02:41Z,0.5,0.34,0.34,0.34
2015-03-07T00:30:00Z,2015-03-07T03:32:41Z,1,0.49,0.64,0.68
2015-03-07T01:00:00Z,2015-03-07T04:02:41Z,1.33,0.74,0.81,1.04
2015-03-07T01:30:00Z,2015-03-07T04:32:41Z,1.22,0.81,0.91,1.16
2015-03-07T02:00:00Z,2015-03-07T05:02:41Z,0.93,0.57,0.7,0.81
2015-03-07T02:30:00Z,2015-03-07T05:32:41Z,0.74,0.47,0.53,0.56
