TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,swc_shallow,ppfd_in,ext_rad
2009-11-21T00:00:00Z,2009-11-20T19:23:45Z,0.73,75.9,0.1552094606088313,98,8,0,0.34333,207.172,31.651120529938602
2009-11-21T01:00:00Z,2009-11-20T20:23:45Z,0.29,74.9,0.1565768315162073,0,9.7,0,0.34278,0,0
2009-11-21T02:00:00Z,2009-11-20T21:23:45Z,0.29,72.5,0.17154832138229892,0,16.1,0,0.34333,0,0
2009-11-21T03:00:00Z,2009-11-20T22:23:45Z,-0.16,75.5,0.14791241611595737,0,20.9,0,0.34278,0,0
2009-11-21T04:00:00Z,2009-11-20T23:23:45Z,-0.61,78.1,0.12794207118645629,0,9.7,0,0.34222,0,0
2009-11-21T05:00:00Z,2009-11-21T00:23:28Z,-0.61,78.1,0.12794207118645629,0,4.8,0,0.34222,0,0
2009-11-21T06:00:00Z,2009-11-21T01:23:28Z,-0.61,76.8,0.13553680600574358,0,3.2,0,0.34222,0,0
2009-11-21T07:00:00Z,2009-11-21T02:23:28Z,0.29,73.9,0.16281495229374543,0,12.9,0,0.34222,0,0
2009-11-21T08:00:00Z,2009-11-21T03:23:28Z,0.29,76,0.1497148986609154,0,14.5,0,0.34167,0,0
2009-11-21T09:00:00Z,2009-11-21T04:23:28Z,0.29,79.3,0.12912910009503958,0,17.7,0,0.34222,0,87.73795864732519
2009-11-21T10:00:00Z,2009-11-21T05:23:28Z,0.29,81,0.11852429477322467,2,27.4,0,0.34167,4.228,295.8214239560538
2009-11-21T11:00:00Z,2009-11-21T06:23:28Z,0.73,81.8,0.11721212377928344,41,25.7,0,0.34222,86.67399999999999,509.3396915021281
2009-11-21T12:00:00Z,2009-11-21T07:23:28Z,2.89,73.3,0.2007495366584513,68,19.3,0,0.34167,143.75199999999998,713.7469045255385
2009-11-21T13:00:00Z,2009-11-21T08:23:28Z,3.74,64.1,0.2866608166839565,307,12.9,0,0.34167,648.9979999999999,895.1179207760448
2009-11-21T14:00:00Z,2009-11-21T09:23:28Z,4.57,58.7,0.34959278826608264,211,24.1,0,0.34167,446.054,1041.0969543686697
2009-11-21T15:00:00Z,2009-11-21T10:23:28Z,4.57,56.2,0.3707545793233516,394,22.5,0.2,0.34222,832.9159999999999,1141.7393028104011
2009-11-21T16:00:00Z,2009-11-21T11:23:28Z,4.99,54.5,0.3966245261225916,566,22.5,0,0.34167,1196.524,1190.1888174976357
2009-11-21T17:00:00Z,2009-11-21T12:23:28Z,5.4,57.6,0.3803150305414744,265,22.5,0,0.34167,560.2099999999999,1183.1449661386507
2009-11-21T18:00:00Z,2009-11-21T13:23:28Z,6.62,53.5,0.4538470842667755,392,12.9,0,0.34111,828.688,1121.087669688066
2009-11-21T19:00:00Z,2009-11-21T14:23:28Z,6.22,52.8,0.4481394741318188,894,9.7,0,0.34056,1889.916,1008.2445979672185
2009-11-21T20:00:00Z,2009-11-21T15:23:28Z,5.4,52.7,0.4242665317125411,630,11.3,0,0.34,1331.82,852.3031530149287
2009-11-21T21:00:00Z,2009-11-21T16:23:28Z,4.15,64.4,0.2925918858301124,713,12.9,0,0.33944,1507.282,663.886762130876
2009-11-21T22:00:00Z,2009-11-21T17:23:28Z,2.89,72.8,0.20450889127752342,209,12.9,0,0.33889,441.82599999999996,455.8311586636573
2009-11-21T23:00:00Z,2009-11-21T18:23:28Z,2.03,74,0.18386104586045163,165,4.8,0,0.33944,348.81,242.30995406024076
2009-11-22T00:00:00Z,2009-11-21T19:23:28Z,1.6,76.3,0.1625097338043302,108,9.7,0,0.33833,228.31199999999998,37.86907132824011
2009-11-22T01:00:00Z,2009-11-21T20:23:28Z,1.17,77,0.15290625503054747,0,9.7,0,0.33833,0,0
2009-11-22T02:00:00Z,2009-11-21T21:23:28Z,0.29,78.6,0.1334957846393163,0,8,0,0.33833,0,0
2009-11-22T03:00:00Z,2009-11-21T22:23:28Z,0.73,79.2,0.1339567128906096,0,9.7,0,0.33833,0,0
2009-11-22T04:00:00Z,2009-11-21T23:23:28Z,0.73,77.1,0.1474811887112962,0,8,0,0.33778,0,0
2009-11-22T05:00:00Z,2009-11-22T00:23:10Z,-0.16,80.2,0.11953738118759001,0,4.8,0,0.33778,0,0
2009-11-22T06:00:00Z,2009-11-22T01:23:10Z,-0.61,81.1,0.11041576006502392,0,6.4,0,0.33778,0,0
2009-11-22T07:00:00Z,2009-11-22T02:23:10Z,-1.06,83.1,0.09552835969458671,0,8,0,0.33722,0,0
2009-11-22T08:00:00Z,2009-11-22T03:23:10Z,-1.06,82.1,0.1011809253569883,0,9.7,0,0.33722,0,0
2009-11-22T09:00:00Z,2009-11-22T04:23:10Z,-1.06,82.1,0.1011809253569883,0,9.7,0,0.33722,0,90.18253287798004
2009-11-22T10:00:00Z,2009-11-22T05:23:10Z,0.73,78.5,0.1384648714975051,5,6.4,0,0.33722,10.57,297.9450283213149
2009-11-22T11:00:00Z,2009-11-22T06:23:10Z,2.46,68.6,0.22897251766304746,93,3.2,0,0.33722,196.60199999999998,511.27196716966233
2009-11-22T12:00:00Z,2009-11-22T07:23:10Z,3.31,61.8,0.295897513621602,312,12.9,0.2,0.33667,659.568,715.6307932536687
2009-11-22T13:00:00Z,2009-11-22T08:23:10Z,4.57,57.6,0.358903976331281,471,27.4,0,0.33667,995.694,897.0999154715018
2009-11-22T14:00:00Z,2009-11-22T09:23:10Z,4.99,52.4,0.4149302734820958,535,30.6,0,0.33667,1130.99,1043.3170904006136
2009-11-22T15:00:00Z,2009-11-22T10:23:10Z,6.22,49.7,0.4775723633226797,805,32.2,0,0.33667,1701.77,1144.321573907545
2009-11-22T16:00:00Z,2009-11-22T11:23:10Z,6.62,47.2,0.5153360440706612,999,30.6,0,0.33556,2111.886,1193.232672171292
2009-11-22T17:00:00Z,2009-11-22T12:23:10Z,5.4,52.3,0.42785440935915875,874,32.2,0,0.335,1847.636,1186.7184677979371
2009-11-22T18:00:00Z,2009-11-22T13:23:10Z,3.74,74.1,0.2068110070226872,889,29,0,0.33444,1879.346,1125.222790844715
2009-11-22T19:00:00Z,2009-11-22T14:23:10Z,3.31,74.2,0.1998470118177312,543,20.9,0,0.33389,1147.902,1012.9349738106268
2009-11-22T20:00:00Z,2009-11-22T15:23:10Z,3.74,74.7,0.20202001844301104,350,19.3,0,0.33389,739.9,857.5044520414997
2009-11-22T21:00:00Z,2009-11-22T16:23:10Z,3.31,75.9,0.1866787978607489,271,17.7,0,0.33389,572.894,669.5196528566149
2009-11-22T22:00:00Z,2009-11-22T17:23:10Z,3.31,69.4,0.23702785122568112,211,19.3,0,0.33333,446.054,461.7866739321534
2009-11-22T23:00:00Z,2009-11-22T18:23:10Z,2.03,78.2,0.15416041537530173,230,16.1,0,0.33278,486.21999999999997,248.45689021754583
2009-11-23T00:00:00Z,2009-11-22T19:23:10Z,1.17,81.7,0.1216601942199573,175,17.7,0,0.33222,369.95,44.06291982292593
2009-11-23T01:00:00Z,2009-11-22T20:23:10Z,1.17,82.7,0.11501209617515089,0,4.8,0,0.33222,0,0
2009-11-23T02:00:00Z,2009-11-22T21:23:10Z,0.73,80.9,0.12300832770243475,0,1.6,0,0.33222,0,0
2009-11-23T03:00:00Z,2009-11-22T22:23:10Z,0.29,78.6,0.1334957846393163,0,8,0,0.33167,0,0
2009-11-23T04:00:00Z,2009-11-22T23:23:10Z,-0.16,78.7,0.1285932433987711,0,11.3,0,0.33222,0,0
2009-11-23T05:00:00Z,2009-11-23T00:22:51Z,-0.16,76.7,0.14066772634701252,0,9.7,0,0.33167,0,0
2009-11-23T06:00:00Z,2009-11-23T01:22:51Z,-0.61,75.6,0.1425473304543166,0,11.3,0,0.33167,0,0
2009-11-23T07:00:00Z,2009-11-23T02:22:51Z,-0.61,75.1,0.14546838230788867,0,16.1,0,0.33111,0,0
2009-11-23T08:00:00Z,2009-11-23T03:22:51Z,-0.61,73.7,0.15364732749789037,0,17.7,0,0.33167,0,0
2009-11-23T09:00:01Z,2009-11-23T04:22:52Z,-1.06,75.2,0.1401836284275592,0,12.9,0,0.33111,0,92.46707214035322
2009-11-23T10:00:01Z,2009-11-23T05:22:52Z,0.29,74.9,0.1565768315162073,7,16.1,0,0.33111,14.797999999999998,299.90842268679893
2009-11-23T11:00:02Z,2009-11-23T06:22:53Z,2.03,59.5,0.28639893682108813,88,11.3,0,0.33167,186.03199999999998,513.1054934009246
2009-11-23T12:00:02Z,2009-11-23T07:22:53Z,3.31,52.6,0.36716078915350614,284,1.6,0,0.33056,600.376,717.4171043070608
2009-11-23T13:00:03Z,2009-11-23T08:22:54Z,3.31,46,0.41828444333943743,469,1.6,0,0.33167,991.4659999999999,899.0302998149062
2009-11-23T14:00:03Z,2009-11-23T09:22:54Z,4.57,44.7,0.46809881818678867,727,8,0,0.33056,1536.878,1045.472952718268
2009-11-23T15:00:04Z,2009-11-23T10:22:55Z,5.4,38.4,0.5525331575791232,458,9.7,0,0.33,968.212,1146.8445181603017
2009-11-23T16:00:04Z,2009-11-23T11:22:55Z,6.22,39.8,0.5715677191257521,607,9.7,0,0.32889,1283.1979999999999,1196.1834389508172
2009-11-23T17:00:05Z,2009-11-23T12:22:56Z,7.03,37.1,0.6314682876099119,558,6.4,0,0.32833,1179.6119999999999,1190.1541095384805
2009-11-23T18:00:05Z,2009-11-23T13:22:56Z,8.23,35.6,0.7017602413040345,1085,12.9,0,0.32722,2293.69,1129.1706499530924
2009-11-23T19:00:06Z,2009-11-23T14:22:57Z,7.03,42.6,0.5762524595995063,993,16.1,0,0.32722,2099.2019999999998,1017.3560323723885
2009-11-23T20:00:06Z,2009-11-23T15:22:57Z,7.83,41.1,0.6245821753002151,905,9.7,0,0.32667,1913.1699999999998,862.3890656692399
2009-11-23T21:00:07Z,2009-11-23T16:22:58Z,7.03,45.3,0.5491465076671254,775,14.5,0,0.32611,1638.35,674.7466398543627
2009-11-23T22:00:07Z,2009-11-23T17:22:58Z,6.62,43.5,0.5514486077650068,598,17.7,0,0.32556,1264.172,467.314920436603
2009-11-23T23:00:08Z,2009-11-23T18:22:59Z,4.99,51.1,0.4262624027998842,414,17.7,0,0.325,875.1959999999999,254.11773181308365
2009-11-24T00:00:08Z,2009-11-23T19:22:59Z,3.31,58.5,0.32145934071456767,62,20.9,0,0.32389,131.06799999999998,49.796132285467905
2009-11-24T01:00:09Z,2009-11-23T20:23:00Z,2.03,62.8,0.26306272715418466,0,9.7,0,0.32389,0,0
2009-11-24T02:00:09Z,2009-11-23T21:23:00Z,0.73,67.6,0.20866334123344962,0,14.5,0,0.32333,0,0
2009-11-24T03:00:10Z,2009-11-23T22:23:01Z,-0.16,70.4,0.17870234763397294,0,4.8,0,0.32333,0,0
2009-11-24T04:00:10Z,2009-11-23T23:23:01Z,-0.16,72.7,0.16481669224349538,0,3.2,0,0.32333,0,0
2009-11-24T05:00:11Z,2009-11-24T00:22:43Z,-0.16,71.5,0.17206138201244023,0,9.7,0,0.32278,0,0
2009-11-24T06:00:11Z,2009-11-24T01:22:43Z,0.29,72.5,0.17154832138229892,0,11.3,0,0.32278,0,0
2009-11-24T07:00:12Z,2009-11-24T02:22:44Z,-0.16,71.8,0.170250209570204,0,11.3,0,0.32278,0,0
2009-11-24T08:00:12Z,2009-11-24T03:22:44Z,-1.06,74.2,0.14583619408996076,0,11.3,0,0.32222,0,0
2009-11-24T09:00:13Z,2009-11-24T04:22:45Z,-1.06,76.3,0.13396580619891743,0,19.3,0,0.32278,0,95.19969827327854
2009-11-24T10:00:13Z,2009-11-24T05:22:45Z,1.6,72.2,0.1906232320574,8,19.3,0,0.32278,16.912,302.35982118971344
2009-11-24T11:00:14Z,2009-11-24T06:22:46Z,4.15,58,0.3451926742939529,108,16.1,0,0.32222,228.31199999999998,515.3669772864453
2009-11-24T12:00:14Z,2009-11-24T07:22:46Z,4.57,54.4,0.3859910688845853,256,12.9,0,0.32222,541.184,719.5932869349829
2009-11-24T13:00:15Z,2009-11-24T08:22:47Z,7.43,44.9,0.5685368546750643,279,11.3,0,0.32222,589.8059999999999,901.2318086757994
2009-11-24T14:00:15Z,2009-11-24T09:22:47Z,8.23,44.7,0.6025984680762905,666,9.7,0,0.32167,1407.924,1047.8088952490402
2009-11-24T15:00:16Z,2009-11-24T10:22:48Z,9.42,41.4,0.6920919712224359,433,14.5,0,0.32111,915.362,1149.415089648575
2009-11-24T16:00:16Z,2009-11-24T11:22:48Z,9.42,38,0.732247478085171,794,12.9,0,0.32,1678.5159999999998,1199.0728435242968
2009-11-24T17:00:17Z,2009-11-24T12:22:49Z,10.99,34.7,0.8566327437936733,582,12.9,0,0.31889,1230.348,1193.4250548363257
2009-11-24T18:00:17Z,2009-11-24T13:22:49Z,12.55,34.4,0.953986597626844,989,8,0,0.31889,2090.746,1132.8596337233485
2009-11-24T19:00:18Z,2009-11-24T14:22:50Z,12.16,32.2,0.9610176650268027,952,12.9,0,0.31833,2012.5279999999998,1021.4712158665089
2009-11-24T20:00:18Z,2009-11-24T15:22:50Z,11.77,34.2,0.9089833681665046,869,17.7,0,0.31778,1837.0659999999998,866.9092061488878
2009-11-24T21:00:19Z,2009-11-24T16:22:51Z,10.99,35.7,0.8435143250525756,757,20.9,0,0.31778,1600.298,679.6229296967269
2009-11-24T22:00:19Z,2009-11-24T17:22:51Z,9.42,38,0.732247478085171,601,27.4,0,0.31647,1270.514,472.47386801231335
2009-11-24T23:00:20Z,2009-11-24T18:22:52Z,8.23,41.1,0.6418273014411123,136,20.9,0,0.31611,287.50399999999996,259.466486447269
2009-11-25T00:00:20Z,2009-11-24T19:22:52Z,7.43,47.3,0.5437729989360416,54,11.3,0,0.31556,114.15599999999999,55.22855269406872
2009-11-25T01:00:21Z,2009-11-24T20:22:53Z,6.22,52,0.4557350584391378,0,16.1,0,0.31556,0,0
2009-11-25T02:00:21Z,2009-11-24T21:22:53Z,4.57,61.2,0.3284309972088138,0,4.8,0,0.315,0,0
2009-11-25T03:00:22Z,2009-11-24T22:22:54Z,5.4,59,0.3677574587783126,0,4.8,0,0.31444,0,0
2009-11-25T04:00:22Z,2009-11-24T23:22:54Z,5.4,59.9,0.35968473407342283,0,11.3,0,0.31389,0,0
2009-11-25T05:00:23Z,2009-11-25T00:22:35Z,3.31,65.4,0.26801188406563947,0,11.3,0,0.31389,0,0
2009-11-25T06:00:23Z,2009-11-25T01:22:35Z,3.74,68.6,0.2507284023363853,0,9.7,0,0.31333,0,0
2009-11-25T07:00:24Z,2009-11-25T02:22:36Z,3.31,69.4,0.23702785122568112,0,12.9,0,0.31333,0,0
2009-11-25T08:00:24Z,2009-11-25T03:22:36Z,3.74,67.3,0.2611088775923503,0,3.2,0,0.31333,0,0
2009-11-25T09:00:25Z,2009-11-25T04:22:37Z,4.57,66.2,0.2861074150942759,0,17.7,0,0.31278,0,97.71227146886098
2009-11-25T10:00:25Z,2009-11-25T05:22:37Z,4.57,66.8,0.2810285852405315,41,17.7,0,0.31278,86.67399999999999,304.5886658761311
2009-11-25T11:00:26Z,2009-11-25T06:22:38Z,6.22,61.9,0.36173970263606564,203,20.9,0,0.31278,429.142,517.4104285605397
2009-11-25T12:00:26Z,2009-11-25T07:22:38Z,7.03,54.4,0.457789410413545,246,25.7,0,0.31222,520.044,721.562664733496
2009-11-25T13:00:27Z,2009-11-25T08:22:39Z,7.83,53.2,0.49627242451697906,342,40.2,0,0.31222,722.9879999999999,903.2436833844267
2009-11-25T14:00:27Z,2009-11-25T09:22:39Z,10.6,45.6,0.695349485577738,846,43.5,0,0.31111,1788.444,1049.97713414942
2009-11-25T15:00:28Z,2009-11-25T10:22:40Z,9.82,49.2,0.6163205689557488,1037,43.5,0,0.31,2192.218,1151.843162343703
2009-11-25T16:00:28Z,2009-11-25T11:22:40Z,9.82,50.4,0.6017618153583689,584,32.2,0,0.30944,1234.576,1201.8464958718862
2009-11-25T17:00:29Z,2009-11-25T12:22:41Z,7.83,55.6,0.4708225565930314,454,43.5,0,0.30944,959.756,1196.6067276047263
2009-11-25T18:00:29Z,2009-11-25T13:22:41Z,7.43,56.4,0.449876712592247,467,45.1,0,0.30778,987.2379999999999,1136.483740333376
2009-11-25T19:00:30Z,2009-11-25T14:22:42Z,7.83,52.9,0.49945365800747255,457,17.7,0,0.30778,966.098,1025.5421862490473
2009-11-25T20:00:30Z,2009-11-25T15:22:42Z,7.83,51.4,0.5153598254599399,224,27.4,0,0.30667,473.53599999999994,871.4006506108315
2009-11-25T21:00:31Z,2009-11-25T16:22:43Z,8.23,47.5,0.5720871532369848,385,32.2,0,0.30611,813.89,684.479848961779
2009-11-25T22:00:31Z,2009-11-25T17:22:43Z,7.83,48.2,0.5492929826918701,399,29,0,0.30556,843.486,477.6159433696348
2009-11-25T23:00:32Z,2009-11-25T18:22:44Z,7.03,50.1,0.5009581486762258,274,16.1,0,0.30444,579.236,264.79387650925014
2009-11-26T00:00:32Z,2009-11-25T19:22:44Z,5.81,52.6,0.43744512557177373,43,9.7,0,0.30389,90.902,60.62843917313191
2009-11-26T01:00:33Z,2009-11-25T20:22:45Z,4.57,60.6,0.3335098270625584,0,11.3,0,0.30444,0,0
2009-11-26T02:00:33Z,2009-11-25T21:22:45Z,3.31,66,0.2633642791396457,0,4.8,0,0.30333,0,0
2009-11-26T03:00:34Z,2009-11-25T22:22:46Z,2.46,71.2,0.2100130098310753,0,3.2,0,0.30278,0,0
2009-11-26T04:00:34Z,2009-11-25T23:22:46Z,2.03,72.5,0.1944684138908623,0,1.6,0,0.30278,0,0
2009-11-26T05:00:35Z,2009-11-26T00:22:26Z,1.17,73.7,0.17484497857840864,0,6.4,0,0.30222,0,0
2009-11-26T06:00:35Z,2009-11-26T01:22:26Z,1.6,73.6,0.1810235009465957,0,17.7,0,0.30278,0,0
2009-11-26T07:00:36Z,2009-11-26T02:22:27Z,3.74,73.6,0.21080349750575067,0,19.3,0,0.30278,0,0
2009-11-26T08:00:36Z,2009-11-26T03:22:27Z,3.31,78.7,0.16498997487277806,0,24.1,0,0.30222,0,0
2009-11-26T09:00:37Z,2009-11-26T04:22:28Z,3.31,82.4,0.13632974449581658,0,22.5,0,0.30222,0,100.003924129101
2009-11-26T10:00:37Z,2009-11-26T05:22:28Z,4.15,79.4,0.16930878786798637,62,33.8,0,0.30222,131.06799999999998,306.59436208733183
2009-11-26T11:00:38Z,2009-11-26T06:22:29Z,5.81,73.7,0.2427174430915116,212,33.8,0,0.30222,448.16799999999995,519.2354613120716
2009-11-26T12:00:38Z,2009-11-26T07:22:29Z,7.03,62.6,0.37546763047075843,212,37,0,0.30111,448.16799999999995,723.3249816615278
2009-11-26T13:00:39Z,2009-11-26T08:22:30Z,7.43,60.7,0.40550813772649785,334,48.3,0,0.30111,706.0759999999999,905.0657097938524
2009-11-26T14:00:39Z,2009-11-26T09:22:30Z,7.83,55.2,0.4750642012470227,514,51.5,0,0.3,1086.596,1051.9774060485915
2009-11-26T15:00:40Z,2009-11-26T10:22:31Z,9.82,45.9,0.6563571413485436,1057,48.3,0,0.3,2234.498,1154.1283356672777
2009-11-26T16:00:40Z,2009-11-26T11:22:31Z,9.42,47.8,0.6165051347749343,363,62.8,0,0.299,767.382,1204.5037795373812
2009-11-26T17:00:41Z,2009-11-26T12:22:32Z,8.63,48.4,0.5777536748151463,942,57.9,0,0.2985,1991.388,1199.6982314169256
2009-11-26T18:00:41Z,2009-11-26T13:22:32Z,8.23,52,0.5230511115309575,890,48.3,0,0.2975,1881.4599999999998,1140.0417485952921
2009-11-26T19:00:42Z,2009-11-26T14:22:33Z,9.03,48.5,0.5924505081575726,248,43.5,0,0.297,524.2719999999999,1029.5673748998672
2009-11-26T20:00:42Z,2009-11-26T15:22:33Z,6.22,71.5,0.2705926909482381,247,9.7,0,0.2965,522.158,875.8614844307839
2009-11-26T21:00:43Z,2009-11-26T16:22:34Z,4.57,84.7,0.12951016127048587,83,38.6,2.2,0.31611,175.462,689.3151621415391
2009-11-26T22:00:43Z,2009-11-26T17:22:34Z,3.74,87.8,0.0974167677867484,31,35.4,0.6,0.35358,65.53399999999999,482.7386376135069
2009-11-26T23:00:44Z,2009-11-26T18:22:35Z,3.31,87.8,0.09450130016187289,23,41.8,1.4,0.39071,48.622,270.0971860531965
2009-11-27T00:00:44Z,2009-11-26T19:22:35Z,2.89,89.7,0.07744270515288569,24,38.6,0,0.39929,50.736,65.9929496304257
2009-11-27T01:00:45Z,2009-11-26T20:22:36Z,2.46,89.7,0.07510881948819707,0,25.7,0,0.395,0,0
2009-11-27T02:00:45Z,2009-11-26T21:22:36Z,2.46,91.9,0.05906615901498991,0,29,1.4,0.395,0,0
2009-11-27T03:00:46Z,2009-11-26T22:22:37Z,2.03,89.8,0.07213010260679255,0,19.3,0.6,0.39571,0,0
2009-11-27T04:00:46Z,2009-11-26T23:22:37Z,1.6,88,0.08228340952117985,0,27.4,0,0.39357,0,0
2009-11-27T05:00:47Z,2009-11-27T00:22:17Z,1.17,86.5,0.08974932360488656,0,22.5,0,0.39071,0,0
2009-11-27T06:00:47Z,2009-11-27T01:22:17Z,1.17,83.9,0.10703437852138319,0,22.5,0,0.38786,0,0
2009-11-27T07:00:48Z,2009-11-27T02:22:18Z,1.17,79.1,0.13894524913645406,0,24.1,0,0.38571,0,0
2009-11-27T08:00:48Z,2009-11-27T03:22:18Z,1.17,81.7,0.1216601942199573,0,27.4,0,0.38357,0,0
