sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
30,cold deciduous,Acer rubrum,3,USA_TNO
4,cold deciduous,Liriodendron tulipifera,1,USA_TNO
20,cold deciduous,Quercus alba,2,USA_TNO
20,cold deciduous,Quercus prinus,2,USA_TNO
11,cold deciduous,Quercus rubra,1,USA_TNO
