TIMESTAMP,solar_TIMESTAMP,SWE_SKY_38Y_Psy_Jt_1,SWE_SKY_38Y_Psy_Jt_2,SWE_SKY_38Y_Psy_Jt_3,SWE_SKY_38Y_Psy_Jt_4,SWE_SKY_38Y_Psy_Jt_5,SWE_SKY_38Y_Psy_Jt_6,SWE_SKY_38Y_Psy_Jt_7,SWE_SKY_38Y_Psy_Jt_8,SWE_SKY_38Y_Psy_Jt_9,SWE_SKY_38Y_Psy_Jt_10,SWE_SKY_38Y_Psy_Jt_11,SWE_SKY_38Y_Psy_Jt_12
2001-03-26T11:30:00Z,2001-03-26T12:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T12:00:00Z,2001-03-26T13:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T12:30:00Z,2001-03-26T13:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T13:00:00Z,2001-03-26T14:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T13:30:00Z,2001-03-26T14:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T14:00:00Z,2001-03-26T15:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T14:30:00Z,2001-03-26T15:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T15:00:00Z,2001-03-26T16:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T15:30:00Z,2001-03-26T16:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T16:00:00Z,2001-03-26T17:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T16:30:00Z,2001-03-26T17:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T17:00:00Z,2001-03-26T18:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T17:30:00Z,2001-03-26T18:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T18:00:00Z,2001-03-26T19:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T18:30:00Z,2001-03-26T19:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T19:00:00Z,2001-03-26T20:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T19:30:00Z,2001-03-26T20:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T20:00:00Z,2001-03-26T21:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T20:30:00Z,2001-03-26T21:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T21:00:00Z,2001-03-26T22:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T21:30:00Z,2001-03-26T22:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T22:00:00Z,2001-03-26T23:05:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T22:30:00Z,2001-03-26T23:35:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T23:00:00Z,2001-03-27T00:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-26T23:30:00Z,2001-03-27T00:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T00:00:00Z,2001-03-27T01:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T00:30:00Z,2001-03-27T01:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T01:00:00Z,2001-03-27T02:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T01:30:00Z,2001-03-27T02:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T02:00:00Z,2001-03-27T03:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T02:30:00Z,2001-03-27T03:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T03:00:00Z,2001-03-27T04:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T03:30:00Z,2001-03-27T04:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T04:00:00Z,2001-03-27T05:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T04:30:00Z,2001-03-27T05:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T05:00:00Z,2001-03-27T06:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T05:30:00Z,2001-03-27T06:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T06:00:00Z,2001-03-27T07:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T06:30:00Z,2001-03-27T07:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T07:00:00Z,2001-03-27T08:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T07:30:00Z,2001-03-27T08:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T08:00:00Z,2001-03-27T09:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T08:30:00Z,2001-03-27T09:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T09:00:00Z,2001-03-27T10:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T09:30:00Z,2001-03-27T10:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T10:00:00Z,2001-03-27T11:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T10:30:00Z,2001-03-27T11:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T11:00:00Z,2001-03-27T12:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T11:30:00Z,2001-03-27T12:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T12:00:00Z,2001-03-27T13:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T12:30:00Z,2001-03-27T13:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T13:00:00Z,2001-03-27T14:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T13:30:00Z,2001-03-27T14:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T14:00:00Z,2001-03-27T15:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T14:30:00Z,2001-03-27T15:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T15:00:00Z,2001-03-27T16:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T15:30:00Z,2001-03-27T16:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T16:00:00Z,2001-03-27T17:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T16:30:00Z,2001-03-27T17:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T17:00:00Z,2001-03-27T18:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T17:30:00Z,2001-03-27T18:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T18:00:00Z,2001-03-27T19:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T18:30:00Z,2001-03-27T19:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T19:00:00Z,2001-03-27T20:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T19:30:00Z,2001-03-27T20:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T20:00:00Z,2001-03-27T21:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T20:30:00Z,2001-03-27T21:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T21:00:00Z,2001-03-27T22:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T21:30:00Z,2001-03-27T22:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T22:00:00Z,2001-03-27T23:06:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T22:30:00Z,2001-03-27T23:36:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T23:00:00Z,2001-03-28T00:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-27T23:30:00Z,2001-03-28T00:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T00:00:00Z,2001-03-28T01:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T00:30:00Z,2001-03-28T01:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T01:00:00Z,2001-03-28T02:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T01:30:00Z,2001-03-28T02:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T02:00:00Z,2001-03-28T03:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T02:30:00Z,2001-03-28T03:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T03:00:00Z,2001-03-28T04:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T03:30:00Z,2001-03-28T04:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T04:00:00Z,2001-03-28T05:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T04:30:00Z,2001-03-28T05:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T05:00:00Z,2001-03-28T06:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T05:30:00Z,2001-03-28T06:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T06:00:00Z,2001-03-28T07:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T06:30:00Z,2001-03-28T07:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T07:00:00Z,2001-03-28T08:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T07:30:00Z,2001-03-28T08:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T08:00:00Z,2001-03-28T09:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T08:30:00Z,2001-03-28T09:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T09:00:00Z,2001-03-28T10:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T09:30:00Z,2001-03-28T10:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T10:00:00Z,2001-03-28T11:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T10:30:00Z,2001-03-28T11:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T11:00:00Z,2001-03-28T12:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T11:30:00Z,2001-03-28T12:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T12:00:00Z,2001-03-28T13:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T12:30:00Z,2001-03-28T13:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T13:00:00Z,2001-03-28T14:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T13:30:00Z,2001-03-28T14:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T14:00:00Z,2001-03-28T15:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T14:30:00Z,2001-03-28T15:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T15:00:00Z,2001-03-28T16:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T15:30:00Z,2001-03-28T16:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T16:00:00Z,2001-03-28T17:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T16:30:00Z,2001-03-28T17:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T17:00:00Z,2001-03-28T18:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T17:30:00Z,2001-03-28T18:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T18:00:00Z,2001-03-28T19:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T18:30:00Z,2001-03-28T19:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T19:00:00Z,2001-03-28T20:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T19:30:00Z,2001-03-28T20:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T20:00:00Z,2001-03-28T21:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T20:30:00Z,2001-03-28T21:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T21:00:00Z,2001-03-28T22:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T21:30:00Z,2001-03-28T22:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T22:00:00Z,2001-03-28T23:06:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T22:30:00Z,2001-03-28T23:36:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T23:00:00Z,2001-03-29T00:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-28T23:30:00Z,2001-03-29T00:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T00:00:00Z,2001-03-29T01:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T00:30:00Z,2001-03-29T01:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T01:00:00Z,2001-03-29T02:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T01:30:00Z,2001-03-29T02:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T02:00:00Z,2001-03-29T03:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T02:30:00Z,2001-03-29T03:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T03:00:00Z,2001-03-29T04:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T03:30:00Z,2001-03-29T04:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T04:00:00Z,2001-03-29T05:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T04:30:00Z,2001-03-29T05:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T05:00:00Z,2001-03-29T06:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T05:30:00Z,2001-03-29T06:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T06:00:00Z,2001-03-29T07:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T06:30:00Z,2001-03-29T07:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T07:00:00Z,2001-03-29T08:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T07:30:00Z,2001-03-29T08:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T08:00:00Z,2001-03-29T09:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T08:30:00Z,2001-03-29T09:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T09:00:00Z,2001-03-29T10:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T09:30:00Z,2001-03-29T10:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T10:00:00Z,2001-03-29T11:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T10:30:00Z,2001-03-29T11:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T11:00:00Z,2001-03-29T12:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T11:30:00Z,2001-03-29T12:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T12:00:00Z,2001-03-29T13:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T12:30:00Z,2001-03-29T13:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T13:00:00Z,2001-03-29T14:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T13:30:00Z,2001-03-29T14:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T14:00:00Z,2001-03-29T15:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T14:30:00Z,2001-03-29T15:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T15:00:00Z,2001-03-29T16:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T15:30:00Z,2001-03-29T16:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T16:00:00Z,2001-03-29T17:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T16:30:00Z,2001-03-29T17:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T17:00:00Z,2001-03-29T18:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T17:30:00Z,2001-03-29T18:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T18:00:00Z,2001-03-29T19:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T18:30:00Z,2001-03-29T19:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T19:00:00Z,2001-03-29T20:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T19:30:00Z,2001-03-29T20:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T20:00:00Z,2001-03-29T21:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T20:30:00Z,2001-03-29T21:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T21:00:00Z,2001-03-29T22:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T21:30:00Z,2001-03-29T22:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T22:00:00Z,2001-03-29T23:06:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T22:30:00Z,2001-03-29T23:36:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T23:00:00Z,2001-03-30T00:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-29T23:30:00Z,2001-03-30T00:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T00:00:00Z,2001-03-30T01:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T00:30:00Z,2001-03-30T01:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T01:00:00Z,2001-03-30T02:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T01:30:00Z,2001-03-30T02:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T02:00:00Z,2001-03-30T03:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T02:30:00Z,2001-03-30T03:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T03:00:00Z,2001-03-30T04:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T03:30:00Z,2001-03-30T04:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T04:00:00Z,2001-03-30T05:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T04:30:00Z,2001-03-30T05:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T05:00:00Z,2001-03-30T06:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T05:30:00Z,2001-03-30T06:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T06:00:00Z,2001-03-30T07:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T06:30:00Z,2001-03-30T07:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T07:00:00Z,2001-03-30T08:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T07:30:00Z,2001-03-30T08:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T08:00:00Z,2001-03-30T09:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T08:30:00Z,2001-03-30T09:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T09:00:00Z,2001-03-30T10:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T09:30:00Z,2001-03-30T10:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T10:00:00Z,2001-03-30T11:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T10:30:00Z,2001-03-30T11:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T11:00:00Z,2001-03-30T12:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T11:30:00Z,2001-03-30T12:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T12:00:00Z,2001-03-30T13:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T12:30:00Z,2001-03-30T13:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T13:00:00Z,2001-03-30T14:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T13:30:00Z,2001-03-30T14:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T14:00:00Z,2001-03-30T15:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T14:30:00Z,2001-03-30T15:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T15:00:00Z,2001-03-30T16:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T15:30:00Z,2001-03-30T16:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T16:00:00Z,2001-03-30T17:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T16:30:00Z,2001-03-30T17:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T17:00:00Z,2001-03-30T18:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T17:30:00Z,2001-03-30T18:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T18:00:00Z,2001-03-30T19:07:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30T18:30:00Z,2001-03-30T19:37:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
