TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST3_DRO_Peu_Js_1,CHN_YIN_ST3_DRO_Peu_Js_2,CHN_YIN_ST3_DRO_Peu_Js_3
2012-06-02T15:29:59Z,2012-06-02T21:15:13Z,,,
2012-06-02T15:39:59Z,2012-06-02T21:25:13Z,,,
2012-06-02T15:50:00Z,2012-06-02T21:35:14Z,,,
2012-06-02T16:00:00Z,2012-06-02T21:45:14Z,,,
2012-06-02T16:10:00Z,2012-06-02T21:55:14Z,,,
2012-06-02T16:20:00Z,2012-06-02T22:05:14Z,,,
2012-06-02T16:30:00Z,2012-06-02T22:15:14Z,,,
2012-06-02T16:40:00Z,2012-06-02T22:25:14Z,,,
2012-06-02T16:49:59Z,2012-06-02T22:35:13Z,,,
2012-06-02T16:59:59Z,2012-06-02T22:45:13Z,,,
2012-06-02T17:09:59Z,2012-06-02T22:55:13Z,,,
2012-06-02T17:20:00Z,2012-06-02T23:05:14Z,,,
2012-06-02T17:30:00Z,2012-06-02T23:15:14Z,,,
2012-06-02T17:40:00Z,2012-06-02T23:25:14Z,,,
2012-06-02T17:50:00Z,2012-06-02T23:35:14Z,,,
2012-06-02T18:00:00Z,2012-06-02T23:45:14Z,,,
2012-06-02T18:10:00Z,2012-06-02T23:55:14Z,,,
2012-06-02T18:19:59Z,2012-06-03T00:05:03Z,,,
2012-06-02T18:29:59Z,2012-06-03T00:15:03Z,,,
2012-06-02T18:39:59Z,2012-06-03T00:25:03Z,,,
2012-06-02T18:50:00Z,2012-06-03T00:35:04Z,,,
2012-06-02T19:00:00Z,2012-06-03T00:45:04Z,,,
2012-06-02T19:10:00Z,2012-06-03T00:55:04Z,,,
2012-06-02T19:20:00Z,2012-06-03T01:05:04Z,,,
2012-06-02T19:30:00Z,2012-06-03T01:15:04Z,,,
2012-06-02T19:40:00Z,2012-06-03T01:25:04Z,,,
2012-06-02T19:49:59Z,2012-06-03T01:35:03Z,,,
2012-06-02T19:59:59Z,2012-06-03T01:45:03Z,,,
2012-06-02T20:09:59Z,2012-06-03T01:55:03Z,,,
2012-06-02T20:20:00Z,2012-06-03T02:05:04Z,,,
2012-06-02T20:30:00Z,2012-06-03T02:15:04Z,,,
2012-06-02T20:40:00Z,2012-06-03T02:25:04Z,,,
2012-06-02T20:50:00Z,2012-06-03T02:35:04Z,,,
2012-06-02T21:00:00Z,2012-06-03T02:45:04Z,,,
2012-06-02T21:10:00Z,2012-06-03T02:55:04Z,,,
2012-06-02T21:19:59Z,2012-06-03T03:05:03Z,,,
2012-06-02T21:29:59Z,2012-06-03T03:15:03Z,,,
2012-06-02T21:39:59Z,2012-06-03T03:25:03Z,,,
2012-06-02T21:50:00Z,2012-06-03T03:35:04Z,,,
2012-06-02T22:00:00Z,2012-06-03T03:45:04Z,,,
2012-06-02T22:10:00Z,2012-06-03T03:55:04Z,,,
2012-06-02T22:20:00Z,2012-06-03T04:05:04Z,,,
2012-06-02T22:30:00Z,2012-06-03T04:15:04Z,,,
2012-06-02T22:40:00Z,2012-06-03T04:25:04Z,,,
2012-06-02T22:49:59Z,2012-06-03T04:35:03Z,,,
2012-06-02T22:59:59Z,2012-06-03T04:45:03Z,,,
2012-06-02T23:09:59Z,2012-06-03T04:55:03Z,,,
2012-06-02T23:20:00Z,2012-06-03T05:05:04Z,,,
2012-06-02T23:30:00Z,2012-06-03T05:15:04Z,,,
2012-06-02T23:40:00Z,2012-06-03T05:25:04Z,,,OUT_WARN
2012-06-02T23:50:00Z,2012-06-03T05:35:04Z,,,OUT_WARN
2012-06-03T00:00:00Z,2012-06-03T05:45:04Z,,,
2012-06-03T00:10:00Z,2012-06-03T05:55:04Z,,,
2012-06-03T00:19:59Z,2012-06-03T06:05:03Z,,,
2012-06-03T00:29:59Z,2012-06-03T06:15:03Z,,,
2012-06-03T00:39:59Z,2012-06-03T06:25:03Z,,,
2012-06-03T00:50:00Z,2012-06-03T06:35:04Z,,,
2012-06-03T01:00:00Z,2012-06-03T06:45:04Z,,,
2012-06-03T01:10:00Z,2012-06-03T06:55:04Z,,,
2012-06-03T01:20:00Z,2012-06-03T07:05:04Z,,,
2012-06-03T01:30:00Z,2012-06-03T07:15:04Z,,,
2012-06-03T01:40:00Z,2012-06-03T07:25:04Z,,,
2012-06-03T01:49:59Z,2012-06-03T07:35:03Z,,,
2012-06-03T01:59:59Z,2012-06-03T07:45:03Z,,,
2012-06-03T02:09:59Z,2012-06-03T07:55:03Z,,,
2012-06-03T02:20:00Z,2012-06-03T08:05:04Z,,,
2012-06-03T02:30:00Z,2012-06-03T08:15:04Z,,,
2012-06-03T02:40:00Z,2012-06-03T08:25:04Z,,,
2012-06-03T02:50:00Z,2012-06-03T08:35:04Z,,,
2012-06-03T03:00:00Z,2012-06-03T08:45:04Z,,,
2012-06-03T03:10:00Z,2012-06-03T08:55:04Z,,,
2012-06-03T03:19:59Z,2012-06-03T09:05:03Z,,,
2012-06-03T03:29:59Z,2012-06-03T09:15:03Z,,,
2012-06-03T03:39:59Z,2012-06-03T09:25:03Z,,,
2012-06-03T03:50:00Z,2012-06-03T09:35:04Z,,,
2012-06-03T04:00:00Z,2012-06-03T09:45:04Z,,,
2012-06-03T04:10:00Z,2012-06-03T09:55:04Z,,,
2012-06-03T04:20:00Z,2012-06-03T10:05:04Z,,,
2012-06-03T04:30:00Z,2012-06-03T10:15:04Z,,,
2012-06-03T04:40:00Z,2012-06-03T10:25:04Z,,,
2012-06-03T04:49:59Z,2012-06-03T10:35:03Z,,,
2012-06-03T04:59:59Z,2012-06-03T10:45:03Z,,,
2012-06-03T05:09:59Z,2012-06-03T10:55:03Z,,,
2012-06-03T05:20:00Z,2012-06-03T11:05:04Z,,,
2012-06-03T05:30:00Z,2012-06-03T11:15:04Z,,,
2012-06-03T05:40:00Z,2012-06-03T11:25:04Z,,,
2012-06-03T05:50:00Z,2012-06-03T11:35:04Z,,,
2012-06-03T06:00:00Z,2012-06-03T11:45:04Z,,,
2012-06-03T06:10:00Z,2012-06-03T11:55:04Z,,,
2012-06-03T06:19:59Z,2012-06-03T12:05:03Z,,,
2012-06-03T06:29:59Z,2012-06-03T12:15:03Z,,,
2012-06-03T06:39:59Z,2012-06-03T12:25:03Z,,,
2012-06-03T06:50:00Z,2012-06-03T12:35:04Z,,,
2012-06-03T07:00:00Z,2012-06-03T12:45:04Z,,,
2012-06-03T07:10:00Z,2012-06-03T12:55:04Z,,,
2012-06-03T07:20:00Z,2012-06-03T13:05:04Z,,,
2012-06-03T07:30:00Z,2012-06-03T13:15:04Z,,,
2012-06-03T07:40:00Z,2012-06-03T13:25:04Z,,,
2012-06-03T07:49:59Z,2012-06-03T13:35:03Z,,,
2012-06-03T07:59:59Z,2012-06-03T13:45:03Z,,,
2012-06-03T08:09:59Z,2012-06-03T13:55:03Z,,,
2012-06-03T08:20:00Z,2012-06-03T14:05:04Z,,,
2012-06-03T08:30:00Z,2012-06-03T14:15:04Z,,,
2012-06-03T08:40:00Z,2012-06-03T14:25:04Z,,,
2012-06-03T08:50:00Z,2012-06-03T14:35:04Z,,,
2012-06-03T09:00:00Z,2012-06-03T14:45:04Z,,,
2012-06-03T09:10:00Z,2012-06-03T14:55:04Z,,,
2012-06-03T09:19:59Z,2012-06-03T15:05:03Z,,,
2012-06-03T09:29:59Z,2012-06-03T15:15:03Z,,,
2012-06-03T09:39:59Z,2012-06-03T15:25:03Z,,,
2012-06-03T09:50:00Z,2012-06-03T15:35:04Z,,,
2012-06-03T10:00:00Z,2012-06-03T15:45:04Z,,,
2012-06-03T10:10:00Z,2012-06-03T15:55:04Z,,,
2012-06-03T10:20:00Z,2012-06-03T16:05:04Z,,,
2012-06-03T10:30:00Z,2012-06-03T16:15:04Z,,,
2012-06-03T10:40:00Z,2012-06-03T16:25:04Z,,,
2012-06-03T10:49:59Z,2012-06-03T16:35:03Z,,,
2012-06-03T10:59:59Z,2012-06-03T16:45:03Z,,,
2012-06-03T11:09:59Z,2012-06-03T16:55:03Z,,,
2012-06-03T11:20:00Z,2012-06-03T17:05:04Z,,,
2012-06-03T11:30:00Z,2012-06-03T17:15:04Z,,,
2012-06-03T11:40:00Z,2012-06-03T17:25:04Z,,,
2012-06-03T11:50:00Z,2012-06-03T17:35:04Z,,,
2012-06-03T12:00:00Z,2012-06-03T17:45:04Z,,,
2012-06-03T12:10:00Z,2012-06-03T17:55:04Z,,,
2012-06-03T12:19:59Z,2012-06-03T18:05:03Z,,,
2012-06-03T12:29:59Z,2012-06-03T18:15:03Z,,,
2012-06-03T12:39:59Z,2012-06-03T18:25:03Z,,,
2012-06-03T12:50:00Z,2012-06-03T18:35:04Z,,,
2012-06-03T13:00:00Z,2012-06-03T18:45:04Z,,,
2012-06-03T13:10:00Z,2012-06-03T18:55:04Z,,,
2012-06-03T13:20:00Z,2012-06-03T19:05:04Z,,,
2012-06-03T13:30:00Z,2012-06-03T19:15:04Z,,,
2012-06-03T13:40:00Z,2012-06-03T19:25:04Z,,,
2012-06-03T13:49:59Z,2012-06-03T19:35:03Z,,,
2012-06-03T13:59:59Z,2012-06-03T19:45:03Z,,,
2012-06-03T14:09:59Z,2012-06-03T19:55:03Z,,,
2012-06-03T14:20:00Z,2012-06-03T20:05:04Z,,,
2012-06-03T14:30:00Z,2012-06-03T20:15:04Z,,,
2012-06-03T14:40:00Z,2012-06-03T20:25:04Z,,,
2012-06-03T14:50:00Z,2012-06-03T20:35:04Z,,,
2012-06-03T15:00:00Z,2012-06-03T20:45:04Z,,,
2012-06-03T15:10:00Z,2012-06-03T20:55:04Z,,,
2012-06-03T15:19:59Z,2012-06-03T21:05:03Z,,,
2012-06-03T15:29:59Z,2012-06-03T21:15:03Z,,,
2012-06-03T15:39:59Z,2012-06-03T21:25:03Z,,,
2012-06-03T15:50:00Z,2012-06-03T21:35:04Z,,,
2012-06-03T16:00:00Z,2012-06-03T21:45:04Z,,,
2012-06-03T16:10:00Z,2012-06-03T21:55:04Z,,,
2012-06-03T16:20:00Z,2012-06-03T22:05:04Z,,,
2012-06-03T16:30:00Z,2012-06-03T22:15:04Z,,,
2012-06-03T16:40:00Z,2012-06-03T22:25:04Z,,,
2012-06-03T16:49:59Z,2012-06-03T22:35:03Z,,,
2012-06-03T16:59:59Z,2012-06-03T22:45:03Z,,,
2012-06-03T17:09:59Z,2012-06-03T22:55:03Z,,,
2012-06-03T17:20:00Z,2012-06-03T23:05:04Z,,,
2012-06-03T17:30:00Z,2012-06-03T23:15:04Z,,,
2012-06-03T17:40:00Z,2012-06-03T23:25:04Z,,,
2012-06-03T17:50:00Z,2012-06-03T23:35:04Z,,,
2012-06-03T18:00:00Z,2012-06-03T23:45:04Z,,,
2012-06-03T18:10:00Z,2012-06-03T23:55:04Z,,,
2012-06-03T18:19:59Z,2012-06-04T00:04:53Z,,,
2012-06-03T18:29:59Z,2012-06-04T00:14:53Z,,,
2012-06-03T18:39:59Z,2012-06-04T00:24:53Z,,,
2012-06-03T18:50:00Z,2012-06-04T00:34:54Z,,,
2012-06-03T19:00:00Z,2012-06-04T00:44:54Z,,,
2012-06-03T19:10:00Z,2012-06-04T00:54:54Z,,,
2012-06-03T19:20:00Z,2012-06-04T01:04:54Z,,,
2012-06-03T19:30:00Z,2012-06-04T01:14:54Z,,,
2012-06-03T19:40:00Z,2012-06-04T01:24:54Z,,,
2012-06-03T19:49:59Z,2012-06-04T01:34:53Z,,,
2012-06-03T19:59:59Z,2012-06-04T01:44:53Z,,,
2012-06-03T20:09:59Z,2012-06-04T01:54:53Z,,,
2012-06-03T20:20:00Z,2012-06-04T02:04:54Z,,,
2012-06-03T20:30:00Z,2012-06-04T02:14:54Z,,,
2012-06-03T20:40:00Z,2012-06-04T02:24:54Z,,,
2012-06-03T20:50:00Z,2012-06-04T02:34:54Z,,,
2012-06-03T21:00:00Z,2012-06-04T02:44:54Z,,,
2012-06-03T21:10:00Z,2012-06-04T02:54:54Z,,,
2012-06-03T21:19:59Z,2012-06-04T03:04:53Z,,,
2012-06-03T21:29:59Z,2012-06-04T03:14:53Z,,,
2012-06-03T21:39:59Z,2012-06-04T03:24:53Z,,,
2012-06-03T21:50:00Z,2012-06-04T03:34:54Z,,,
2012-06-03T22:00:00Z,2012-06-04T03:44:54Z,,,
2012-06-03T22:10:00Z,2012-06-04T03:54:54Z,,,
2012-06-03T22:20:00Z,2012-06-04T04:04:54Z,,,
2012-06-03T22:30:00Z,2012-06-04T04:14:54Z,,,
2012-06-03T22:40:00Z,2012-06-04T04:24:54Z,,,
2012-06-03T22:49:59Z,2012-06-04T04:34:53Z,,,
2012-06-03T22:59:59Z,2012-06-04T04:44:53Z,,,
2012-06-03T23:09:59Z,2012-06-04T04:54:53Z,,,
2012-06-03T23:20:00Z,2012-06-04T05:04:54Z,,,
2012-06-03T23:30:00Z,2012-06-04T05:14:54Z,,,
2012-06-03T23:40:00Z,2012-06-04T05:24:54Z,,,
2012-06-03T23:50:00Z,2012-06-04T05:34:54Z,,,
2012-06-04T00:00:00Z,2012-06-04T05:44:54Z,,,
2012-06-04T00:10:00Z,2012-06-04T05:54:54Z,,,
2012-06-04T00:19:59Z,2012-06-04T06:04:53Z,,,
2012-06-04T00:29:59Z,2012-06-04T06:14:53Z,,,
2012-06-04T00:39:59Z,2012-06-04T06:24:53Z,,,
2012-06-04T00:50:00Z,2012-06-04T06:34:54Z,,,
2012-06-04T01:00:00Z,2012-06-04T06:44:54Z,,,
2012-06-04T01:10:00Z,2012-06-04T06:54:54Z,,,
2012-06-04T01:20:00Z,2012-06-04T07:04:54Z,,,
2012-06-04T01:30:00Z,2012-06-04T07:14:54Z,,,
2012-06-04T01:40:00Z,2012-06-04T07:24:54Z,,,
2012-06-04T01:49:59Z,2012-06-04T07:34:53Z,,,
2012-06-04T01:59:59Z,2012-06-04T07:44:53Z,,,
2012-06-04T02:09:59Z,2012-06-04T07:54:53Z,,,
2012-06-04T02:20:00Z,2012-06-04T08:04:54Z,,,
2012-06-04T02:30:00Z,2012-06-04T08:14:54Z,,,
2012-06-04T02:40:00Z,2012-06-04T08:24:54Z,,,
2012-06-04T02:50:00Z,2012-06-04T08:34:54Z,,,
2012-06-04T03:00:00Z,2012-06-04T08:44:54Z,,,
2012-06-04T03:10:00Z,2012-06-04T08:54:54Z,,,
2012-06-04T03:19:59Z,2012-06-04T09:04:53Z,,,
2012-06-04T03:29:59Z,2012-06-04T09:14:53Z,,,
2012-06-04T03:39:59Z,2012-06-04T09:24:53Z,,,
2012-06-04T03:50:00Z,2012-06-04T09:34:54Z,,,
2012-06-04T04:00:00Z,2012-06-04T09:44:54Z,,,
2012-06-04T04:10:00Z,2012-06-04T09:54:54Z,,,
2012-06-04T04:20:00Z,2012-06-04T10:04:54Z,,,
2012-06-04T04:30:00Z,2012-06-04T10:14:54Z,,,
2012-06-04T04:40:00Z,2012-06-04T10:24:54Z,,,
2012-06-04T04:49:59Z,2012-06-04T10:34:53Z,,,
2012-06-04T04:59:59Z,2012-06-04T10:44:53Z,,,
2012-06-04T05:09:59Z,2012-06-04T10:54:53Z,,,
2012-06-04T05:20:00Z,2012-06-04T11:04:54Z,,,
2012-06-04T05:30:00Z,2012-06-04T11:14:54Z,,,
2012-06-04T05:40:00Z,2012-06-04T11:24:54Z,,,
2012-06-04T05:50:00Z,2012-06-04T11:34:54Z,,,
2012-06-04T06:00:00Z,2012-06-04T11:44:54Z,,,
2012-06-04T06:10:00Z,2012-06-04T11:54:54Z,,,
2012-06-04T06:19:59Z,2012-06-04T12:04:53Z,,,
2012-06-04T06:29:59Z,2012-06-04T12:14:53Z,,,
2012-06-04T06:39:59Z,2012-06-04T12:24:53Z,,,
2012-06-04T06:50:00Z,2012-06-04T12:34:54Z,,,
2012-06-04T07:00:00Z,2012-06-04T12:44:54Z,,,
2012-06-04T07:10:00Z,2012-06-04T12:54:54Z,,,
2012-06-04T07:20:00Z,2012-06-04T13:04:54Z,,,
2012-06-04T07:30:00Z,2012-06-04T13:14:54Z,,,
2012-06-04T07:40:00Z,2012-06-04T13:24:54Z,,,
2012-06-04T07:49:59Z,2012-06-04T13:34:53Z,,,
2012-06-04T07:59:59Z,2012-06-04T13:44:53Z,,,
2012-06-04T08:09:59Z,2012-06-04T13:54:53Z,,,
2012-06-04T08:20:00Z,2012-06-04T14:04:54Z,,,
2012-06-04T08:30:00Z,2012-06-04T14:14:54Z,,,
2012-06-04T08:40:00Z,2012-06-04T14:24:54Z,,,
2012-06-04T08:50:00Z,2012-06-04T14:34:54Z,,,
2012-06-04T09:00:00Z,2012-06-04T14:44:54Z,,,
2012-06-04T09:10:00Z,2012-06-04T14:54:54Z,,,
2012-06-04T09:19:59Z,2012-06-04T15:04:53Z,,,
2012-06-04T09:29:59Z,2012-06-04T15:14:53Z,,,
2012-06-04T09:39:59Z,2012-06-04T15:24:53Z,,,
2012-06-04T09:50:00Z,2012-06-04T15:34:54Z,,,
2012-06-04T10:00:00Z,2012-06-04T15:44:54Z,,,
2012-06-04T10:10:00Z,2012-06-04T15:54:54Z,,,
2012-06-04T10:20:00Z,2012-06-04T16:04:54Z,,,
2012-06-04T10:30:00Z,2012-06-04T16:14:54Z,,,
2012-06-04T10:40:00Z,2012-06-04T16:24:54Z,,,
2012-06-04T10:49:59Z,2012-06-04T16:34:53Z,,,
2012-06-04T10:59:59Z,2012-06-04T16:44:53Z,,,
2012-06-04T11:09:59Z,2012-06-04T16:54:53Z,,,
2012-06-04T11:20:00Z,2012-06-04T17:04:54Z,,,
2012-06-04T11:30:00Z,2012-06-04T17:14:54Z,,,
2012-06-04T11:40:00Z,2012-06-04T17:24:54Z,,,
2012-06-04T11:50:00Z,2012-06-04T17:34:54Z,,,
2012-06-04T12:00:00Z,2012-06-04T17:44:54Z,,,
2012-06-04T12:10:00Z,2012-06-04T17:54:54Z,,,
2012-06-04T12:19:59Z,2012-06-04T18:04:53Z,,,
2012-06-04T12:29:59Z,2012-06-04T18:14:53Z,,,
2012-06-04T12:39:59Z,2012-06-04T18:24:53Z,,,
2012-06-04T12:50:00Z,2012-06-04T18:34:54Z,,,
2012-06-04T13:00:00Z,2012-06-04T18:44:54Z,,,
2012-06-04T13:10:00Z,2012-06-04T18:54:54Z,,,
2012-06-04T13:20:00Z,2012-06-04T19:04:54Z,,,
2012-06-04T13:30:00Z,2012-06-04T19:14:54Z,,,
2012-06-04T13:40:00Z,2012-06-04T19:24:54Z,,,
2012-06-04T13:49:59Z,2012-06-04T19:34:53Z,,,
2012-06-04T13:59:59Z,2012-06-04T19:44:53Z,,,
2012-06-04T14:09:59Z,2012-06-04T19:54:53Z,,,
2012-06-04T14:20:00Z,2012-06-04T20:04:54Z,,,
2012-06-04T14:30:00Z,2012-06-04T20:14:54Z,,,
2012-06-04T14:40:00Z,2012-06-04T20:24:54Z,,,
2012-06-04T14:50:00Z,2012-06-04T20:34:54Z,,,
2012-06-04T15:00:00Z,2012-06-04T20:44:54Z,,,
2012-06-04T15:10:00Z,2012-06-04T20:54:54Z,,,OUT_WARN
2012-06-04T15:19:59Z,2012-06-04T21:04:53Z,,,
2012-06-04T15:29:59Z,2012-06-04T21:14:53Z,,,
2012-06-04T15:39:59Z,2012-06-04T21:24:53Z,,,
2012-06-04T15:50:00Z,2012-06-04T21:34:54Z,,,
2012-06-04T16:00:00Z,2012-06-04T21:44:54Z,,,
2012-06-04T16:10:00Z,2012-06-04T21:54:54Z,,,
2012-06-04T16:20:00Z,2012-06-04T22:04:54Z,,,
2012-06-04T16:30:00Z,2012-06-04T22:14:54Z,,,
2012-06-04T16:40:00Z,2012-06-04T22:24:54Z,,,
2012-06-04T16:49:59Z,2012-06-04T22:34:53Z,,,OUT_WARN
2012-06-04T16:59:59Z,2012-06-04T22:44:53Z,,,
2012-06-04T17:09:59Z,2012-06-04T22:54:53Z,,,
2012-06-04T17:20:00Z,2012-06-04T23:04:54Z,,,
2012-06-04T17:30:00Z,2012-06-04T23:14:54Z,,,
2012-06-04T17:40:00Z,2012-06-04T23:24:54Z,,,
2012-06-04T17:50:00Z,2012-06-04T23:34:54Z,,,
2012-06-04T18:00:00Z,2012-06-04T23:44:54Z,,,
2012-06-04T18:10:00Z,2012-06-04T23:54:54Z,,,
2012-06-04T18:19:59Z,2012-06-05T00:04:42Z,,,
2012-06-04T18:29:59Z,2012-06-05T00:14:42Z,,,
2012-06-04T18:39:59Z,2012-06-05T00:24:42Z,,,
2012-06-04T18:50:00Z,2012-06-05T00:34:43Z,,,
2012-06-04T19:00:00Z,2012-06-05T00:44:43Z,,,
2012-06-04T19:10:00Z,2012-06-05T00:54:43Z,,,
2012-06-04T19:20:00Z,2012-06-05T01:04:43Z,,,
2012-06-04T19:30:00Z,2012-06-05T01:14:43Z,,,
2012-06-04T19:40:00Z,2012-06-05T01:24:43Z,,,
2012-06-04T19:49:59Z,2012-06-05T01:34:42Z,,,
2012-06-04T19:59:59Z,2012-06-05T01:44:42Z,,,
2012-06-04T20:09:59Z,2012-06-05T01:54:42Z,,,
2012-06-04T20:20:00Z,2012-06-05T02:04:43Z,,,
2012-06-04T20:30:00Z,2012-06-05T02:14:43Z,,,
2012-06-04T20:40:00Z,2012-06-05T02:24:43Z,,,
2012-06-04T20:50:00Z,2012-06-05T02:34:43Z,,,
2012-06-04T21:00:00Z,2012-06-05T02:44:43Z,,,
2012-06-04T21:10:00Z,2012-06-05T02:54:43Z,,,
2012-06-04T21:19:59Z,2012-06-05T03:04:42Z,,,
2012-06-04T21:29:59Z,2012-06-05T03:14:42Z,,,
2012-06-04T21:39:59Z,2012-06-05T03:24:42Z,,,
2012-06-04T21:50:00Z,2012-06-05T03:34:43Z,,,
2012-06-04T22:00:00Z,2012-06-05T03:44:43Z,,,
2012-06-04T22:10:00Z,2012-06-05T03:54:43Z,,,
2012-06-04T22:20:00Z,2012-06-05T04:04:43Z,,,
2012-06-04T22:30:00Z,2012-06-05T04:14:43Z,,,
2012-06-04T22:40:00Z,2012-06-05T04:24:43Z,,,
2012-06-04T22:49:59Z,2012-06-05T04:34:42Z,,,OUT_WARN
2012-06-04T22:59:59Z,2012-06-05T04:44:42Z,,,OUT_WARN
2012-06-04T23:09:59Z,2012-06-05T04:54:42Z,,,OUT_WARN
2012-06-04T23:20:00Z,2012-06-05T05:04:43Z,,,OUT_WARN
2012-06-04T23:30:00Z,2012-06-05T05:14:43Z,,,OUT_WARN
2012-06-04T23:40:00Z,2012-06-05T05:24:43Z,,,OUT_WARN
2012-06-04T23:50:00Z,2012-06-05T05:34:43Z,,,
2012-06-05T00:00:00Z,2012-06-05T05:44:43Z,,,
2012-06-05T00:10:00Z,2012-06-05T05:54:43Z,,,
2012-06-05T00:19:59Z,2012-06-05T06:04:42Z,,,
2012-06-05T00:29:59Z,2012-06-05T06:14:42Z,,,
2012-06-05T00:39:59Z,2012-06-05T06:24:42Z,,,
2012-06-05T00:50:00Z,2012-06-05T06:34:43Z,,,
2012-06-05T01:00:00Z,2012-06-05T06:44:43Z,,,
2012-06-05T01:10:00Z,2012-06-05T06:54:43Z,,,
2012-06-05T01:20:00Z,2012-06-05T07:04:43Z,,,
2012-06-05T01:30:00Z,2012-06-05T07:14:43Z,,,
2012-06-05T01:40:00Z,2012-06-05T07:24:43Z,,,
2012-06-05T01:49:59Z,2012-06-05T07:34:42Z,,,
2012-06-05T01:59:59Z,2012-06-05T07:44:42Z,,,
2012-06-05T02:09:59Z,2012-06-05T07:54:42Z,,,
2012-06-05T02:20:00Z,2012-06-05T08:04:43Z,,,
2012-06-05T02:30:00Z,2012-06-05T08:14:43Z,,,
2012-06-05T02:40:00Z,2012-06-05T08:24:43Z,,,
2012-06-05T02:50:00Z,2012-06-05T08:34:43Z,,,
2012-06-05T03:00:00Z,2012-06-05T08:44:43Z,,,
2012-06-05T03:10:00Z,2012-06-05T08:54:43Z,,,
2012-06-05T03:19:59Z,2012-06-05T09:04:42Z,,,
2012-06-05T03:29:59Z,2012-06-05T09:14:42Z,,,
2012-06-05T03:39:59Z,2012-06-05T09:24:42Z,,,
2012-06-05T03:50:00Z,2012-06-05T09:34:43Z,,,
2012-06-05T04:00:00Z,2012-06-05T09:44:43Z,,,
2012-06-05T04:10:00Z,2012-06-05T09:54:43Z,,,
2012-06-05T04:20:00Z,2012-06-05T10:04:43Z,,,
2012-06-05T04:30:00Z,2012-06-05T10:14:43Z,,,
2012-06-05T04:40:00Z,2012-06-05T10:24:43Z,,,
2012-06-05T04:49:59Z,2012-06-05T10:34:42Z,,,
2012-06-05T04:59:59Z,2012-06-05T10:44:42Z,,,
2012-06-05T05:09:59Z,2012-06-05T10:54:42Z,,,
2012-06-05T05:20:00Z,2012-06-05T11:04:43Z,,,
2012-06-05T05:30:00Z,2012-06-05T11:14:43Z,,,
2012-06-05T05:40:00Z,2012-06-05T11:24:43Z,,,
2012-06-05T05:50:00Z,2012-06-05T11:34:43Z,,,
2012-06-05T06:00:00Z,2012-06-05T11:44:43Z,,,
2012-06-05T06:10:00Z,2012-06-05T11:54:43Z,,,
2012-06-05T06:19:59Z,2012-06-05T12:04:42Z,,,
2012-06-05T06:29:59Z,2012-06-05T12:14:42Z,,,
2012-06-05T06:39:59Z,2012-06-05T12:24:42Z,,,
2012-06-05T06:50:00Z,2012-06-05T12:34:43Z,,,
2012-06-05T07:00:00Z,2012-06-05T12:44:43Z,,,
2012-06-05T07:10:00Z,2012-06-05T12:54:43Z,,,
2012-06-05T07:20:00Z,2012-06-05T13:04:43Z,,,
2012-06-05T07:30:00Z,2012-06-05T13:14:43Z,,,
2012-06-05T07:40:00Z,2012-06-05T13:24:43Z,,,
2012-06-05T07:49:59Z,2012-06-05T13:34:42Z,,,
2012-06-05T07:59:59Z,2012-06-05T13:44:42Z,,,
2012-06-05T08:09:59Z,2012-06-05T13:54:42Z,,,
2012-06-05T08:20:00Z,2012-06-05T14:04:43Z,,,
2012-06-05T08:30:00Z,2012-06-05T14:14:43Z,,,
2012-06-05T08:40:00Z,2012-06-05T14:24:43Z,,,
2012-06-05T08:50:00Z,2012-06-05T14:34:43Z,,,
2012-06-05T09:00:00Z,2012-06-05T14:44:43Z,,,
2012-06-05T09:10:00Z,2012-06-05T14:54:43Z,,,
2012-06-05T09:19:59Z,2012-06-05T15:04:42Z,,,
2012-06-05T09:29:59Z,2012-06-05T15:14:42Z,,,
2012-06-05T09:39:59Z,2012-06-05T15:24:42Z,,,
2012-06-05T09:50:00Z,2012-06-05T15:34:43Z,,,
2012-06-05T10:00:00Z,2012-06-05T15:44:43Z,,,
2012-06-05T10:10:00Z,2012-06-05T15:54:43Z,,,
2012-06-05T10:20:00Z,2012-06-05T16:04:43Z,,,
2012-06-05T10:30:00Z,2012-06-05T16:14:43Z,,,
2012-06-05T10:40:00Z,2012-06-05T16:24:43Z,,,
2012-06-05T10:49:59Z,2012-06-05T16:34:42Z,,,
2012-06-05T10:59:59Z,2012-06-05T16:44:42Z,,,
2012-06-05T11:09:59Z,2012-06-05T16:54:42Z,,,
2012-06-05T11:20:00Z,2012-06-05T17:04:43Z,,,
2012-06-05T11:30:00Z,2012-06-05T17:14:43Z,,,
2012-06-05T11:40:00Z,2012-06-05T17:24:43Z,,,
2012-06-05T11:50:00Z,2012-06-05T17:34:43Z,,,
2012-06-05T12:00:00Z,2012-06-05T17:44:43Z,,,
2012-06-05T12:10:00Z,2012-06-05T17:54:43Z,,,
2012-06-05T12:19:59Z,2012-06-05T18:04:42Z,,,
2012-06-05T12:29:59Z,2012-06-05T18:14:42Z,,,
2012-06-05T12:39:59Z,2012-06-05T18:24:42Z,,,
2012-06-05T12:50:00Z,2012-06-05T18:34:43Z,,,
2012-06-05T13:00:00Z,2012-06-05T18:44:43Z,,,
2012-06-05T13:10:00Z,2012-06-05T18:54:43Z,,,
