TIMESTAMP,solar_TIMESTAMP,PRT_MIT_Qro_Js_1,PRT_MIT_Qro_Js_2,PRT_MIT_Qro_Js_3,PRT_MIT_Qro_Js_4
2001-01-01T01:00:00Z,2001-01-01T00:23:25Z,2.49945725563302,3.418429858061,1.05405988522774,2.6166477384983597
2001-01-01T02:00:00Z,2001-01-01T01:23:25Z,2.4068847646836398,3.418429858061,1.05405988522774,2.75436604052459
2001-01-01T03:00:00Z,2001-01-01T02:23:25Z,2.2217397827849,3.20477799193219,0.97297835559484,2.47892943647213
2001-01-01T04:00:00Z,2001-01-01T03:23:25Z,1.9440223099367901,2.88430019273897,0.891896825961936,2.20349283241967
2001-01-01T05:00:00Z,2001-01-01T04:23:25Z,1.8514498189874202,2.77747425967456,0.891896825961936,2.20349283241967
2001-01-01T06:00:00Z,2001-01-01T05:23:25Z,1.8514498189874202,2.77747425967456,0.8108152963290329,2.06577453039344
2001-01-01T07:00:00Z,2001-01-01T06:23:25Z,1.4811598551899399,2.45699646048135,0.72973376669613,1.79033792634099
2001-01-01T08:00:00Z,2001-01-01T07:23:25Z,1.5737323461393098,2.56382239354575,0.72973376669613,1.79033792634099
2001-01-01T09:00:00Z,2001-01-01T08:23:25Z,1.4811598551899399,2.67064832661016,0.72973376669613,1.79033792634099
2001-01-01T10:00:00Z,2001-01-01T09:23:25Z,1.38858736424056,2.45699646048135,0.72973376669613,1.79033792634099
2001-01-01T11:00:00Z,2001-01-01T10:23:25Z,1.4811598551899399,2.13651866128813,0.72973376669613,1.79033792634099
2001-01-01T12:00:00Z,2001-01-01T11:23:25Z,1.38858736424056,1.9228667951593101,0.6486522370632269,1.65261962431476
2001-01-01T13:00:00Z,2001-01-01T12:23:25Z,1.4811598551899399,2.24334459435253,0.72973376669613,1.79033792634099
2001-01-01T14:00:00Z,2001-01-01T13:23:25Z,2.12916729183553,2.99112612580338,0.891896825961936,2.20349283241967
2001-01-01T15:00:00Z,2001-01-01T14:23:25Z,5.55434945696226,5.0208188540271,1.7837936519238702,4.54470396686558
2001-01-01T16:00:00Z,2001-01-01T15:23:25Z,14.3487360971525,13.887371298372798,4.62164718907549,11.5683373702033
2001-01-01T17:00:00Z,2001-01-01T16:23:25Z,11.5715613686714,11.964504503213501,3.89191342237936,9.7779994438623
2001-01-01T18:00:00Z,2001-01-01T17:23:25Z,6.57264685740534,6.7300337830576,2.3513643593542,5.78416868510165
