TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST2_MIX_Ame_Js_1,AUS_CAN_ST2_MIX_Egl_Js_2,AUS_CAN_ST2_MIX_Ame_Js_3,AUS_CAN_ST2_MIX_Egl_Js_4,AUS_CAN_ST2_MIX_Egl_Js_5,AUS_CAN_ST2_MIX_Ame_Js_6,AUS_CAN_ST2_MIX_Ame_Js_7,AUS_CAN_ST2_MIX_Egl_Js_8,AUS_CAN_ST2_MIX_Egl_Js_9,AUS_CAN_ST2_MIX_Ame_Js_10,AUS_CAN_ST2_MIX_Ame_Js_11,AUS_CAN_ST2_MIX_Egl_Js_12,AUS_CAN_ST2_MIX_Ame_Js_13,AUS_CAN_ST2_MIX_Egl_Js_14,AUS_CAN_ST2_MIX_Egl_Js_15,AUS_CAN_ST2_MIX_Ame_Js_16,AUS_CAN_ST2_MIX_Egl_Js_17,AUS_CAN_ST2_MIX_Ame_Js_18,AUS_CAN_ST2_MIX_Ame_Js_19,AUS_CAN_ST2_MIX_Egl_Js_20,AUS_CAN_ST2_MIX_Ame_Js_21,AUS_CAN_ST2_MIX_Egl_Js_22,AUS_CAN_ST2_MIX_Ame_Js_23,AUS_CAN_ST2_MIX_Egl_Js_24,AUS_CAN_ST2_MIX_Ame_Js_25,AUS_CAN_ST2_MIX_Egl_Js_26,AUS_CAN_ST2_MIX_Ame_Js_27,AUS_CAN_ST2_MIX_Egl_Js_28,AUS_CAN_ST2_MIX_Ame_Js_29,AUS_CAN_ST2_MIX_Egl_Js_30,AUS_CAN_ST2_MIX_Ame_Js_31,AUS_CAN_ST2_MIX_Egl_Js_32,AUS_CAN_ST2_MIX_Ame_Js_33,AUS_CAN_ST2_MIX_Egl_Js_34
2006-09-19T04:00:00Z,2006-09-19T14:04:31Z,NA,NA,NA,NA,NA,NA,26.6,15.97,24.73,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T04:30:00Z,2006-09-19T14:34:31Z,NA,NA,NA,NA,NA,NA,27.85,21.47,23.31,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T05:00:00Z,2006-09-19T15:04:31Z,NA,NA,NA,NA,NA,NA,23.24,25.8,22.89,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T05:30:00Z,2006-09-19T15:34:31Z,NA,NA,NA,NA,NA,NA,22.13,22.4,21.08,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T06:00:00Z,2006-09-19T16:04:31Z,NA,NA,NA,NA,NA,NA,21.06,22.45,18.29,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T06:30:00Z,2006-09-19T16:34:31Z,NA,NA,NA,NA,NA,NA,17.6,20.72,14.17,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T07:00:00Z,2006-09-19T17:04:31Z,NA,NA,NA,NA,NA,NA,14.42,19.52,11.99,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T07:30:00Z,2006-09-19T17:34:31Z,NA,NA,NA,NA,NA,NA,12.65,15.35,12,4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T08:00:00Z,2006-09-19T18:04:31Z,NA,NA,NA,NA,NA,NA,10.17,14.97,9.12,3.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T08:30:00Z,2006-09-19T18:34:31Z,NA,NA,NA,NA,NA,NA,7.45,14.19,6.69,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T09:00:00Z,2006-09-19T19:04:31Z,NA,NA,NA,NA,NA,NA,6.55,9.59,4.65,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T09:30:00Z,2006-09-19T19:34:31Z,NA,NA,NA,NA,NA,NA,6.08,6.64,5.89,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T10:00:00Z,2006-09-19T20:04:31Z,NA,NA,NA,NA,NA,NA,6.37,5.58,4.9,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T10:30:00Z,2006-09-19T20:34:31Z,NA,NA,NA,NA,NA,NA,5.22,4.75,5.26,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T11:00:00Z,2006-09-19T21:04:31Z,NA,NA,NA,NA,NA,NA,5.72,3.92,5.7,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T11:30:00Z,2006-09-19T21:34:31Z,NA,NA,NA,NA,NA,NA,5.35,3.05,5.12,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T12:00:00Z,2006-09-19T22:04:31Z,NA,NA,NA,NA,NA,NA,6.29,3.38,5.12,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T12:30:00Z,2006-09-19T22:34:31Z,NA,NA,NA,NA,NA,NA,5.65,3.45,3.67,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T13:00:00Z,2006-09-19T23:04:31Z,NA,NA,NA,NA,NA,NA,4.35,5.16,3.97,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T13:30:00Z,2006-09-19T23:34:31Z,NA,NA,NA,NA,NA,NA,5.22,4.82,3.43,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T14:00:00Z,2006-09-20T00:04:31Z,NA,NA,NA,NA,NA,NA,5.18,4.7,3.3,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T14:30:00Z,2006-09-20T00:34:52Z,NA,NA,NA,NA,NA,NA,5.17,4.73,3.78,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T15:00:00Z,2006-09-20T01:04:52Z,NA,NA,NA,NA,NA,NA,4.4,2.97,2.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T15:30:00Z,2006-09-20T01:34:52Z,NA,NA,NA,NA,NA,NA,3.94,3.52,1.91,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T16:00:00Z,2006-09-20T02:04:52Z,NA,NA,NA,NA,NA,NA,4.62,3.23,2.65,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T16:30:00Z,2006-09-20T02:34:52Z,NA,NA,NA,NA,NA,NA,4.78,2.48,3.15,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T17:00:00Z,2006-09-20T03:04:52Z,NA,NA,NA,NA,NA,NA,4.25,2.78,0.84,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T17:30:00Z,2006-09-20T03:34:52Z,NA,NA,NA,NA,NA,NA,2.41,3.2,1.66,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T18:00:00Z,2006-09-20T04:04:52Z,NA,NA,NA,NA,NA,NA,2.74,3.12,2.8,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T18:30:00Z,2006-09-20T04:34:52Z,NA,NA,NA,NA,NA,NA,4.06,1.75,1.76,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T19:00:00Z,2006-09-20T05:04:52Z,NA,NA,NA,NA,NA,NA,3.62,1.95,1.21,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T19:30:00Z,2006-09-20T05:34:52Z,NA,NA,NA,NA,NA,NA,3.12,2.17,2.54,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T20:00:00Z,2006-09-20T06:04:52Z,NA,NA,NA,NA,NA,NA,2.4,2.33,1.35,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T20:30:00Z,2006-09-20T06:34:52Z,NA,NA,NA,NA,NA,NA,3.18,2.35,2.51,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T21:00:00Z,2006-09-20T07:04:52Z,NA,NA,NA,NA,NA,NA,3.04,1.91,1.6,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T21:30:00Z,2006-09-20T07:34:52Z,NA,NA,NA,NA,NA,NA,3.85,1.47,2.95,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T22:00:00Z,2006-09-20T08:04:52Z,NA,NA,NA,NA,NA,NA,5.04,2.45,7.28,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T22:30:00Z,2006-09-20T08:34:52Z,NA,NA,NA,NA,NA,NA,5.91,6.45,9.87,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T23:00:00Z,2006-09-20T09:04:52Z,NA,NA,NA,NA,NA,NA,7.28,9.38,13.97,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19T23:30:00Z,2006-09-20T09:34:52Z,NA,NA,NA,NA,NA,NA,10.24,11.98,16.18,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T00:00:00Z,2006-09-20T10:04:52Z,NA,NA,NA,NA,NA,NA,13.02,13.45,18.07,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T00:30:00Z,2006-09-20T10:34:52Z,NA,NA,NA,NA,NA,NA,15.52,14.35,21.66,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T01:00:00Z,2006-09-20T11:04:52Z,NA,NA,NA,NA,NA,NA,17.54,16.17,22.82,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T01:30:00Z,2006-09-20T11:34:52Z,NA,NA,NA,NA,NA,NA,19.11,15.37,17.84,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T02:00:00Z,2006-09-20T12:04:52Z,NA,NA,NA,NA,NA,NA,17.52,18.73,17.22,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T02:30:00Z,2006-09-20T12:34:52Z,NA,NA,NA,NA,NA,NA,17.61,17.25,17.45,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T03:00:00Z,2006-09-20T13:04:52Z,NA,NA,NA,NA,NA,NA,18.01,17.83,21.34,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T03:30:00Z,2006-09-20T13:34:52Z,NA,NA,NA,NA,NA,NA,18.47,17.21,20.76,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T04:00:00Z,2006-09-20T14:04:52Z,NA,NA,NA,NA,NA,NA,17.86,17.6,17.11,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T04:30:00Z,2006-09-20T14:34:52Z,NA,NA,NA,NA,NA,NA,17.83,18.71,16.41,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T05:00:00Z,2006-09-20T15:04:52Z,NA,NA,NA,NA,NA,NA,15.85,18.17,15.24,4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T05:30:00Z,2006-09-20T15:34:52Z,NA,NA,NA,NA,NA,NA,15.05,17.93,14.63,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T06:00:00Z,2006-09-20T16:04:52Z,NA,NA,NA,NA,NA,NA,15.86,15.96,18.89,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T06:30:00Z,2006-09-20T16:34:52Z,NA,NA,NA,NA,NA,NA,13.86,15.9,16.25,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T07:00:00Z,2006-09-20T17:04:52Z,NA,NA,NA,NA,NA,NA,9.98,13.07,13.93,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T07:30:00Z,2006-09-20T17:34:52Z,NA,NA,NA,NA,NA,NA,9.15,12.07,11.3,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T08:00:00Z,2006-09-20T18:04:52Z,NA,NA,NA,NA,NA,NA,6.27,10.9,8.05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T08:30:00Z,2006-09-20T18:34:52Z,NA,NA,NA,NA,NA,NA,6.32,7.51,4.87,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T09:00:00Z,2006-09-20T19:04:52Z,NA,NA,NA,NA,NA,NA,4.77,4.56,3.72,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T09:30:00Z,2006-09-20T19:34:52Z,NA,NA,NA,NA,NA,NA,4.06,3.97,2.37,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T10:00:00Z,2006-09-20T20:04:52Z,NA,NA,NA,NA,NA,NA,3.73,2.51,1.47,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T10:30:00Z,2006-09-20T20:34:52Z,NA,NA,NA,NA,NA,NA,2.97,2.71,2.59,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T11:00:00Z,2006-09-20T21:04:52Z,NA,NA,NA,NA,NA,NA,3.57,2.95,2.82,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T11:30:00Z,2006-09-20T21:34:52Z,NA,NA,NA,NA,NA,NA,3.38,1.6,1.97,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T12:00:00Z,2006-09-20T22:04:52Z,NA,NA,NA,NA,NA,NA,1.91,2.35,2.24,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T12:30:00Z,2006-09-20T22:34:52Z,NA,NA,NA,NA,NA,NA,3.61,2.53,2.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T13:00:00Z,2006-09-20T23:04:52Z,NA,NA,NA,NA,NA,NA,2.18,1.71,2.54,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T13:30:00Z,2006-09-20T23:34:52Z,NA,NA,NA,NA,NA,NA,3.56,2.4,1.73,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T14:00:00Z,2006-09-21T00:04:52Z,NA,NA,NA,NA,NA,NA,3.56,2.15,2.16,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T14:30:00Z,2006-09-21T00:35:13Z,NA,NA,NA,NA,NA,NA,3.4,2.06,1.58,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T15:00:00Z,2006-09-21T01:05:13Z,NA,NA,NA,NA,NA,NA,3.18,1.73,1.69,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T15:30:00Z,2006-09-21T01:35:13Z,NA,NA,NA,NA,NA,NA,3.2,2.33,2.15,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T16:00:00Z,2006-09-21T02:05:13Z,NA,NA,NA,NA,NA,NA,3.48,2.35,1.49,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T16:30:00Z,2006-09-21T02:35:13Z,NA,NA,NA,NA,NA,NA,3.46,1.94,1.78,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T17:00:00Z,2006-09-21T03:05:13Z,NA,NA,NA,NA,NA,NA,3.66,1.68,2.25,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T17:30:00Z,2006-09-21T03:35:13Z,NA,NA,NA,NA,NA,NA,3.13,1.62,1.83,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T18:00:00Z,2006-09-21T04:05:13Z,NA,NA,NA,NA,NA,NA,2.79,1.4,1.85,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T18:30:00Z,2006-09-21T04:35:13Z,NA,NA,NA,NA,NA,NA,1.82,1.61,1.46,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T19:00:00Z,2006-09-21T05:05:13Z,NA,NA,NA,NA,NA,NA,2.05,2.15,2.04,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T19:30:00Z,2006-09-21T05:35:13Z,NA,NA,NA,NA,NA,NA,3.7,2.23,1.53,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T20:00:00Z,2006-09-21T06:05:13Z,NA,NA,NA,NA,NA,NA,3.64,1.84,2.05,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T20:30:00Z,2006-09-21T06:35:13Z,NA,NA,NA,NA,NA,NA,2.96,1.84,1.39,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T21:00:00Z,2006-09-21T07:05:13Z,NA,NA,NA,NA,NA,NA,2.57,1.96,2.36,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T21:30:00Z,2006-09-21T07:35:13Z,NA,NA,NA,NA,NA,NA,1.98,1.87,2.45,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T22:00:00Z,2006-09-21T08:05:13Z,NA,NA,NA,NA,NA,NA,3.73,3.49,4.82,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T22:30:00Z,2006-09-21T08:35:13Z,NA,NA,NA,NA,NA,NA,2.35,4.99,8.29,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T23:00:00Z,2006-09-21T09:05:13Z,NA,NA,NA,NA,NA,NA,5.24,5.89,17.72,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20T23:30:00Z,2006-09-21T09:35:13Z,NA,NA,NA,NA,NA,NA,10.31,9.73,19.98,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T00:00:00Z,2006-09-21T10:05:13Z,NA,NA,NA,NA,NA,NA,17.83,14.19,20.25,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T00:30:00Z,2006-09-21T10:35:13Z,NA,NA,NA,NA,NA,NA,15.72,14.74,17.11,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T01:00:00Z,2006-09-21T11:05:13Z,NA,NA,NA,NA,NA,NA,14.46,12.84,14.24,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T01:30:00Z,2006-09-21T11:35:13Z,NA,NA,NA,NA,NA,NA,15.08,11.67,15.4,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T02:00:00Z,2006-09-21T12:05:13Z,NA,NA,NA,NA,NA,NA,17.81,13.01,16.23,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T02:30:00Z,2006-09-21T12:35:13Z,NA,NA,NA,NA,NA,NA,16.7,14.3,17.24,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T03:00:00Z,2006-09-21T13:05:13Z,NA,NA,NA,NA,NA,NA,16.93,15.79,15.95,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21T03:30:00Z,2006-09-21T13:35:13Z,NA,NA,NA,NA,NA,NA,16.92,15.21,20.76,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
