pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,measured,10,AUS_MAR_MSD_MOD_Era_Js_1,28,25,NA,Erad1,Measured,Multiple sensors were installed at varying sapwood depths and azimuths,cm3 cm-2 h-1,79.5,1,FALSE,No correction,Moist nights zero flow,1.3,1,Other/unknown,CHP,30,codominant,Eucalyptus radiata,moderate severity fire,AUS_MAR_MSD_MOD,cm3 cm-2 h-1
NA,measured,10.3,AUS_MAR_MSD_MOD_Eob_Js_2,31,25,NA,Eobl1,Measured,Multiple sensors were installed at varying sapwood depths and azimuths,cm3 cm-2 h-1,95.7,1.1,FALSE,No correction,Moist nights zero flow,1.3,1,Other/unknown,CHP,30,codominant,Eucalyptus obliqua,moderate severity fire,AUS_MAR_MSD_MOD,cm3 cm-2 h-1
NA,measured,12.4,AUS_MAR_MSD_MOD_Eob_Js_3,100,25,NA,Eobl2,Measured,Multiple sensors were installed at varying sapwood depths and azimuths,cm3 cm-2 h-1,405.7,1.3,FALSE,No correction,Moist nights zero flow,1.3,1,Other/unknown,CHP,30,codominant,Eucalyptus obliqua,moderate severity fire,AUS_MAR_MSD_MOD,cm3 cm-2 h-1
