TIMESTAMP,solar_TIMESTAMP,AUS_KAR_Evi_Js_1,AUS_KAR_Evi_Js_2,AUS_KAR_Evi_Js_3,AUS_KAR_Evi_Js_4,AUS_KAR_Evi_Js_5,AUS_KAR_Evi_Js_6,AUS_KAR_Evi_Js_7,AUS_KAR_Evi_Js_8,AUS_KAR_Evi_Js_9,AUS_KAR_Evi_Js_10,AUS_KAR_Evi_Js_11,AUS_KAR_Evi_Js_12,AUS_KAR_Evi_Js_13,AUS_KAR_Evi_Js_14
2008-04-22T16:00:00Z,2008-04-22T23:54:39Z,1.13622574373059,1.21293311715207,3.19110030042559,0.165449800313852,3.31613844058935,1.16787963595144,0.659843042350152,1.51982517699406,1.35433997219463,3.03075015559063,3.87380624590042,1.59110132956509,2.23426832452816,6.57561047434215
2008-04-22T17:00:00Z,2008-04-23T00:54:49Z,1.00151856792748,1.14860204536484,2.7584483725555,0.229986956464646,3.2442048518564,1.20341349911426,0.448128697211066,1.05218666099589,1.27044280577549,2.92693540647788,3.3212727531466,1.49834533990114,2.24621996085508,6.52161367300175
2008-04-22T18:00:00Z,2008-04-23T01:54:49Z,0.942950230621779,1.16029860387161,2.14455036679389,0.159582786118325,3.36409416641133,1.54098519916108,0.724533536698206,1.21035851199527,1.1985309488448,2.90913739629665,3.61271899108268,1.4446833878681,2.28484648612858,6.12563712983881
2008-04-22T19:00:00Z,2008-04-23T02:54:49Z,0.819956722279808,1.07257441507083,2.08608389005469,0.271056055833333,3.28017164622288,1.45807285178116,0.230533398040339,1.18972740099535,1.14459705614679,2.82612885406182,3.53378563497499,1.14959096359845,1.7767355969791,5.6396659177752
2008-04-22T20:00:00Z,2008-04-23T03:54:49Z,0.726247382590687,0.891277758215892,1.84052468775005,0.218252928073592,3.19025466030668,1.05535573593583,0.00117619080633015,1.23098962299519,1.05470723498343,2.66616304770763,3.43056509237263,1.13766608536889,1.23597074819644,5.55567089346791
2008-04-22T21:00:00Z,2008-04-23T04:54:49Z,0.650108544093276,0.967305388509899,1.79959815403261,0.0891786157720047,3.19025466030668,1.1145788412072,0.659843042350152,1.02467851299599,0.952832104331618,2.60103623898702,3.30912915989926,1.15860225894759,1.45587909172792,5.62166698399507
2008-04-22T22:00:00Z,2008-04-23T05:54:49Z,0.796529387357527,0.897126037469278,1.79959815403261,0.00117340283910385,3.01641515420203,1.47583978336257,0.00117619080633015,1.04530962399591,1.03073661600653,2.53582570693342,3.23626760041524,0.93511707834988,1.24482876843949,5.48967480294075
2008-04-22T23:00:00Z,2008-04-23T06:54:49Z,0.614967541709855,0.803553569415116,1.82298474472829,0.0598435447943711,3.36409416641133,1.64758678864954,0.536343007685685,1.25849777099508,1.18055298461213,2.8410791372679,3.60057539783534,1.22683212538279,2.49884731448259,6.06564068390503
2008-04-23T00:00:00Z,2008-04-23T07:54:49Z,1.05423007150261,1.24802279267238,9.40608677780267,1.64980439178211,6.85886768568752,6.26698899981649,16.4502046173069,9.11895106196442,4.28474814212019,7.96553972201022,10.0548952087948,8.29403792386061,13.1251298246421,13.1872188162446
2008-04-23T01:00:00Z,2008-04-23T08:54:49Z,7.56702917989652,7.4121091257403,20.801203094273,6.49595811728718,9.45447134580174,17.8569507014238,27.7592792201531,20.1222102619215,10.2594249221116,14.8156607612793,19.9883544851163,18.7753726270205,25.4251046785819,23.2186245763724
