TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,netrad,ws,precip,ext_rad
2015-03-05T16:10:00Z,2015-03-05T09:30:43Z,23.9,53.22,1.387215332186145,464.3,1.025,0,945.8522857500146
2015-03-05T16:20:00Z,2015-03-05T09:40:43Z,24.18,55.62,1.3383426124834645,481.2,0.804,0,981.6050067344968
2015-03-05T16:30:00Z,2015-03-05T09:50:43Z,24.25,55.09,1.3600181635391826,509.4,0.773,0,1015.3951560344467
2015-03-05T16:40:00Z,2015-03-05T10:00:43Z,24.26,57.01,1.3026545300218404,521.5,0.809,0,1047.1583920199423
2015-03-05T16:50:00Z,2015-03-05T10:10:43Z,24.35,55.25,1.3633122997655391,529.4,1.084,0,1076.8342325918777
2015-03-05T17:00:00Z,2015-03-05T10:20:43Z,25.69,42.11,1.9101342376803432,549.6,1.326,0,1104.3661703496196
2015-03-05T17:10:00Z,2015-03-05T10:30:43Z,25.99,51.71,1.6219164292892212,569.1,1.303,0,1129.701780190573
2015-03-05T17:20:00Z,2015-03-05T10:40:43Z,26.14,40.67,2.0104556366586306,582.3,1.174,0,1152.7928191362225
2015-03-05T17:30:00Z,2015-03-05T10:50:43Z,26.87,41.91,2.0548983003191807,600.4,1.673,0,1173.595318194992
2015-03-05T17:40:00Z,2015-03-05T11:00:43Z,26.24,43.35,1.9310056517962355,607.3,1.84,0,1192.06966608674
2015-03-05T17:50:00Z,2015-03-05T11:10:43Z,26.34,41.29,2.013062464932241,621.5,1.979,0,1208.1806846695945
2015-03-05T18:00:00Z,2015-03-05T11:20:43Z,27.09,39.95,2.1518300548810676,630.8,1.257,0,1221.897695925423
2015-03-05T18:10:00Z,2015-03-05T11:30:43Z,27.67,36.83,2.3417507543420264,644.9,1.394,0,1233.1945803764531
2015-03-05T18:20:00Z,2015-03-05T11:40:43Z,27.97,34.5,2.4709688741767692,631.2,1.26,0,1242.0498268217639
2015-03-05T18:30:00Z,2015-03-05T11:50:43Z,28.23,35.23,2.4806720083511045,627.1,1.539,0,1248.4465732989268
2015-03-05T18:40:00Z,2015-03-05T12:00:43Z,27.65,45.51,2.017620937123265,623,1.857,0,1252.3726391928346
2015-03-05T18:50:00Z,2015-03-05T12:10:43Z,26.87,45.28,1.9356866068766665,654.9,1.139,0,1253.8205484305436
2015-03-05T19:00:00Z,2015-03-05T12:20:43Z,27,41.8,2.0745585960124915,556.9,1.29,0,1252.7875437179941
2015-03-05T19:10:00Z,2015-03-05T12:30:43Z,27.1,45.47,1.9551723713702522,628.8,1.436,0,1249.2755917914521
2015-03-05T19:20:00Z,2015-03-05T12:40:43Z,27.19,43.55,2.034716949419071,666.3,1.49,0,1243.2913796736996
2015-03-05T19:30:00Z,2015-03-05T12:50:43Z,27.3,42.07,2.1015560251501366,681.3,0.942,0,1234.8463019420922
2015-03-05T19:40:00Z,2015-03-05T13:00:43Z,27.22,43.41,2.043350672205602,543.6,1.086,0,1223.9564390327157
2015-03-05T19:50:00Z,2015-03-05T13:10:43Z,26.94,43.93,1.9916097910324362,469.8,1.408,0,1210.642526621995
2015-03-05T20:00:00Z,2015-03-05T13:20:43Z,26.58,43.31,1.9714755841933205,320.2,0.996,0,1194.9299161439421
2015-03-05T20:10:00Z,2015-03-05T13:30:43Z,25.2,49.33,1.623973074242975,104.6,1.053,0,1176.8485265183672
2015-03-05T20:20:00Z,2015-03-05T13:40:43Z,25.5,53.19,1.5272364728299708,209.7,1.079,0,1156.4327871818589
2015-03-05T20:30:00Z,2015-03-05T13:50:43Z,23.68,65.22,1.017816329542127,102.2,1.99,0,1133.7215725300475
2015-03-05T20:40:00Z,2015-03-05T14:00:43Z,23.76,57.8,1.2409151069589184,146.7,1.165,0,1108.7581278959874
2015-03-05T20:50:00Z,2015-03-05T14:10:43Z,23.54,68.16,0.9239589761124747,169.5,1.638,0,1081.5899872056154
2015-03-05T21:00:00Z,2015-03-05T14:20:43Z,22.47,72.77,0.7406662060641037,345.4,2.074,0,1052.268882466946
2015-03-05T21:10:00Z,2015-03-05T14:30:43Z,21.64,70.74,0.7566383852601585,325.4,1.505,0,1020.8506452655843
2015-03-05T21:20:00Z,2015-03-05T14:40:43Z,22.16,71.47,0.7615367340900774,322.4,1.594,0,987.3951004539705
2015-03-05T21:30:00Z,2015-03-05T14:50:43Z,21.55,73.68,0.676877648815457,145.2,1.14,0,951.9659522366936
2015-03-05T21:40:00Z,2015-03-05T15:00:43Z,22.23,71.27,0.7701491278142568,350.1,1.061,0,914.6306628690893
2015-03-05T21:50:00Z,2015-03-05T15:10:43Z,21.64,73.07,0.69638659313247,228.9,1.324,0,875.4603241996853
2015-03-05T22:00:00Z,2015-03-05T15:20:43Z,21.39,74.09,0.6598407523392504,126.3,1.033,0,834.5295223014815
2015-03-05T22:10:00Z,2015-03-05T15:30:43Z,20.81,74.47,0.6274263939814007,104.9,1.158,0,791.9161954495606
2015-03-05T22:20:00Z,2015-03-05T15:40:43Z,20.66,74.05,0.6318875598398008,96.9,0.867,0,747.7014857156006
2015-03-05T22:30:00Z,2015-03-05T15:50:43Z,20.55,76.33,0.5724761748146426,85.6,0.88,0,701.9695844618504
2015-03-05T22:40:00Z,2015-03-05T16:00:43Z,20.11,76.83,0.5453645460828717,63.13,0.79,0,654.8075720285663
2015-03-05T22:50:00Z,2015-03-05T16:10:43Z,19.89,76.96,0.5349695437551607,69.83,0.861,0,606.3052519205711
2015-03-05T23:00:00Z,2015-03-05T16:20:43Z,19.88,77.11,0.5311574831893883,96.6,0.617,0,556.5549798083733
2015-03-05T23:10:00Z,2015-03-05T16:30:43Z,20.01,77.96,0.5155673427855723,102.6,0.673,0,505.65148766938677
2015-03-05T23:20:00Z,2015-03-05T16:40:43Z,19.65,78.95,0.48154312470297145,58.31,0.4,0,453.6917034044844
2015-03-05T23:30:00Z,2015-03-05T16:50:43Z,19.51,79.72,0.45991236381633505,27.9,0.204,0,400.77456627285346
2015-03-05T23:40:00Z,2015-03-05T17:00:43Z,19.2,81.6,0.40930707514333736,-22.81,0.16,0,347.0008384970742
2015-03-05T23:50:00Z,2015-03-05T17:10:43Z,18.82,85,0.32585773486522435,-19.18,0,0,292.47291339678384
2015-03-06T00:00:00Z,2015-03-05T17:20:43Z,18.48,85.6,0.30624029416959797,-11.75,0.022,0,237.29462041673656
2015-03-06T00:10:00Z,2015-03-05T17:30:43Z,18.24,85,0.3142361264201336,-25.02,0,0,181.5710274195178
2015-03-06T00:20:00Z,2015-03-05T17:40:43Z,17.69,88.1,0.24081825411863703,-44,0,0,125.40824062093486
2015-03-06T00:30:00Z,2015-03-05T17:50:43Z,16.97,91.3,0.16822780114776476,-47.97,0,0,68.91320254746536
2015-03-06T00:40:00Z,2015-03-05T18:00:43Z,16.24,92.2,0.1439859423523179,-43.8,0,0,12.193488401520572
2015-03-06T00:50:00Z,2015-03-05T18:10:43Z,15.81,94.3,0.10237053699507992,-29.16,0,0,0
2015-03-06T01:00:00Z,2015-03-05T18:20:43Z,15.8,94.7,0.09512576867617674,-23.38,0,0,0
2015-03-06T01:10:00Z,2015-03-05T18:30:43Z,15.7,95.8,0.07490179579161602,-24.77,0,0,0
2015-03-06T01:20:00Z,2015-03-05T18:40:43Z,15.72,95.4,0.08214040146518617,-15.53,0,0,0
2015-03-06T01:30:00Z,2015-03-05T18:50:43Z,15.9,94.4,0.10115503646633994,-13.74,0.014,0,0
2015-03-06T01:40:00Z,2015-03-05T19:00:43Z,16.44,91.6,0.15704990791040027,-14.6,0.025,0,0
2015-03-06T01:50:00Z,2015-03-05T19:10:43Z,16.62,88.9,0.20991986832820753,-19.28,0.49,0,0
2015-03-06T02:00:00Z,2015-03-05T19:20:43Z,16.2,85.7,0.2633018425740738,-16.79,0.786,0,0
2015-03-06T02:10:00Z,2015-03-05T19:30:43Z,15.54,87.2,0.22594427665766095,-15.33,0.686,0,0
2015-03-06T02:20:00Z,2015-03-05T19:40:43Z,15.29,88.6,0.1980292609174283,-16.95,0.149,0,0
2015-03-06T02:30:00Z,2015-03-05T19:50:43Z,15.25,88.5,0.19925369236796184,-21.56,0.021,0,0
2015-03-06T02:40:00Z,2015-03-05T20:00:43Z,15.03,88.5,0.19645458852843464,-25.8,0.165,0,0
2015-03-06T02:50:00Z,2015-03-05T20:10:43Z,14.8,89.8,0.1716838957265452,-23.93,0.051,0,0
2015-03-06T03:00:00Z,2015-03-05T20:20:43Z,14.63,88.3,0.19478317072005788,-20.74,0,0,0
2015-03-06T03:10:00Z,2015-03-05T20:30:43Z,14.54,89.1,0.18041283958080495,-18.61,0,0,0
2015-03-06T03:20:00Z,2015-03-05T20:40:43Z,14.54,90.1,0.16386120292201553,-14.7,0,0,0
2015-03-06T03:30:00Z,2015-03-05T20:50:43Z,14.54,90.7,0.15393022092674172,-14.07,0,0,0
2015-03-06T03:40:00Z,2015-03-05T21:00:43Z,14.51,92.1,0.130504681972315,-15.17,0,0,0
2015-03-06T03:50:00Z,2015-03-05T21:10:43Z,14.44,92.4,0.12498194533096348,-16.14,0,0,0
2015-03-06T04:00:00Z,2015-03-05T21:20:43Z,14.45,94.5,0.09050596500545818,-19.25,0,0,0
2015-03-06T04:10:00Z,2015-03-05T21:30:43Z,14.38,95,0.08190648103023289,-18.69,0,0,0
2015-03-06T04:20:00Z,2015-03-05T21:40:43Z,14.3,94.1,0.09615055418484918,-18.92,0,0,0
2015-03-06T04:30:00Z,2015-03-05T21:50:43Z,14.11,91.1,0.1432662535512737,-25.17,0,0,0
2015-03-06T04:40:00Z,2015-03-05T22:00:43Z,13.79,93.9,0.09617492429916143,-21.64,0,0,0
2015-03-06T04:50:00Z,2015-03-05T22:10:43Z,13.65,93.9,0.09530321373549958,-18.75,0,0,0
2015-03-06T05:00:00Z,2015-03-05T22:20:43Z,13.64,96.5,0.05464659868788397,-18.56,0,0,0
2015-03-06T05:10:00Z,2015-03-05T22:30:43Z,13.58,93.4,0.10264619088096735,-20.02,0,0,0
2015-03-06T05:20:00Z,2015-03-05T22:40:43Z,13.52,94.1,0.09140162415716543,-19.69,0,0,0
2015-03-06T05:30:00Z,2015-03-05T22:50:43Z,13.41,94,0.09228686091978508,-22.53,0,0,0
2015-03-06T05:40:00Z,2015-03-05T23:00:43Z,13.3,93.4,0.10078979184358602,-21.79,0,0,0
2015-03-06T05:50:00Z,2015-03-05T23:10:43Z,13.29,92.4,0.11598525873891391,-25.58,0,0,0
2015-03-06T06:00:00Z,2015-03-05T23:20:43Z,13.17,94,0.09085268699065797,-23.68,0,0,0
2015-03-06T06:10:00Z,2015-03-05T23:30:43Z,12.96,92.5,0.11201733894735738,-23.24,0,0,0
2015-03-06T06:20:00Z,2015-03-05T23:40:43Z,12.87,95.1,0.0727547965224902,-20.63,0,0,0
2015-03-06T06:30:00Z,2015-03-05T23:50:57Z,12.8,93.3,0.09902598799553768,-20.39,0,0,0
2015-03-06T06:40:00Z,2015-03-06T00:00:57Z,12.76,93.4,0.09729264394466504,-24.6,0,0,0
2015-03-06T06:50:00Z,2015-03-06T00:10:57Z,12.69,92.6,0.1085862583021221,-22.31,0,0,0
2015-03-06T07:00:00Z,2015-03-06T00:20:57Z,12.7,95,0.07341721809821172,-21.36,0,0,0
2015-03-06T07:10:00Z,2015-03-06T00:30:57Z,12.65,94.7,0.07756748400016755,-19.18,0,0,0
2015-03-06T07:20:00Z,2015-03-06T00:40:57Z,12.61,97.2,0.04087165166835251,-16.82,0,0,0
2015-03-06T07:30:00Z,2015-03-06T00:50:57Z,12.84,95,0.07409387921878291,-19.07,0.022,0,0
2015-03-06T07:40:00Z,2015-03-06T01:00:57Z,12.99,95.6,0.06584595005655026,-18.2,0,0,0
2015-03-06T07:50:00Z,2015-03-06T01:10:57Z,13,95.6,0.0658890365809594,-18.8,0,0,0
2015-03-06T08:00:00Z,2015-03-06T01:20:57Z,13.02,95.8,0.0629764073449876,-17.18,0,0,0
2015-03-06T08:10:00Z,2015-03-06T01:30:57Z,13.01,95.8,0.06293523204164483,-18.22,0,0,0
2015-03-06T08:20:00Z,2015-03-06T01:40:57Z,12.97,96.4,0.05380351462040269,-17.12,0,0,0
2015-03-06T08:30:00Z,2015-03-06T01:50:57Z,12.98,96.3,0.05533424695249455,-17.94,0.016,0,0
2015-03-06T08:40:00Z,2015-03-06T02:00:57Z,12.97,96,0.05978168291155865,-17.63,0,0,0
2015-03-06T08:50:00Z,2015-03-06T02:10:57Z,12.93,96.8,0.047700327226669656,-17.16,0.235,0,0
2015-03-06T09:00:00Z,2015-03-06T02:20:57Z,12.76,97,0.04422392906575687,-17.33,0.242,0,0
2015-03-06T09:10:00Z,2015-03-06T02:30:57Z,12.66,97.4,0.038076940529967934,-14.97,0.18,0,0
2015-03-06T09:20:00Z,2015-03-06T02:40:57Z,12.62,98.6,0.020449238797003475,-11.84,0.101,0,0
2015-03-06T09:30:00Z,2015-03-06T02:50:57Z,12.3,99.8,0.002860548146149788,-10.75,0.16,0,0
2015-03-06T09:40:00Z,2015-03-06T03:00:57Z,12.06,99.8,0.00281570077800898,-11.02,0.461,0,0
2015-03-06T09:50:00Z,2015-03-06T03:10:57Z,12,99.2,0.011218343591917788,-12.04,0.253,0,0
2015-03-06T10:00:00Z,2015-03-06T03:20:57Z,12.01,98.7,0.018241832033178185,-11.99,0.171,0,0
2015-03-06T10:10:00Z,2015-03-06T03:30:57Z,12.06,98.1,0.026749157391085014,-12.36,0.013,0,0
2015-03-06T10:20:00Z,2015-03-06T03:40:57Z,12.06,98.4,0.022525606224071446,-12.51,0,0,0
