TIMESTAMP,solar_TIMESTAMP,ta,rh,ppfd_in,precip,sw_in,vpd,ext_rad
2013-03-08T19:00:00Z,2013-03-08T13:13:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T19:30:00Z,2013-03-08T13:43:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T20:00:00Z,2013-03-08T14:13:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T20:30:00Z,2013-03-08T14:43:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T21:00:00Z,2013-03-08T15:13:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T21:30:00Z,2013-03-08T15:43:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T22:00:00Z,2013-03-08T16:13:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T22:30:00Z,2013-03-08T16:43:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T23:00:00Z,2013-03-08T17:13:52Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-08T23:30:00Z,2013-03-08T17:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T00:00:00Z,2013-03-08T18:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T00:30:00Z,2013-03-08T18:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T01:00:00Z,2013-03-08T19:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T01:30:00Z,2013-03-08T19:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T02:00:00Z,2013-03-08T20:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T02:30:00Z,2013-03-08T20:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T03:00:00Z,2013-03-08T21:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T03:30:00Z,2013-03-08T21:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T04:00:00Z,2013-03-08T22:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T04:30:00Z,2013-03-08T22:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T05:00:00Z,2013-03-08T23:13:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T05:30:00Z,2013-03-08T23:43:52Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T06:00:00Z,2013-03-09T00:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T06:30:00Z,2013-03-09T00:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T07:00:00Z,2013-03-09T01:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T07:30:00Z,2013-03-09T01:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T08:00:00Z,2013-03-09T02:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T08:30:00Z,2013-03-09T02:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T09:00:00Z,2013-03-09T03:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T09:30:00Z,2013-03-09T03:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T10:00:00Z,2013-03-09T04:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T10:30:00Z,2013-03-09T04:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T11:00:00Z,2013-03-09T05:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T11:30:00Z,2013-03-09T05:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T12:00:00Z,2013-03-09T06:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T12:30:00Z,2013-03-09T06:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T13:00:00Z,2013-03-09T07:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T13:30:00Z,2013-03-09T07:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T14:00:00Z,2013-03-09T08:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T14:30:00Z,2013-03-09T08:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T15:00:00Z,2013-03-09T09:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T15:30:00Z,2013-03-09T09:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T16:00:00Z,2013-03-09T10:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T16:30:00Z,2013-03-09T10:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T17:00:00Z,2013-03-09T11:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T17:30:00Z,2013-03-09T11:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T18:00:00Z,2013-03-09T12:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T18:30:00Z,2013-03-09T12:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T19:00:00Z,2013-03-09T13:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T19:30:00Z,2013-03-09T13:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T20:00:00Z,2013-03-09T14:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T20:30:00Z,2013-03-09T14:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T21:00:00Z,2013-03-09T15:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T21:30:00Z,2013-03-09T15:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T22:00:00Z,2013-03-09T16:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T22:30:00Z,2013-03-09T16:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T23:00:00Z,2013-03-09T17:14:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-09T23:30:00Z,2013-03-09T17:44:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T00:00:00Z,2013-03-09T18:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T00:30:00Z,2013-03-09T18:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T01:00:00Z,2013-03-09T19:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T01:30:00Z,2013-03-09T19:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T02:00:00Z,2013-03-09T20:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T02:30:00Z,2013-03-09T20:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T03:00:00Z,2013-03-09T21:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T03:30:00Z,2013-03-09T21:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T04:00:00Z,2013-03-09T22:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T04:30:00Z,2013-03-09T22:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T05:00:00Z,2013-03-09T23:14:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T05:30:00Z,2013-03-09T23:44:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T06:00:00Z,2013-03-10T00:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T06:30:00Z,2013-03-10T00:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T07:00:00Z,2013-03-10T01:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T07:30:00Z,2013-03-10T01:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T08:00:00Z,2013-03-10T02:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T08:30:00Z,2013-03-10T02:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T09:00:00Z,2013-03-10T03:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T09:30:00Z,2013-03-10T03:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T10:00:00Z,2013-03-10T04:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T10:30:00Z,2013-03-10T04:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T11:00:00Z,2013-03-10T05:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T11:30:00Z,2013-03-10T05:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T12:00:00Z,2013-03-10T06:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T12:30:00Z,2013-03-10T06:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T13:00:00Z,2013-03-10T07:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T13:30:00Z,2013-03-10T07:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T14:00:00Z,2013-03-10T08:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T14:30:00Z,2013-03-10T08:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T15:00:00Z,2013-03-10T09:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T15:30:00Z,2013-03-10T09:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T16:00:00Z,2013-03-10T10:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T16:30:00Z,2013-03-10T10:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T17:00:00Z,2013-03-10T11:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T17:30:00Z,2013-03-10T11:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T18:00:00Z,2013-03-10T12:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T18:30:00Z,2013-03-10T12:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T19:00:00Z,2013-03-10T13:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T19:30:00Z,2013-03-10T13:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T20:00:00Z,2013-03-10T14:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T20:30:00Z,2013-03-10T14:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T21:00:00Z,2013-03-10T15:14:23Z,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-10T21:30:00Z,2013-03-10T15:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T22:00:00Z,2013-03-10T16:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T22:30:00Z,2013-03-10T16:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T23:00:00Z,2013-03-10T17:14:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-10T23:30:00Z,2013-03-10T17:44:23Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T00:00:00Z,2013-03-10T18:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T00:30:00Z,2013-03-10T18:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T01:00:00Z,2013-03-10T19:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T01:30:00Z,2013-03-10T19:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T02:00:00Z,2013-03-10T20:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T02:30:00Z,2013-03-10T20:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T03:00:00Z,2013-03-10T21:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T03:30:00Z,2013-03-10T21:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T04:00:00Z,2013-03-10T22:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T04:30:00Z,2013-03-10T22:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T05:00:00Z,2013-03-10T23:14:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T05:30:00Z,2013-03-10T23:44:23Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T06:00:00Z,2013-03-11T00:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T06:30:00Z,2013-03-11T00:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T07:00:00Z,2013-03-11T01:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T07:30:00Z,2013-03-11T01:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T08:00:00Z,2013-03-11T02:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T08:30:00Z,2013-03-11T02:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T09:00:00Z,2013-03-11T03:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T09:30:00Z,2013-03-11T03:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T10:00:00Z,2013-03-11T04:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T10:30:00Z,2013-03-11T04:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T11:00:00Z,2013-03-11T05:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T11:30:00Z,2013-03-11T05:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T12:00:00Z,2013-03-11T06:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T12:30:00Z,2013-03-11T06:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T13:00:00Z,2013-03-11T07:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T13:30:00Z,2013-03-11T07:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T14:00:00Z,2013-03-11T08:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T14:30:00Z,2013-03-11T08:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T15:00:00Z,2013-03-11T09:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T15:30:00Z,2013-03-11T09:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T16:00:00Z,2013-03-11T10:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T16:30:00Z,2013-03-11T10:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T17:00:00Z,2013-03-11T11:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T17:30:00Z,2013-03-11T11:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T18:00:00Z,2013-03-11T12:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T18:30:00Z,2013-03-11T12:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T19:00:00Z,2013-03-11T13:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T19:30:00Z,2013-03-11T13:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T20:00:00Z,2013-03-11T14:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T20:30:00Z,2013-03-11T14:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T21:00:00Z,2013-03-11T15:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T21:30:00Z,2013-03-11T15:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T22:00:00Z,2013-03-11T16:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T22:30:00Z,2013-03-11T16:44:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T23:00:00Z,2013-03-11T17:14:39Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-11T23:30:00Z,2013-03-11T17:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T00:00:00Z,2013-03-11T18:14:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T00:30:00Z,2013-03-11T18:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T01:00:00Z,2013-03-11T19:14:39Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T01:30:00Z,2013-03-11T19:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T02:00:00Z,2013-03-11T20:14:39Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T02:30:00Z,2013-03-11T20:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T03:00:00Z,2013-03-11T21:14:39Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T03:30:00Z,2013-03-11T21:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T04:00:00Z,2013-03-11T22:14:39Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T04:30:00Z,2013-03-11T22:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T05:00:00Z,2013-03-11T23:14:39Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T05:30:00Z,2013-03-11T23:44:39Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T06:00:00Z,2013-03-12T00:14:56Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-03-12T06:30:00Z,2013-03-12T00:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T07:00:00Z,2013-03-12T01:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T07:30:00Z,2013-03-12T01:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T08:00:00Z,2013-03-12T02:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T08:30:00Z,2013-03-12T02:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T09:00:00Z,2013-03-12T03:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T09:30:00Z,2013-03-12T03:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T10:00:00Z,2013-03-12T04:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T10:30:00Z,2013-03-12T04:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T11:00:00Z,2013-03-12T05:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T11:30:00Z,2013-03-12T05:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T12:00:00Z,2013-03-12T06:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T12:30:00Z,2013-03-12T06:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T13:00:00Z,2013-03-12T07:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T13:30:00Z,2013-03-12T07:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T14:00:00Z,2013-03-12T08:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T14:30:00Z,2013-03-12T08:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T15:00:00Z,2013-03-12T09:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T15:30:00Z,2013-03-12T09:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T16:00:00Z,2013-03-12T10:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T16:30:00Z,2013-03-12T10:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T17:00:00Z,2013-03-12T11:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T17:30:00Z,2013-03-12T11:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T18:00:00Z,2013-03-12T12:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T18:30:00Z,2013-03-12T12:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T19:00:00Z,2013-03-12T13:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T19:30:00Z,2013-03-12T13:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T20:00:00Z,2013-03-12T14:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T20:30:00Z,2013-03-12T14:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T21:00:00Z,2013-03-12T15:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T21:30:00Z,2013-03-12T15:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T22:00:00Z,2013-03-12T16:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T22:30:00Z,2013-03-12T16:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T23:00:00Z,2013-03-12T17:14:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-12T23:30:00Z,2013-03-12T17:44:56Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T00:00:00Z,2013-03-12T18:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T00:30:00Z,2013-03-12T18:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T01:00:00Z,2013-03-12T19:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T01:30:00Z,2013-03-12T19:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T02:00:00Z,2013-03-12T20:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T02:30:00Z,2013-03-12T20:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T03:00:00Z,2013-03-12T21:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T03:30:00Z,2013-03-12T21:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T04:00:00Z,2013-03-12T22:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T04:30:00Z,2013-03-12T22:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T05:00:00Z,2013-03-12T23:14:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T05:30:00Z,2013-03-12T23:44:56Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T06:00:00Z,2013-03-13T00:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T06:30:00Z,2013-03-13T00:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T07:00:00Z,2013-03-13T01:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T07:30:00Z,2013-03-13T01:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T08:00:00Z,2013-03-13T02:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T08:30:00Z,2013-03-13T02:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T09:00:00Z,2013-03-13T03:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T09:30:00Z,2013-03-13T03:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T10:00:00Z,2013-03-13T04:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T10:30:00Z,2013-03-13T04:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T11:00:00Z,2013-03-13T05:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T11:30:00Z,2013-03-13T05:45:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T12:00:00Z,2013-03-13T06:15:12Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T12:30:00Z,2013-03-13T06:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T13:00:00Z,2013-03-13T07:15:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T13:30:00Z,2013-03-13T07:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T14:00:00Z,2013-03-13T08:15:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T14:30:00Z,2013-03-13T08:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T15:00:00Z,2013-03-13T09:15:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T15:30:00Z,2013-03-13T09:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T16:00:00Z,2013-03-13T10:15:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T16:30:00Z,2013-03-13T10:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T17:00:00Z,2013-03-13T11:15:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-03-13T17:30:00Z,2013-03-13T11:45:12Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
