TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,netrad,ws,precip,ext_rad
2015-04-21T11:40:00Z,2015-04-21T05:13:30Z,,,,,,,CALCULATED
2015-04-21T11:45:00Z,2015-04-21T05:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T11:50:00Z,2015-04-21T05:23:30Z,,,,,,,CALCULATED
2015-04-21T12:00:00Z,2015-04-21T05:33:30Z,,,,,,OUT_WARN,CALCULATED
2015-04-21T12:10:00Z,2015-04-21T05:43:30Z,,,,,,,CALCULATED
2015-04-21T12:15:00Z,2015-04-21T05:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T12:20:00Z,2015-04-21T05:53:30Z,,,,,,,CALCULATED
2015-04-21T12:30:00Z,2015-04-21T06:03:30Z,,,,,,,CALCULATED
2015-04-21T12:40:00Z,2015-04-21T06:13:30Z,,,,,,,CALCULATED
2015-04-21T12:45:00Z,2015-04-21T06:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T12:50:00Z,2015-04-21T06:23:30Z,,,,,,,CALCULATED
2015-04-21T13:00:00Z,2015-04-21T06:33:30Z,,,,,,,CALCULATED
2015-04-21T13:10:00Z,2015-04-21T06:43:30Z,,,,,,,CALCULATED
2015-04-21T13:15:00Z,2015-04-21T06:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T13:20:00Z,2015-04-21T06:53:30Z,,,,,,,CALCULATED
2015-04-21T13:30:00Z,2015-04-21T07:03:30Z,,,,,,,CALCULATED
2015-04-21T13:40:00Z,2015-04-21T07:13:30Z,,,,,,,CALCULATED
2015-04-21T13:45:00Z,2015-04-21T07:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T13:50:00Z,2015-04-21T07:23:30Z,,,,,,,CALCULATED
2015-04-21T14:00:00Z,2015-04-21T07:33:30Z,,,,,,,CALCULATED
2015-04-21T14:10:00Z,2015-04-21T07:43:30Z,,,,,,,CALCULATED
2015-04-21T14:15:00Z,2015-04-21T07:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T14:20:00Z,2015-04-21T07:53:30Z,,,,,,,CALCULATED
2015-04-21T14:30:00Z,2015-04-21T08:03:30Z,,,,,,,CALCULATED
2015-04-21T14:40:00Z,2015-04-21T08:13:30Z,,,,,,,CALCULATED
2015-04-21T14:45:00Z,2015-04-21T08:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T14:50:00Z,2015-04-21T08:23:30Z,,,,,,,CALCULATED
2015-04-21T15:00:00Z,2015-04-21T08:33:30Z,,,,,,,CALCULATED
2015-04-21T15:10:00Z,2015-04-21T08:43:30Z,,,,,,,CALCULATED
2015-04-21T15:15:00Z,2015-04-21T08:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T15:20:00Z,2015-04-21T08:53:30Z,,,,,,,CALCULATED
2015-04-21T15:30:00Z,2015-04-21T09:03:30Z,,,,,,,CALCULATED
2015-04-21T15:40:00Z,2015-04-21T09:13:30Z,,,,,,,CALCULATED
2015-04-21T15:45:00Z,2015-04-21T09:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T15:50:00Z,2015-04-21T09:23:30Z,,,,,,,CALCULATED
2015-04-21T16:00:00Z,2015-04-21T09:33:30Z,,,,,,,CALCULATED
2015-04-21T16:10:00Z,2015-04-21T09:43:30Z,,,,,,,CALCULATED
2015-04-21T16:15:00Z,2015-04-21T09:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T16:20:00Z,2015-04-21T09:53:30Z,,,,,,,CALCULATED
2015-04-21T16:30:00Z,2015-04-21T10:03:30Z,,,,,,,CALCULATED
2015-04-21T16:40:00Z,2015-04-21T10:13:30Z,,,,,,,CALCULATED
2015-04-21T16:45:00Z,2015-04-21T10:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T16:50:00Z,2015-04-21T10:23:30Z,,,,,,,CALCULATED
2015-04-21T17:00:00Z,2015-04-21T10:33:30Z,,,,,,,CALCULATED
2015-04-21T17:10:00Z,2015-04-21T10:43:30Z,,,,,,,CALCULATED
2015-04-21T17:15:00Z,2015-04-21T10:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T17:20:00Z,2015-04-21T10:53:30Z,,,,,,,CALCULATED
2015-04-21T17:30:00Z,2015-04-21T11:03:30Z,,,,,,,CALCULATED
2015-04-21T17:40:00Z,2015-04-21T11:13:30Z,,,,,,,CALCULATED
2015-04-21T17:45:00Z,2015-04-21T11:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T17:50:00Z,2015-04-21T11:23:30Z,,,,,,,CALCULATED
2015-04-21T18:00:00Z,2015-04-21T11:33:30Z,,,,,,,CALCULATED
2015-04-21T18:10:00Z,2015-04-21T11:43:30Z,,,,,,,CALCULATED
2015-04-21T18:15:00Z,2015-04-21T11:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T18:20:00Z,2015-04-21T11:53:30Z,,,,,,,CALCULATED
2015-04-21T18:30:00Z,2015-04-21T12:03:30Z,,,,,,,CALCULATED
2015-04-21T18:40:00Z,2015-04-21T12:13:30Z,,,,,,,CALCULATED
2015-04-21T18:45:00Z,2015-04-21T12:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T18:50:00Z,2015-04-21T12:23:30Z,,,,,,,CALCULATED
2015-04-21T19:00:00Z,2015-04-21T12:33:30Z,,,,,,,CALCULATED
2015-04-21T19:10:00Z,2015-04-21T12:43:30Z,,,,,,,CALCULATED
2015-04-21T19:15:00Z,2015-04-21T12:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T19:20:00Z,2015-04-21T12:53:30Z,,,,,,,CALCULATED
2015-04-21T19:30:00Z,2015-04-21T13:03:30Z,,,,,,,CALCULATED
2015-04-21T19:40:00Z,2015-04-21T13:13:30Z,,,,,,,CALCULATED
2015-04-21T19:45:00Z,2015-04-21T13:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T19:50:00Z,2015-04-21T13:23:30Z,,,,,,,CALCULATED
2015-04-21T20:00:00Z,2015-04-21T13:33:30Z,,,,,,,CALCULATED
2015-04-21T20:10:00Z,2015-04-21T13:43:30Z,,,,,,,CALCULATED
2015-04-21T20:15:00Z,2015-04-21T13:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T20:20:00Z,2015-04-21T13:53:30Z,,,,,,,CALCULATED
2015-04-21T20:30:00Z,2015-04-21T14:03:30Z,,,,,,,CALCULATED
2015-04-21T20:40:00Z,2015-04-21T14:13:30Z,,,,,,,CALCULATED
2015-04-21T20:45:00Z,2015-04-21T14:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T20:50:00Z,2015-04-21T14:23:30Z,,,,,,,CALCULATED
2015-04-21T21:00:00Z,2015-04-21T14:33:30Z,,,,,,,CALCULATED
2015-04-21T21:10:00Z,2015-04-21T14:43:30Z,,,,,,,CALCULATED
2015-04-21T21:15:00Z,2015-04-21T14:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T21:20:00Z,2015-04-21T14:53:30Z,,,,,,,CALCULATED
2015-04-21T21:30:00Z,2015-04-21T15:03:30Z,,,,,,,CALCULATED
2015-04-21T21:40:00Z,2015-04-21T15:13:30Z,,,,,,,CALCULATED
2015-04-21T21:45:00Z,2015-04-21T15:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T21:50:00Z,2015-04-21T15:23:30Z,,,,,,,CALCULATED
2015-04-21T22:00:00Z,2015-04-21T15:33:30Z,,,,,,,CALCULATED
2015-04-21T22:10:00Z,2015-04-21T15:43:30Z,,,,,,,CALCULATED
2015-04-21T22:15:00Z,2015-04-21T15:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T22:20:00Z,2015-04-21T15:53:30Z,,,,,,,CALCULATED
2015-04-21T22:30:00Z,2015-04-21T16:03:30Z,,,,,,,CALCULATED
2015-04-21T22:40:00Z,2015-04-21T16:13:30Z,,,,,,,CALCULATED
2015-04-21T22:45:00Z,2015-04-21T16:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T22:50:00Z,2015-04-21T16:23:30Z,,,,,,,CALCULATED
2015-04-21T23:00:00Z,2015-04-21T16:33:30Z,,,,,,,CALCULATED
2015-04-21T23:10:00Z,2015-04-21T16:43:30Z,,,,,,,CALCULATED
2015-04-21T23:15:00Z,2015-04-21T16:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T23:20:00Z,2015-04-21T16:53:30Z,,,,,,,CALCULATED
2015-04-21T23:30:00Z,2015-04-21T17:03:30Z,,,,,,,CALCULATED
2015-04-21T23:40:00Z,2015-04-21T17:13:30Z,,,,,,,CALCULATED
2015-04-21T23:45:00Z,2015-04-21T17:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-21T23:50:00Z,2015-04-21T17:23:30Z,,,,,,,CALCULATED
2015-04-22T00:00:00Z,2015-04-21T17:33:30Z,,,,,,,CALCULATED
2015-04-22T00:10:00Z,2015-04-21T17:43:30Z,,,,,,,CALCULATED
2015-04-22T00:15:00Z,2015-04-21T17:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T00:20:00Z,2015-04-21T17:53:30Z,,,,,,,CALCULATED
2015-04-22T00:30:00Z,2015-04-21T18:03:30Z,,,,,,,CALCULATED
2015-04-22T00:40:00Z,2015-04-21T18:13:30Z,,,,,,,CALCULATED
2015-04-22T00:45:00Z,2015-04-21T18:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T00:50:00Z,2015-04-21T18:23:30Z,,,,,,,CALCULATED
2015-04-22T01:00:00Z,2015-04-21T18:33:30Z,,,,,,,CALCULATED
2015-04-22T01:10:00Z,2015-04-21T18:43:30Z,,,,,,,CALCULATED
2015-04-22T01:15:00Z,2015-04-21T18:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T01:20:00Z,2015-04-21T18:53:30Z,,,,,,,CALCULATED
2015-04-22T01:30:00Z,2015-04-21T19:03:30Z,,,,,,,CALCULATED
2015-04-22T01:40:00Z,2015-04-21T19:13:30Z,,,,,,,CALCULATED
2015-04-22T01:45:00Z,2015-04-21T19:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T01:50:00Z,2015-04-21T19:23:30Z,,,,,,,CALCULATED
2015-04-22T02:00:00Z,2015-04-21T19:33:30Z,,,,,,,CALCULATED
2015-04-22T02:10:00Z,2015-04-21T19:43:30Z,,,,,,,CALCULATED
2015-04-22T02:15:00Z,2015-04-21T19:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T02:20:00Z,2015-04-21T19:53:30Z,,,,,,,CALCULATED
2015-04-22T02:30:00Z,2015-04-21T20:03:30Z,,,,,,,CALCULATED
2015-04-22T02:40:00Z,2015-04-21T20:13:30Z,,,,,,,CALCULATED
2015-04-22T02:45:00Z,2015-04-21T20:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T02:50:00Z,2015-04-21T20:23:30Z,,,,,,,CALCULATED
2015-04-22T03:00:00Z,2015-04-21T20:33:30Z,,,,,,OUT_WARN,CALCULATED
2015-04-22T03:10:00Z,2015-04-21T20:43:30Z,,,,,,,CALCULATED
2015-04-22T03:15:00Z,2015-04-21T20:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T03:20:00Z,2015-04-21T20:53:30Z,,,,,,,CALCULATED
2015-04-22T03:30:00Z,2015-04-21T21:03:30Z,,,,,,,CALCULATED
2015-04-22T03:40:00Z,2015-04-21T21:13:30Z,,,,,,,CALCULATED
2015-04-22T03:45:00Z,2015-04-21T21:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T03:50:00Z,2015-04-21T21:23:30Z,,,,,,,CALCULATED
2015-04-22T04:00:00Z,2015-04-21T21:33:30Z,,,,,,,CALCULATED
2015-04-22T04:10:00Z,2015-04-21T21:43:30Z,,,,,,,CALCULATED
2015-04-22T04:15:00Z,2015-04-21T21:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T04:20:00Z,2015-04-21T21:53:30Z,,,,,,,CALCULATED
2015-04-22T04:30:00Z,2015-04-21T22:03:30Z,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-04-22T04:40:00Z,2015-04-21T22:13:30Z,,,,,,,CALCULATED
2015-04-22T04:45:00Z,2015-04-21T22:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T04:50:00Z,2015-04-21T22:23:30Z,,,,,,,CALCULATED
2015-04-22T05:00:00Z,2015-04-21T22:33:30Z,,,,,,,CALCULATED
2015-04-22T05:10:00Z,2015-04-21T22:43:30Z,,,,,,,CALCULATED
2015-04-22T05:15:00Z,2015-04-21T22:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T05:20:00Z,2015-04-21T22:53:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T05:30:00Z,2015-04-21T23:03:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T05:40:00Z,2015-04-21T23:13:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T05:45:00Z,2015-04-21T23:18:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T05:50:00Z,2015-04-21T23:23:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T06:00:00Z,2015-04-21T23:33:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T06:10:00Z,2015-04-21T23:43:30Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T06:15:00Z,2015-04-21T23:48:30Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T06:20:00Z,2015-04-21T23:53:30Z,,,,,,,CALCULATED
2015-04-22T06:30:00Z,2015-04-22T00:03:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T06:40:00Z,2015-04-22T00:13:41Z,,,,,,,CALCULATED
2015-04-22T06:45:00Z,2015-04-22T00:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T06:50:00Z,2015-04-22T00:23:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T07:00:00Z,2015-04-22T00:33:41Z,,,,,,,CALCULATED
2015-04-22T07:10:00Z,2015-04-22T00:43:41Z,,,,,,,CALCULATED
2015-04-22T07:15:00Z,2015-04-22T00:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T07:20:00Z,2015-04-22T00:53:41Z,,,,,,,CALCULATED
2015-04-22T07:30:00Z,2015-04-22T01:03:41Z,,,,,,,CALCULATED
2015-04-22T07:40:00Z,2015-04-22T01:13:41Z,,,,,,,CALCULATED
2015-04-22T07:45:00Z,2015-04-22T01:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T07:50:00Z,2015-04-22T01:23:41Z,,,,,,,CALCULATED
2015-04-22T08:00:00Z,2015-04-22T01:33:41Z,,,,,,,CALCULATED
2015-04-22T08:10:00Z,2015-04-22T01:43:41Z,,,,,,,CALCULATED
2015-04-22T08:15:00Z,2015-04-22T01:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T08:20:00Z,2015-04-22T01:53:41Z,,,,,,,CALCULATED
2015-04-22T08:30:00Z,2015-04-22T02:03:41Z,,,,,,,CALCULATED
2015-04-22T08:40:00Z,2015-04-22T02:13:41Z,,,,,,,CALCULATED
2015-04-22T08:45:00Z,2015-04-22T02:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T08:50:00Z,2015-04-22T02:23:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T09:00:00Z,2015-04-22T02:33:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T09:10:00Z,2015-04-22T02:43:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T09:15:00Z,2015-04-22T02:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T09:20:00Z,2015-04-22T02:53:41Z,,,,,,,CALCULATED
2015-04-22T09:30:00Z,2015-04-22T03:03:41Z,,,,,,,CALCULATED
2015-04-22T09:40:00Z,2015-04-22T03:13:41Z,,,,,,,CALCULATED
2015-04-22T09:45:00Z,2015-04-22T03:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T09:50:00Z,2015-04-22T03:23:41Z,,,,,,,CALCULATED
2015-04-22T10:00:00Z,2015-04-22T03:33:41Z,,,,,,,CALCULATED
2015-04-22T10:10:00Z,2015-04-22T03:43:41Z,,,,,,,CALCULATED
2015-04-22T10:15:00Z,2015-04-22T03:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T10:20:00Z,2015-04-22T03:53:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T10:30:00Z,2015-04-22T04:03:41Z,,,,,,,CALCULATED
2015-04-22T10:40:00Z,2015-04-22T04:13:41Z,,,,,,,CALCULATED
2015-04-22T10:45:00Z,2015-04-22T04:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T10:50:00Z,2015-04-22T04:23:41Z,,,,,,,CALCULATED
2015-04-22T11:00:00Z,2015-04-22T04:33:41Z,,,,,,,CALCULATED
2015-04-22T11:10:00Z,2015-04-22T04:43:41Z,,,,,,,CALCULATED
2015-04-22T11:15:00Z,2015-04-22T04:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T11:20:00Z,2015-04-22T04:53:41Z,,,,,,,CALCULATED
2015-04-22T11:30:00Z,2015-04-22T05:03:41Z,,,,,,,CALCULATED
2015-04-22T11:40:00Z,2015-04-22T05:13:41Z,,,,,,,CALCULATED
2015-04-22T11:45:00Z,2015-04-22T05:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T11:50:00Z,2015-04-22T05:23:41Z,,,,,,,CALCULATED
2015-04-22T12:00:00Z,2015-04-22T05:33:41Z,,,,,,,CALCULATED
2015-04-22T12:10:00Z,2015-04-22T05:43:41Z,,,,,,,CALCULATED
2015-04-22T12:15:00Z,2015-04-22T05:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T12:20:00Z,2015-04-22T05:53:41Z,,,,,,,CALCULATED
2015-04-22T12:30:00Z,2015-04-22T06:03:41Z,,,,,,,CALCULATED
2015-04-22T12:40:00Z,2015-04-22T06:13:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T12:45:00Z,2015-04-22T06:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T12:50:00Z,2015-04-22T06:23:41Z,,,,,,,CALCULATED
2015-04-22T13:00:00Z,2015-04-22T06:33:41Z,,,,,,,CALCULATED
2015-04-22T13:10:00Z,2015-04-22T06:43:41Z,,,,,,,CALCULATED
2015-04-22T13:15:00Z,2015-04-22T06:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T13:20:00Z,2015-04-22T06:53:41Z,,,,,OUT_WARN,,CALCULATED
2015-04-22T13:30:00Z,2015-04-22T07:03:41Z,,,,,,,CALCULATED
2015-04-22T13:40:00Z,2015-04-22T07:13:41Z,,,,,,,CALCULATED
2015-04-22T13:45:00Z,2015-04-22T07:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T13:50:00Z,2015-04-22T07:23:41Z,,,,,,,CALCULATED
2015-04-22T14:00:00Z,2015-04-22T07:33:41Z,,,,,,,CALCULATED
2015-04-22T14:10:00Z,2015-04-22T07:43:41Z,,,,,,,CALCULATED
2015-04-22T14:15:00Z,2015-04-22T07:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T14:20:00Z,2015-04-22T07:53:41Z,,,,,,,CALCULATED
2015-04-22T14:30:00Z,2015-04-22T08:03:41Z,,,,,,,CALCULATED
2015-04-22T14:40:00Z,2015-04-22T08:13:41Z,,,,,,,CALCULATED
2015-04-22T14:45:00Z,2015-04-22T08:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T14:50:00Z,2015-04-22T08:23:41Z,,,,,,,CALCULATED
2015-04-22T15:00:00Z,2015-04-22T08:33:41Z,,,,,,,CALCULATED
2015-04-22T15:10:00Z,2015-04-22T08:43:41Z,,,,,,,CALCULATED
2015-04-22T15:15:00Z,2015-04-22T08:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T15:20:00Z,2015-04-22T08:53:41Z,,,,,,,CALCULATED
2015-04-22T15:30:00Z,2015-04-22T09:03:41Z,,,,,,,CALCULATED
2015-04-22T15:40:00Z,2015-04-22T09:13:41Z,,,,,,,CALCULATED
2015-04-22T15:45:00Z,2015-04-22T09:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T15:50:00Z,2015-04-22T09:23:41Z,,,,,,,CALCULATED
2015-04-22T16:00:00Z,2015-04-22T09:33:41Z,,,,,,,CALCULATED
2015-04-22T16:10:00Z,2015-04-22T09:43:41Z,,,,,,,CALCULATED
2015-04-22T16:15:00Z,2015-04-22T09:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T16:20:00Z,2015-04-22T09:53:41Z,,,,,,,CALCULATED
2015-04-22T16:30:00Z,2015-04-22T10:03:41Z,,,,,,,CALCULATED
2015-04-22T16:40:00Z,2015-04-22T10:13:41Z,,,,,,,CALCULATED
2015-04-22T16:45:00Z,2015-04-22T10:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T16:50:00Z,2015-04-22T10:23:41Z,,,,,,,CALCULATED
2015-04-22T17:00:00Z,2015-04-22T10:33:41Z,,,,,,,CALCULATED
2015-04-22T17:10:00Z,2015-04-22T10:43:41Z,,,,,,,CALCULATED
2015-04-22T17:15:00Z,2015-04-22T10:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T17:20:00Z,2015-04-22T10:53:41Z,,,,,,,CALCULATED
2015-04-22T17:30:00Z,2015-04-22T11:03:41Z,,,,,,,CALCULATED
2015-04-22T17:40:00Z,2015-04-22T11:13:41Z,,,,,,,CALCULATED
2015-04-22T17:45:00Z,2015-04-22T11:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T17:50:00Z,2015-04-22T11:23:41Z,,,,,,,CALCULATED
2015-04-22T18:00:00Z,2015-04-22T11:33:41Z,,,,,,,CALCULATED
2015-04-22T18:10:00Z,2015-04-22T11:43:41Z,,,,,,,CALCULATED
2015-04-22T18:15:00Z,2015-04-22T11:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T18:20:00Z,2015-04-22T11:53:41Z,,,,,,,CALCULATED
2015-04-22T18:30:00Z,2015-04-22T12:03:41Z,,,,,,,CALCULATED
2015-04-22T18:40:00Z,2015-04-22T12:13:41Z,,,,,,,CALCULATED
2015-04-22T18:45:00Z,2015-04-22T12:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T18:50:00Z,2015-04-22T12:23:41Z,,,,,,,CALCULATED
2015-04-22T19:00:00Z,2015-04-22T12:33:41Z,,,,,,,CALCULATED
2015-04-22T19:10:00Z,2015-04-22T12:43:41Z,,,,,,,CALCULATED
2015-04-22T19:15:00Z,2015-04-22T12:48:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2015-04-22T19:20:00Z,2015-04-22T12:53:41Z,,,,,,,CALCULATED
2015-04-22T19:30:00Z,2015-04-22T13:03:41Z,,,,,,,CALCULATED
2015-04-22T19:40:00Z,2015-04-22T13:13:41Z,,,,,,,CALCULATED
2015-04-22T19:45:00Z,2015-04-22T13:18:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
