env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
NA,Off-site,NA,Not provided,Off-site,"The micrometeorological station was set up ∼2 km from the rubber plantation,the soil moisture sensor was installed in the center of the plot (0-30cm). All enviromental data are from A03 and Z02 sub-projects of the EFForTs project (Meijide et al., 2017 http://doi.org/10.1016/j.agrformet.2017.02.034)",Off-site,NA,30,Off-site,Off-site,FALSE,60,"28UTC+07:00, G",Off-site,Off-site,IDN_JAM_RUB
