TIMESTAMP,solar_TIMESTAMP,ta,netrad,ws,precip,swc_shallow,swc_deep,ext_rad
2015-01-02T12:30:00Z,2015-01-02T06:24:39Z,-17.5695,-11.1817,2.2527,0,0.3743333333,0.3593335,0
2015-01-02T13:00:00Z,2015-01-02T06:54:39Z,-17.3425,-13.9649,1.8458,0,0.3743333333,0.3593335,0
2015-01-02T13:30:00Z,2015-01-02T07:24:39Z,-17.3299,-6.2365,1.5972,0,0.3743333333,0.3595,0
2015-01-02T14:00:00Z,2015-01-02T07:54:39Z,-16.8985,3.495,1.77,0,0.3743333333,0.3595,27.25732026584015
2015-01-02T14:30:00Z,2015-01-02T08:24:39Z,-16.1839,75.103,1.2834,0,0.3743333333,0.3593335,128.585468398813
2015-01-02T15:00:00Z,2015-01-02T08:54:39Z,-15.3013,143.601,0.9026,0,0.3743333333,0.3593335,220.95942400161815
2015-01-02T15:30:00Z,2015-01-02T09:24:39Z,-14.2646,138.6329,1.713,0,0.3743333333,0.3593335,302.7996652266004
2015-01-02T16:00:00Z,2015-01-02T09:54:39Z,-12.9875,149.0476,1.9926,0,0.3743333333,0.3588335,372.70678756299486
2015-01-02T16:30:00Z,2015-01-02T10:24:39Z,-12.3711,134.9601,2.5148,0,0.3743333333,0.3588335,429.48543262817134
2015-01-02T17:00:00Z,2015-01-02T10:54:39Z,-11.7918,187.1155,2.392,0,0.3742223333,0.3588335,472.1647279520961
2015-01-02T17:30:00Z,2015-01-02T11:24:39Z,-11.8628,99.0577,2.8767,0,0.374111,0.3588335,500.0148882482445
2015-01-02T18:00:00Z,2015-01-02T11:54:39Z,-11.8849,66.3005,2.6288,0,0.3742223333,0.359,512.5596942989415
2015-01-02T18:30:00Z,2015-01-02T12:24:39Z,-11.9034,62.0552,2.5541,0,0.3742223333,0.3593335,509.584636072352
2015-01-02T19:00:00Z,2015-01-02T12:54:39Z,-11.7588,50.1849,2.7689,0,0.3743333333,0.3595,491.14058082644726
2015-01-02T19:30:00Z,2015-01-02T13:24:39Z,-11.4686,53.563,2.4316,0,0.374111,0.359167,457.5429034740784
2015-01-02T20:00:00Z,2015-01-02T13:54:39Z,-11.1429,44.4837,2.0355,0,0.373889,0.359,409.36609407510133
2015-01-02T20:30:00Z,2015-01-02T14:24:39Z,-10.8063,41.2571,2.4166,0,0.373889,0.3588335,347.43393465905336
2015-01-02T21:00:00Z,2015-01-02T14:54:39Z,-10.5346,37.4493,2.2718,0,0.3737776667,0.3588335,272.8054133428484
2015-01-02T21:30:00Z,2015-01-02T15:24:39Z,-10.2315,22.8585,2.6583,0,0.3736666667,0.3588335,186.75661659727515
2015-01-02T22:00:00Z,2015-01-02T15:54:39Z,-10.202,7.6805,2.1874,0,0.3736666667,0.3588335,90.75890928656457
2015-01-02T22:30:00Z,2015-01-02T16:24:39Z,-10.0904,3.028,2.1935,0,0.3736666667,0.3588335,0
2015-01-02T23:00:00Z,2015-01-02T16:54:39Z,-10.2029,4.0265,2.4156,0,0.3736666667,0.3588335,0
2015-01-02T23:30:00Z,2015-01-02T17:24:39Z,-10.2141,4.9337,2.633,0,0.3736666667,0.3588335,0
2015-01-03T00:00:00Z,2015-01-02T17:54:39Z,-9.8615,3.9936,2.619,0,0.3736666667,0.359,0
2015-01-03T00:30:00Z,2015-01-02T18:24:39Z,-9.5833,3.2362,2.7642,0,0.3736666667,0.3588335,0
2015-01-03T01:00:00Z,2015-01-02T18:54:39Z,-9.3219,3.0697,1.8917,0,0.3736666667,0.3588335,0
2015-01-03T01:30:00Z,2015-01-02T19:24:39Z,-9.3614,3.104,2.037,0,0.3736666667,0.3588335,0
2015-01-03T02:00:00Z,2015-01-02T19:54:39Z,-9.215,3.6812,2.2125,0,0.3736666667,0.359,0
2015-01-03T02:30:00Z,2015-01-02T20:24:39Z,-8.8091,2.5749,2.6076,0,0.3736666667,0.3588335,0
2015-01-03T03:00:00Z,2015-01-02T20:54:39Z,-8.6915,1.2847,2.9407,0,0.3736666667,0.359,0
2015-01-03T03:30:00Z,2015-01-02T21:24:39Z,-8.6267,1.1191,2.8815,0,0.3736666667,0.3588335,0
2015-01-03T04:00:00Z,2015-01-02T21:54:39Z,-8.5086,0.6445,2.2097,0,0.3736666667,0.359,0
2015-01-03T04:30:00Z,2015-01-02T22:24:39Z,-8.3731,-1.6756,2.1517,0,0.3736666667,0.3588335,0
2015-01-03T05:00:00Z,2015-01-02T22:54:39Z,-8.4033,-4.5111,2.309,0,0.3736666667,0.3588335,0
2015-01-03T05:30:00Z,2015-01-02T23:24:39Z,-8.376,-18.3161,2.5585,0,0.3736666667,0.3588335,0
2015-01-03T06:00:00Z,2015-01-02T23:54:39Z,-8.73,-39.8374,2.168,0,0.3736666667,0.3588335,0
2015-01-03T06:30:00Z,2015-01-03T00:24:14Z,-9.4279,-41.0799,2.4318,0,0.3736666667,0.3588335,0
2015-01-03T07:00:00Z,2015-01-03T00:54:14Z,-9.7391,-26.907,2.4117,0,0.3736666667,0.3588335,0
2015-01-03T07:30:00Z,2015-01-03T01:24:14Z,-9.6289,-14.899,2.6989,0,0.3736666667,0.3588335,0
2015-01-03T08:00:00Z,2015-01-03T01:54:14Z,-9.3112,2.6953,2.3385,0,0.3736666667,0.3588335,0
2015-01-03T08:30:00Z,2015-01-03T02:24:14Z,-9.0177,2.4,2.2825,0,0.3736666667,0.3588335,0
2015-01-03T09:00:00Z,2015-01-03T02:54:14Z,-8.8287,1.6872,2.6348,0,0.3736666667,0.3588335,0
2015-01-03T09:30:00Z,2015-01-03T03:24:14Z,-8.6134,-6.2753,2.2551,0,0.3736666667,0.3588335,0
2015-01-03T10:00:00Z,2015-01-03T03:54:14Z,-9.1633,-29.2176,1.6691,0,0.3736666667,0.3588335,0
2015-01-03T10:30:00Z,2015-01-03T04:24:14Z,-9.1778,4.4341,2.1191,0,0.3736666667,0.3586665,0
2015-01-03T11:00:00Z,2015-01-03T04:54:14Z,-9.0283,5.6799,1.4187,0,0.3736666667,0.3585,0
2015-01-03T11:30:00Z,2015-01-03T05:24:14Z,-8.7927,5,2.418,0,0.3736666667,0.3585,0
2015-01-03T12:00:00Z,2015-01-03T05:54:14Z,-8.5545,4.266,2.5978,0,0.3735556667,0.3585,0
2015-01-03T12:30:00Z,2015-01-03T06:24:14Z,-8.4423,2.3794,1.3516,0,0.3734443333,0.3585,0
2015-01-03T13:00:00Z,2015-01-03T06:54:14Z,-8.4584,1.8603,1.439,0,0.3734443333,0.3585,0
2015-01-03T13:30:00Z,2015-01-03T07:24:14Z,-8.4076,3.1257,1.6073,0,0.3736666667,0.3585,0
2015-01-03T14:00:00Z,2015-01-03T07:54:14Z,-8.172,9.347,2.1015,0,0.3734443333,0.3585,25.976409759118592
2015-01-03T14:30:00Z,2015-01-03T08:24:14Z,-7.8106,18.4358,1.9363,0,0.3734443333,0.3585,127.61328960421649
2015-01-03T15:00:00Z,2015-01-03T08:54:14Z,-7.4547,21.5866,2.0852,0,0.3735556667,0.3585,220.33856229342817
2015-01-03T15:30:00Z,2015-01-03T09:24:14Z,-6.9727,42.5289,2.4255,0,0.3733333333,0.3585,302.566685445483
2015-01-03T16:00:00Z,2015-01-03T09:54:14Z,-6.3647,73.7992,2.3816,0,0.3735556667,0.3585,372.8916102139686
2015-01-03T16:30:00Z,2015-01-03T10:24:14Z,-5.8168,70.5422,2.4593,0,0.3733333333,0.3585,430.11082389962803
2015-01-03T17:00:00Z,2015-01-03T10:54:14Z,-5.3164,100.4432,2.1293,0,0.3733333333,0.3585,473.2459122490595
2015-01-03T17:30:00Z,2015-01-03T11:24:14Z,-4.7805,104.082,2.0101,0,0.3735556667,0.3585,501.55928983447495
2015-01-03T18:00:00Z,2015-01-03T11:54:14Z,-4.3433,99.6323,1.3162,0,0.3736666667,0.3586665,514.5668124325765
2015-01-03T18:30:00Z,2015-01-03T12:24:14Z,-4.0126,99.5045,1.3883,0,0.3736666667,0.3588335,512.0460557348694
2015-01-03T19:00:00Z,2015-01-03T12:54:14Z,-3.7277,123.4701,1.5702,0,0.3736666667,0.3585,494.0401188245812
2015-01-03T19:30:00Z,2015-01-03T13:24:14Z,-3.4572,68.086,1.6472,0,0.3736666667,0.3585,460.8568873787553
2015-01-03T20:00:00Z,2015-01-03T13:54:14Z,-3.4761,64.4627,1.7133,0,0.3735556667,0.3585,413.0637691897615
2015-01-03T20:30:00Z,2015-01-03T14:24:14Z,-3.3367,41.8234,1.1546,0,0.3734443333,0.3585,351.4779920209041
2015-01-03T21:00:00Z,2015-01-03T14:54:14Z,-3.209,22.0261,0.876,0,0.3734443333,0.3585,277.1526296921175
2015-01-03T21:30:00Z,2015-01-03T15:24:14Z,-3.1819,5.7231,0.3427,0,0.3732223333,0.3585,191.3585953365002
2015-01-03T22:00:00Z,2015-01-03T15:54:14Z,-3.1635,-9.0437,0.6477,0,0.373111,0.3585,95.56290972752626
2015-01-03T22:30:00Z,2015-01-03T16:24:14Z,-3.1722,-14.0505,0.3756,0,0.373,0.3585,0
2015-01-03T23:00:00Z,2015-01-03T16:54:14Z,-3.262,-14.6238,0.3487,0,0.373,0.3585,0
2015-01-03T23:30:00Z,2015-01-03T17:24:14Z,-3.3767,-9.3373,0.7416,0,0.373,0.3585,0
2015-01-04T00:00:00Z,2015-01-03T17:54:14Z,-3.594,-10.572,1.2542,0,0.373,0.3585,0
2015-01-04T00:30:00Z,2015-01-03T18:24:14Z,-3.7791,-9.3711,1.1219,0,0.373,0.3585,0
2015-01-04T01:00:00Z,2015-01-03T18:54:14Z,-3.9027,-6.259,1.7335,0,0.373,0.3585,0
2015-01-04T01:30:00Z,2015-01-03T19:24:14Z,-3.9084,-5.8384,2.1858,0,0.373,0.3585,0
2015-01-04T02:00:00Z,2015-01-03T19:54:14Z,-3.937,-5.7429,3.1079,0,0.373,0.3585,0
2015-01-04T02:30:00Z,2015-01-03T20:24:14Z,-4.1649,-6.7201,3.6561,0,0.373,0.3585,0
2015-01-04T03:00:00Z,2015-01-03T20:54:14Z,-4.5771,-7.825,3.8027,0,0.373,0.3585,0
2015-01-04T03:30:00Z,2015-01-03T21:24:14Z,-5.3487,-6.9788,4.6817,0,0.373111,0.3585,0
2015-01-04T04:00:00Z,2015-01-03T21:54:14Z,-6.3574,-4.9166,4.7738,0,0.373,0.3585,0
2015-01-04T04:30:00Z,2015-01-03T22:24:14Z,-7.0858,-4.2376,5.2918,0,0.373,0.3585,0
2015-01-04T05:00:00Z,2015-01-03T22:54:14Z,-7.6536,-4.771,4.4617000000000004,0,0.373,0.3585,0
2015-01-04T05:30:00Z,2015-01-03T23:24:14Z,-8.5905,-5.004,4.9993,0,0.373,0.3585,0
2015-01-04T06:00:00Z,2015-01-03T23:54:14Z,-9.2645,-3.5316,4.6444,0,0.3728886667,0.3585,0
2015-01-04T06:30:00Z,2015-01-04T00:23:50Z,-9.8872,-3.8321,4.904,0,0.3733333333,0.3586665,0
2015-01-04T07:00:00Z,2015-01-04T00:53:50Z,-10.3555,-4.6142,5.2993,0,0.3731113333,0.3586665,0
2015-01-04T07:30:00Z,2015-01-04T01:23:50Z,-10.6935,-6.6687,4.962,0,0.373,0.3585,0
2015-01-04T08:00:00Z,2015-01-04T01:53:50Z,-10.9461,-8.3144,5.5286,0,0.3725553333,0.3585,0
2015-01-04T08:30:00Z,2015-01-04T02:23:50Z,-11.1871,-6.8754,4.8477,0,0.3723333333,0.3585,0
2015-01-04T09:00:00Z,2015-01-04T02:53:50Z,-11.4066,-8.4258,4.3196,0,0.3723333333,0.3585,0
2015-01-04T09:30:00Z,2015-01-04T03:23:50Z,-11.8142,-8.3939,5.6202,0,0.3723333333,0.3585,0
2015-01-04T10:00:00Z,2015-01-04T03:53:50Z,-12.1711,-7.3567,5.4062,0,0.3723333333,0.3585,0
2015-01-04T10:30:00Z,2015-01-04T04:23:50Z,-12.5141,-8.197,4.9089,0,0.3723333333,0.3585,0
2015-01-04T11:00:00Z,2015-01-04T04:53:50Z,-12.8455,-9.9991,5.5816,0,0.3723333333,0.3585,0
2015-01-04T11:30:00Z,2015-01-04T05:23:50Z,-13.2315,-11.312,6.068,0,0.3723333333,0.3585,0
2015-01-04T12:00:00Z,2015-01-04T05:53:50Z,-14.016,-9.7106,4.8866,0,0.3723333333,0.3585,0
2015-01-04T12:30:00Z,2015-01-04T06:23:50Z,-15.5252,-11.0909,4.9402,0,0.3723333333,0.3585,0
2015-01-04T13:00:00Z,2015-01-04T06:53:50Z,-16.453,-15.864,5.1162,0,0.3723333333,0.3585,0
2015-01-04T13:30:00Z,2015-01-04T07:23:50Z,-16.9535,-8.7726,5.064,0,0.3723333333,0.3585,0
2015-01-04T14:00:00Z,2015-01-04T07:53:50Z,-17.4463,4.2491,5.0187,0,0.3723333333,0.3585,24.911842583703006
2015-01-04T14:30:00Z,2015-01-04T08:23:50Z,-18.0986,17.6358,5.741,0,0.3723333333,0.3586665,126.85448740422292
2015-01-04T15:00:00Z,2015-01-04T08:53:50Z,-18.5955,37.3325,5.8393,0,0.3723333333,0.3588335,219.92665784487787
2015-01-04T15:30:00Z,2015-01-04T09:23:50Z,-19.2159,64.4427,5.7482,0,0.3723333333,0.3585,302.536865368125
2015-01-04T16:00:00Z,2015-01-04T09:53:50Z,-19.5956,85.191,5.2871,0,0.372111,0.3583335,373.2725148501159
2015-01-04T16:30:00Z,2015-01-04T10:23:50Z,-19.8772,147.9192,6.2012,0,0.372,0.3583335,430.92405935551886
2015-01-04T17:00:00Z,2015-01-04T10:53:50Z,-19.8979,168.4263,5.5275,0,0.372,0.3583335,474.50568291300755
2015-01-04T17:30:00Z,2015-01-04T11:23:50Z,-20.2053,161.8493,5.5669,0,0.372,0.3583335,503.27215762245055
2015-01-04T18:00:00Z,2015-01-04T11:53:50Z,-20.3644,151.2683,4.6674,0,0.372111,0.3583335,516.731586841871
2015-01-04T18:30:00Z,2015-01-04T12:23:50Z,-20.7876,162.0854,4.3224,0,0.3722223333,0.3585,514.6538165476696
2015-01-04T19:00:00Z,2015-01-04T12:53:50Z,-21.0819,163.4878,4.5872,0,0.372,0.3585,497.0743710332465
2015-01-04T19:30:00Z,2015-01-04T13:23:50Z,-20.9574,153.8097,4.1635,0,0.372,0.3585,464.2938456428452
2015-01-04T20:00:00Z,2015-01-04T13:53:50Z,-21.136,143.2257,4.0355,0,0.372,0.3585,416.87276691965934
2015-01-04T20:30:00Z,2015-01-04T14:23:50Z,-21.5361,88.4452,4.4811,0,0.372,0.3583335,355.6220080521683
2015-01-04T21:00:00Z,2015-01-04T14:53:50Z,-22.3155,-2.861,4.5857,0,0.372,0.3583335,281.5889235053938
2015-01-04T21:30:00Z,2015-01-04T15:23:50Z,-22.5403,-13.594,4.2673,0,0.372,0.358,196.0394399232781
2015-01-04T22:00:00Z,2015-01-04T15:53:50Z,-22.8259,-66.2053,3.5114,0,0.372,0.3581665,100.4364095349642
2015-01-04T22:30:00Z,2015-01-04T16:23:50Z,-23.3978,-79.559,3.4148,0,0.372,0.3578335,0
2015-01-04T23:00:00Z,2015-01-04T16:53:50Z,-23.9003,-76.4885,3.0551,0,0.372,0.3578335,0
2015-01-04T23:30:00Z,2015-01-04T17:23:50Z,-24.2861,-79.4311,3.3216,0,0.372,0.3578335,0
2015-01-05T00:00:00Z,2015-01-04T17:53:50Z,-24.4633,-82.5909,4.1405,0,0.372,0.358,0
2015-01-05T00:30:00Z,2015-01-04T18:23:50Z,-24.8276,-82.3565,3.6996000000000002,0,0.3716666667,0.3578335,0
2015-01-05T01:00:00Z,2015-01-04T18:53:50Z,-25.0957,-81.4679,3.617,0,0.3716666667,0.3578335,0
2015-01-05T01:30:00Z,2015-01-04T19:23:50Z,-25.3228,-82.1768,3.5146,0,0.3716666667,0.358,0
2015-01-05T02:00:00Z,2015-01-04T19:53:50Z,-25.4532,-81.6791,4.0609,0,0.3714443333,0.358,0
2015-01-05T02:30:00Z,2015-01-04T20:23:50Z,-25.6472,-81.4492,3.9738,0,0.3713333333,0.358,0
2015-01-05T03:00:00Z,2015-01-04T20:53:50Z,-25.9052,-81.0275,3.6301,0,0.3713333333,0.358,0
2015-01-05T03:30:00Z,2015-01-04T21:23:50Z,-26.1511,-80.8043,3.0013,0,0.3713333333,0.3578335,0
2015-01-05T04:00:00Z,2015-01-04T21:53:50Z,-26.4089,-80.5275,3.1458,0,0.3713333333,0.358,0
2015-01-05T04:30:00Z,2015-01-04T22:23:50Z,-26.654,-79.9055,3.1351,0,0.3713333333,0.3578335,0
2015-01-05T05:00:00Z,2015-01-04T22:53:50Z,-26.8589,-78.9335,3.402,0,0.3713333333,0.358,0
2015-01-05T05:30:00Z,2015-01-04T23:23:50Z,-27.1641,-78.04,3.1525,0,0.3713333333,0.3578335,0
2015-01-05T06:00:00Z,2015-01-04T23:53:50Z,-27.3646,-77.3919,3.9814,0,0.3713333333,0.358,0
2015-01-05T06:30:00Z,2015-01-05T00:23:26Z,-27.5998,-76.7396,3.6036,0,0.3713333333,0.358,0
2015-01-05T07:00:00Z,2015-01-05T00:53:26Z,-27.8473,-75.5211,3.4344,0,0.3713333333,0.358,0
2015-01-05T07:30:00Z,2015-01-05T01:23:26Z,-28.0563,-75.1726,3.0969,0,0.3713333333,0.3578335,0
2015-01-05T08:00:00Z,2015-01-05T01:53:26Z,-28.2225,-74.9208,3.1713,0,0.3713333333,0.358,0
2015-01-05T08:30:00Z,2015-01-05T02:23:26Z,-28.46,-74.1107,3.011,0,0.3712223333,0.358,0
2015-01-05T09:00:00Z,2015-01-05T02:53:26Z,-28.605,-72.7166,3.4878,0,0.3713333333,0.358,0
2015-01-05T09:30:00Z,2015-01-05T03:23:26Z,-28.7668,-71.2808,3.5641,0,0.3713333333,0.358,0
2015-01-05T10:00:00Z,2015-01-05T03:53:26Z,-28.8284,-70.9026,3.4815,0,0.371111,0.358,0
2015-01-05T10:30:00Z,2015-01-05T04:23:26Z,-29.096,-69.7616,3.1011,0,0.3706666667,0.358,0
2015-01-05T11:00:00Z,2015-01-05T04:53:26Z,-29.344,-67.0924,3.2485,0,0.3706666667,0.358,0
2015-01-05T11:30:00Z,2015-01-05T05:23:26Z,-29.3758,-64.4712,3.7004,0,0.3706666667,0.358,0
2015-01-05T12:00:00Z,2015-01-05T05:53:26Z,-29.4303,-61.3792,3.7705,0,0.3706666667,0.358,0
2015-01-05T12:30:00Z,2015-01-05T06:23:26Z,-29.3774,-57.9392,3.8785,0,0.3706666667,0.358,0
2015-01-05T13:00:00Z,2015-01-05T06:53:26Z,-29.1939,-54.9494,3.6764,0,0.3706666667,0.358,0
2015-01-05T13:30:00Z,2015-01-05T07:23:26Z,-29.2114,-45.517,3.4992,0,0.3706666667,0.358,0
2015-01-05T14:00:00Z,2015-01-05T07:53:26Z,-29.0037,-1.5978,3.5845,0,0.3706666667,0.358,24.005651719808586
2015-01-05T14:30:00Z,2015-01-05T08:23:26Z,-28.5829,62.264,4.0765,0,0.3706666667,0.358,126.25540995511746
2015-01-05T15:00:00Z,2015-01-05T08:53:26Z,-28.1055,125.1723,3.4767,0,0.3706666667,0.358,219.67528146448325
2015-01-05T15:30:00Z,2015-01-05T09:23:26Z,-27.2557,181.7076,3.3953,0,0.3706666667,0.358,302.6678166437461
2015-01-05T16:00:00Z,2015-01-05T09:53:26Z,-26.145,223.8948,2.8768,0,0.3706666667,0.358,373.8138688676842
2015-01-05T16:30:00Z,2015-01-05T10:23:26Z,-25.2948,257.9616,2.444,0,0.3706666667,0.358,431.8968615347352
2015-01-05T17:00:00Z,2015-01-05T10:53:26Z,-24.2916,282.1003,2.8684,0,0.3706666667,0.3578335,475.92359125700835
2015-01-05T17:30:00Z,2015-01-05T11:23:26Z,-23.0565,283.1432,2.7389,0,0.3706666667,0.3578335,505.14121146364823
2015-01-05T18:00:00Z,2015-01-05T11:53:26Z,-22.302,254.969,3.4318,0,0.3707776667,0.3578335,519.0501059996003
2015-01-05T18:30:00Z,2015-01-05T12:23:26Z,-21.7838,240.2503,3.8281,0,0.3707776667,0.358,517.4124325808169
