TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-07T07:00:00Z,2013-07-07T13:46:12Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-07T08:00:00Z,2013-07-07T14:46:12Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-07T09:00:00Z,2013-07-07T15:46:12Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-07T10:00:00Z,2013-07-07T16:46:12Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-07T11:00:00Z,2013-07-07T17:46:12Z,OUT_WARN,,OUT_WARN,NA_PRESENT,,,,,,
2013-07-07T12:00:00Z,2013-07-07T18:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T13:00:00Z,2013-07-07T19:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T14:00:00Z,2013-07-07T20:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T15:00:00Z,2013-07-07T21:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T16:00:00Z,2013-07-07T22:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T17:00:00Z,2013-07-07T23:46:12Z,,,,NA_PRESENT,,,,,,
2013-07-07T18:00:00Z,2013-07-08T00:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-07T19:00:00Z,2013-07-08T01:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-07T20:00:00Z,2013-07-08T02:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-07T21:00:00Z,2013-07-08T03:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-07T22:00:00Z,2013-07-08T04:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-07T23:00:00Z,2013-07-08T05:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T00:00:00Z,2013-07-08T06:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T01:00:00Z,2013-07-08T07:46:04Z,,,,NA_PRESENT,,OUT_WARN,,,,
2013-07-08T02:00:00Z,2013-07-08T08:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,,,OUT_WARN,OUT_WARN
2013-07-08T03:00:00Z,2013-07-08T09:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-08T04:00:00Z,2013-07-08T10:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-08T05:00:00Z,2013-07-08T11:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-08T06:00:00Z,2013-07-08T12:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-08T07:00:00Z,2013-07-08T13:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
