TIMESTAMP,solar_TIMESTAMP,SWE_SKO_MIN_Pab_Jt_1,SWE_SKO_MIN_Pab_Jt_2,SWE_SKO_MIN_Pab_Jt_3,SWE_SKO_MIN_Pab_Jt_4,SWE_SKO_MIN_Pab_Jt_5,SWE_SKO_MIN_Pab_Jt_6,SWE_SKO_MIN_Pab_Jt_7,SWE_SKO_MIN_Pab_Jt_8,SWE_SKO_MIN_Pab_Jt_9,SWE_SKO_MIN_Pab_Jt_10,SWE_SKO_MIN_Pab_Jt_11
2015-06-02T20:00:00Z,2015-06-02T20:50:03Z,0.10460264054606824,0.1383984486803206,NA,0.18778635306843433,0.01326741543214346,0.03719740078721721,0.5006424901261916,0.13640470908301872,0.2802130315527725,0.2602389719593029,0
2015-06-02T20:30:00Z,2015-06-02T21:20:03Z,0.08969546151124486,0.12109025555108993,NA,0.18533426660801466,0.00586917217490638,0.04072068724738862,0.4179499949770983,0.12352958607443802,0.22272567717573513,0.22126965172020216,0
2015-06-02T21:00:00Z,2015-06-02T21:50:03Z,0.09271462323289781,0.10072748981895635,NA,0.19120955008188775,0.05871620547789112,0.08815551495039528,0.3526759280090603,0.12010838130318939,0.19000842262969123,0.1936661814817771,0
2015-06-02T21:30:00Z,2015-06-02T22:20:03Z,0.11905990426873254,0.1110519301089797,NA,0.19720872049638544,0.13807130053463249,0.12461230312899156,0.3241935467566333,0.15450503892493678,0.14893084603757942,0.18274292982914536,0
2015-06-02T22:00:00Z,2015-06-02T22:50:03Z,0.11559951832912592,0.13095775189973813,NA,0.2032079903386043,0.1909185792006835,0.12617535047697112,0.2738492970193333,0.1871599543008939,0.1256572392703407,0.17418146231762321,0
2015-06-02T22:30:00Z,2015-06-02T23:20:03Z,0.12185860938806442,0.08726683932635193,NA,0.2034902656391124,0.18527242452708556,0.13571014840297047,0.19524476694975224,0.22553717974294252,0.09758446359025202,0.13757380813042497,0
2015-06-02T23:00:00Z,2015-06-02T23:50:03Z,0.11191929781382132,0.07218024645354487,NA,0.19059836787962517,0.20131531335598446,0.1502112548290619,0.1287264798206094,0.20893024952278774,0.07307219701756562,0.10760887259174941,0
2015-06-02T23:30:00Z,2015-06-03T00:19:53Z,0.14625549569828333,0.07403482743445211,NA,0.17372926184411625,0.20224173419049643,0.1388357203406192,0.10273228294823067,0.23959500041279436,0.053204198763933126,0.11247985163113589,0
2015-06-03T00:00:00Z,2015-06-03T00:49:53Z,0.13286029059893345,0.06741871595615806,NA,0.15698444046011673,0.1900238803054539,0.13151187641246084,0.055231749691320144,0.2209970697372886,0.02048694421788927,0.077938699522805,0
2015-06-03T00:30:00Z,2015-06-03T01:19:53Z,0.14927014772691916,0.04705558363798704,NA,0.15353827564306438,0.24769051021549743,0.12013634192401816,0.0455898965832958,0.2175759644862067,0.012539888583733626,0.05373053016563903,0
2015-06-03T01:00:00Z,2015-06-03T01:49:53Z,0.1507776292478928,0.037245952339920445,NA,0.14810325811869812,0.22364265134945602,0.11673287166858148,0.05763154871159707,0.21415466019479135,0.01511993031223872,0.0924046982406253,0
2015-06-03T01:30:00Z,2015-06-03T02:19:53Z,0.08144322436686523,0.0422938531845798,NA,0.13993437597201014,0.20791961080337673,0.08640750525704377,0.041235239771500565,0.18237072541391272,0.014139723020690187,0.05786377050178783,0.05437840116633459
2015-06-03T02:00:00Z,2015-06-03T02:49:53Z,0.06977564637749856,0,NA,0.08055971032207525,0.16218291874603816,0.06405417171301347,0.016840738284532107,0.13341912398552608,0,0.045907273714182774,0.06055227890311213
2015-06-03T02:30:00Z,2015-06-03T03:19:53Z,0.0069204712330120655,0,NA,0.056233694223128974,0.13309658189188944,0.041700827713816974,0.0031103939936634583,0.06555896953727496,0.013571989493896184,0.05313994242331317,0.09157241558518825
2015-06-03T03:00:00Z,2015-06-03T03:49:53Z,0.0019484033648744393,0.007588196560793187,NA,0.005310568817116852,0.05909977805420837,0.0014428484841616073,0,0.014865994087714923,0.005624931382718171,0.00856143680832833,0.002168487465066295
2015-06-03T03:30:00Z,2015-06-03T04:19:53Z,0,0,NA,0,0,0,0,0,0,0,0
2015-06-03T04:00:00Z,2015-06-03T04:49:53Z,0,0.007058700799135189,NA,0.005142408700793011,0.07805877187389013,0,0.015526276219104495,0,0.015900811613817296,0.01771015722296911,0.060635241083443335
2015-06-03T04:30:00Z,2015-06-03T05:19:53Z,0.019312492528919686,0,NA,0.011278961380514724,0.06783056709325182,0,0.02554237364327758,0,0.023596201775362684,0.03674908963048857,0.019163712316379682
2015-06-03T05:00:00Z,2015-06-03T05:49:53Z,0.08102033265577441,0.018259839373840642,NA,0.03916523560659899,0.11083785792730765,0,0.07626055487852901,0,0.03129180248380937,0.05106441832902679,0.060393362365657136
2015-06-03T05:30:00Z,2015-06-03T06:19:53Z,0.10125940295380366,0.006294976555134526,NA,0.06133461471869372,0.11725937741626019,0,0.08343320598348303,0.0018451805214714358,0.04719239116561352,0.054308576834175594,0.07133553421837524
2015-06-03T06:00:00Z,2015-06-03T06:49:53Z,0.1035724435086681,0.03140515922221221,NA,0.06187835509766124,0.13375829102975992,0.02777147250693363,0.12188726447605386,0.059219654341568166,0.0714532151977028,0.06995223197827737,0.13632341699696018
2015-06-03T06:30:00Z,2015-06-03T07:19:53Z,0.15361688704734447,0,NA,0.08690609228180166,0.17676533650074946,0.044826441472130524,0.14683344929213538,0.08997265971541987,0.10035805984660914,0.11128063211564608,0.16649006465175697
2015-06-03T07:00:00Z,2015-06-03T07:49:53Z,0.13281975519733108,0,NA,0.07315713750827779,0.21495259257941382,0.05600038990093179,0.17728985556017518,0.13017958332660362,0.12105794129238168,0.17297919610059137,0.22857633138975494
2015-06-03T07:30:00Z,2015-06-03T08:19:53Z,0.2271406239561298,0,NA,0.028088510211020344,0.22948001395541348,0.07004950903671886,0.1912162373277438,0.15147793401388956,0.12410922414132712,0.2763041819547513,0.24786104835530606
2015-06-03T08:00:00Z,2015-06-03T08:49:53Z,0.16681865914544156,0,NA,0.02950213378006027,0.2893557877585755,0.104094227640312,0.25544250552461917,0.25239229865100193,0.19434952818109977,0.4022134924798574,0.38738883966794446
2015-06-03T08:30:00Z,2015-06-03T09:19:53Z,0.06718839575297071,0.08405552342076025,NA,0.04980730277614688,0.3875693654074933,0.13121233590062398,0.31558052426180266,0.28886763399497845,0.3223352923286774,0.7012714571176794,0.638816768473167
2015-06-03T09:00:00Z,2015-06-03T09:49:53Z,0.5055676885534863,0.4670037287634432,NA,0.08813358715674112,0.9467151642420705,0.29764540841016174,0.5058226172848599,0.7632315038557671,0.8209457760220912,1.65956194778588,1.209623120531695
2015-06-03T09:30:00Z,2015-06-03T10:19:53Z,1.2059326900863219,0.9683981156556075,NA,0.17194781536324127,1.8412640374825961,0.7321231182123151,0.9153933502746308,2.3681440695470646,1.9200799893642975,2.751884751264912,2.4327883153260577
2015-06-03T10:00:00Z,2015-06-03T10:49:53Z,1.5125633056988554,1.1437528803802421,NA,0.23301811142787693,2.1281004723285513,1.0700203937619672,1.1097234083772005,3.491131621191043,2.8397835325469027,3.277082956967939,3.737565197316745
2015-06-03T10:30:00Z,2015-06-03T11:19:53Z,1.8474881845424274,1.4704643547764482,NA,0.31111560360474144,2.617142362683062,1.338130584946702,1.4556639340262114,4.382732794813421,3.5319118841612895,3.8124663567795016,4.576424849564916
2015-06-03T11:00:00Z,2015-06-03T11:49:53Z,2.086731718731476,1.7338542009666305,NA,0.35602889497315643,2.9808738299055095,1.5733059570620695,1.7745877738676514,4.980502666605618,3.953733931333446,4.217214752178012,5.07396143565507
2015-06-03T11:30:00Z,2015-06-03T12:19:53Z,2.0642074435699636,1.734526275368663,NA,0.37347527835799615,2.9555295777528836,1.6411997153785218,1.8754275635977156,5.113760169840394,3.9591078313612806,4.345337999156994,5.087804425556084
2015-06-03T12:00:00Z,2015-06-03T12:49:53Z,2.1472963775962595,1.7957394784258314,NA,0.39390479166222486,3.020224807955638,1.7579713757137319,1.8717590592828837,5.1141602409106,3.887692799463384,4.41146441243185,4.9424131319808975
2015-06-03T12:30:00Z,2015-06-03T13:19:53Z,2.1411866938764756,1.7308693019281831,NA,0.399046994547635,2.884686250146671,1.7581668873218075,1.8140568989727306,4.811270613505788,3.6630132470436028,4.22798094518526,4.61475314473472
2015-06-03T13:00:00Z,2015-06-03T13:49:53Z,1.927949056086316,1.4988136750076282,NA,0.35310830509040697,2.5570196484796295,1.6327707603822603,1.5857266309959759,4.246644938037198,3.2152456290756186,3.806989379356269,4.107362079301971
2015-06-03T13:30:00Z,2015-06-03T14:19:53Z,1.6518623666582037,1.2731455320733303,NA,0.3137565033077342,2.2043785918527017,1.4476484509673424,1.393833142270885,3.6894832750724236,2.769801458089016,3.317359642818351,3.584738066487319
2015-06-03T14:00:00Z,2015-06-03T14:49:53Z,1.4846298179091881,1.0887187627013621,NA,0.2961549132500895,2.015385937462925,1.3282640445969476,1.3091154336738793,3.477405799797361,2.621753546674586,3.1495218146145407,3.3869331883639573
2015-06-03T14:30:00Z,2015-06-03T15:19:53Z,1.557784468409777,1.2937898803169134,NA,0.3316224716760696,2.284039216504752,1.431050874613379,1.575073749473991,3.982373116125457,2.9940363849937026,3.583644900268102,3.8097472272481423
2015-06-03T15:00:00Z,2015-06-03T15:49:53Z,1.719707674360672,1.470255511821767,NA,0.4040028698835022,2.6843560695017707,1.6075476719073396,1.9021735194744553,4.67493395631277,3.447750095156578,3.961526820169419,4.101256712830589
2015-06-03T15:30:00Z,2015-06-03T16:19:53Z,1.8699675355589411,1.651997760532659,NA,0.5029800840862232,3.059698467538903,1.7870492839692556,2.1315190246918267,5.321966310630146,3.7516051905538603,4.281989044032082,4.3998393118987735
2015-06-03T16:00:00Z,2015-06-03T16:49:53Z,1.88545599847301,1.6898827612052358,NA,0.5460291056819973,3.091315251221454,1.863829933561845,2.2133408899215516,5.419147753429818,3.7487739539869946,4.262648393700537,4.4508629389660594
2015-06-03T16:30:00Z,2015-06-03T17:19:53Z,1.7888483525056529,1.5265620163107096,NA,0.5332744181777763,2.920505752635805,1.8500416603677616,2.1543945663263293,5.010022338457373,3.4649542540149887,3.9653552722621597,4.105065312399833
2015-06-03T17:00:00Z,2015-06-03T17:49:53Z,1.6447258206548596,1.3528268953516338,NA,0.5128140822799734,2.6180326800949647,1.7396737893344747,2.007290387103363,4.371252148380886,3.1139453223052542,3.63219373507275,3.705586018990756
2015-06-03T17:30:00Z,2015-06-03T18:19:53Z,1.589371844254373,1.2953173221397143,NA,0.5379663129138377,2.3672611108044164,1.7577748185890367,1.9318144655779388,3.9944707875916414,2.915119690853678,3.502587287653151,3.401321714812794
2015-06-03T18:00:00Z,2015-06-03T18:49:53Z,1.4450328125817218,1.1628231303962557,NA,0.5127829614032354,2.126566953164348,1.710138990315696,1.7738697139145543,3.600520207640286,2.676197259816684,3.292089733400549,3.102678178151501
2015-06-03T18:30:00Z,2015-06-03T19:19:53Z,1.2333082545521434,1.0397713062846559,NA,0.4687086411463694,1.8573931539033564,1.6185904184554063,1.5807314931440357,3.2764845352113325,2.4042982299916935,3.0162014616330475,2.765224649155837
2015-06-03T19:00:00Z,2015-06-03T19:49:53Z,1.062835638237704,0.8722848109643098,NA,0.42463422146178226,1.5816469543935883,1.4674484447305776,1.3753299458953399,2.87880194900807,2.121718279714977,2.681857851481013,2.380798392139489
2015-06-03T19:30:00Z,2015-06-03T20:19:53Z,0.8953872808075232,0.7672849052912969,NA,0.3852824196791094,1.2958235184926723,1.3121233590062398,1.2038762825678107,2.4865949623776067,1.8592641361799762,2.3745283283349905,2.0379025557212582
2015-06-03T20:00:00Z,2015-06-03T20:49:53Z,0.7167075415573929,0.6485375788663662,NA,0.3402138222101683,1.04154693780042,1.1818906721792324,1.0526842804554217,2.1856957383071456,1.6025368683602796,2.087568012513967,1.6922877419343552
2015-06-03T20:30:00Z,2015-06-03T21:19:53Z,0.5427795673518834,0.5307628163075168,NA,0.28284094481407646,0.785955912110279,1.0077472282468554,0.8689667218893559,1.8201101972332892,1.324754910410788,1.7420059276916622,1.3921941807361085
2015-06-03T21:00:00Z,2015-06-03T21:49:53Z,0.4593476547570422,0.4278455636740579,NA,0.22832651497497927,0.5818471402447813,0.821580029521188,0.6770730909741757,1.4791545041396872,1.0598238683586945,1.3940832396203182,1.0864785462156266
2015-06-03T21:30:00Z,2015-06-03T22:19:53Z,0.3333672205083388,0.3588097478372677,NA,0.1985449296416932,0.5164123156565482,0.6823302845987628,0.5788470394733841,1.2160743367042226,0.8575914641929995,1.1643965434888228,0.9233133527154435
2015-06-03T22:00:00Z,2015-06-03T22:49:53Z,0.27304567038206584,0.2971337576794602,NA,0.1553403036622293,0.38919892668620937,0.5668660427977654,0.48577566310520054,1.0154428748436766,0.6658867766455573,0.9617227534712681,0.6716435597013853
2015-06-03T22:30:00Z,2015-06-03T23:19:53Z,0.20451647896458292,0.25975764507890153,NA,0.13400987577613932,0.30382852822266293,0.47440316665265436,0.3928817399689903,0.8394422561650531,0.5365722138485527,0.8051038722945567,0.530423154195421
2015-06-03T23:00:00Z,2015-06-03T23:49:53Z,0.16557667932140852,0.20766265872712375,NA,0.10982109976077578,0.2416796408698187,0.4148740640602897,0.3149176340635179,0.7338523544794175,0.4180943762102354,0.6766790254807548,0.42402408537590003
2015-06-03T23:30:00Z,2015-06-04T00:19:43Z,0.11843006775585478,0.16820378200033317,NA,0.08849065198914154,0.13440203608599263,0.35625989306271877,0.2543722407192804,0.6698119233580188,0.3183490202315151,0.6225024133354637,0.32850672961136357
2015-06-04T00:00:00Z,2015-06-04T00:49:43Z,0.10929567591036207,0.13943699803314707,NA,0.07561157046291797,0.11081044736761834,0.3155500896433519,0.2034243940511097,0.6719530002247799,0.25761689040323954,0.5649307364873278,0.32548407990370365
2015-06-04T00:30:00Z,2015-06-04T01:19:43Z,0.0818030322112679,0.09789503502875825,NA,0.06559121489130852,0.05194798797629545,0.254975365878603,0.1254606151828437,0.5984583523055488,0.2052445872165583,0.4849222283878578,0.26333760102013476
2015-06-04T01:00:00Z,2015-06-04T01:49:43Z,0.07590858698157806,0.08384735809481507,NA,0.05283659698649252,0.030109097744039335,0.20629360277789208,0.0947751406802615,0.5003322640833948,0.1621609940595506,0.3665347279953575,0.20790107658528423
2015-06-04T01:30:00Z,2015-06-04T02:19:43Z,0.01731452573714988,0.034946091518830366,NA,0.03337036927363853,0,0.14676450018552734,0.014144826980507872,0.3870299475578175,0.08362537742576365,0.27634102578735265,0.10404121923476697
2015-06-04T02:00:00Z,2015-06-04T02:49:43Z,0.01789931715540807,0.022008936996403966,NA,0.010175731271540414,0,0.09207081786750644,0.010475598918119246,0.2433735821027256,0.07847151129489764,0.1581011369036717,0.16612748597276492
2015-06-04T02:30:00Z,2015-06-04T03:19:43Z,0,0,NA,0,0,0.041428575185780935,0,0.13007094711261477,0.008295637083944532,0.09934855617606012,0
2015-06-04T03:00:00Z,2015-06-04T03:49:43Z,0,3.008544948731245e-4,NA,0,0,0.013787781801271359,0,0.024232026065818726,0,0.0237686885641883,0
2015-06-04T03:30:00Z,2015-06-04T04:19:43Z,0,0,NA,0,0,0,0,0,0,0,0
2015-06-04T04:00:00Z,2015-06-04T04:49:43Z,0.007590858698157806,8.735954115916119e-4,NA,0.0035861848997200607,0,0,0,7.362925889673314e-4,0,0,0
2015-06-04T04:30:00Z,2015-06-04T05:19:43Z,0.018421335720289627,0.01563305045933222,NA,0.011770850202872529,0.02348648569634311,0,0.003206800296395985,0,0,0.024134481691963344,0.04344354182478944
2015-06-04T05:00:00Z,2015-06-04T05:49:43Z,0.03421968884226038,0.02928179291516327,NA,0.035118278784150234,0.04103555323348946,0,0.023205863431935998,0.11790024774809413,0.05945822199452827,0.10366018206838692,0.18894498735399365
2015-06-04T05:30:00Z,2015-06-04T06:19:43Z,0.050233677860223515,0.006827162836134215,NA,0.04529141499216712,0.07041406492176891,0.01585692192467765,0.0796413517658171,0.27388785850065533,0.1493567700337933,0.2608296541729944,0.3828700269599778
2015-06-04T06:00:00Z,2015-06-04T06:49:43Z,0.09562145731353744,0.011033332149752405,NA,0.05260602410101229,0.14645572455376554,0.06451707419683819,0.1266566755605597,0.5647249965949738,0.26154829645494593,0.48324311795273595,0.540704051600263
2015-06-04T06:30:00Z,2015-06-04T07:19:43Z,0.15094402136956003,0,NA,0.081670715678848,0.3208614570239717,0.15682759765997759,0.25631996056829465,1.0167852028523627,0.5636968472916495,0.7810864170067854,0.7761609626994385
2015-06-04T07:00:00Z,2015-06-04T07:49:43Z,0.23585625365616814,0,NA,0.023611518551576973,0.4803704090737713,0.2900438752675396,0.5079112475127888,1.806467375658649,1.016943638738117,1.2352497134544886,1.1552560508558882
2015-06-04T07:30:00Z,2015-06-04T08:19:43Z,0.5052165890818064,0,NA,0.06783859955930616,0.7034106940955283,0.4900424224720639,0.8231327417980431,3.0870319746378336,1.607046287581608,1.8052887528606225,1.857720249166675
2015-06-04T08:00:00Z,2015-06-04T08:49:43Z,0.56896256855317,0.06548902927224025,NA,0.11007742442604873,1.2268014858755343,0.7299012908416184,1.2481957960134928,4.333760911175057,2.108748590595023,2.36971855493162,2.8077431292993467
2015-06-04T08:30:00Z,2015-06-04T09:19:43Z,0.6357322885532727,0.798840520310222,NA,0.220672568996425,2.015710167229071,1.0523563904548674,1.7950091145535492,5.768085361974832,2.7661949135209007,3.312181431088969,4.325791430902215
2015-06-04T09:00:00Z,2015-06-04T09:49:43Z,1.7001209199265375,1.3129345584072019,NA,0.36532180750809534,2.918318516159318,1.5153027859776491,2.2945442282609845,7.162601746087592,3.5273665481156224,4.227777831749124,5.79287559213583
2015-06-04T09:30:00Z,2015-06-04T10:19:43Z,2.474878059369495,1.6006901565547,NA,0.496672588308261,3.750604057702516,1.952240910043348,2.837269581721528,7.914215862801755,4.207106072355401,4.886678999464506,6.905942806209021
2015-06-04T10:00:00Z,2015-06-04T10:49:43Z,2.487436085748282,2.147832037016473,NA,0.5749537234861959,4.299188553868057,2.319653224347647,3.278506758642875,8.491422877746775,4.78188177374223,5.263199350808475,7.311335947939714
2015-06-04T10:30:00Z,2015-06-04T11:19:43Z,2.832605570288396,2.5593093119440433,NA,0.7158745218803056,5.054798137201078,2.7197368875328918,3.5043273715360335,9.155710038569637,5.166700822266862,5.544215055946325,7.188603282735152
2015-06-04T11:00:00Z,2015-06-04T11:49:43Z,2.8715133355604836,2.8873338308744674,NA,0.843372379055959,5.838887362155021,3.186734659960971,3.6448325086949938,9.727194643928398,5.480769919399465,5.8858979103168565,7.650581332351765
2015-06-04T11:30:00Z,2015-06-04T12:19:43Z,2.846060351715421,2.991934157766636,NA,0.9406691653425516,5.958305566509881,3.4643621889441385,3.6797615042352447,9.659759778960598,5.551781196651342,6.02845402018216,7.7975337890265735
2015-06-04T12:00:00Z,2015-06-04T12:49:43Z,2.804407030043239,2.92087978590351,NA,1.0113688373506924,5.917361481122312,3.5596788027055113,3.5506386837585437,9.451752678504283,5.453890511170821,6.200236027901623,7.772917903201124
2015-06-04T12:30:00Z,2015-06-04T13:19:43Z,3.016099968386145,3.116571188773608,NA,1.1276813741736644,5.996689113041563,3.7168115866670774,3.6641277038702924,9.498019604011265,5.579086652727319,6.402428368222013,7.896291864028391
2015-06-04T13:00:00Z,2015-06-04T13:49:43Z,3.143992097789704,3.2985167261052792,NA,1.2173969955736266,6.052577561758463,3.8062461239202667,3.8044551034171,9.779400932985082,5.6217657481315975,6.51679067990282,7.868955549939196
2015-06-04T13:30:00Z,2015-06-04T14:19:43Z,3.064327765893672,3.1247060662051487,NA,1.2587648932592241,6.003525979623915,3.729314919934293,3.720122161202882,9.425596788287582,5.533474762839079,6.326334044979603,7.487963561563001
2015-06-04T14:00:00Z,2015-06-04T14:49:43Z,2.936929802085096,3.011438756693715,NA,1.2517870557848807,5.92074048106355,3.670286097044944,3.654807143489004,8.800351388868007,5.41081261516526,6.017789383892979,7.000330785247958
2015-06-04T14:30:00Z,2015-06-04T15:19:43Z,2.8078039865458106,2.997454054797542,NA,1.2902974007629744,6.041909526155598,3.505661140979283,3.6136644410278946,8.154453564451211,5.197432000278076,5.73507555595767,6.6936971694141585
2015-06-04T15:00:00Z,2015-06-04T15:49:43Z,2.552113031732151,2.814202138132333,NA,1.2597054795018472,5.718799667147904,3.3371144520692937,3.55919283955623,7.540901784620947,4.973366749405612,5.470371512990393,6.220029258186343
2015-06-04T15:30:00Z,2015-06-04T16:19:43Z,2.2618667701560584,2.4648745269576557,NA,1.2366949219827927,5.233792246640248,3.150533646968469,3.3840359775319766,6.976363686899069,4.719889334933008,5.223676074099076,5.988115287768365
2015-06-04T16:00:00Z,2015-06-04T16:49:43Z,1.9500206340943829,2.3504952397992223,NA,1.149303920704662,4.49334259561621,2.9830335201958214,3.1274738672408846,6.239406900339066,4.38141661342879,4.864351873086526,5.582095359365705
2015-06-04T16:30:00Z,2015-06-04T17:19:43Z,1.7781304882200701,2.0433816771396347,NA,1.0779466337484547,3.776335632981187,2.839317851027982,2.9320563393321204,5.5253397521240935,4.04991175584635,4.5321893705888066,5.229939910585219
2015-06-04T17:00:00Z,2015-06-04T17:49:43Z,1.5619644873167065,1.7554294555720371,NA,0.9867036036953027,3.065900895335607,2.697563571040617,2.6689193592922758,4.850831870179341,3.7775458073049517,4.221282925361073,4.776947254161875
2015-06-04T17:30:00Z,2015-06-04T18:19:43Z,1.429599468137863,1.4801144544962075,NA,0.8926020266574346,2.5307272433351935,2.523006207078096,2.3554826350132143,4.299727004560996,3.4390743243119184,3.90594813486876,4.216044276609936
2015-06-04T18:00:00Z,2015-06-04T18:49:43Z,1.2577098406190699,1.2343751705769193,NA,0.7966360804192043,2.099173919408346,2.34152124998667,2.0015217351633345,3.7827097864467394,3.056790508181149,3.56920967559764,3.6787183440104623
2015-06-04T18:30:00Z,2015-06-04T19:19:43Z,1.1270721548154155,0.9750284351200206,NA,0.6920946920822686,1.6507513588972609,2.1150801237208157,1.6841747834169134,3.20896607330349,2.6593349300450857,3.1616165112011636,3.074831148996259
2015-06-04T19:00:00Z,2015-06-04T19:49:43Z,0.8731095700879832,0.7821946259553576,NA,0.565803191448026,1.3193149289762744,1.8329652374015077,1.389934005630524,2.6956808614411414,2.334951511771253,2.7473820097998862,2.5527396146737638
2015-06-04T19:30:00Z,2015-06-04T20:19:43Z,0.7044593189939218,0.6265749650146973,NA,0.4632503575352406,1.0213968465014516,1.4760948671839496,1.1605675984699635,2.2147377133586557,2.015367324335829,2.2969826887378693,2.0306480803512685
2015-06-04T20:00:00Z,2015-06-04T20:49:43Z,0.5392654625019689,0.49414464811110137,NA,0.37014315713716883,0.7502061628356995,1.16313724055334,0.9813226291761086,1.7489737791845965,1.6970216480845115,1.845550087114117,1.646572939942828
2015-06-04T20:30:00Z,2015-06-04T21:19:43Z,0.3641359402029249,0.4018443936429041,NA,0.284616922770285,0.5438609066211275,0.9148705366232627,0.8170080458733504,1.3496389591734896,1.3608723735616755,1.4469612247556205,1.235112155012676
2015-06-04T21:00:00Z,2015-06-04T21:49:43Z,0.2252911314635798,0.2684420683066168,NA,0.1876568981754221,0.3627091795327566,0.7203174581861072,0.568801309634513,0.9368683195345157,1.0411331245260016,1.0437979407834157,0.9977586338727706
2015-06-04T21:30:00Z,2015-06-04T22:19:43Z,0.06830420784362747,0.23126857780677007,NA,0.13904340416226962,0.30358193834105907,0.51191107542106,0.5223264788088223,0.6798473379294813,0.8101023629030097,0.8219007630169207,0.6151342434488207
2015-06-04T22:00:00Z,2015-06-04T22:49:43Z,0.04457771072640601,0.15063231344419062,NA,0.07999012867836588,0.1357939982868902,0.40217532373666104,0.35925591660104333,0.4320317727054853,0.5954818744694169,0.563839119857307,0.4149596184010978
2015-06-04T22:30:00Z,2015-06-04T23:19:43Z,0,0.09235218749017246,NA,0.053250792987498755,0.02978525354842615,0.28734278307790406,0.30193923362412706,0.2640807431916427,0.39386600117116966,0.39818192695098337,0.10705639683279579
2015-06-04T23:00:00Z,2015-06-04T23:49:43Z,0,0.03823811189600492,NA,0.025392945146907726,0,0.22426331514489123,0.24480028825936345,0.16231138089822672,0.2948914945534368,0.25378102749306003,0.10057633670855247
2015-06-04T23:30:00Z,2015-06-05T00:19:32Z,0,0.029669341008778143,NA,0.008099288707506001,0,0.13739813498712627,0.12776375338012752,0.07372788338195022,0.24313535068084802,0.12517455947880682,0.07197034434010155
2015-06-05T00:00:00Z,2015-06-05T00:49:32Z,0,0.059147701800701113,NA,0.008702480898092344,0,0.11130381751215783,0.06369316911248898,0.008282737049753446,0.171253276215425,0.05959813487689092,0.10121872050256506
2015-06-05T00:30:00Z,2015-06-05T01:19:32Z,0,0.06210431817092425,NA,0.015022932108127836,0,0.08311849816124377,0.039080164114644475,0.037382242719240025,0.1301790436035102,0.05262347927625604,0.039423300191100755
2015-06-05T01:00:00Z,2015-06-05T01:49:32Z,0,0.057840211600383745,NA,0.0024520287923413633,0,0.04604631889969045,0.04805935452852762,0.009506554453508958,0.08430591455120598,0,0.2734294467968349
2015-06-05T01:30:00Z,2015-06-05T02:19:32Z,0,0.08301411914030866,NA,0.019212309198434235,0,0.055760851587958155,0.06930295206527078,0.008500731994141532,0.07496846910643787,0.016975276278542163,0.09683228746115004
2015-06-05T02:00:00Z,2015-06-05T02:49:32Z,0,0.021540273410497524,NA,0.012234213212015897,0,0.022609035543960307,0.051443876796166445,0,0.026773267820165883,0,0
2015-06-05T02:30:00Z,2015-06-05T03:19:32Z,0,0.017137330709765298,NA,0.009109083604029981,0,0.006447150012734091,0.05775735850298324,0,0.007992278631532075,0,0
2015-06-05T03:00:00Z,2015-06-05T03:49:32Z,0,0,NA,0.007847974205104682,0,0.0021780014049891127,0.0018626873315586096,0.014440752376944243,0,0,0.027336357616047535
2015-06-05T03:30:00Z,2015-06-05T04:19:32Z,0,0,NA,0,0,0,0,0,0,0,0
2015-06-05T04:00:00Z,2015-06-05T04:49:32Z,0.009336826954262472,0,NA,0.005991544308281043,0,0,0.003254738263244917,0.005841403859198973,0,0,0
2015-06-05T04:30:00Z,2015-06-05T05:19:32Z,0.04502313362406528,0,NA,0.014841625658505938,0.03881279169019296,0,0.026771806035051332,0.05945322817285421,0,0,0
2015-06-05T05:00:00Z,2015-06-05T05:49:32Z,0.06407912656356132,0.029203576785168075,NA,0.04171310079085785,0.12426980331613349,0,0.09347869409920168,0.10908363675438779,0,0.0013652812820194873,0
2015-06-05T05:30:00Z,2015-06-05T06:19:32Z,0.09328619658541609,0.050139449797884234,NA,0.0808886172238297,0.17949500061303184,0,0.13050388438015445,0.16642659950409677,0.008101857147057002,0.0951603335051063,0.1642230410986352
2015-06-05T06:00:00Z,2015-06-05T06:49:32Z,0.039987983617091216,0.0013683290412695851,NA,0.08886864635685614,0.13635549413812167,0,0.14051281542380553,0.16878488908673547,0.01984193997831892,0.1551519770466682,0.34420207725335106
2015-06-05T06:30:00Z,2015-06-05T07:19:32Z,0,0,NA,0.07211622869495635,0.06648920226180628,0,0.13008172200376933,0.14452209138536767,0.10836971622412774,0.23211909761842425,0.48283045870961816
2015-06-05T07:00:00Z,2015-06-05T07:49:32Z,0,0,NA,0.014722541076815698,0,0,0.191456680769464,0.2680460247143362,0.3537239959275312,0.4958147768466551,0.6682504964813337
2015-06-05T07:30:00Z,2015-06-05T08:19:32Z,0.12069742391095929,0,NA,0.030159768613671,0.15371719192230232,0.16741324434146473,0.5089515102091963,1.3589062770982263,1.0851939030072688,1.1803507496296393,1.3970304492862657
2015-06-05T08:00:00Z,2015-06-05T08:49:32Z,0.6403986977223963,0.3033968245863329,NA,0.12712758834187654,0.7316532098388322,0.5285903066231017,1.1433526443073008,3.1797469523552215,2.237912921985396,2.361009475911279,2.7063502288431485
