TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,ws,precip,swc_shallow,sw_in,ext_rad
2003-05-05T07:45:00Z,2003-05-05T07:28:54Z,5.27,87.6,0.11,272.5,32.4,6.125,NA,0.52978969375007,128.89249999999998,588.4574595947181
2003-05-05T08:00:00Z,2003-05-05T07:43:54Z,5.41,87.6,0.11,264.6,24.41,6.125,NA,0.527061650739661,125.1558,629.8468838575922
2003-05-05T08:15:00Z,2003-05-05T07:58:54Z,5.41,89.8,0.09,328.2,61.39,5.5,NA,0.526645809627198,155.2386,669.8900741914031
2003-05-05T08:30:00Z,2003-05-05T08:13:54Z,5.54,90.4,0.09,214.2,29.42,4.75,NA,0.525891152499033,101.3166,708.4155388839284
2003-05-05T08:45:00Z,2003-05-05T08:28:54Z,5.54,90.8,0.08,283.6,43.72,5.5,NA,0.525652885135626,134.1428,745.2582862059205
2003-05-05T09:00:00Z,2003-05-05T08:43:54Z,5.88,90.2,0.09,365.5,57.14,6.875,NA,0.523487666685326,172.8815,780.2605310139203
2003-05-05T09:15:00Z,2003-05-05T08:58:54Z,6.29,89,0.11,302.6,29.99,7.25,NA,0.522468415449723,143.12980000000002,813.2723704891046
2003-05-05T09:30:00Z,2003-05-05T09:13:54Z,6.28,88.4,0.11,362.8,50.04,4.75,NA,0.521837134561103,171.6044,844.1524261183621
2003-05-05T09:45:00Z,2003-05-05T09:28:54Z,6.95,86.2,0.14,373.3,42.03,5.75,NA,0.518625869030804,176.5709,872.7684491681484
2003-05-05T10:00:00Z,2003-05-05T09:43:54Z,6.88,86.6,0.13,474.1,87.6,5.125,NA,0.519469720709238,224.2493,898.9978870581135
2003-05-05T10:15:00Z,2003-05-05T09:58:54Z,7.49,85.2,0.15,510.1,109.7,3.75,NA,0.516777242243523,241.2773,922.7284082089743
2003-05-05T10:30:00Z,2003-05-05T10:13:54Z,7.62,82.9,0.18,474.7,66.68,6.375,NA,0.515155761757044,224.5331,943.8583831168477
2003-05-05T10:45:00Z,2003-05-05T10:28:54Z,7.89,80.5,0.21,1493,200.5,6.125,NA,0.513421560920317,706.189,962.2973195938907
2003-05-05T11:00:00Z,2003-05-05T10:43:54Z,8.64,77,0.26,596.5,142.7,6.375,NA,0.511243895102564,282.1445,977.9662503111628
2003-05-05T11:15:00Z,2003-05-05T10:58:54Z,8.63,77.4,0.25,530.3,132.4,5.5,NA,0.510708893125478,250.83189999999996,990.7980709841505
2003-05-05T11:30:00Z,2003-05-05T11:13:54Z,8.77,76.6,0.27,515.2,68.13,6.625,NA,0.508289814928322,243.6896,1000.7378277525764
2003-05-05T11:45:00Z,2003-05-05T11:28:54Z,7.35,86.9,0.13,1527,429.9,5.75,NA,0.512941011885465,722.271,1007.7429525237994
2003-05-05T12:00:00Z,2003-05-05T11:43:54Z,7.28,85,0.15,553.7,114.5,4.75,NA,0.514288480977159,261.9001,1011.7834452719641
2003-05-05T12:15:00Z,2003-05-05T11:58:54Z,8.56,82.7,0.19,1116,236.5,7.63,NA,0.509973778602888,527.8679999999999,1012.8420025121842
2003-05-05T12:30:00Z,2003-05-05T12:13:54Z,8.16,82.7,0.19,516.4,92,5.125,NA,0.510066872749436,244.25719999999998,1010.9140913996075
2003-05-05T12:45:00Z,2003-05-05T12:28:54Z,7.88,90.1,0.11,1563,482.9,5.875,NA,0.515400157734202,739.299,1006.0079691360539
2003-05-05T13:00:00Z,2003-05-05T12:43:54Z,8.29,82.2,0.2,1221,247.7,6.5,NA,0.512706294477525,577.533,998.1446476011569
2003-05-05T13:15:00Z,2003-05-05T12:58:54Z,7.14,87,0.13,530.8,98.4,7.88,NA,0.518392355768938,251.06839999999997,987.3578033595185
2003-05-05T13:30:00Z,2003-05-05T13:13:54Z,7.68,84.5,0.16,572.7,115.9,6.25,NA,0.520686569577317,270.88710000000003,973.6936334293291
2003-05-05T13:45:00Z,2003-05-05T13:28:54Z,8.28,86.6,0.15,1523,467.9,6.875,NA,0.521670630436013,720.379,957.2106574301947
2003-05-05T14:00:00Z,2003-05-05T13:43:54Z,8.01,87.7,0.13,682.6,217.8,5.375,NA,0.52209081444065,322.8698,937.979466957524
2003-05-05T14:15:00Z,2003-05-05T13:58:54Z,8.96,84.1,0.18,1253,318.7,8.25,NA,0.521245470875717,592.669,916.0824232568972
2003-05-05T14:30:00Z,2003-05-05T14:13:54Z,9.5,78.1,0.26,1001,487.1,7,NA,0.518098692826992,473.47299999999996,891.6133044931627
2003-05-05T14:45:00Z,2003-05-05T14:28:54Z,9.91,72.9,0.33,1581,604.2,8.38,NA,0.514377386368388,747.813,864.6769041249592
2003-05-05T15:00:00Z,2003-05-05T14:43:54Z,7.33,85.9,0.15,707,162,2.5,NA,0.52298959011985,334.411,835.3885821047478
2003-05-05T15:15:00Z,2003-05-05T14:58:54Z,7.53,84.6,0.16,232.3,0,5.875,NA,0.525955271191039,109.8779,803.8737708263667
2003-05-05T15:30:00Z,2003-05-05T15:13:54Z,7.13,87.6,0.13,547.1,105.2,5.75,NA,0.534307875833699,258.7783,770.2674379361054
2003-05-05T15:45:00Z,2003-05-05T15:28:54Z,7.81,88.2,0.13,667.6,148.1,4.625,NA,0.534943375553548,315.77479999999997,734.7135083078186
2003-05-05T16:00:00Z,2003-05-05T15:43:54Z,7.81,86.6,0.14,439.8,71.6,5.75,NA,0.536114450330179,208.0254,697.3642476576982
2003-05-05T16:15:00Z,2003-05-05T15:58:54Z,7.74,84.7,0.16,363.9,75.3,5.25,NA,0.538292643611473,172.1247,658.3796104384138
2003-05-05T16:30:00Z,2003-05-05T16:13:54Z,7.14,87.9,0.12,376.3,60.75,6.125,NA,0.542387869658525,177.9899,617.9265548054392
2003-05-05T16:45:00Z,2003-05-05T16:28:54Z,7.14,86.8,0.13,519.7,104.2,5,NA,0.544937237966294,245.81810000000002,576.1783275893575
2003-05-05T17:00:00Z,2003-05-05T16:43:54Z,7.14,89.3,0.11,440.5,90.1,5,NA,0.546651501721742,208.35649999999998,533.3137223363176
2003-05-05T17:15:00Z,2003-05-05T16:58:54Z,6.74,89.3,0.11,268.4,40.24,4.375,NA,0.549290128149819,126.95319999999998,489.5163135943561
2003-05-05T17:30:00Z,2003-05-05T17:13:54Z,7.07,91,0.09,301.1,56.92,4.5,NA,0.549493246520885,142.4203,444.9736707247208
2003-05-05T17:45:00Z,2003-05-05T17:28:54Z,6.94,90,0.1,521,122.7,3.25,NA,0.552620173695316,246.433,399.87655460530624
2003-05-05T18:00:00Z,2003-05-05T17:43:54Z,7.28,90.8,0.09,423.5,56.38,5.25,NA,0.553106814083279,200.3155,354.41810066643296
2003-05-05T18:15:00Z,2003-05-05T17:58:54Z,7.01,87.3,0.13,271,5.312,5.875,NA,0.554107622896792,128.183,308.792991757712
2003-05-05T18:30:00Z,2003-05-05T18:13:54Z,7.07,88.7,0.11,366.6,57.93,5.75,NA,0.556090136089203,173.4018,263.1966243883328
2003-05-05T18:45:00Z,2003-05-05T18:28:54Z,6.87,90.7,0.09,154.5,-25.43,4.625,NA,0.557522811148048,73.07849999999999,217.8242719115825
2003-05-05T19:00:00Z,2003-05-05T18:43:54Z,6.4,90.3,0.09,85.1,-45.41,4.125,NA,0.560339117025521,40.2523,172.87024823720694
2003-05-05T19:15:00Z,2003-05-05T18:58:54Z,6.6,92,0.08,125.1,8.65,2.875,NA,0.562157510595555,59.17229999999999,128.5270756533189
2003-05-05T19:30:00Z,2003-05-05T19:13:54Z,6.74,91.8,0.08,144.7,-4.889,6.375,NA,0.562305445579355,68.44309999999999,84.98466032165881
2003-05-05T19:45:00Z,2003-05-05T19:28:54Z,6.61,90.4,0.09,130.9,-16.78,5.5,NA,0.561747461292016,61.9157,42.42947897732129
2003-05-05T20:00:00Z,2003-05-05T19:43:54Z,6.41,91.7,0.08,45.83,-9.55,3.375,NA,0.563651080436921,21.67759,1.0437803160102335
2003-05-05T20:15:00Z,2003-05-05T19:58:54Z,6.27,91.6,0.08,51.73,-17.03,4.125,NA,0.564402352153703,24.468289999999996,0
2003-05-05T20:30:00Z,2003-05-05T20:13:54Z,6.34,91.4,0.08,24.88,-17.23,2.375,NA,0.565625762543655,11.768239999999999,0
2003-05-05T20:45:00Z,2003-05-05T20:28:54Z,6.34,91.3,0.08,7.86,-18.95,2.375,NA,0.565014691503081,3.71778,0
2003-05-05T21:00:00Z,2003-05-05T20:43:54Z,6.2,92.5,0.07,4.583,-8.93,0.75,NA,0.565249912854543,2.1677589999999998,0
2003-05-05T21:15:00Z,2003-05-05T20:58:54Z,6.27,93.8,0.06,1.31,-5.542,1.125,NA,0.564381019298145,0.61963,0
2003-05-05T21:30:00Z,2003-05-05T21:13:54Z,6.27,94.3,0.05,0.655,-6.349,0.25,NA,0.563731878136744,0.309815,0
2003-05-05T21:45:00Z,2003-05-05T21:28:54Z,6.07,94.8,0.05,0.655,-5.121,1.25,NA,0.562988316302578,0.309815,0
2003-05-05T22:00:00Z,2003-05-05T21:43:54Z,6,95.3,0.04,0.655,-6.382,0.875,NA,0.564414750135308,0.309815,0
2003-05-05T22:15:00Z,2003-05-05T21:58:54Z,5.93,95.5,0.04,0.655,-8.47,0.25,NA,0.567202932560035,0.309815,0
2003-05-05T22:30:00Z,2003-05-05T22:13:54Z,5.73,95.8,0.04,0.655,-9.33,0.5,NA,0.566311281914263,0.309815,0
2003-05-05T22:45:00Z,2003-05-05T22:28:54Z,5.73,96,0.04,0.655,-5.926,0.25,NA,0.565070848596858,0.309815,0
2003-05-05T23:00:00Z,2003-05-05T22:43:54Z,5.87,96.1,0.04,0.655,-8.04,0.25,NA,0.562002102382819,0.309815,0
2003-05-05T23:15:00Z,2003-05-05T22:58:54Z,5.73,96.1,0.04,0.655,-15.24,0.25,NA,0.559751634289433,0.309815,0
2003-05-05T23:30:00Z,2003-05-05T23:13:54Z,5.73,96.2,0.04,0.655,-12.31,0.625,NA,0.556595090912841,0.309815,0
2003-05-05T23:45:00Z,2003-05-05T23:28:54Z,5.87,96.1,0.04,0.655,-8.07,0.625,NA,0.55367531677278,0.309815,0
2003-05-06T00:00:00Z,2003-05-05T23:43:54Z,5.73,96.2,0.04,0.655,-12.36,1.125,NA,0.553603764450778,0.309815,0
2003-05-06T00:15:00Z,2003-05-05T23:58:54Z,5.87,95.9,0.04,0.655,-19.59,1,NA,0.553357989641425,0.309815,0
2003-05-06T00:30:00Z,2003-05-06T00:13:58Z,5.87,95.8,0.04,0.655,-7.65,0.75,NA,0.554538382997728,0.309815,0
2003-05-06T00:45:00Z,2003-05-06T00:28:58Z,5.8,95.8,0.04,0.655,-25.03,0.5,NA,0.554925056319514,0.309815,0
2003-05-06T01:00:00Z,2003-05-06T00:43:58Z,5.8,95.9,0.04,0.655,-9.8,1,NA,0.554803895877342,0.309815,0
2003-05-06T01:15:00Z,2003-05-06T00:58:58Z,6,94,0.06,0.655,-17.53,1.5,NA,0.553989877684254,0.309815,0
2003-05-06T01:30:00Z,2003-05-06T01:13:58Z,6,92.6,0.07,0.655,-33.68,1.125,NA,0.554032280110029,0.309815,0
2003-05-06T01:45:00Z,2003-05-06T01:28:58Z,5.59,92.5,0.07,0,-16.64,1.25,NA,0.554494197860516,0,0
2003-05-06T02:00:00Z,2003-05-06T01:43:58Z,5.66,91,0.08,0.655,-32.67,2.125,NA,0.554755946574293,0.309815,0
2003-05-06T02:15:00Z,2003-05-06T01:58:58Z,5.67,89.9,0.09,0.655,-35.7,0.75,NA,0.555453398408049,0.309815,0
2003-05-06T02:30:00Z,2003-05-06T02:13:58Z,5.2,91.1,0.08,0,-23.9,1.25,NA,0.555530912692537,0,0
2003-05-06T02:45:00Z,2003-05-06T02:28:58Z,5.4,92.2,0.07,0.655,-8.91,0.5,NA,0.554606817653132,0.309815,0
2003-05-06T03:00:00Z,2003-05-06T02:43:58Z,5.41,91.8,0.07,0.655,-17.11,1.5,NA,0.554064318781863,0.309815,0
2003-05-06T03:15:00Z,2003-05-06T02:58:58Z,5.61,91.5,0.08,0.655,-13.59,0.625,NA,0.552090776994781,0.309815,0
2003-05-06T03:30:00Z,2003-05-06T03:13:58Z,5.54,91.2,0.08,0.655,-23.07,1.375,NA,0.549556818723492,0.309815,0
2003-05-06T03:45:00Z,2003-05-06T03:28:58Z,5.47,91.9,0.07,0.655,-12.34,0.875,NA,0.548859299692783,0.309815,0
2003-05-06T04:00:00Z,2003-05-06T03:43:58Z,5.41,91.8,0.07,0.655,-8.89,0.25,NA,0.546628483569844,0.309815,0
2003-05-06T04:15:00Z,2003-05-06T03:58:58Z,5.34,91.9,0.07,0.655,-11.43,0.25,NA,0.546372833209221,0.309815,0
2003-05-06T04:30:00Z,2003-05-06T04:13:58Z,5.41,90.8,0.08,0.655,-22.31,1.875,NA,0.544632701539122,0.309815,19.169932360953908
2003-05-06T04:45:00Z,2003-05-06T04:28:58Z,5.48,89.9,0.09,0.655,-26.14,1.75,NA,0.543835608214603,0.309815,60.845469039982845
2003-05-06T05:00:00Z,2003-05-06T04:43:58Z,5.34,89,0.1,1.31,-34.39,2.125,NA,0.542578844896881,0.61963,103.63390518702846
2003-05-06T05:15:00Z,2003-05-06T04:58:58Z,5.34,86.9,0.12,1.965,-27.46,1.875,NA,0.541772494710268,0.929445,147.35199364921667
2003-05-06T05:30:00Z,2003-05-06T05:13:58Z,5.27,88.8,0.1,5.239,-13.16,0.625,NA,0.540970832150364,2.4780469999999997,191.8125059817922
2003-05-06T05:45:00Z,2003-05-06T05:28:58Z,5.2,89.9,0.09,13.1,-13.19,0.875,NA,0.540179777236352,6.1963,236.825034279475
2003-05-06T06:00:00Z,2003-05-06T05:43:58Z,5.34,89.1,0.1,24.89,-27.22,2.75,NA,0.539404936117258,11.772969999999999,282.19680662373617
2003-05-06T06:15:00Z,2003-05-06T05:58:58Z,5.27,89.7,0.09,18.34,-15.06,2.25,NA,0.538651604219698,8.674819999999999,327.7335126537676
2003-05-06T06:30:00Z,2003-05-06T06:13:58Z,5.27,89.5,0.09,35.36,-11.11,1.375,NA,0.536478810521551,16.725279999999998,373.24013572553116
2003-05-06T06:45:00Z,2003-05-06T06:28:58Z,5.34,88.8,0.1,63.53,-11.61,2.125,NA,0.535339330586219,30.04969,418.5217880950245
2003-05-06T07:00:00Z,2003-05-06T06:43:58Z,5.34,88.4,0.1,82.5,-0.429,2,NA,0.534683813255402,39.0225,463.3845455490137
2003-05-06T07:15:00Z,2003-05-06T06:58:58Z,5.27,91.8,0.07,224,55.38,1,NA,0.534067678011105,105.952,507.63627790885096
2003-05-06T07:30:00Z,2003-05-06T07:13:58Z,5.2,89.9,0.09,188,9.91,2.375,NA,0.532467366326484,88.92399999999999,551.087471850546
2003-05-06T07:45:00Z,2003-05-06T07:28:58Z,5.88,89.7,0.1,484,140.1,0.25,NA,0.530581856250088,228.932,593.5520425174168
2003-05-06T08:00:00Z,2003-05-06T07:43:58Z,7.97,85,0.16,762,218.3,1.125,NA,0.521072879169231,360.426,634.848130449349
2003-05-06T08:15:00Z,2003-05-06T07:58:58Z,6.88,82,0.18,144.1,13.14,0.375,NA,0.520732463512326,68.15929999999999,674.7988804158454
2003-05-06T08:30:00Z,2003-05-06T08:13:58Z,7.35,85.8,0.15,402,110.3,0.5,NA,0.519871087727122,190.146,713.2331988173686
2003-05-06T08:45:00Z,2003-05-06T08:28:58Z,7.82,77.2,0.24,248.8,32.33,0.875,NA,0.518221967854517,117.6824,749.9864864113439
2003-05-06T09:00:00Z,2003-05-06T08:43:58Z,7.41,79.7,0.21,868,242.2,0.75,NA,0.517582574048598,410.56399999999996,784.9013432248956
2003-05-06T09:15:00Z,2003-05-06T08:58:58Z,7.35,75.5,0.25,425.5,104.6,4.375,NA,0.514117236115804,201.26149999999998,817.8282426353674
2003-05-06T09:30:00Z,2003-05-06T09:13:58Z,7.14,80.4,0.2,1174,329.5,1,NA,0.515019009921495,555.302,848.6261717319481
2003-05-06T09:45:00Z,2003-05-06T09:28:58Z,9.37,68,0.38,1272,456.2,4,NA,0.505055595995712,601.656,877.16323521590175
2003-05-06T10:00:00Z,2003-05-06T09:43:58Z,9.1,70.8,0.34,1307,426.9,0.5,NA,0.503613179303711,618.211,903.3172202532032
2003-05-06T10:15:00Z,2003-05-06T09:58:58Z,9.49,71.5,0.34,1403,453.9,1.375,NA,0.502990305773466,663.6189999999999,926.976119860562
2003-05-06T10:30:00Z,2003-05-06T10:13:58Z,9.15,65.2,0.41,934,292.8,3.375,NA,0.50268679904747,441.782,948.0386125833743
2003-05-06T10:45:00Z,2003-05-06T10:28:58Z,9.62,62.2,0.45,632,223.5,2,NA,0.502110336685324,298.936,966.414496411408
2003-05-06T11:00:00Z,2003-05-06T10:43:58Z,7.79,77.3,0.24,642.4,105.8,1.375,NA,0.507566541093366,303.85519999999997,982.0250750738991
2003-05-06T11:15:00Z,2003-05-06T10:58:58Z,8.74,74.1,0.29,1508,507.2,0.5,NA,0.506958894277974,713.284,994.8034950598204
2003-05-06T11:30:00Z,2003-05-06T11:13:58Z,8.94,67.3,0.38,1527,490.9,1.5,NA,0.503607471907682,722.271,1004.6950319199484
2003-05-06T11:45:00Z,2003-05-06T11:28:58Z,10.43,60.5,0.5,1743,571.4,1.375,NA,0.49841772657408,824.439,1011.65732462471
2003-05-06T12:00:00Z,2003-05-06T11:43:58Z,8.87,60.4,0.45,587.4,162.7,1.125,NA,0.501309397815417,277.8402,1015.6605569741512
2003-05-06T12:15:00Z,2003-05-06T11:58:58Z,8.66,58.9,0.46,597.1,175.5,1.75,NA,0.506274395054146,282.4283,1016.6875852831698
2003-05-06T12:30:00Z,2003-05-06T12:13:58Z,9.88,60.6,0.48,922,267.8,0.5,NA,0.504995964649927,436.106,1014.7340117952233
2003-05-06T12:45:00Z,2003-05-06T12:28:58Z,8.73,62.7,0.42,463.1,137.2,2,NA,0.507270597555772,219.0463,1009.808203510151
2003-05-06T13:00:00Z,2003-05-06T12:43:58Z,8.87,65.5,0.39,846,225.8,2.125,NA,0.508488212162389,400.15799999999996,1001.9312563455181
2003-05-06T13:15:00Z,2003-05-06T12:58:58Z,9.62,66,0.41,861,261,0.5,NA,0.507420456677833,407.253,991.1369047850101
2003-05-06T13:30:00Z,2003-05-06T13:13:58Z,9.21,64.7,0.41,605.7,156.3,2.5,NA,0.50770518603431,286.4961,977.4713774008443
2003-05-06T13:45:00Z,2003-05-06T13:28:58Z,8.88,59,0.47,773,234.4,3,NA,0.510544005632906,365.62899999999996,960.9931988690076
2003-05-06T14:00:00Z,2003-05-06T13:43:58Z,9.35,57.7,0.5,1041,330.4,3.5,NA,0.509506955033443,492.393,941.7729393252129
2003-05-06T14:15:00Z,2003-05-06T13:58:58Z,9.62,60.6,0.47,725,228.1,3.125,NA,0.508056170870514,342.92499999999995,919.8929121350641
2003-05-06T14:30:00Z,2003-05-06T14:13:58Z,8.94,62.9,0.43,918,276.6,1,NA,0.509975712048169,434.214,895.4468213727619
2003-05-06T14:45:00Z,2003-05-06T14:28:58Z,8.94,63.5,0.42,693.4,224.3,6.625,NA,0.512446740581343,327.97819999999996,868.5393605181351
2003-05-06T15:00:00Z,2003-05-06T14:43:58Z,8.81,67.1,0.37,440.9,115.4,1.5,NA,0.515348037939909,208.54569999999998,839.285764090623
2003-05-06T15:15:00Z,2003-05-06T14:58:58Z,8.74,59.2,0.46,597.3,158.8,1.75,NA,0.516345179968416,282.52289999999994,807.8113141404218
2003-05-06T15:30:00Z,2003-05-06T15:13:58Z,9.08,59.3,0.47,622.8,179.5,2.125,NA,0.51597587532897,294.58439999999996,774.2508037103697
2003-05-06T15:45:00Z,2003-05-06T15:28:58Z,9.01,61.3,0.45,767,243.6,2.625,NA,0.516064546220525,362.791,738.7479595663302
2003-05-06T16:00:00Z,2003-05-06T15:43:58Z,8.81,61,0.44,643.1,197.1,6.875,NA,0.517153918072856,304.1863,701.4548266683529
2003-05-06T16:15:00Z,2003-05-06T15:58:58Z,8.74,62.7,0.42,476.3,134.1,4.625,NA,0.520233159844311,225.2899,662.531117018698
2003-05-06T16:30:00Z,2003-05-06T16:13:58Z,8.4,64.9,0.39,453.4,135.5,4.75,NA,0.523285853542519,214.45819999999998,622.1435256753626
2003-05-06T16:45:00Z,2003-05-06T16:28:58Z,8.61,64.8,0.39,429.9,130.2,6.875,NA,0.523409894735952,203.34269999999998,580.4650168604127
2003-05-06T17:00:00Z,2003-05-06T16:43:58Z,8.48,66.3,0.38,257.2,72,4.125,NA,0.525036498394313,121.65559999999999,537.6740832203876
2003-05-06T17:15:00Z,2003-05-06T16:58:58Z,8.41,68.4,0.35,297.1,81.5,3.875,NA,0.527108654465436,140.5283,493.95398141118534
2003-05-06T17:30:00Z,2003-05-06T17:13:58Z,8.01,71.3,0.31,282.7,53.42,2.5,NA,0.528653733345227,133.7171,449.4919472810035
2003-05-06T17:45:00Z,2003-05-06T17:28:58Z,7.81,74.5,0.27,434.5,112.9,2.5,NA,0.529135344865924,205.5185,404.4783940125462
2003-05-06T18:00:00Z,2003-05-06T17:43:58Z,7.13,80.7,0.2,229.1,17.04,4.25,NA,0.531155933606923,108.36429999999999,359.10609665843407
2003-05-06T18:15:00Z,2003-05-06T17:58:58Z,6.46,87.8,0.12,107.3,-7.9,4.875,NA,0.535734194853887,50.7529,313.5693665621762
2003-05-06T18:30:00Z,2003-05-06T18:13:58Z,6.32,90.2,0.09,120.4,1.756,4.875,NA,0.539146853225288,56.9492,268.06321920036794
2003-05-06T18:45:00Z,2003-05-06T18:28:58Z,5.99,91.3,0.08,70,-12.8,5.5,NA,0.543600847051116,33.11,222.78253900984052
2003-05-06T19:00:00Z,2003-05-06T18:43:58Z,5.92,92.4,0.07,132.2,6.166,5.25,NA,0.548906430645056,62.53059999999999,177.92124477651632
2003-05-06T19:15:00Z,2003-05-06T18:58:58Z,6.13,91.9,0.08,142.7,-2.222,6.375,NA,0.551139447723058,67.49709999999999,133.67145916030213
2003-05-06T19:30:00Z,2003-05-06T19:13:58Z,5.93,92.4,0.07,98.2,-6.744,7.88,NA,0.553315832539523,46.4486,90.22268591251756
2003-05-06T19:45:00Z,2003-05-06T19:28:58Z,6.2,91.6,0.08,142.7,2.654,5.75,NA,0.554927983731607,67.49709999999999,47.76099830960823
2003-05-06T20:00:00Z,2003-05-06T19:43:58Z,6.27,92.3,0.07,109.3,30.02,1.875,NA,0.556835761217902,51.698899999999995,6.468242278612858
2003-05-06T20:15:00Z,2003-05-06T19:58:58Z,6.2,90.6,0.09,57.62,-68.19,4.25,NA,0.555468913199115,27.25426,0
2003-05-06T20:30:00Z,2003-05-06T20:13:58Z,5.86,90.6,0.09,43.87,-65.81,3.875,NA,0.559177453270546,20.75051,0
2003-05-06T20:45:00Z,2003-05-06T20:28:58Z,5.87,92.5,0.07,9.17,-26.05,3.375,NA,0.55912306472759,4.337409999999999,0
2003-05-06T21:00:00Z,2003-05-06T20:43:58Z,5.87,86.1,0.13,8.51,-32.47,1.375,NA,0.55843969439034,4.02523,0
