env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
NULL,Off-site,NA,Not provided,Off-site,Environmental data from SWE_NOR which is about 20 km west of SWE_SKY,Off-site,NA,NA,Off-site,Off-site,FALSE,30,"17UTC+01:00, A",Not provided,Off-site,SWE_SKY_68Y
