TIMESTAMP,solar_TIMESTAMP,ta,ppfd_in,ws,precip,sw_in,ext_rad
2008-05-16T12:00:00Z,2008-05-16T19:56:06Z,NA,NA,NA,NA,NA,0
2008-05-16T12:00:02Z,2008-05-16T19:56:08Z,13.125,1.2,0,0,0.5676,0
2008-05-16T13:00:00Z,2008-05-16T20:56:06Z,NA,NA,NA,NA,NA,0
2008-05-16T13:00:02Z,2008-05-16T20:56:08Z,10.6,1.2,0.095,0,0.5676,0
2008-05-16T14:00:00Z,2008-05-16T21:56:06Z,NA,NA,NA,NA,NA,0
2008-05-16T14:00:02Z,2008-05-16T21:56:08Z,8.63,1.2,0,0,0.5676,0
2008-05-16T15:00:00Z,2008-05-16T22:56:06Z,NA,NA,NA,NA,NA,0
2008-05-16T15:00:03Z,2008-05-16T22:56:09Z,7.23,1.2,0.19,0,0.5676,0
2008-05-16T16:00:00Z,2008-05-16T23:56:06Z,NA,NA,NA,NA,NA,0
2008-05-16T16:00:03Z,2008-05-16T23:56:09Z,6.015,1.2,0,0,0.5676,0
2008-05-16T17:00:00Z,2008-05-17T00:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T17:00:03Z,2008-05-17T00:56:06Z,5.195,1.2,0,0,0.5676,0
2008-05-16T18:00:00Z,2008-05-17T01:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T18:00:03Z,2008-05-17T01:56:06Z,4.99,1.2,0.095,0,0.5676,0
2008-05-16T19:00:00Z,2008-05-17T02:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T19:00:03Z,2008-05-17T02:56:06Z,6.815,1.2,0.095,0,0.5676,0
2008-05-16T20:00:00Z,2008-05-17T03:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T20:00:03Z,2008-05-17T03:56:06Z,10.015,1.2,0.37,0,0.5676,0
2008-05-16T21:00:00Z,2008-05-17T04:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T21:00:03Z,2008-05-17T04:56:06Z,13.51,1.2,0.93,0,0.5676,0
2008-05-16T22:00:00Z,2008-05-17T05:56:03Z,NA,NA,NA,NA,NA,0
2008-05-16T22:00:03Z,2008-05-17T05:56:06Z,14.47,29.95,1.02,0,14.16635,0
2008-05-16T23:00:00Z,2008-05-17T06:56:03Z,NA,NA,NA,NA,NA,127.83236471191373
2008-05-16T23:00:03Z,2008-05-17T06:56:06Z,16.76,212.45,1.205,0,100.48884999999999,128.0772970922102
2008-05-17T00:00:00Z,2008-05-17T07:56:03Z,NA,NA,NA,NA,NA,408.2240965463032
2008-05-17T00:00:03Z,2008-05-17T07:56:06Z,18.09,527.45,1.67,0,249.48385000000002,408.4437907505805
2008-05-17T01:00:00Z,2008-05-17T08:56:03Z,NA,NA,NA,NA,NA,649.1290299350829
2008-05-17T01:00:03Z,2008-05-17T08:56:06Z,19.995,1238.7,1.765,0,585.9051,649.3085148822294
2008-05-17T02:00:00Z,2008-05-17T09:56:03Z,NA,NA,NA,NA,NA,834.1306904194242
2008-05-17T02:00:03Z,2008-05-17T09:56:06Z,21.14,1486.2,1.67,0,702.97259999999994,834.257735113926
2008-05-17T03:00:00Z,2008-05-17T10:56:03Z,NA,NA,NA,NA,NA,950.6221609220353
2008-05-17T03:00:03Z,2008-05-17T10:56:06Z,22.475,1597.45,1.67,0,755.59385,950.6881079312941
2008-05-17T04:00:00Z,2008-05-17T11:56:03Z,NA,NA,NA,NA,NA,990.6651741452046
2008-05-17T04:00:03Z,2008-05-17T11:56:06Z,24.01,1581.2,1.48,0,747.9076,990.6655295542797
2008-05-17T05:00:00Z,2008-05-17T12:56:03Z,NA,NA,NA,NA,NA,951.5310575297598
2008-05-17T05:00:03Z,2008-05-17T12:56:06Z,24.205,1428.7,1.67,0,675.7751,951.4657971715758
2008-05-17T06:00:00Z,2008-05-17T13:56:03Z,NA,NA,NA,NA,NA,835.8866690035888
2008-05-17T06:00:03Z,2008-05-17T13:56:06Z,24.595,1146.2,1.3,0,542.1526,835.7602400974962
2008-05-17T07:00:00Z,2008-05-17T14:56:03Z,NA,NA,NA,NA,NA,651.612653970653
2008-05-17T07:00:03Z,2008-05-17T14:56:06Z,24.4,748.7,1.3,0,354.1351,651.4336720584918
2008-05-17T08:00:00Z,2008-05-17T15:56:03Z,NA,NA,NA,NA,NA,411.26640948259023
2008-05-17T08:00:03Z,2008-05-17T15:56:06Z,22.475,81.2,0.93,0,38.4076,411.0470713154949
2008-05-17T09:00:00Z,2008-05-17T16:56:03Z,NA,NA,NA,NA,NA,131.22635288743913
2008-05-17T09:00:03Z,2008-05-17T16:56:06Z,19.615,7.45,0.28,0,3.52385,130.9816052728978
2008-05-17T10:00:00Z,2008-05-17T17:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T10:00:03Z,2008-05-17T17:56:06Z,15.805,1.2,0,0,0.5676,0
2008-05-17T11:00:00Z,2008-05-17T18:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T11:00:03Z,2008-05-17T18:56:06Z,13.125,1.2,0,0,0.5676,0
2008-05-17T12:00:00Z,2008-05-17T19:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T12:00:03Z,2008-05-17T19:56:06Z,13.51,1.2,0,0,0.5676,0
2008-05-17T13:00:00Z,2008-05-17T20:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T13:00:03Z,2008-05-17T20:56:06Z,13.125,1.2,0.185,0,0.5676,0
2008-05-17T14:00:00Z,2008-05-17T21:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T14:00:03Z,2008-05-17T21:56:06Z,10.99,1.2,0.095,0,0.5676,0
2008-05-17T15:00:00Z,2008-05-17T22:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T15:00:03Z,2008-05-17T22:56:06Z,12.35,1.2,0.19,0,0.5676,0
2008-05-17T16:00:00Z,2008-05-17T23:56:03Z,NA,NA,NA,NA,NA,0
2008-05-17T16:00:03Z,2008-05-17T23:56:06Z,12.74,1.2,0.19,0,0.5676,0
2008-05-17T17:00:00Z,2008-05-18T00:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T17:00:03Z,2008-05-18T00:56:02Z,13.895,1.2,0.56,0,0.5676,0
2008-05-17T18:00:00Z,2008-05-18T01:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T18:00:03Z,2008-05-18T01:56:02Z,10.4,1.2,0.37,0,0.5676,0
2008-05-17T19:00:00Z,2008-05-18T02:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T19:00:03Z,2008-05-18T02:56:02Z,9.22,1.2,0.19,0,0.5676,0
2008-05-17T20:00:00Z,2008-05-18T03:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T20:00:03Z,2008-05-18T03:56:02Z,12.55,1.2,0.465,0,0.5676,0
2008-05-17T21:00:00Z,2008-05-18T04:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T21:00:03Z,2008-05-18T04:56:02Z,11.38,1.2,0.37,0,0.5676,0
2008-05-17T22:00:00Z,2008-05-18T05:55:59Z,NA,NA,NA,NA,NA,0
2008-05-17T22:00:03Z,2008-05-18T05:56:02Z,10.21,28.7,0.19,0,13.575099999999999,0
2008-05-17T23:00:00Z,2008-05-18T06:55:59Z,NA,NA,NA,NA,NA,125.0158231988285
2008-05-17T23:00:03Z,2008-05-18T06:56:02Z,14.085,203.7,0.56,0,96.35009999999998,125.26035002399824
2008-05-18T00:00:00Z,2008-05-18T07:55:59Z,NA,NA,NA,NA,NA,404.9619838356287
2008-05-18T00:00:03Z,2008-05-18T07:56:02Z,16.38,491.2,1.3,0,232.33759999999998,405.1813453170659
2008-05-18T01:00:00Z,2008-05-18T08:55:59Z,NA,NA,NA,NA,NA,645.5230359063297
2008-05-18T01:00:03Z,2008-05-18T08:56:02Z,18.66,1234.95,1.48,0,584.13135,645.7022838265
2008-05-18T02:00:00Z,2008-05-18T09:55:59Z,NA,NA,NA,NA,NA,830.3061471113166
2008-05-18T02:00:03Z,2008-05-18T09:56:02Z,20.38,1486.2,1.3,0,702.97259999999994,830.433066782011
2008-05-18T03:00:00Z,2008-05-18T10:55:59Z,NA,NA,NA,NA,NA,946.7194531397854
2008-05-18T03:00:03Z,2008-05-18T10:56:02Z,22.285,1603.7,1.11,0,758.5500999999999,946.7853957576858
2008-05-18T04:00:00Z,2008-05-18T11:55:59Z,NA,NA,NA,NA,NA,986.830113466443
2008-05-18T04:00:03Z,2008-05-18T11:56:02Z,23.82,1583.7,1.02,0,749.0901,986.8305854724235
2008-05-18T05:00:00Z,2008-05-18T12:55:59Z,NA,NA,NA,NA,NA,947.9048797343862
2008-05-18T05:00:03Z,2008-05-18T12:56:02Z,24.98,1426.2,0.93,0,674.5926,947.8398490156469
2008-05-18T06:00:00Z,2008-05-18T13:55:59Z,NA,NA,NA,NA,NA,832.5963410714822
2008-05-18T06:00:03Z,2008-05-18T13:56:02Z,24.98,1143.7,1.02,0,540.9701,832.4702391416578
2008-05-18T07:00:00Z,2008-05-18T14:55:59Z,NA,NA,NA,NA,NA,648.7621558445098
2008-05-18T07:00:03Z,2008-05-18T14:56:02Z,24.785,746.2,0.74,0,352.9526,648.583575853917
2008-05-18T08:00:00Z,2008-05-18T15:55:59Z,NA,NA,NA,NA,NA,408.92958919817937
2008-05-18T08:00:03Z,2008-05-18T15:56:02Z,22.86,87.45,0.465,0,41.36385,408.7107003540378
2008-05-18T09:00:00Z,2008-05-18T16:55:59Z,NA,NA,NA,NA,NA,129.44184598096913
2008-05-18T09:00:03Z,2008-05-18T16:56:02Z,17.71,7.45,0,0,3.52385,129.1975642820383
2008-05-18T10:00:00Z,2008-05-18T17:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T10:00:03Z,2008-05-18T17:56:02Z,13.895,1.2,0.095,0,0.5676,0
2008-05-18T11:00:00Z,2008-05-18T18:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T11:00:03Z,2008-05-18T18:56:02Z,11.185,1.2,0.095,0,0.5676,0
2008-05-18T12:00:00Z,2008-05-18T19:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T12:00:03Z,2008-05-18T19:56:02Z,9.225,1.2,0.095,0,0.5676,0
2008-05-18T13:00:00Z,2008-05-18T20:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T13:00:03Z,2008-05-18T20:56:02Z,8.23,1.2,0.095,0,0.5676,0
2008-05-18T14:00:00Z,2008-05-18T21:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T14:00:03Z,2008-05-18T21:56:02Z,7.43,1.2,0.095,0,0.5676,0
2008-05-18T15:00:00Z,2008-05-18T22:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T15:00:03Z,2008-05-18T22:56:02Z,5.81,1.2,0,0,0.5676,0
2008-05-18T16:00:00Z,2008-05-18T23:55:59Z,NA,NA,NA,NA,NA,0
2008-05-18T16:00:03Z,2008-05-18T23:56:02Z,4.78,1.2,0,0,0.5676,0
2008-05-18T17:00:00Z,2008-05-19T00:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T17:00:03Z,2008-05-19T00:55:58Z,3.945,1.2,0,0,0.5676,0
2008-05-18T18:00:00Z,2008-05-19T01:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T18:00:03Z,2008-05-19T01:55:58Z,2.89,1.2,0,0,0.5676,0
2008-05-18T19:00:00Z,2008-05-19T02:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T19:00:03Z,2008-05-19T02:55:58Z,2.245,1.2,0,0,0.5676,0
2008-05-18T20:00:00Z,2008-05-19T03:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T20:00:03Z,2008-05-19T03:55:58Z,1.815,1.2,0,0,0.5676,0
2008-05-18T21:00:00Z,2008-05-19T04:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T21:00:03Z,2008-05-19T04:55:58Z,2.03,1.2,0,0,0.5676,0
2008-05-18T22:00:00Z,2008-05-19T05:55:55Z,NA,NA,NA,NA,NA,0
2008-05-18T22:00:03Z,2008-05-19T05:55:58Z,2.46,29.95,0,0,14.16635,0
2008-05-18T23:00:00Z,2008-05-19T06:55:55Z,NA,NA,NA,NA,NA,122.21468876620388
2008-05-18T23:00:03Z,2008-05-19T06:55:58Z,10.96,194.95,0,0,92.21135,122.4588196046208
2008-05-19T00:00:00Z,2008-05-19T07:55:55Z,NA,NA,NA,NA,NA,401.7277986834271
2008-05-19T00:00:03Z,2008-05-19T07:55:58Z,19.235,458.7,0.65,0,216.96509999999998,401.94683862267067
2008-05-19T01:00:00Z,2008-05-19T08:55:55Z,NA,NA,NA,NA,NA,641.9589747301153
2008-05-19T01:00:03Z,2008-05-19T08:55:58Z,22.285,1228.7,0.93,0,581.1751,642.137997651638
2008-05-19T02:00:00Z,2008-05-19T09:55:55Z,NA,NA,NA,NA,NA,826.5380694826099
2008-05-19T02:00:03Z,2008-05-19T09:55:58Z,24.21,1478.7,0.835,0,699.4250999999999,826.6648761837306
2008-05-19T03:00:00Z,2008-05-19T10:55:55Z,NA,NA,NA,NA,NA,942.8872788824339
2008-05-19T03:00:03Z,2008-05-19T10:55:58Z,25.17,1594.95,1.11,0,754.41135,942.9532283662274
2008-05-19T04:00:00Z,2008-05-19T11:55:55Z,NA,NA,NA,NA,NA,983.0782292213237
2008-05-19T04:00:03Z,2008-05-19T11:55:58Z,26.34,1573.7,0.835,0,744.3601,983.0788275166459
2008-05-19T05:00:00Z,2008-05-19T12:55:55Z,NA,NA,NA,NA,NA,944.3722344604063
2008-05-19T05:00:03Z,2008-05-19T12:55:58Z,26.73,1417.45,1.11,0,670.45385,944.3074408483837
2008-05-19T06:00:00Z,2008-05-19T13:55:55Z,NA,NA,NA,NA,NA,829.4069098782536
2008-05-19T06:00:03Z,2008-05-19T13:55:58Z,26.535,1134.95,0.93,0,536.83135,829.2811396589049
2008-05-19T07:00:00Z,2008-05-19T14:55:55Z,NA,NA,NA,NA,NA,646.0164265980773
2008-05-19T07:00:03Z,2008-05-19T14:55:58Z,26.34,738.7,0.74,0,349.4051,645.8382502093287
2008-05-19T08:00:00Z,2008-05-19T15:55:55Z,NA,NA,NA,NA,NA,406.6976564769439
2008-05-19T08:00:03Z,2008-05-19T15:55:58Z,24.015,97.45,0.375,0,46.093849999999996,406.4792154699968
2008-05-19T09:00:00Z,2008-05-19T16:55:55Z,NA,NA,NA,NA,NA,127.7585869569196
2008-05-19T09:00:03Z,2008-05-19T16:55:58Z,18.855,7.45,0,0,3.52385,127.51476662593262
2008-05-19T10:00:00Z,2008-05-19T17:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T10:00:03Z,2008-05-19T17:55:58Z,14.08,1.2,0,0,0.5676,0
2008-05-19T11:00:00Z,2008-05-19T18:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T11:00:03Z,2008-05-19T18:55:58Z,11.185,1.2,0,0,0.5676,0
2008-05-19T12:00:00Z,2008-05-19T19:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T12:00:03Z,2008-05-19T19:55:58Z,9.225,1.2,0.19,0,0.5676,0
2008-05-19T13:00:00Z,2008-05-19T20:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T13:00:03Z,2008-05-19T20:55:58Z,7.63,1.2,0.095,0,0.5676,0
2008-05-19T14:00:00Z,2008-05-19T21:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T14:00:03Z,2008-05-19T21:55:58Z,6.625,1.2,0.095,0,0.5676,0
2008-05-19T15:00:00Z,2008-05-19T22:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T15:00:03Z,2008-05-19T22:55:58Z,5.605,1.2,0,0,0.5676,0
2008-05-19T16:00:00Z,2008-05-19T23:55:55Z,NA,NA,NA,NA,NA,0
2008-05-19T16:00:03Z,2008-05-19T23:55:58Z,4.78,1.2,0,0,0.5676,0
2008-05-19T17:00:00Z,2008-05-20T00:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T17:00:03Z,2008-05-20T00:55:53Z,4.155,1.2,0.095,0,0.5676,0
2008-05-19T18:00:00Z,2008-05-20T01:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T18:00:03Z,2008-05-20T01:55:53Z,3.525,1.2,0,0,0.5676,0
2008-05-19T19:00:00Z,2008-05-20T02:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T19:00:03Z,2008-05-20T02:55:53Z,2.675,1.2,0,0,0.5676,0
2008-05-19T20:00:00Z,2008-05-20T03:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T20:00:03Z,2008-05-20T03:55:53Z,2.245,1.2,0,0,0.5676,0
2008-05-19T21:00:00Z,2008-05-20T04:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T21:00:03Z,2008-05-20T04:55:53Z,1.815,1.2,0,0,0.5676,0
2008-05-19T22:00:00Z,2008-05-20T05:55:50Z,NA,NA,NA,NA,NA,0
2008-05-19T22:00:03Z,2008-05-20T05:55:53Z,2.03,34.95,0,0,16.53135,0
2008-05-19T23:00:00Z,2008-05-20T06:55:50Z,NA,NA,NA,NA,NA,119.34918833815489
2008-05-19T23:00:03Z,2008-05-20T06:55:53Z,9.195,193.7,0,0,91.6201,119.59293779225979
2008-05-20T00:00:00Z,2008-05-20T07:55:50Z,NA,NA,NA,NA,NA,398.45046648393435
2008-05-20T00:00:03Z,2008-05-20T07:55:53Z,19.045,428.7,0.28,0,202.77509999999998,398.6692054456218
2008-05-20T01:00:00Z,2008-05-20T08:55:50Z,NA,NA,NA,NA,NA,638.3793344761353
2008-05-20T01:00:03Z,2008-05-20T08:55:53Z,23.82,1207.45,0.74,0,571.12385,638.5581575216272
2008-05-20T02:00:00Z,2008-05-20T09:55:50Z,NA,NA,NA,NA,NA,822.7864480243742
2008-05-20T02:00:03Z,2008-05-20T09:55:53Z,25.56,1454.95,1.02,0,688.19134999999994,822.9131697221637
2008-05-20T03:00:00Z,2008-05-20T10:55:50Z,NA,NA,NA,NA,NA,939.105877954187
2008-05-20T03:00:03Z,2008-05-20T10:55:53Z,27.125,1569.95,1.48,0,742.58635,939.1718632064535
2008-05-20T04:00:00Z,2008-05-20T11:55:50Z,NA,NA,NA,NA,NA,979.4113774678427
2008-05-20T04:00:03Z,2008-05-20T11:55:53Z,27.515,1547.45,1.485,0,731.94385,979.4121299211544
2008-05-20T05:00:00Z,2008-05-20T12:55:50Z,NA,NA,NA,NA,NA,940.9564879532866
2008-05-20T05:00:03Z,2008-05-20T12:55:53Z,27.91,1394.95,1.39,0,659.81135,940.8919563837916
2008-05-20T06:00:00Z,2008-05-20T13:55:50Z,NA,NA,NA,NA,NA,826.3616801034462
2008-05-20T06:00:03Z,2008-05-20T13:55:53Z,27.715,1116.2,1.48,0,527.9626,826.2362618994074
2008-05-20T07:00:00Z,2008-05-20T14:55:50Z,NA,NA,NA,NA,NA,643.4357790950934
2008-05-20T07:00:03Z,2008-05-20T14:55:53Z,27.125,708.7,1.02,0,335.2151,643.2580206003153
2008-05-20T08:00:00Z,2008-05-20T15:55:50Z,NA,NA,NA,NA,NA,404.64384337135755
2008-05-20T08:00:03Z,2008-05-20T15:55:53Z,24.98,111.2,0.925,0,52.5976,404.42585750971756
2008-05-20T09:00:00Z,2008-05-20T16:55:50Z,NA,NA,NA,NA,NA,126.25775801007327
2008-05-20T09:00:03Z,2008-05-20T16:55:53Z,20.95,6.2,0.095,0,2.9326,126.01439887630269
2008-05-20T10:00:00Z,2008-05-20T17:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T10:00:03Z,2008-05-20T17:55:53Z,17.9,1.2,0.19,0,0.5676,0
2008-05-20T11:00:00Z,2008-05-20T18:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T11:00:03Z,2008-05-20T18:55:53Z,17.52,1.2,0.095,0,0.5676,0
2008-05-20T12:00:00Z,2008-05-20T19:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T12:00:03Z,2008-05-20T19:55:53Z,17.33,1.2,0,0,0.5676,0
2008-05-20T13:00:00Z,2008-05-20T20:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T13:00:03Z,2008-05-20T20:55:53Z,16.76,1.2,0.19,0,0.5676,0
2008-05-20T14:00:00Z,2008-05-20T21:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T14:00:03Z,2008-05-20T21:55:53Z,14.465,1.2,0,0,0.5676,0
2008-05-20T15:00:00Z,2008-05-20T22:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T15:00:03Z,2008-05-20T22:55:53Z,11.38,1.2,0.095,0,0.5676,0
2008-05-20T16:00:00Z,2008-05-20T23:55:50Z,NA,NA,NA,NA,NA,0
2008-05-20T16:00:03Z,2008-05-20T23:55:53Z,9.425,1.2,0.095,0,0.5676,0
2008-05-20T17:00:00Z,2008-05-21T00:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T17:00:03Z,2008-05-21T00:55:48Z,8.43,1.2,0,0,0.5676,0
2008-05-20T18:00:00Z,2008-05-21T01:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T18:00:03Z,2008-05-21T01:55:48Z,7.83,1.2,0.28,0,0.5676,0
2008-05-20T19:00:00Z,2008-05-21T02:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T19:00:03Z,2008-05-21T02:55:48Z,9.225,1.2,0.095,0,0.5676,0
2008-05-20T20:00:00Z,2008-05-21T03:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T20:00:03Z,2008-05-21T03:55:48Z,8.43,1.2,0,0,0.5676,0
2008-05-20T21:00:00Z,2008-05-21T04:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T21:00:03Z,2008-05-21T04:55:48Z,8.23,1.2,0.095,0,0.5676,0
2008-05-20T22:00:00Z,2008-05-21T05:55:45Z,NA,NA,NA,NA,NA,0
2008-05-20T22:00:03Z,2008-05-21T05:55:48Z,7.23,28.7,0.095,0,13.575099999999999,0
2008-05-20T23:00:00Z,2008-05-21T06:55:45Z,NA,NA,NA,NA,NA,116.50233535033486
2008-05-20T23:00:03Z,2008-05-21T06:55:48Z,12.34,187.45,0,0,88.66385,116.74571361944956
2008-05-21T00:00:00Z,2008-05-21T07:55:45Z,NA,NA,NA,NA,NA,395.20496110023737
2008-05-21T00:00:03Z,2008-05-21T07:55:48Z,19.425,414.95,0.185,0,196.27134999999998,395.4234107257471
2008-05-21T01:00:00Z,2008-05-21T08:55:45Z,NA,NA,NA,NA,NA,634.8459605512252
2008-05-21T01:00:03Z,2008-05-21T08:55:48Z,24.4,1184.95,0.65,0,560.48135,635.024596007616
2008-05-21T02:00:00Z,2008-05-21T09:55:45Z,NA,NA,NA,NA,NA,819.0958051784733
2008-05-21T02:00:03Z,2008-05-21T09:55:48Z,25.95,1438.7,1.3,0,680.5051,819.2224539657261
2008-05-21T03:00:00Z,2008-05-21T10:55:45Z,NA,NA,NA,NA,NA,935.3994355960778
2008-05-21T03:00:03Z,2008-05-21T10:55:48Z,26.73,1562.45,1.39,0,739.03885,935.4654676896726
2008-05-21T04:00:00Z,2008-05-21T11:55:45Z,NA,NA,NA,NA,NA,975.831777764384
2008-05-21T04:00:03Z,2008-05-21T11:55:48Z,27.32,1486.2,1.575,0,702.97259999999994,975.8326936732857
2008-05-21T05:00:00Z,2008-05-21T12:55:45Z,NA,NA,NA,NA,NA,937.6377624183795
2008-05-21T05:00:03Z,2008-05-21T12:55:48Z,27.91,1373.7,1.39,0,649.7601,937.5734997803806
2008-05-21T06:00:00Z,2008-05-21T13:55:45Z,NA,NA,NA,NA,NA,823.4200508001812
2008-05-21T06:00:03Z,2008-05-21T13:55:48Z,27.52,1101.2,1.575,0,520.8676,823.2949886235219
2008-05-21T07:00:00Z,2008-05-21T14:55:45Z,NA,NA,NA,NA,NA,640.9616757474167
2008-05-21T07:00:03Z,2008-05-21T14:55:48Z,26.73,709.95,1.48,0,335.80635,640.7843360104449
2008-05-21T08:00:00Z,2008-05-21T15:55:45Z,NA,NA,NA,NA,NA,402.69568466143704
2008-05-21T08:00:03Z,2008-05-21T15:55:48Z,24.98,106.2,1.205,0,50.2326,402.47815160468315
2008-05-21T09:00:00Z,2008-05-21T16:55:45Z,NA,NA,NA,NA,NA,124.85792466376103
2008-05-21T09:00:03Z,2008-05-21T16:55:48Z,24.01,3.7,0.465,0,1.7501,124.61502134543028
2008-05-21T10:00:00Z,2008-05-21T17:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T10:00:03Z,2008-05-21T17:55:48Z,22.665,1.2,0.74,0,0.5676,0
2008-05-21T11:00:00Z,2008-05-21T18:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T11:00:03Z,2008-05-21T18:55:48Z,20.185,1.2,0.28,0,0.5676,0
2008-05-21T12:00:00Z,2008-05-21T19:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T12:00:03Z,2008-05-21T19:55:48Z,19.04,1.2,0.19,0,0.5676,0
2008-05-21T13:00:00Z,2008-05-21T20:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T13:00:03Z,2008-05-21T20:55:48Z,17.52,1.2,0.185,0,0.5676,0
2008-05-21T14:00:00Z,2008-05-21T21:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T14:00:03Z,2008-05-21T21:55:48Z,14.855,1.2,0.095,0,0.5676,0
2008-05-21T15:00:00Z,2008-05-21T22:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T15:00:03Z,2008-05-21T22:55:48Z,12.74,1.2,0.095,0,0.5676,0
2008-05-21T16:00:00Z,2008-05-21T23:55:45Z,NA,NA,NA,NA,NA,0
2008-05-21T16:00:03Z,2008-05-21T23:55:48Z,11.185,1.2,0.095,0,0.5676,0
2008-05-21T17:00:00Z,2008-05-22T00:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T17:00:03Z,2008-05-22T00:55:42Z,10.015,1.2,0.095,0,0.5676,0
2008-05-21T18:00:00Z,2008-05-22T01:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T18:00:03Z,2008-05-22T01:55:42Z,9.42,1.2,0,0,0.5676,0
2008-05-21T19:00:00Z,2008-05-22T02:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T19:00:03Z,2008-05-22T02:55:42Z,8.43,1.2,0.095,0,0.5676,0
2008-05-21T20:00:00Z,2008-05-22T03:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T20:00:03Z,2008-05-22T03:55:42Z,7.23,1.2,0,0,0.5676,0
2008-05-21T21:00:00Z,2008-05-22T04:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T21:00:03Z,2008-05-22T04:55:42Z,6.22,1.2,0,0,0.5676,0
2008-05-21T22:00:00Z,2008-05-22T05:55:39Z,NA,NA,NA,NA,NA,0
2008-05-21T22:00:03Z,2008-05-22T05:55:42Z,6.015,28.7,0,0,13.575099999999999,0
2008-05-21T23:00:00Z,2008-05-22T06:55:39Z,NA,NA,NA,NA,NA,113.59464406486546
2008-05-21T23:00:03Z,2008-05-22T06:55:42Z,11.76,197.45,0,0,93.39384999999999,113.83766631944921
2008-05-22T00:00:00Z,2008-05-22T07:55:39Z,NA,NA,NA,NA,NA,391.9204098542349
2008-05-22T00:00:03Z,2008-05-22T07:55:42Z,19.045,422.45,0.28,0,199.81885,392.13859109035474
2008-05-22T01:00:00Z,2008-05-22T08:55:39Z,NA,NA,NA,NA,NA,631.301441982605
2008-05-22T01:00:03Z,2008-05-22T08:55:42Z,23.245,1208.7,0.65,0,571.7151,631.479915142334
2008-05-22T02:00:00Z,2008-05-22T09:55:39Z,NA,NA,NA,NA,NA,815.4261227693158
2008-05-22T02:00:03Z,2008-05-22T09:55:42Z,24.98,1454.95,1.02,0,688.19134999999994,815.5527265579206
