TIMESTAMP,solar_TIMESTAMP,MEX_VER_BSJ_Pme_Jt_1,MEX_VER_BSJ_Spe_Jt_2,MEX_VER_BSJ_Lst_Jt_3,MEX_VER_BSJ_Cma_Jt_4,MEX_VER_BSJ_Pme_Jt_5,MEX_VER_BSJ_Lst_Jt_6,MEX_VER_BSJ_Tin_Jt_7,MEX_VER_BSJ_Pme_Jt_8
2015-03-14T23:50:00Z,2015-03-14T17:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:00:00Z,2015-03-14T17:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:10:00Z,2015-03-14T17:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:20:00Z,2015-03-14T17:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:30:00Z,2015-03-14T17:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:40:00Z,2015-03-14T18:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T00:50:00Z,2015-03-14T18:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:00:00Z,2015-03-14T18:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:10:00Z,2015-03-14T18:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:20:00Z,2015-03-14T18:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:30:00Z,2015-03-14T18:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:40:00Z,2015-03-14T19:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T01:50:00Z,2015-03-14T19:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:00:00Z,2015-03-14T19:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:10:00Z,2015-03-14T19:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:20:00Z,2015-03-14T19:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:30:00Z,2015-03-14T19:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:40:00Z,2015-03-14T20:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T02:50:00Z,2015-03-14T20:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:00:00Z,2015-03-14T20:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:10:00Z,2015-03-14T20:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:20:00Z,2015-03-14T20:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:30:00Z,2015-03-14T20:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:40:00Z,2015-03-14T21:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T03:50:00Z,2015-03-14T21:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:00:00Z,2015-03-14T21:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:10:00Z,2015-03-14T21:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:20:00Z,2015-03-14T21:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:30:00Z,2015-03-14T21:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:40:00Z,2015-03-14T22:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T04:50:00Z,2015-03-14T22:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:00:00Z,2015-03-14T22:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:10:00Z,2015-03-14T22:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:20:00Z,2015-03-14T22:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:30:00Z,2015-03-14T22:53:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:40:00Z,2015-03-14T23:03:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T05:50:00Z,2015-03-14T23:13:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:00:00Z,2015-03-14T23:23:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:10:00Z,2015-03-14T23:33:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:20:00Z,2015-03-14T23:43:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:30:00Z,2015-03-14T23:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:40:00Z,2015-03-15T00:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T06:50:00Z,2015-03-15T00:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:00:00Z,2015-03-15T00:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:10:00Z,2015-03-15T00:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:20:00Z,2015-03-15T00:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:30:00Z,2015-03-15T00:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:40:00Z,2015-03-15T01:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T07:50:00Z,2015-03-15T01:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:00:00Z,2015-03-15T01:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:10:00Z,2015-03-15T01:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:20:00Z,2015-03-15T01:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:30:00Z,2015-03-15T01:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:40:00Z,2015-03-15T02:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T08:50:00Z,2015-03-15T02:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:00:00Z,2015-03-15T02:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:10:00Z,2015-03-15T02:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:20:00Z,2015-03-15T02:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:30:00Z,2015-03-15T02:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:40:00Z,2015-03-15T03:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T09:50:00Z,2015-03-15T03:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:00:00Z,2015-03-15T03:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:10:00Z,2015-03-15T03:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:20:00Z,2015-03-15T03:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:30:00Z,2015-03-15T03:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:40:00Z,2015-03-15T04:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T10:50:00Z,2015-03-15T04:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:00:00Z,2015-03-15T04:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:10:00Z,2015-03-15T04:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:20:00Z,2015-03-15T04:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:30:00Z,2015-03-15T04:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:40:00Z,2015-03-15T05:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T11:50:00Z,2015-03-15T05:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:00:00Z,2015-03-15T05:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:10:00Z,2015-03-15T05:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:20:00Z,2015-03-15T05:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:30:00Z,2015-03-15T05:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:40:00Z,2015-03-15T06:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T12:50:00Z,2015-03-15T06:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:00:00Z,2015-03-15T06:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:10:00Z,2015-03-15T06:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:20:00Z,2015-03-15T06:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:30:00Z,2015-03-15T06:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:40:00Z,2015-03-15T07:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T13:50:00Z,2015-03-15T07:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:00:00Z,2015-03-15T07:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:10:00Z,2015-03-15T07:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:20:00Z,2015-03-15T07:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:30:00Z,2015-03-15T07:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:40:00Z,2015-03-15T08:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T14:50:00Z,2015-03-15T08:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:00:00Z,2015-03-15T08:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:10:00Z,2015-03-15T08:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:20:00Z,2015-03-15T08:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:30:00Z,2015-03-15T08:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:40:00Z,2015-03-15T09:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T15:50:00Z,2015-03-15T09:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:00:00Z,2015-03-15T09:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:10:00Z,2015-03-15T09:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:20:00Z,2015-03-15T09:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:30:00Z,2015-03-15T09:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:40:00Z,2015-03-15T10:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T16:50:00Z,2015-03-15T10:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:00:00Z,2015-03-15T10:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:10:00Z,2015-03-15T10:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:20:00Z,2015-03-15T10:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:30:00Z,2015-03-15T10:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:40:00Z,2015-03-15T11:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T17:50:00Z,2015-03-15T11:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:00:00Z,2015-03-15T11:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:10:00Z,2015-03-15T11:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:20:00Z,2015-03-15T11:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:30:00Z,2015-03-15T11:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:40:00Z,2015-03-15T12:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T18:50:00Z,2015-03-15T12:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:00:00Z,2015-03-15T12:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:10:00Z,2015-03-15T12:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:20:00Z,2015-03-15T12:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:30:00Z,2015-03-15T12:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:40:00Z,2015-03-15T13:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T19:50:00Z,2015-03-15T13:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:00:00Z,2015-03-15T13:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:10:00Z,2015-03-15T13:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:20:00Z,2015-03-15T13:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:30:00Z,2015-03-15T13:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:40:00Z,2015-03-15T14:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T20:50:00Z,2015-03-15T14:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:00:00Z,2015-03-15T14:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:10:00Z,2015-03-15T14:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:20:00Z,2015-03-15T14:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:30:00Z,2015-03-15T14:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:40:00Z,2015-03-15T15:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T21:50:00Z,2015-03-15T15:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:00:00Z,2015-03-15T15:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:10:00Z,2015-03-15T15:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:20:00Z,2015-03-15T15:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:30:00Z,2015-03-15T15:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:40:00Z,2015-03-15T16:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T22:50:00Z,2015-03-15T16:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:00:00Z,2015-03-15T16:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:10:00Z,2015-03-15T16:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:20:00Z,2015-03-15T16:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:30:00Z,2015-03-15T16:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:40:00Z,2015-03-15T17:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-15T23:50:00Z,2015-03-15T17:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:00:00Z,2015-03-15T17:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:10:00Z,2015-03-15T17:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:20:00Z,2015-03-15T17:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:30:00Z,2015-03-15T17:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:40:00Z,2015-03-15T18:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T00:50:00Z,2015-03-15T18:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:00:00Z,2015-03-15T18:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:10:00Z,2015-03-15T18:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:20:00Z,2015-03-15T18:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:30:00Z,2015-03-15T18:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:40:00Z,2015-03-15T19:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T01:50:00Z,2015-03-15T19:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:00:00Z,2015-03-15T19:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:10:00Z,2015-03-15T19:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:20:00Z,2015-03-15T19:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:30:00Z,2015-03-15T19:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:40:00Z,2015-03-15T20:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T02:50:00Z,2015-03-15T20:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:00:00Z,2015-03-15T20:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:10:00Z,2015-03-15T20:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:20:00Z,2015-03-15T20:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:30:00Z,2015-03-15T20:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:40:00Z,2015-03-15T21:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T03:50:00Z,2015-03-15T21:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:00:00Z,2015-03-15T21:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:10:00Z,2015-03-15T21:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:20:00Z,2015-03-15T21:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:30:00Z,2015-03-15T21:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:40:00Z,2015-03-15T22:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T04:50:00Z,2015-03-15T22:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:00:00Z,2015-03-15T22:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:10:00Z,2015-03-15T22:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:20:00Z,2015-03-15T22:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:30:00Z,2015-03-15T22:53:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:40:00Z,2015-03-15T23:03:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T05:50:00Z,2015-03-15T23:13:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:00:00Z,2015-03-15T23:23:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:10:00Z,2015-03-15T23:33:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:20:00Z,2015-03-15T23:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:30:00Z,2015-03-15T23:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:40:00Z,2015-03-16T00:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T06:50:00Z,2015-03-16T00:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:00:00Z,2015-03-16T00:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:10:00Z,2015-03-16T00:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:20:00Z,2015-03-16T00:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:30:00Z,2015-03-16T00:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:40:00Z,2015-03-16T01:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T07:50:00Z,2015-03-16T01:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:00:00Z,2015-03-16T01:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:10:00Z,2015-03-16T01:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:20:00Z,2015-03-16T01:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:30:00Z,2015-03-16T01:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:40:00Z,2015-03-16T02:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T08:50:00Z,2015-03-16T02:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:00:00Z,2015-03-16T02:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:10:00Z,2015-03-16T02:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:20:00Z,2015-03-16T02:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:30:00Z,2015-03-16T02:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:40:00Z,2015-03-16T03:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T09:50:00Z,2015-03-16T03:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:00:00Z,2015-03-16T03:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:10:00Z,2015-03-16T03:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:20:00Z,2015-03-16T03:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:30:00Z,2015-03-16T03:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:40:00Z,2015-03-16T04:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T10:50:00Z,2015-03-16T04:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:00:00Z,2015-03-16T04:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:10:00Z,2015-03-16T04:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:20:00Z,2015-03-16T04:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:30:00Z,2015-03-16T04:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:40:00Z,2015-03-16T05:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T11:50:00Z,2015-03-16T05:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:00:00Z,2015-03-16T05:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:10:00Z,2015-03-16T05:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:20:00Z,2015-03-16T05:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:30:00Z,2015-03-16T05:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:40:00Z,2015-03-16T06:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T12:50:00Z,2015-03-16T06:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:00:00Z,2015-03-16T06:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:10:00Z,2015-03-16T06:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:20:00Z,2015-03-16T06:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:30:00Z,2015-03-16T06:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:40:00Z,2015-03-16T07:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T13:50:00Z,2015-03-16T07:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:00:00Z,2015-03-16T07:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:10:00Z,2015-03-16T07:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:20:00Z,2015-03-16T07:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:30:00Z,2015-03-16T07:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:40:00Z,2015-03-16T08:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T14:50:00Z,2015-03-16T08:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:00:00Z,2015-03-16T08:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:10:00Z,2015-03-16T08:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:20:00Z,2015-03-16T08:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:30:00Z,2015-03-16T08:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:40:00Z,2015-03-16T09:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T15:50:00Z,2015-03-16T09:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:00:00Z,2015-03-16T09:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:10:00Z,2015-03-16T09:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:20:00Z,2015-03-16T09:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:30:00Z,2015-03-16T09:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:40:00Z,2015-03-16T10:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T16:50:00Z,2015-03-16T10:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:00:00Z,2015-03-16T10:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:10:00Z,2015-03-16T10:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:20:00Z,2015-03-16T10:43:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:30:00Z,2015-03-16T10:53:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:40:00Z,2015-03-16T11:03:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T17:50:00Z,2015-03-16T11:13:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T18:00:00Z,2015-03-16T11:23:37Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-16T18:10:00Z,2015-03-16T11:33:37Z,NA,NA,NA,NA,NA,NA,NA,NA
