st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
11,S,12.5,10,570,"Plantation, managed",15,3.9,NA,"soil texture given for the top soil (20 cm), clay % increase at 20% at 150 cm",65,25,400,SAND,Gentle slope (<2 %),NA,THA_KHU,sandy loam
