pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_1,100.7,NA,NA,SERC1_7085_2014_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,3510,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cto_Js_10,24.5,NA,NA,SERC1_7099_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,250,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya tomentosa,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cto_Js_11,26.3,NA,NA,SERC1_7100_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,280,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya tomentosa,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cto_Js_12,37.8,NA,NA,SERC2_0_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,500,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya tomentosa,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_13,27.8,NA,NA,SERC2_007004A_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,540,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_14,35.6,NA,NA,SERC2_007014A_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,880,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_15,35.6,NA,NA,SERC2_007014B_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,880,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cto_Js_16,57.8,NA,NA,SERC2_11_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1000,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya tomentosa,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_17,17.2,NA,NA,SERC2_170_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,100,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_18,68.3,NA,NA,SERC2_179_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1590,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_19,33.6,NA,NA,SERC2_59_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,780,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_2,100.7,NA,NA,SERC1_7085_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,3510,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Liriodendron tulipifera,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_20,46.7,NA,NA,SERC2_7002_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1480,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_21,23.1,NA,NA,SERC2_7003_2014&2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,380,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cgl_Js_22,21.3,NA,NA,SERC2_7005_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,160,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya glabra,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Aru_Js_23,19.5,NA,NA,SERC2_7009_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,210,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Acer rubrum,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_24,36.3,NA,NA,SERC2_7012_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,440,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_25,10,NA,NA,SERC2_7013_2014_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,70,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_26,48,NA,NA,SERC2_7015_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1570,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_27,49.4,NA,NA,SERC2_7016_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,820,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_28,14.3,NA,NA,SERC2_7017_2014_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,150,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_29,15.6,NA,NA,SERC2_7018_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,180,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_3,64.6,NA,NA,SERC1_7086_2014&2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1419.9999999999998,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Liriodendron tulipifera,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Ltu_Js_30,40.9,NA,NA,SERC2_7019_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,560,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Liriodendron tulipifera,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Cto_Js_31,29.4,NA,NA,SERC2_7020_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,330,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Carya tomentosa,NA,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_4,29.2,NA,NA,SERC1_7088_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,600,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_5,45.5,NA,NA,SERC1_7089_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,1409.9999999999998,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_6,12,NA,NA,SERC1_7092_2014_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,110,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_7,33.5,NA,NA,SERC1_7097_2015_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,780,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_8,25.7,NA,NA,SERC1_7098_2014_1_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,460,NA,FALSE,No correction,Long time-window zero flow,1.3,10,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
NA,No azimuthal correction,NA,USA_SMI_SER_Fgr_Js_9,25.7,NA,NA,SERC1_7098_2015_2_cm,No radial correction,Sapwood area estimated based on allometries developed at site USA_SMI_SCB,cm3 cm-2 h-1,460,NA,FALSE,No correction,Long time-window zero flow,1.3,20,Lab made,HD,15,NA,Fagus grandifolia,Irrigation,USA_SMI_SER,cm3 cm-2 h-1
