pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,measured,NA,PRT_PIN_Alo_Js_1,6.620851225016633,NA,NA,PAA1,No radial correction,NA,cm3 cm-2 h-1,27.833663510089803,2,FALSE,No correction,Long time-window zero flow,145,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_10,5.4431036513357896,NA,NA,PAA5,No radial correction,NA,cm3 cm-2 h-1,21.63365827316942,2,FALSE,No correction,Long time-window zero flow,NA,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_11,27.470166380718048,NA,NA,PPP1,Measured,NA,cm3 cm-2 h-1,324.90276,6.634741784091352,FALSE,No correction,Long time-window zero flow,140,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_12,25.974108651988324,NA,NA,PPP2,Measured,NA,cm3 cm-2 h-1,383.70276000000007,5.026072050299294,FALSE,No correction,Long time-window zero flow,148,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_13,23.045655225538663,NA,NA,PPP3,Measured,NA,cm3 cm-2 h-1,329.70275999999996,8.677003858667424,FALSE,No correction,Long time-window zero flow,144,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_14,23.33213436508265,NA,NA,PAP1,Measured,NA,cm3 cm-2 h-1,323.70275999999996,8.57054471531248,FALSE,No correction,Long time-window zero flow,144,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_15,16.83860720208557,NA,NA,PAP2,Measured,NA,cm3 cm-2 h-1,242.10275999999996,7.788859798460816,FALSE,No correction,Long time-window zero flow,150,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_16,27.661152473747375,NA,NA,PAP3,Measured,NA,cm3 cm-2 h-1,279.90275999999994,6.526962532160557,FALSE,No correction,Long time-window zero flow,144,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_17,18.33466493081529,NA,NA,PPP4,Measured,NA,cm3 cm-2 h-1,232.50276000000002,5.2419333325830815,FALSE,No correction,Long time-window zero flow,NA,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_18,21.00847023322585,NA,NA,PPP5,Measured,NA,cm3 cm-2 h-1,282.90275999999994,5.858520583727717,FALSE,No correction,Long time-window zero flow,NA,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_19,23.61861350462664,NA,NA,PAP4,Measured,NA,cm3 cm-2 h-1,332.1027600000001,6.745918746334258,FALSE,No correction,Long time-window zero flow,NA,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_2,7.703105752182812,NA,NA,PAA2,No radial correction,NA,cm3 cm-2 h-1,57.83368885002716,2,FALSE,No correction,Long time-window zero flow,100,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,No azimuthal correction,NA,PRT_PIN_Ppi_Js_20,27.374673334203383,NA,NA,PAP5,Measured,NA,cm3 cm-2 h-1,402.90275999999994,8.517881428687021,FALSE,No correction,Long time-window zero flow,NA,6,UP GmbH,HD,15,dominant,Pinus pinaster,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_3,9.199163480912532,NA,NA,PAA3,No radial correction,NA,cm3 cm-2 h-1,27.433663172223973,2,FALSE,No correction,Long time-window zero flow,60,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_4,6.047892945928654,NA,NA,AAA1,No radial correction,NA,cm3 cm-2 h-1,29.833665199418956,2,FALSE,No correction,Long time-window zero flow,144,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_5,10.790714256156914,NA,NA,AAA2,No radial correction,NA,cm3 cm-2 h-1,38.233672294601405,2,FALSE,No correction,Long time-window zero flow,40,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_6,6.334372085472642,NA,NA,AAA3,No radial correction,NA,cm3 cm-2 h-1,46.43367922085096,2,FALSE,No correction,Long time-window zero flow,150,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_7,5.9842309149188795,NA,NA,AAA4,No radial correction,NA,cm3 cm-2 h-1,25.033661145028983,2,FALSE,No correction,Long time-window zero flow,NA,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_8,7.2574715351143855,NA,NA,AAA5,No radial correction,NA,cm3 cm-2 h-1,33.03366790234561,2,FALSE,No correction,Long time-window zero flow,NA,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
NA,measured,NA,PRT_PIN_Alo_Js_9,7.2574715351143855,NA,NA,PAA4,No radial correction,NA,cm3 cm-2 h-1,33.03366790234561,2,FALSE,No correction,Long time-window zero flow,NA,2,UP GmbH,HD,15,suppressed,Acacia longifolia,NA,PRT_PIN,dm3 dm-2 h-1
