pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_1,23.7,17.4,NA,11,Measured,"The manufacturer of our CHP equipment was not listed, even though this manufacturer (Ross Edwards of Edwards Industries) invented this method in 1984 (see citation in our paper). If our data is used, this manufacturer would need to be acknowledged.",cm3 cm-2 h-1,298,4.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_10,24.8,19.8,NA,76,Measured,NA,cm3 cm-2 h-1,236.5,3.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_11,23.8,19.3,NA,91,Measured,NA,cm3 cm-2 h-1,191,3.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_12,25.3,18.2,NA,92,Measured,NA,cm3 cm-2 h-1,242.5,4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_2,21.2,19.1,NA,12,Measured,NA,cm3 cm-2 h-1,177,3.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_3,23.6,19.8,NA,27,Measured,NA,cm3 cm-2 h-1,196.8,3.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_4,24.8,17.8,NA,28,Measured,NA,cm3 cm-2 h-1,255.9,4.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_5,25.2,18.4,NA,41,Measured,NA,cm3 cm-2 h-1,258.7,4.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_6,25.3,18.7,NA,42,Measured,NA,cm3 cm-2 h-1,265.8,4.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_7,27.3,18.1,NA,59,Measured,NA,cm3 cm-2 h-1,288.9,4.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_8,22.9,16.8,NA,60,Measured,NA,cm3 cm-2 h-1,214.9,4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T00_Eni_Js_9,25.6,21.4,NA,75,Measured,NA,cm3 cm-2 h-1,258.6,4.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T00,cm3 cm-2 h-1
