TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ppfd_in,vpd,ext_rad
2015-03-01T05:30:00Z,2015-03-01T08:31:21Z,20.58,92.34,475.98,1006.22172,0.1859410031869548,803.8650922996627
2015-03-01T06:00:00Z,2015-03-01T09:01:21Z,21,89.38,348.25,736.2004999999999,0.2645417813496644,937.5987739919534
2015-03-01T06:30:00Z,2015-03-01T09:31:21Z,20.77,90.1,271.32,573.57048,0.24314391653409662,1056.3094383352457
2015-03-01T07:00:00Z,2015-03-01T10:01:21Z,21.42,88.61,572.71,1210.70894,0.29112530247607415,1157.9653671229555
2015-03-01T07:30:00Z,2015-03-01T10:31:21Z,22.95,81.23,639.53,1351.96642,0.5265773471828081,1240.8267298553214
2015-03-01T08:00:00Z,2015-03-01T11:01:21Z,22.29,83.62,743.64,1572.05496,0.44149475662510435,1303.4753609068262
2015-03-01T08:30:00Z,2015-03-01T11:31:21Z,23.02,78.63,514.61,1087.88554,0.6020619541251789,1344.839031482753
2015-03-01T09:00:00Z,2015-03-01T12:01:21Z,23.66,76.1,455.61,963.15954,0.6998416858262931,1364.2098009465647
2015-03-01T09:30:00Z,2015-03-01T12:31:21Z,22.04,82.12,431.37,911.9161799999999,0.4746462751527033,1361.256133430056
2015-03-01T10:00:00Z,2015-03-01T13:01:21Z,22.79,77.18,607.08,1283.3671200000001,0.6340257452246986,1336.0285723437319
2015-03-01T10:30:00Z,2015-03-01T13:31:21Z,23.67,72.97,640.34,1353.67876,0.791970944839131,1288.958875660283
2015-03-01T11:00:00Z,2015-03-01T14:01:21Z,24.15,71.09,595.23,1258.31622,0.8718258469371551,1220.8526267619434
2015-03-01T11:30:00Z,2015-03-01T14:31:21Z,25.19,69.83,688.25,1454.9605,0.9681024123797296,1132.8754473072852
2015-03-01T12:00:00Z,2015-03-01T15:01:21Z,24.79,73.68,367.02,775.88028,0.8246821721671652,1026.5330480738164
2015-03-01T12:30:00Z,2015-03-01T15:31:21Z,23.55,78.78,278.95,589.7003,0.6172650468910655,903.6454591958336
2015-03-01T13:00:00Z,2015-03-01T16:01:21Z,23.76,80.07,467.26,987.7876399999999,0.5871124087610493,766.3158808355457
2015-03-01T13:30:00Z,2015-03-01T16:31:21Z,23.54,80.59,252,532.728,0.5642743397239551,616.8946873979648
2015-03-01T14:00:00Z,2015-03-01T17:01:21Z,22.72,84.3,218.05,460.9577,0.43435902531566234,457.93920134690023
2015-03-01T14:30:00Z,2015-03-01T17:31:21Z,22.17,87.11,90.01,190.28114,0.34490049333757045,292.16992508290804
2015-03-01T15:00:00Z,2015-03-01T18:01:21Z,20.49,92.65,33.95,71.7703,0.17742871931805834,122.4239799656692
2015-03-01T15:30:00Z,2015-03-01T18:31:21Z,20.06,94.81,2.97,6.27858,0.12200195675984336,0
2015-03-01T16:00:00Z,2015-03-01T19:01:21Z,19.82,95.21,0,0,0.11093756564919041,0
2015-03-01T16:30:00Z,2015-03-01T19:31:21Z,19.48,95.44,0,0,0.10340477488862618,0
2015-03-01T17:00:00Z,2015-03-01T20:01:21Z,19.29,96.01,0,0,0.08941594971702915,0
2015-03-01T17:30:00Z,2015-03-01T20:31:21Z,19.02,96.1,0,0,0.08594057605708143,0
2015-03-01T18:00:00Z,2015-03-01T21:01:21Z,18.48,96.77,0,0,0.068813306358275,0
2015-03-01T18:30:00Z,2015-03-01T21:31:21Z,18.07,97.34,0,0,0.05523012427637725,0
2015-03-01T19:00:00Z,2015-03-01T22:01:21Z,18.02,97.92,0,0,0.04305190415309282,0
2015-03-01T19:30:00Z,2015-03-01T22:31:21Z,18.2,97.42,0,0,0.054008420762401685,0
2015-03-01T20:00:00Z,2015-03-01T23:01:21Z,18.24,97.42,0,0,0.054144238184975775,0
2015-03-01T20:30:00Z,2015-03-01T23:31:21Z,18.22,97.17,0,0,0.05931624301119401,0
2015-03-01T21:00:00Z,2015-03-02T00:01:33Z,18.29,97.01,0,0,0.06294579241505673,0
2015-03-01T21:30:00Z,2015-03-02T00:31:33Z,18.27,97.32,0,0,0.05634886666203221,0
2015-03-01T22:00:00Z,2015-03-02T01:01:33Z,18.06,97.44,0,0,0.05312039816421519,0
2015-03-01T22:30:00Z,2015-03-02T01:31:33Z,17.9,97.49,0,0,0.05156128017760011,0
2015-03-01T23:00:00Z,2015-03-02T02:01:33Z,17.74,97.7,0,0,0.04677360751488698,0
2015-03-01T23:30:00Z,2015-03-02T02:31:33Z,17.51,98.38,0,0,0.03247031084047236,0
2015-03-02T00:00:00Z,2015-03-02T03:01:33Z,16.98,98.74,0,0,0.02442175998440323,0
2015-03-02T00:30:00Z,2015-03-02T03:31:33Z,16.68,99.05,0,0,0.018065849630127157,0
2015-03-02T01:00:00Z,2015-03-02T04:01:33Z,16.58,99.2,0,0,0.01511691479691731,0
2015-03-02T01:30:00Z,2015-03-02T04:31:33Z,16.5,99.25,0,0,0.014100144691030669,0
2015-03-02T02:00:00Z,2015-03-02T05:01:33Z,16.03,99.37,0,0,0.011494376747971793,0
2015-03-02T02:30:00Z,2015-03-02T05:31:33Z,15.68,98.95,0,0,0.01873305180609929,0
2015-03-02T03:00:00Z,2015-03-02T06:01:33Z,15.75,98.74,5.12,10.82368,0.022580683734157954,0
2015-03-02T03:30:00Z,2015-03-02T06:31:33Z,15.68,98.84,36,76.104,0.020695561995309683,166.75781212667968
2015-03-02T04:00:00Z,2015-03-02T07:01:33Z,15.86,99.48,126.66,267.75924,0.0093848587135598,335.7512640444963
2015-03-02T04:30:00Z,2015-03-02T07:31:33Z,16.7,99.3,206.05,435.5897,0.013328610693547405,499.9706562466652
2015-03-02T05:00:00Z,2015-03-02T08:01:33Z,17.83,99.16,373.84,790.2977599999999,0.017179678382701152,656.6053704079853
2015-03-02T05:30:00Z,2015-03-02T08:31:33Z,19.51,96.4,608.5,1286.369,0.08178772450113365,802.9745984134112
2015-03-02T06:00:00Z,2015-03-02T09:01:33Z,21.48,89,769.95,1627.6743,0.28219153428663224,936.5732245487392
2015-03-02T06:30:00Z,2015-03-02T09:31:33Z,22.53,84.61,813.2,1719.1048,0.4209038401752926,1055.1147007605075
2015-03-02T07:00:00Z,2015-03-02T10:01:33Z,23.74,80.06,539.4,1140.2915999999998,0.5867010505730609,1156.5701811699917
2015-03-02T07:30:00Z,2015-03-02T10:31:33Z,24.52,77.3,893.21,1888.24594,0.6998829842567519,1239.2032460479427
2015-03-02T08:00:00Z,2015-03-02T11:01:33Z,25.35,71.48,1054.58,2229.3821199999998,0.9238994159002001,1301.5996209421412
2015-03-02T08:30:00Z,2015-03-02T11:31:33Z,25.69,68.46,1079.89,2282.88746,1.0425442164563417,1342.6913823071027
2015-03-02T09:00:00Z,2015-03-02T12:01:33Z,26.05,68.85,1160.72,2453.76208,1.0518133508397478,1361.7752353485278
2015-03-02T09:30:00Z,2015-03-02T12:31:33Z,26.8,66.5,1002.62,2119.53868,1.1822513273881856,1358.5245512483218
2015-03-02T10:00:00Z,2015-03-02T13:01:33Z,27.03,66.7,1038.3,2194.9662,1.191160743863442,1332.9949577446025
2015-03-02T10:30:00Z,2015-03-02T13:31:33Z,27.36,65.02,1003.51,2121.4201399999997,1.2756672111080585,1285.6233873750073
2015-03-02T11:00:00Z,2015-03-02T14:01:33Z,27.47,66.64,815.15,1723.2270999999998,1.224435959169521,1217.2205996643959
2015-03-02T11:30:00Z,2015-03-02T14:31:33Z,27.21,68.4,589.64,1246.49896,1.1423337339952049,1128.957305231489
2015-03-02T12:00:00Z,2015-03-02T15:01:33Z,27.55,68.9,448.15,947.3890999999999,1.1468320404113648,1022.3441292934458
2015-03-02T12:30:00Z,2015-03-02T15:31:33Z,25.48,76.5,514.59,1087.84326,0.7671746514778762,899.2057574860102
2015-03-02T13:00:00Z,2015-03-02T16:01:33Z,25.87,76.83,481.64,1018.1869599999999,0.7740801763795465,761.6497064882834
2015-03-02T13:30:00Z,2015-03-02T16:31:33Z,25.48,79.05,399.18,843.8665199999999,0.6839280403600643,612.0302539385897
2015-03-02T14:00:00Z,2015-03-02T17:01:33Z,24.59,82.96,217.74,460.30235999999996,0.5275767915140035,452.90814497750387
2015-03-02T14:30:00Z,2015-03-02T17:31:33Z,23.66,88.39,78.69,166.35065999999998,0.339964936085492,287.0067650388122
2015-03-02T15:00:00Z,2015-03-02T18:01:33Z,22.74,92.43,20.97,44.33058,0.20968698781423106,117.16552899058289
2015-03-02T15:30:00Z,2015-03-02T18:31:33Z,21.9,94.89,1,2.114,0.13449828156230592,0
2015-03-02T16:00:00Z,2015-03-02T19:01:33Z,21.62,96.21,0,0,0.09806395813217716,0
2015-03-02T16:30:00Z,2015-03-02T19:31:33Z,21.51,96.28,0,0,0.09560739568584332,0
2015-03-02T17:00:00Z,2015-03-02T20:01:33Z,21.37,96.64,0,0,0.08561812474168595,0
2015-03-02T17:30:00Z,2015-03-02T20:31:33Z,21.21,96.75,0,0,0.08200700534375892,0
2015-03-02T18:00:00Z,2015-03-02T21:01:33Z,20.86,97.38,0,0,0.0647044331104923,0
2015-03-02T18:30:00Z,2015-03-02T21:31:33Z,20.79,98.03,0,0,0.04844276533220118,0
2015-03-02T19:00:00Z,2015-03-02T22:01:33Z,20.89,97.92,0,0,0.05146325054022495,0
2015-03-02T19:30:00Z,2015-03-02T22:31:33Z,20.82,98.16,0,0,0.04532962194525193,0
2015-03-02T20:00:00Z,2015-03-02T23:01:33Z,20.84,98.17,0,0,0.04513876174645694,0
2015-03-02T20:30:00Z,2015-03-02T23:31:33Z,20.81,98.26,0,0,0.04283969321356845,0
2015-03-02T21:00:00Z,2015-03-03T00:01:46Z,20.66,98.43,0,0,0.0382989340748525,0
2015-03-02T21:30:00Z,2015-03-03T00:31:46Z,20.61,98.57,0,0,0.034776456896259446,0
2015-03-02T22:00:00Z,2015-03-03T01:01:46Z,20.58,98.6,0,0,0.03398399536054007,0
2015-03-02T22:30:00Z,2015-03-03T01:31:46Z,20.51,98.57,0,0,0.034562749143299445,0
2015-03-02T23:00:00Z,2015-03-03T02:01:46Z,20.27,98.65,0,0,0.03214937215071475,0
2015-03-02T23:30:00Z,2015-03-03T02:31:46Z,20.19,98.87,0,0,0.026777496320228373,0
2015-03-03T00:00:00Z,2015-03-03T03:01:46Z,20.16,99,0,0,0.023652986046079443,0
2015-03-03T00:30:00Z,2015-03-03T03:31:46Z,20.1,99,0,0,0.023565372379361623,0
2015-03-03T01:00:00Z,2015-03-03T04:01:46Z,19.9,99,0,0,0.02327536929004189,0
2015-03-03T01:30:00Z,2015-03-03T04:31:46Z,19.59,99.03,0,0,0.0221470602058728,0
2015-03-03T02:00:00Z,2015-03-03T05:01:46Z,19.64,99.19,0,0,0.018551451036344337,0
2015-03-03T02:30:00Z,2015-03-03T05:31:46Z,19.75,99.17,0,0,0.019139730502643396,0
2015-03-03T03:00:00Z,2015-03-03T06:01:46Z,19.62,99.21,2.38,5.031319999999999,0.018070934642506673,0
2015-03-03T03:30:00Z,2015-03-03T06:31:46Z,19.68,99.21,24.22,51.20108,0.018138375366789018,166.15438592705377
2015-03-03T04:00:00Z,2015-03-03T07:01:46Z,19.91,99.26,50.8,107.39119999999998,0.017234448373280312,335.1545414013799
2015-03-03T04:30:00Z,2015-03-03T07:31:46Z,20.11,99.25,70.9,149.8826,0.01768496621651563,499.33905927461416
2015-03-03T05:00:00Z,2015-03-03T08:01:46Z,20.55,99.25,118.09,249.64226,0.018172077441077985,655.8978867146025
2015-03-03T05:30:00Z,2015-03-03T08:31:46Z,20.92,99.22,85.85,181.4869,0.01933434334474593,802.1514845488193
2015-03-03T06:00:00Z,2015-03-03T09:01:46Z,20.8,99.08,98.29,207.78506,0.022636941054927147,935.5966882454248
2015-03-03T06:30:00Z,2015-03-03T09:31:46Z,21.02,99.07,150.03,317.16342,0.023194564868022242,1053.949550252096
2015-03-03T07:00:00Z,2015-03-03T10:01:46Z,21.5,98.72,266.09,562.5142599999999,0.032877045898007544,1155.184430431811
2015-03-03T07:30:00Z,2015-03-03T10:31:46Z,22.17,97,329.03,695.5694199999999,0.08027164313519877,1237.5686655499082
2015-03-03T08:00:00Z,2015-03-03T11:01:46Z,22.98,95.13,341.06,721.0008399999999,0.13687212953826713,1299.692224430454
2015-03-03T08:30:00Z,2015-03-03T11:31:46Z,24.21,89.79,372.64,787.76096,0.3090074329379689,1340.4918412210304
2015-03-03T09:00:00Z,2015-03-03T12:01:46Z,23.15,93.78,555.79,1174.94006,0.1766197379621589,1359.2692137122033
2015-03-03T09:30:00Z,2015-03-03T12:31:46Z,24.29,92.26,319.7,675.8457999999999,0.23537756417609992,1355.702955235856
2015-03-03T10:00:00Z,2015-03-03T13:01:46Z,23.31,94.75,546.92,1156.18888,0.15052306152961278,1329.8540955749759
2015-03-03T10:30:00Z,2015-03-03T13:31:46Z,24.11,92.66,312.23,660.05422,0.22081892024896796,1282.1650367272541
2015-03-03T11:00:00Z,2015-03-03T14:01:46Z,22.14,93.56,109.49,231.46185999999997,0.1720020460446325,1213.4519813868994
2015-03-03T11:30:00Z,2015-03-03T14:31:46Z,21.16,97.47,109.4,231.2716,0.06364380413279999,1124.8909637247361
2015-03-03T12:00:00Z,2015-03-03T15:01:46Z,21.45,97.78,207.96,439.62744,0.05684690571971331,1017.9977215457161
2015-03-03T12:30:00Z,2015-03-03T15:31:46Z,22.09,95.99,130.11,275.05254,0.10677505033232554,894.6017543094819
2015-03-03T13:00:00Z,2015-03-03T16:01:46Z,21.63,96.67,52.61,111.21753999999999,0.08621442240872808,756.815011010095
2015-03-03T13:30:00Z,2015-03-03T16:31:46Z,20.4,97.92,65.48,138.42472,0.04993308381329755,606.9957438246096
2015-03-03T14:00:00Z,2015-03-03T17:01:46Z,20.25,98.72,55.26,116.81963999999999,0.030444722722109407,447.708146178364
2015-03-03T14:30:00Z,2015-03-03T17:31:46Z,20.09,98.77,25.84,54.62576,0.028967481141126912,281.6784660279894
2015-03-03T15:00:00Z,2015-03-03T18:01:46Z,20.15,98.89,11.11,23.486539999999998,0.026238584100529254,111.7483454910235
2015-03-03T15:30:00Z,2015-03-03T18:31:46Z,20.05,98.9,0.34,0.7187600000000001,0.025841835264140085,0
2015-03-03T16:00:00Z,2015-03-03T19:01:46Z,20.01,98.94,0,0,0.024840552002099746,0
2015-03-03T16:30:00Z,2015-03-03T19:31:46Z,19.78,98.94,0,0,0.02448903905470683,0
2015-03-03T17:00:00Z,2015-03-03T20:01:46Z,19.74,99.07,0,0,0.021432421807407925,0
2015-03-03T17:30:00Z,2015-03-03T20:31:46Z,19.82,99.14,0,0,0.01991780928148288,0
2015-03-03T18:00:00Z,2015-03-03T21:01:46Z,19.69,99.05,0,0,0.021825512637535554,0
2015-03-03T18:30:00Z,2015-03-03T21:31:46Z,19.39,98.91,0,0,0.024579411333471624,0
2015-03-03T19:00:00Z,2015-03-03T22:01:46Z,19.19,98.92,0,0,0.024052534062611614,0
2015-03-03T19:30:00Z,2015-03-03T22:31:46Z,18.86,98.79,0,0,0.02639859016645852,0
2015-03-03T20:00:00Z,2015-03-03T23:01:46Z,18.48,98.68,0,0,0.028121846561276215,0
2015-03-03T20:30:00Z,2015-03-03T23:31:46Z,18.26,98.81,0,0,0.0250048790317038,0
2015-03-03T21:00:00Z,2015-03-04T00:01:59Z,18.12,98.83,0,0,0.024369412452445467,0
2015-03-03T21:30:00Z,2015-03-04T00:31:59Z,17.88,98.75,0,0,0.025645618036223637,0
2015-03-03T22:00:00Z,2015-03-04T01:01:59Z,17.7,98.86,0,0,0.023125055237255266,0
2015-03-03T22:30:00Z,2015-03-04T01:31:59Z,17.54,98.92,0,0,0.021687914274784663,0
2015-03-03T23:00:00Z,2015-03-04T02:01:59Z,17.46,99.06,0,0,0.01878139505846284,0
2015-03-03T23:30:00Z,2015-03-04T02:31:59Z,17.41,99.17,0,0,0.016531265631770584,0
2015-03-04T00:00:00Z,2015-03-04T03:01:59Z,17.38,99.2,0,0,0.015903567180329134,0
2015-03-04T00:30:00Z,2015-03-04T03:31:59Z,17.24,99.19,0,0,0.015960416077783156,0
2015-03-04T01:00:00Z,2015-03-04T04:01:59Z,17.18,99.31,0,0,0.01354437450067781,0
2015-03-04T01:30:00Z,2015-03-04T04:31:59Z,17.14,99.38,0,0,0.012139521347369666,0
2015-03-04T02:00:00Z,2015-03-04T05:01:59Z,17.13,99.43,0,0,0.011153461624509385,0
2015-03-04T02:30:00Z,2015-03-04T05:31:59Z,17.19,99.55,0,0,0.00883888165427445,0
2015-03-04T03:00:00Z,2015-03-04T06:01:59Z,17.28,99.61,0,0,0.007704117739834213,0
2015-03-04T03:30:00Z,2015-03-04T06:31:59Z,17.26,99.55,1.17,2.4733799999999997,0.00887812600754454,165.57953618669163
2015-03-04T04:00:00Z,2015-03-04T07:01:59Z,17.24,99.56,4,8.456,0.008669855647190776,334.5768913162808
2015-03-04T04:30:00Z,2015-03-04T07:31:59Z,17.24,99.55,8.6,18.1804,0.008866897820990765,498.7164974671206
2015-03-04T05:00:00Z,2015-03-04T08:01:59Z,17.22,99.52,11.69,24.712659999999996,0.009446060855037809,655.1890403197896
2015-03-04T05:30:00Z,2015-03-04T08:31:59Z,17.26,99.51,20.09,42.470259999999996,0.009667292763770404,801.3164287934233
2015-03-04T06:00:00Z,2015-03-04T09:01:59Z,17.43,99.43,34.41,72.74273999999998,0.011367153536423534,934.5976317311914
2015-03-04T06:30:00Z,2015-03-04T09:31:59Z,17.53,99.28,32.99,69.74086,0.014449484397970759,1052.7514841797138
2015-03-04T07:00:00Z,2015-03-04T10:01:59Z,17.62,99.27,54.38,114.95932,0.014733622438488076,1153.7557306124968
2015-03-04T07:30:00Z,2015-03-04T10:31:59Z,17.97,99.36,100.75,212.9855,0.01320514298803573,1235.8816368513058
2015-03-04T08:00:00Z,2015-03-04T11:01:59Z,18.28,99.36,152.83,323.08262,0.01346489400370139,1297.7235782837797
2015-03-04T08:30:00Z,2015-03-04T11:31:59Z,18.92,99.35,278.21,588.1359399999999,0.014234303502480934,1338.223097956123
2015-03-04T09:00:00Z,2015-03-04T12:01:59Z,19.72,98.68,444.47,939.60958,0.03038248650647913,1356.6870227700056
2015-03-04T09:30:00Z,2015-03-04T12:31:59Z,20.56,95.96,395.78,836.67892,0.0979472836951696,1352.7993277103146
2015-03-04T10:00:00Z,2015-03-04T13:01:59Z,20.59,95.07,327.91,693.20174,0.1197459881617492,1326.6265450348026
2015-03-04T10:30:00Z,2015-03-04T13:31:59Z,20.5,94.96,274.57,580.44098,0.1217404652707894,1278.6166258373614
2015-03-04T11:00:00Z,2015-03-04T14:01:59Z,20.56,95.41,271.64,574.24696,0.11128169112891778,1209.5912734619726
2015-03-04T11:30:00Z,2015-03-04T14:31:59Z,20.18,96.22,234.51,495.75413999999995,0.08951891904056178,1120.73187997634
2015-03-04T12:00:00Z,2015-03-04T15:01:59Z,20.12,97.18,238.93,505.09801999999996,0.0665366180485246,1013.55930640122
2015-03-04T12:30:00Z,2015-03-04T15:31:59Z,19.81,97.16,154.03,325.61942,0.06573432084461438,889.9078527582942
2015-03-04T13:00:00Z,2015-03-04T16:01:59Z,19.81,98.09,153.96,325.47144,0.044208645356765344,751.8938634438656
2015-03-04T13:30:00Z,2015-03-04T16:31:59Z,19.72,97.89,141.79,299.74406,0.04856594433990271,601.879505255723
2015-03-04T14:00:00Z,2015-03-04T17:01:59Z,19.58,98.23,95.68,202.26752,0.04038758191565534,442.4323380220607
2015-03-04T14:30:00Z,2015-03-04T17:31:59Z,19.32,98.19,34.31,72.53134,0.04063794715671087,276.28136979566005
2015-03-04T15:00:00Z,2015-03-04T18:01:59Z,19.02,98.47,11.3,23.8882,0.03371514906854725,106.27034874417079
2015-03-04T15:30:00Z,2015-03-04T18:31:59Z,18.66,98.66,0.4,0.8456,0.028871515287147202,0
2015-03-04T16:00:00Z,2015-03-04T19:01:59Z,18.53,98.92,0,0,0.02308096943919164,0
2015-03-04T16:30:00Z,2015-03-04T19:31:59Z,18.4,98.96,0,0,0.02204578168191787,0
2015-03-04T17:00:00Z,2015-03-04T20:01:59Z,18.33,99.11,0,0,0.018783456572463653,0
2015-03-04T17:30:00Z,2015-03-04T20:31:59Z,18.27,99.16,0,0,0.0176615850731744,0
2015-03-04T18:00:00Z,2015-03-04T21:01:59Z,18.23,99.31,0,0,0.014471347503087683,0
2015-03-04T18:30:00Z,2015-03-04T21:31:59Z,18.21,99.32,0,0,0.01424371941137752,0
2015-03-04T19:00:00Z,2015-03-04T22:01:59Z,18.2,99.31,0,0,0.014444112529479594,0
2015-03-04T19:30:00Z,2015-03-04T22:31:59Z,18.22,99.35,0,0,0.013623872069709005,0
2015-03-04T20:00:00Z,2015-03-04T23:01:59Z,18.19,99.39,0,0,0.012761415854491111,0
2015-03-04T20:30:00Z,2015-03-04T23:31:59Z,18.13,99.41,0,0,0.012296573386308235,0
2015-03-04T21:00:00Z,2015-03-05T00:02:13Z,18.07,99.47,0,0,0.011004498446045051,0
2015-03-04T21:30:00Z,2015-03-05T00:32:13Z,18.05,99.48,0,0,0.010783299081280692,0
2015-03-04T22:00:00Z,2015-03-05T01:02:13Z,18.03,99.49,0,0,0.010562636150832541,0
2015-03-04T22:30:00Z,2015-03-05T01:32:13Z,18.11,99.46,0,0,0.01124035524895512,0
2015-03-04T23:00:00Z,2015-03-05T02:02:13Z,18.07,99.46,0,0,0.011212130492197051,0
2015-03-04T23:30:00Z,2015-03-05T02:32:13Z,18.02,99.45,0,0,0.011383916963558132,0
2015-03-05T00:00:00Z,2015-03-05T03:02:13Z,18.03,99.51,0,0,0.01014841512530929,0
2015-03-05T00:30:00Z,2015-03-05T03:32:13Z,17.97,99.54,0,0,0.009491196522650609,0
2015-03-05T01:00:00Z,2015-03-05T04:02:13Z,17.98,99.61,0,0,0.008051948040114937,0
2015-03-05T01:30:00Z,2015-03-05T04:32:13Z,18.02,99.64,0,0,0.007451291103420035,0
2015-03-05T02:00:00Z,2015-03-05T05:02:13Z,18,99.69,0,0,0.006408323544751994,0
2015-03-05T02:30:00Z,2015-03-05T05:32:13Z,17.99,99.7,0,0,0.006197703735959658,0
2015-03-05T03:00:00Z,2015-03-05T06:02:13Z,18.01,99.67,1.34,2.83276,0.006826055795940024,0
2015-03-05T03:30:00Z,2015-03-05T06:32:13Z,18.14,99.69,17.26,36.48764,0.00646497223758633,165.12680893386224
2015-03-05T04:00:00Z,2015-03-05T07:02:13Z,18.26,99.64,52.32,110.60448,0.007564501219675186,334.109846584907
2015-03-05T04:30:00Z,2015-03-05T07:32:13Z,18.59,99.67,87.75,185.5035,0.007079066381043985,498.1909415286985
2015-03-05T05:00:00Z,2015-03-05T08:02:13Z,18.92,99.77,124.2,262.5588,0.005036753547031842,654.5617519651502
2015-03-05T05:30:00Z,2015-03-05T08:32:13Z,19.5,99.76,168.57,356.35697999999996,0.005449126997531423,800.5459005055402
2015-03-05T06:00:00Z,2015-03-05T09:02:13Z,20,99.69,242.03,511.65142,0.007260193492194262,933.6447819958826
2015-03-05T06:30:00Z,2015-03-05T09:32:13Z,20.53,98.96,308.99,653.2048599999999,0.025167562743780666,1051.5803287092422
2015-03-05T07:00:00Z,2015-03-05T10:02:13Z,21.73,96.68,407.81,862.11034,0.08648234173853615,1152.3340009529634
2015-03-05T07:30:00Z,2015-03-05T10:32:13Z,22.42,91.91,355.22,750.93508,0.21978184333926346,1234.181335739436
2015-03-05T08:00:00Z,2015-03-05T11:02:13Z,22.35,93.09,318.32,672.9284799999999,0.18692783018560324,1295.7214621942383
2015-03-05T08:30:00Z,2015-03-05T11:32:13Z,23.34,90.92,610,1289.54,0.2608047814755984,1335.9010785225403
2015-03-05T09:00:00Z,2015-03-05T12:02:13Z,25.62,84.27,1093.83,2312.3566199999996,0.5177979787691883,1354.0324801472261
2015-03-05T09:30:00Z,2015-03-05T12:32:13Z,25.38,81.65,872.82,1845.14148,0.5955042897649873,1349.805330449532
2015-03-05T10:00:00Z,2015-03-05T13:02:13Z,25.98,77.12,917.73,1940.08122,0.7693792384889172,1323.2919726417786
2015-03-05T10:30:00Z,2015-03-05T13:32:13Z,25.9,77.43,806.78,1705.5329199999999,0.755374003746768,1274.9461918488944
2015-03-05T11:00:00Z,2015-03-05T14:02:13Z,26.02,77.1,782.56,1654.3318399999998,0.7718740404000826,1205.5954485787836
2015-03-05T11:30:00Z,2015-03-05T14:32:13Z,25.15,78.52,779.35,1647.5458999999998,0.6876179072283307,1116.4267165032488
2015-03-05T12:00:00Z,2015-03-05T15:02:13Z,24.11,82.2,291.82,616.90748,0.5355009237645268,1008.9661669368447
2015-03-05T12:30:00Z,2015-03-05T15:32:13Z,23.49,85.88,269.36,569.42704,0.40925261038659927,885.0530477198683
2015-03-05T13:00:00Z,2015-03-05T16:02:13Z,22.34,89.97,161.36,341.11504,0.27116451582440515,746.808203577422
2015-03-05T13:30:00Z,2015-03-05T16:32:13Z,21.63,92.71,107.1,226.40939999999998,0.18873968148937792,596.5977767425413
2015-03-05T14:00:00Z,2015-03-05T17:02:13Z,21.25,94.83,90.34,190.97876,0.13077458359371685,436.9927091246709
2015-03-05T14:30:00Z,2015-03-05T17:32:13Z,21.18,94.63,82.36,174.10904,0.1352517056614474,270.7247391643974
2015-03-05T15:00:00Z,2015-03-05T18:02:13Z,21.14,94.59,27.15,57.39509999999999,0.13592518578452673,100.63964651244551
2015-03-05T15:30:00Z,2015-03-05T18:32:13Z,20.49,96.44,0.01,0.02114,0.08593826405065169,0
2015-03-05T16:00:00Z,2015-03-05T19:02:13Z,20.01,97.72,0,0,0.053430621287535125,0
2015-03-05T16:30:00Z,2015-03-05T19:32:13Z,19.86,98.22,0,0,0.04132758436841061,0
2015-03-05T17:00:00Z,2015-03-05T20:02:13Z,19.69,98.28,0.01,0.02114,0.03951566498585356,0
