TIMESTAMP,solar_TIMESTAMP,MDG_YOU_SHO_Pal_Js_1,MDG_YOU_SHO_Pal_Js_2,MDG_YOU_SHO_Pal_Js_3,MDG_YOU_SHO_Pal_Js_4
2015-03-03T02:30:00Z,2015-03-03T05:31:46Z,,,,
2015-03-03T03:00:00Z,2015-03-03T06:01:46Z,,,,
2015-03-03T03:30:00Z,2015-03-03T06:31:46Z,,,,
2015-03-03T04:00:00Z,2015-03-03T07:01:46Z,,,,
2015-03-03T04:30:00Z,2015-03-03T07:31:46Z,,,,
2015-03-03T05:00:00Z,2015-03-03T08:01:46Z,,,,
2015-03-03T05:30:00Z,2015-03-03T08:31:46Z,,,,
2015-03-03T06:00:00Z,2015-03-03T09:01:46Z,,,,
2015-03-03T06:30:00Z,2015-03-03T09:31:46Z,,,,
2015-03-03T07:00:00Z,2015-03-03T10:01:46Z,,,,
2015-03-03T07:30:00Z,2015-03-03T10:31:46Z,,,,
2015-03-03T08:00:00Z,2015-03-03T11:01:46Z,,,,
2015-03-03T08:30:00Z,2015-03-03T11:31:46Z,,,,
2015-03-03T09:00:00Z,2015-03-03T12:01:46Z,,,,
2015-03-03T09:30:00Z,2015-03-03T12:31:46Z,,,,
2015-03-03T10:00:00Z,2015-03-03T13:01:46Z,,,,
2015-03-03T10:30:00Z,2015-03-03T13:31:46Z,,,,
2015-03-03T11:00:00Z,2015-03-03T14:01:46Z,,,,
2015-03-03T11:30:00Z,2015-03-03T14:31:46Z,,,,
2015-03-03T12:00:00Z,2015-03-03T15:01:46Z,,,,
2015-03-03T12:30:00Z,2015-03-03T15:31:46Z,,,,
2015-03-03T13:00:00Z,2015-03-03T16:01:46Z,,,,
2015-03-03T13:30:00Z,2015-03-03T16:31:46Z,,,,
2015-03-03T14:00:00Z,2015-03-03T17:01:46Z,,,,
2015-03-03T14:30:00Z,2015-03-03T17:31:46Z,,,,
2015-03-03T15:00:00Z,2015-03-03T18:01:46Z,,,,
2015-03-03T15:30:00Z,2015-03-03T18:31:46Z,,,,
2015-03-03T16:00:00Z,2015-03-03T19:01:46Z,,,,
2015-03-03T16:30:00Z,2015-03-03T19:31:46Z,,,,
2015-03-03T17:00:00Z,2015-03-03T20:01:46Z,,,,
2015-03-03T17:30:00Z,2015-03-03T20:31:46Z,,,,
2015-03-03T18:00:00Z,2015-03-03T21:01:46Z,,,,
2015-03-03T18:30:00Z,2015-03-03T21:31:46Z,,,,
2015-03-03T19:00:00Z,2015-03-03T22:01:46Z,,,,
2015-03-03T19:30:00Z,2015-03-03T22:31:46Z,,,,
2015-03-03T20:00:00Z,2015-03-03T23:01:46Z,,,,
2015-03-03T20:30:00Z,2015-03-03T23:31:46Z,,,,
2015-03-03T21:00:00Z,2015-03-04T00:01:59Z,,,,
2015-03-03T21:30:00Z,2015-03-04T00:31:59Z,,,,
2015-03-03T22:00:00Z,2015-03-04T01:01:59Z,,,,
2015-03-03T22:30:00Z,2015-03-04T01:31:59Z,,,,
2015-03-03T23:00:00Z,2015-03-04T02:01:59Z,,,,
2015-03-03T23:30:00Z,2015-03-04T02:31:59Z,,,,
2015-03-04T00:00:00Z,2015-03-04T03:01:59Z,,,,
2015-03-04T00:30:00Z,2015-03-04T03:31:59Z,,,,
2015-03-04T01:00:00Z,2015-03-04T04:01:59Z,,,,
2015-03-04T01:30:00Z,2015-03-04T04:31:59Z,,,,
2015-03-04T02:00:00Z,2015-03-04T05:01:59Z,,,,
2015-03-04T02:30:00Z,2015-03-04T05:31:59Z,,,,
2015-03-04T03:00:00Z,2015-03-04T06:01:59Z,,,,
2015-03-04T03:30:00Z,2015-03-04T06:31:59Z,,,,
2015-03-04T04:00:00Z,2015-03-04T07:01:59Z,,,,
2015-03-04T04:30:00Z,2015-03-04T07:31:59Z,,,,
2015-03-04T05:00:00Z,2015-03-04T08:01:59Z,,,,
2015-03-04T05:30:00Z,2015-03-04T08:31:59Z,,,,
2015-03-04T06:00:00Z,2015-03-04T09:01:59Z,,,,
2015-03-04T06:30:00Z,2015-03-04T09:31:59Z,,,,
2015-03-04T07:00:00Z,2015-03-04T10:01:59Z,,,,
2015-03-04T07:30:00Z,2015-03-04T10:31:59Z,,,,
2015-03-04T08:00:00Z,2015-03-04T11:01:59Z,,,,
2015-03-04T08:30:00Z,2015-03-04T11:31:59Z,,,,
2015-03-04T09:00:00Z,2015-03-04T12:01:59Z,,,,
2015-03-04T09:30:00Z,2015-03-04T12:31:59Z,,,,
2015-03-04T10:00:00Z,2015-03-04T13:01:59Z,,,,
2015-03-04T10:30:00Z,2015-03-04T13:31:59Z,,,,
2015-03-04T11:00:00Z,2015-03-04T14:01:59Z,,,,
2015-03-04T11:30:00Z,2015-03-04T14:31:59Z,,,,
2015-03-04T12:00:00Z,2015-03-04T15:01:59Z,,,,
2015-03-04T12:30:00Z,2015-03-04T15:31:59Z,,,,
2015-03-04T13:00:00Z,2015-03-04T16:01:59Z,,,,
2015-03-04T13:30:00Z,2015-03-04T16:31:59Z,,,,
2015-03-04T14:00:00Z,2015-03-04T17:01:59Z,,,,
2015-03-04T14:30:00Z,2015-03-04T17:31:59Z,,,,
2015-03-04T15:00:00Z,2015-03-04T18:01:59Z,,,,
2015-03-04T15:30:00Z,2015-03-04T18:31:59Z,,,,
2015-03-04T16:00:00Z,2015-03-04T19:01:59Z,,,,
2015-03-04T16:30:00Z,2015-03-04T19:31:59Z,,,,
2015-03-04T17:00:00Z,2015-03-04T20:01:59Z,,,,
2015-03-04T17:30:00Z,2015-03-04T20:31:59Z,,,,
2015-03-04T18:00:00Z,2015-03-04T21:01:59Z,,,,
2015-03-04T18:30:00Z,2015-03-04T21:31:59Z,,,,
2015-03-04T19:00:00Z,2015-03-04T22:01:59Z,,,,
2015-03-04T19:30:00Z,2015-03-04T22:31:59Z,,,,
2015-03-04T20:00:00Z,2015-03-04T23:01:59Z,,,,
2015-03-04T20:30:00Z,2015-03-04T23:31:59Z,,,,
2015-03-04T21:00:00Z,2015-03-05T00:02:13Z,,,,
2015-03-04T21:30:00Z,2015-03-05T00:32:13Z,,,,
2015-03-04T22:00:00Z,2015-03-05T01:02:13Z,,,,
2015-03-04T22:30:00Z,2015-03-05T01:32:13Z,,,,
2015-03-04T23:00:00Z,2015-03-05T02:02:13Z,,,,
2015-03-04T23:30:00Z,2015-03-05T02:32:13Z,,,,
2015-03-05T00:00:00Z,2015-03-05T03:02:13Z,,,,
2015-03-05T00:30:00Z,2015-03-05T03:32:13Z,,,,
2015-03-05T01:00:00Z,2015-03-05T04:02:13Z,,,,
2015-03-05T01:30:00Z,2015-03-05T04:32:13Z,,,,
2015-03-05T02:00:00Z,2015-03-05T05:02:13Z,,,,
2015-03-05T02:30:00Z,2015-03-05T05:32:13Z,,,,
2015-03-05T03:00:00Z,2015-03-05T06:02:13Z,,,,
2015-03-05T03:30:00Z,2015-03-05T06:32:13Z,,,,
2015-03-05T04:00:00Z,2015-03-05T07:02:13Z,,,,
2015-03-05T04:30:00Z,2015-03-05T07:32:13Z,,,,
2015-03-05T05:00:00Z,2015-03-05T08:02:13Z,,,,
2015-03-05T05:30:00Z,2015-03-05T08:32:13Z,,,,
2015-03-05T06:00:00Z,2015-03-05T09:02:13Z,,,,
2015-03-05T06:30:00Z,2015-03-05T09:32:13Z,,,,
2015-03-05T07:00:00Z,2015-03-05T10:02:13Z,,,,
2015-03-05T07:30:00Z,2015-03-05T10:32:13Z,,,,
2015-03-05T08:00:00Z,2015-03-05T11:02:13Z,,,,
2015-03-05T08:30:00Z,2015-03-05T11:32:13Z,,,OUT_WARN,
2015-03-05T09:00:00Z,2015-03-05T12:02:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T09:30:00Z,2015-03-05T12:32:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T10:00:00Z,2015-03-05T13:02:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T10:30:00Z,2015-03-05T13:32:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T11:00:00Z,2015-03-05T14:02:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T11:30:00Z,2015-03-05T14:32:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T12:00:00Z,2015-03-05T15:02:13Z,,OUT_WARN,OUT_WARN,
2015-03-05T12:30:00Z,2015-03-05T15:32:13Z,,,OUT_WARN,
2015-03-05T13:00:00Z,2015-03-05T16:02:13Z,,,,
2015-03-05T13:30:00Z,2015-03-05T16:32:13Z,,,,
2015-03-05T14:00:00Z,2015-03-05T17:02:13Z,,,,
2015-03-05T14:30:00Z,2015-03-05T17:32:13Z,,,,
2015-03-05T15:00:00Z,2015-03-05T18:02:13Z,,,,
2015-03-05T15:30:00Z,2015-03-05T18:32:13Z,,,,
2015-03-05T16:00:00Z,2015-03-05T19:02:13Z,,,,
2015-03-05T16:30:00Z,2015-03-05T19:32:13Z,,,,
2015-03-05T17:00:00Z,2015-03-05T20:02:13Z,,,,
2015-03-05T17:30:00Z,2015-03-05T20:32:13Z,,,,
2015-03-05T18:00:00Z,2015-03-05T21:02:13Z,,,,
2015-03-05T18:30:00Z,2015-03-05T21:32:13Z,,,,
2015-03-05T19:00:00Z,2015-03-05T22:02:13Z,,,,
2015-03-05T19:30:00Z,2015-03-05T22:32:13Z,,,,
2015-03-05T20:00:00Z,2015-03-05T23:02:13Z,,,,
2015-03-05T20:30:00Z,2015-03-05T23:32:13Z,,,,
2015-03-05T21:00:00Z,2015-03-06T00:02:27Z,,,,
2015-03-05T21:30:00Z,2015-03-06T00:32:27Z,,,,
2015-03-05T22:00:00Z,2015-03-06T01:02:27Z,,,,
2015-03-05T22:30:00Z,2015-03-06T01:32:27Z,,,,
2015-03-05T23:00:00Z,2015-03-06T02:02:27Z,,,,
2015-03-05T23:30:00Z,2015-03-06T02:32:27Z,,,,
2015-03-06T00:00:00Z,2015-03-06T03:02:27Z,,,,
2015-03-06T00:30:00Z,2015-03-06T03:32:27Z,,,,
2015-03-06T01:00:00Z,2015-03-06T04:02:27Z,,,,
2015-03-06T01:30:00Z,2015-03-06T04:32:27Z,,,,
2015-03-06T02:00:00Z,2015-03-06T05:02:27Z,,,,
2015-03-06T02:30:00Z,2015-03-06T05:32:27Z,,,,
2015-03-06T03:00:00Z,2015-03-06T06:02:27Z,,,,
2015-03-06T03:30:00Z,2015-03-06T06:32:27Z,,,,
2015-03-06T04:00:00Z,2015-03-06T07:02:27Z,,,,
2015-03-06T04:30:00Z,2015-03-06T07:32:27Z,,,,
2015-03-06T05:00:00Z,2015-03-06T08:02:27Z,,,,
2015-03-06T05:30:00Z,2015-03-06T08:32:27Z,,,,
2015-03-06T06:00:00Z,2015-03-06T09:02:27Z,,,,
2015-03-06T06:30:00Z,2015-03-06T09:32:27Z,,,,
2015-03-06T07:00:00Z,2015-03-06T10:02:27Z,,,,
2015-03-06T07:30:00Z,2015-03-06T10:32:27Z,,,,
2015-03-06T08:00:00Z,2015-03-06T11:02:27Z,,,,
2015-03-06T08:30:00Z,2015-03-06T11:32:27Z,,,,
2015-03-06T09:00:00Z,2015-03-06T12:02:27Z,,,,
2015-03-06T09:30:00Z,2015-03-06T12:32:27Z,,,,
