pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
144,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_1,69.1,12.5,165.59,G1A1,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,1320.49,8.48,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 3,GBR_GUI_ST1,mm3 mm-2 s-1
44,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_10,39,12,82.16,G1B7,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,655.18,8.65,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 2,GBR_GUI_ST1,mm3 mm-2 s-1
53,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_11,41,10.6,132.37,G1B8,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,821.85,11.31,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 2,GBR_GUI_ST1,mm3 mm-2 s-1
28,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_12,12.5,6.6,10.86,G1B9,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,86.59,4.75,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 1,GBR_GUI_ST1,mm3 mm-2 s-1
24,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_13,12,8.9,5.65,G1B10,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,78.94,4.52,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 1,GBR_GUI_ST1,mm3 mm-2 s-1
25,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_14,6.5,4,4.05,G1B11,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,23.41,2.65,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 1,GBR_GUI_ST1,mm3 mm-2 s-1
124,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_15,54.7,13.7,41.54,G1B5,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,1082.62,9.44,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 3,GBR_GUI_ST1,mm3 mm-2 s-1
162,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_2,67.2,16.5,105.61,G1A2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,1306.99,8.72,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 3,GBR_GUI_ST1,mm3 mm-2 s-1
165,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_3,51.8,15.3,63.31,G1A3,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,724.32,6.17,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 3,GBR_GUI_ST1,mm3 mm-2 s-1
26,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_4,14.5,6.8,13.33,G1A5,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,106.28,4.28,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 1,GBR_GUI_ST1,mm3 mm-2 s-1
54,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_5,36.5,10.1,87.08,G1B1,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,670.96,10.7,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 2,GBR_GUI_ST1,mm3 mm-2 s-1
41,"Corrected, measured azimuthal variation",NA,GBR_GUI_ST1_Psy_Js_6,36.5,12.5,46.61,G1B2,"Corrected, measured radial variation",NA,cm3 cm-2 h-1,654.85,10.18,FALSE,NTG modelled,Previous night zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,Age class 2,GBR_GUI_ST1,mm3 mm-2 s-1
