TIMESTAMP,solar_TIMESTAMP,AUT_PAT_KRU_Pce_Js_1,AUT_PAT_KRU_Pce_Js_2,AUT_PAT_KRU_Pce_Js_3
2007-04-21T23:00:00Z,2007-04-21T23:47:14Z,58.21570697558244,51.65940288898904,64.3649418364165
2007-04-21T23:30:00Z,2007-04-22T00:17:25Z,53.995938274319904,51.65940288898904,60.910774783616446
2007-04-21T23:59:59Z,2007-04-22T00:47:24Z,55.666751335114164,55.50793922578947,65.24251995753862
2007-04-22T00:30:00Z,2007-04-22T01:17:25Z,57.360323074063814,57.08169858830786,67.0147094985599
2007-04-22T01:00:00Z,2007-04-22T01:47:25Z,59.076857659964645,58.675326503094404,67.0147094985599
2007-04-22T01:29:59Z,2007-04-22T02:17:24Z,57.360323074063814,61.922870186532926,68.80979655701634
2007-04-22T02:00:00Z,2007-04-22T02:47:25Z,59.943801745658384,66.94760095705152,73.39921014134801
2007-04-22T02:30:00Z,2007-04-22T03:17:25Z,61.69517877544037,67.80325639476735,75.27628419018164
2007-04-22T02:59:59Z,2007-04-22T03:47:24Z,61.69517877544037,65.25198703589625,75.27628419018164
2007-04-22T03:30:00Z,2007-04-22T04:17:25Z,62.57966713419181,66.0971860303396,78.13693421758796
2007-04-22T04:00:00Z,2007-04-22T04:47:25Z,64.3663853308622,61.922870186532926,78.13693421758796
2007-04-22T04:29:59Z,2007-04-22T05:17:24Z,67.09125469475508,66.0971860303396,82.0365751870113
2007-04-22T05:00:00Z,2007-04-22T05:47:25Z,66.17695294303539,73.04865721570778,81.05241042676697
2007-04-22T05:30:00Z,2007-04-22T06:17:25Z,42.92184855968132,86.05762558773259,49.508631532747486
2007-04-22T05:59:59Z,2007-04-22T06:47:24Z,28.2663354227704,102.33161750258483,1.7305784554801067
2007-04-22T06:30:00Z,2007-04-22T07:17:25Z,16.959566631432352,104.47780988925935,0
2007-04-22T07:00:00Z,2007-04-22T07:47:25Z,8.009371487206037,27.398967053289727,13.78682737977784
2007-04-22T07:29:59Z,2007-04-22T08:17:24Z,8.458031662787116,0,39.83879244258
2007-04-22T08:00:00Z,2007-04-22T08:47:25Z,13.777746046375476,23.358155139341374,79.1026237218784
2007-04-22T08:30:00Z,2007-04-22T09:17:25Z,16.416035578950368,68.66417724766194,117.02478277391597
2007-04-22T08:59:59Z,2007-04-22T09:47:24Z,9.373500209634729,81.28466316436369,176.62766839417444
2007-04-22T09:30:00Z,2007-04-22T10:17:25Z,12.259381100694242,95.01921631871843,205.11342176752666
2007-04-22T10:00:00Z,2007-04-22T10:47:25Z,8.009371487206037,81.28466316436369,138.6708927424086
2007-04-22T10:29:59Z,2007-04-22T11:17:24Z,7.130706197603797,98.1155875589001,138.6708927424086
2007-04-22T11:00:00Z,2007-04-22T11:47:25Z,22.08485077182089,117.90903675694032,133.36760155705795
2007-04-22T11:30:00Z,2007-04-22T12:17:25Z,25.111827229729837,122.60508263562792,113.43883329465032
2007-04-22T11:59:59Z,2007-04-22T12:47:24Z,16.416035578950368,107.74567444449123,104.19904480852655
2007-04-22T12:30:00Z,2007-04-22T13:17:25Z,3.8858264608946764,68.66417724766194,96.48507995444486
2007-04-22T13:00:00Z,2007-04-22T13:47:25Z,2.1156025346141987,62.747444736327296,91.1785197478233
2007-04-22T13:29:59Z,2007-04-22T14:17:24Z,0.3792808498056188,82.22777682200469,95.41042383284619
2007-04-22T14:00:00Z,2007-04-22T14:47:25Z,0.16125329437822203,88.9911510253084,82.0365751870113
2007-04-22T14:30:00Z,2007-04-22T15:17:25Z,3.8858264608946764,87.0295916965331,85.02656898667668
2007-04-22T14:59:59Z,2007-04-22T15:47:24Z,3.150456393480647,85.09149246917643,78.13693421758796
2007-04-22T15:30:00Z,2007-04-22T16:17:25Z,2.1156025346141987,88.00742274269473,75.27628419018164
2007-04-22T16:00:00Z,2007-04-22T16:47:25Z,0,92.98569493869569,117.02478277391597
2007-04-22T16:29:59Z,2007-04-22T17:17:24Z,9.840132444028399,117.90903675694032,126.9235587775414
2007-04-22T17:00:00Z,2007-04-22T17:47:25Z,15.344765939579545,103.40150093441693,86.03585078363874
2007-04-22T17:30:00Z,2007-04-22T18:17:25Z,42.92184855968132,103.40150093441693,106.4658148183873
2007-04-22T17:59:59Z,2007-04-22T18:47:24Z,59.076857659964645,96.045159647386,109.91959953496686
2007-04-22T18:30:00Z,2007-04-22T19:17:25Z,65.26867318528195,89.9808091975039,105.32888430720533
2007-04-22T19:00:00Z,2007-04-22T19:47:25Z,68.93804670865397,93.99940635731633,104.19904480852655
2007-04-22T19:29:59Z,2007-04-22T20:17:24Z,66.17695294303539,90.97643026858105,94.34247941766036
2007-04-22T20:00:00Z,2007-04-22T20:47:25Z,62.57966713419181,77.5686961510421,86.03585078363874
2007-04-22T20:30:00Z,2007-04-22T21:17:25Z,55.666751335114164,62.747444736327296,75.27628419018164
2007-04-22T20:59:59Z,2007-04-22T21:47:24Z,58.21570697558244,58.675326503094404,73.39921014134801
2007-04-22T21:30:00Z,2007-04-22T22:17:25Z,56.51067977453112,56.29234570944068,68.80979655701634
2007-04-22T22:00:00Z,2007-04-22T22:47:25Z,51.531962032080266,58.675326503094404,63.49300496646365
2007-04-22T22:29:59Z,2007-04-22T23:17:24Z,48.32453651137027,54.72845880823176,60.910774783616446
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,64.16098631703665,46.259906844975504,84.83220333656162
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,69.4435287910528,46.99068297737467,90.652993753793
