TIMESTAMP,solar_TIMESTAMP,CHN_YUN_YUN_Kob_Js_1,CHN_YUN_YUN_Kob_Js_2,CHN_YUN_YUN_Kob_Js_3,CHN_YUN_YUN_Kob_Js_4,CHN_YUN_YUN_Kob_Js_5,CHN_YUN_YUN_Kob_Js_6,CHN_YUN_YUN_Kob_Js_7,CHN_YUN_YUN_Kob_Js_8,CHN_YUN_YUN_Ama_Js_9,CHN_YUN_YUN_Ama_Js_10,CHN_YUN_YUN_Ama_Js_11,CHN_YUN_YUN_Ama_Js_12,CHN_YUN_YUN_Ama_Js_13,CHN_YUN_YUN_Ama_Js_14
2010-10-15T16:00:00Z,2010-10-16T00:04:47Z,0.2085677288988961,0.015772856336175863,0.06364878006283389,0.01622560591116731,0.17135790021701597,0.2052221032280991,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T16:30:00Z,2010-10-16T00:34:57Z,0.24062067075469962,0.037097689459760184,0.09088431533860503,0.03808630563830534,0.17135790021701597,0.2052221032280991,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T17:00:00Z,2010-10-16T01:04:57Z,0.24013278334093513,0.037097689459760184,0.09088431533860503,0.03808630563830534,0.17135790021701597,0.1434442440241996,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T17:30:00Z,2010-10-16T01:34:57Z,0.24013278334093513,0.037097689459760184,0.09088431533860503,0.016192488343278567,0.17135790021701597,0.11437798017813156,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T18:00:00Z,2010-10-16T02:04:57Z,0.23964668584477156,0.037097689459760184,0.09088431533860503,0.03808630563830534,0.14145960139624555,0.23772000613118127,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T18:30:00Z,2010-10-16T02:34:57Z,0.2068826597895344,0.037097689459760184,0.09088431533860503,0.03808630563830534,0.14145960139624555,0.23772000613118127,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T19:00:00Z,2010-10-16T03:04:57Z,0.23916236877174854,0.061232952990412225,0.09088431533860503,0.06286747153918054,0.14145960139624555,0.23772000613118127,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T19:30:00Z,2010-10-16T03:34:57Z,0.20646524288275397,0.061232952990412225,0.11986322324318578,0.06286747153918054,0.14145960139624555,0.27118613065267727,0.2809170796023994,0.13731719524428798,NA,NA,NA,NA,NA,NA
2010-10-15T20:00:00Z,2010-10-16T04:04:57Z,0.23867982269324947,0.061232952990412225,0.11986322324318578,0.08976682494159059,0.14145960139624555,0.30556075388787396,0.2809170796023994,0.17226807393999966,NA,NA,NA,NA,NA,NA
2010-10-15T20:30:00Z,2010-10-16T04:34:57Z,0.2060493498400608,0.037097689459760184,0.11986322324318578,0.08976682494159059,0.14145960139624555,0.3407943852792938,0.2809170796023994,0.17226807393999966,NA,NA,NA,NA,NA,NA
2010-10-15T21:00:00Z,2010-10-16T05:04:57Z,0.2060493498400608,0.06111041054664869,0.09088431533860503,0.11838695799199911,0.14145960139624555,0.41367810710229225,0.2809170796023994,0.17226807393999966,NA,NA,NA,NA,NA,NA
2010-10-15T21:30:00Z,2010-10-16T05:34:57Z,0.1744652314484166,0.06111041054664869,0.09088431533860503,0.11838695799199911,0.14145960139624555,0.4512619792311446,0.2809170796023994,0.20874974772586422,NA,NA,NA,NA,NA,NA
2010-10-15T22:00:00Z,2010-10-16T06:04:57Z,0.1744652314484166,0.0609883118381055,0.09088431533860503,0.11838695799199911,0.11279802464981302,0.3407943852792938,0.2809170796023994,0.20874974772586422,NA,NA,NA,NA,NA,NA
2010-10-15T22:30:00Z,2010-10-16T06:34:57Z,0.1744652314484166,0.0609883118381055,0.09088431533860503,0.11838695799199911,0.11279802464981302,0.37684535362158894,0.2809170796023994,0.20874974772586422,NA,NA,NA,NA,NA,NA
2010-10-15T23:00:00Z,2010-10-16T07:04:57Z,0.1744652314484166,0.036949714924807246,0.09088431533860503,0.1484804366551508,0.14145960139624555,0.5682691068343013,0.2809170796023994,0.20874974772586422,NA,NA,NA,NA,NA,NA
2010-10-15T23:30:00Z,2010-10-16T07:34:57Z,0.49156991085961643,0.0609883118381055,0.24919814522982828,0.42839953416710497,0.37157219116083023,0.6912449426895606,0.3716465795099367,0.2466184816849303,NA,NA,NA,NA,NA,NA
2010-10-16T00:00:00Z,2010-10-16T08:04:57Z,1.4411869886104942,0.4531020976711001,0.6385171626961418,1.231315414151343,1.0305847728954243,0.9993219192399324,0.6202687467640444,0.3675551373213099,NA,NA,NA,NA,NA,NA
2010-10-16T00:30:00Z,2010-10-16T08:34:57Z,3.7373379774543225,1.9206611662457655,1.7261295471696212,3.305094951389546,2.7540034865159186,1.8028808390529978,1.384598037213179,0.7837550394126164,NA,NA,NA,NA,NA,NA
2010-10-16T01:00:00Z,2010-10-16T09:04:57Z,6.411170644110339,3.8073880826433038,3.213507753040487,6.024274325317961,4.742024048421191,2.922575382511631,2.6021610909639303,1.6798113349121913,NA,NA,NA,NA,NA,NA
2010-10-16T01:30:00Z,2010-10-16T09:34:57Z,9.106601204934254,5.7261653046421985,5.254092731663679,8.82045736403272,7.159998375065129,4.002303622578157,4.429506112315447,3.346988612477954,NA,NA,NA,NA,NA,NA
