env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
stand level,Above canopy,leaf: predawn and midday,Above canopy,Above canopy,"Soil moisture at 5, 15, 30, 60, 100, 200, and 300 cm are available through the AMERIFLUX data portal.",Above canopy,300,30,Above canopy,Above canopy,FALSE,30,"9UTC-05:00, R",Above canopy,Above canopy,USA_UMB_CON
