st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code
65,Flat,NA,6.63,NA,"Naturally regenerated, managed",18,3.9,Maple,NA,59.31,34,1000,NA,Undulated/Variable,NA,USA_CHE_MAP
