pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_1,18,20.2,NA,2001_1,Sensor-integrated,NA,cm3 cm-2 h-1,165.20236073836725,NA,FALSE,No correction,Previous night zero flow,1.57,35,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",5,SWE_SKY_68Y_Pab_Jt_10,19.7,19.7,NA,2001_10,Sensor-integrated,NA,cm3 cm-2 h-1,201.30311635133077,NA,FALSE,No correction,Previous night zero flow,1.71,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",5,SWE_SKY_68Y_Pab_Jt_11,21,17.4,NA,2001_11,Sensor-integrated,NA,cm3 cm-2 h-1,231.5419669899056,NA,FALSE,No correction,Previous night zero flow,1.53,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_12,21.8,22,NA,2001_12,Sensor-integrated,NA,cm3 cm-2 h-1,251.2980877845547,NA,FALSE,No correction,Previous night zero flow,1.35,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_2,18.1,19.8,NA,2001_2,Sensor-integrated,NA,cm3 cm-2 h-1,167.21896917035036,NA,FALSE,No correction,Previous night zero flow,1.62,35,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_3,21.6,18.4,NA,2001_3,Sensor-integrated,NA,cm3 cm-2 h-1,246.27661626025608,NA,FALSE,No correction,Previous night zero flow,1.5,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",6.5,SWE_SKY_68Y_Pab_Jt_4,18.2,19,NA,2001_4,Sensor-integrated,NA,cm3 cm-2 h-1,169.24887967446074,NA,FALSE,No correction,Previous night zero flow,1.16,35,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",6.5,SWE_SKY_68Y_Pab_Jt_5,21.3,19.8,NA,2001_5,Sensor-integrated,NA,cm3 cm-2 h-1,238.8475519879495,NA,FALSE,No correction,Previous night zero flow,1.56,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",5,SWE_SKY_68Y_Pab_Jt_6,15.2,16.7,NA,2001_6,Sensor-integrated,NA,cm3 cm-2 h-1,114.07931913909722,NA,FALSE,No correction,Previous night zero flow,1.4,NA,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_7,21.9,19.5,NA,2001_7,Sensor-integrated,NA,cm3 cm-2 h-1,253.8294883839789,NA,FALSE,No correction,Previous night zero flow,1.46,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_68Y_Psy_Jt_8,18.7,19.6,NA,2001_8,Sensor-integrated,NA,cm3 cm-2 h-1,179.59844875884056,NA,FALSE,No correction,Previous night zero flow,1.42,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_68Y,kg h-1
NA,"Corrected, measured azimuthal variation",5.65,SWE_SKY_68Y_Pab_Jt_9,21.5,19.8,NA,2001_9,Sensor-integrated,NA,cm3 cm-2 h-1,243.78652122438746,NA,FALSE,No correction,Previous night zero flow,1.46,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_SKY_68Y,kg h-1
