pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_1,21.1,17.4,NA,13,Measured,"The manufacturer of our CHP equipment was not listed, even though this manufacturer (Ross Edwards of Edwards Industries) invented this method in 1984 (see citation in our paper). If our data is used, this manufacturer would need to be acknowledged.",cm3 cm-2 h-1,238.4,3.8,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_10,23,17.6,NA,93,Measured,NA,cm3 cm-2 h-1,183,3.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_11,21.5,17.1,NA,94,Measured,NA,cm3 cm-2 h-1,161.2,3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_2,20.7,19.2,NA,14,Measured,NA,cm3 cm-2 h-1,197.6,3.1,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_3,25.6,18.6,NA,17,Measured,NA,cm3 cm-2 h-1,216.6,3.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_4,22.4,18.6,NA,18,Measured,NA,cm3 cm-2 h-1,211.1,4.2,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_5,21.5,17.4,NA,43,Measured,NA,cm3 cm-2 h-1,157.4,3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_6,18.9,15.1,NA,44,Measured,NA,cm3 cm-2 h-1,131.1,2.8,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_7,21.6,17.2,NA,61,Measured,NA,cm3 cm-2 h-1,173,3.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_8,23.3,18.2,NA,65,Measured,NA,cm3 cm-2 h-1,197.9,3.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_TP0_Eni_Js_9,28.1,17.5,NA,66,Measured,NA,cm3 cm-2 h-1,297.2,4.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_TP0,cm3 cm-2 h-1
