TIMESTAMP,solar_TIMESTAMP,RUS_CHE_LOW_Lca_Jt_1,RUS_CHE_LOW_Lca_Jt_2,RUS_CHE_LOW_Lca_Jt_3,RUS_CHE_LOW_Lca_Jt_4,RUS_CHE_LOW_Lca_Jt_5,RUS_CHE_LOW_Lca_Jt_6,RUS_CHE_LOW_Lca_Jt_7,RUS_CHE_LOW_Lca_Jt_8,RUS_CHE_LOW_Lca_Jt_9,RUS_CHE_LOW_Lca_Jt_10,RUS_CHE_LOW_Lca_Jt_11,RUS_CHE_LOW_Lca_Jt_12
2016-07-03T11:30:00Z,2016-07-03T22:11:29Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T12:00:00Z,2016-07-03T22:41:29Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T12:30:00Z,2016-07-03T23:11:29Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T13:00:00Z,2016-07-03T23:41:29Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T13:30:00Z,2016-07-04T00:11:20Z,NA_PRESENT,,NA_PRESENT,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T14:00:00Z,2016-07-04T00:41:20Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T14:30:00Z,2016-07-04T01:11:20Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T15:00:00Z,2016-07-04T01:41:20Z,NA_PRESENT,,,,,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T15:30:00Z,2016-07-04T02:11:20Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T16:00:00Z,2016-07-04T02:41:20Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T16:30:00Z,2016-07-04T03:11:20Z,NA_PRESENT,,,,,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T17:00:00Z,2016-07-04T03:41:20Z,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T17:30:00Z,2016-07-04T04:11:20Z,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T18:00:00Z,2016-07-04T04:41:20Z,NA_PRESENT,,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T18:30:00Z,2016-07-04T05:11:20Z,NA_PRESENT,,,,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T19:00:00Z,2016-07-04T05:41:20Z,NA_PRESENT,,,,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2016-07-03T19:30:00Z,2016-07-04T06:11:20Z,NA_PRESENT,,,,,,,,NA_PRESENT,,,NA_PRESENT
2016-07-03T20:00:00Z,2016-07-04T06:41:20Z,,,,,,,,,NA_PRESENT,,,NA_PRESENT
2016-07-03T20:30:00Z,2016-07-04T07:11:20Z,,,,,NA_PRESENT,,,,NA_PRESENT,,,NA_PRESENT
2016-07-03T21:00:00Z,2016-07-04T07:41:20Z,,NA_PRESENT,,,NA_PRESENT,,,,NA_PRESENT,,,NA_PRESENT
2016-07-03T21:30:00Z,2016-07-04T08:11:20Z,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,,,,NA_PRESENT,,,NA_PRESENT
