TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST3_ACA_Ame_Js_1,AUS_CAN_ST3_ACA_Ame_Js_2,AUS_CAN_ST3_ACA_Ame_Js_3,AUS_CAN_ST3_ACA_Ame_Js_4,AUS_CAN_ST3_ACA_Ame_Js_5,AUS_CAN_ST3_ACA_Ame_Js_6,AUS_CAN_ST3_ACA_Ame_Js_7,AUS_CAN_ST3_ACA_Ame_Js_8,AUS_CAN_ST3_ACA_Ame_Js_9,AUS_CAN_ST3_ACA_Ame_Js_10,AUS_CAN_ST3_ACA_Ame_Js_11,AUS_CAN_ST3_ACA_Ame_Js_12,AUS_CAN_ST3_ACA_Ame_Js_13,AUS_CAN_ST3_ACA_Ame_Js_14,AUS_CAN_ST3_ACA_Ame_Js_15,AUS_CAN_ST3_ACA_Ame_Js_16
2006-09-23T08:00:00Z,2006-09-23T18:05:55Z,NA,NA,4.99,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T08:30:00Z,2006-09-23T18:35:55Z,NA,NA,3.83,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T09:00:00Z,2006-09-23T19:05:55Z,NA,NA,2.58,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T09:30:00Z,2006-09-23T19:35:55Z,NA,NA,4.36,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T10:00:00Z,2006-09-23T20:05:55Z,NA,NA,3.75,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T10:30:00Z,2006-09-23T20:35:55Z,NA,NA,2.63,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T11:00:00Z,2006-09-23T21:05:55Z,NA,NA,2.43,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T11:30:00Z,2006-09-23T21:35:55Z,NA,NA,4.24,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T12:00:00Z,2006-09-23T22:05:55Z,NA,NA,2.66,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T12:30:00Z,2006-09-23T22:35:55Z,NA,NA,3.13,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T13:00:00Z,2006-09-23T23:05:55Z,NA,NA,2.19,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T13:30:00Z,2006-09-23T23:35:55Z,NA,NA,3.23,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T14:00:00Z,2006-09-24T00:05:55Z,NA,NA,2.53,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T14:30:00Z,2006-09-24T00:36:15Z,NA,NA,2.79,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T15:00:00Z,2006-09-24T01:06:15Z,NA,NA,1.96,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T15:30:00Z,2006-09-24T01:36:15Z,NA,NA,1.9,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T16:00:00Z,2006-09-24T02:06:15Z,NA,NA,2.73,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T16:30:00Z,2006-09-24T02:36:15Z,NA,NA,2.62,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T17:00:00Z,2006-09-24T03:06:15Z,NA,NA,3.39,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T17:30:00Z,2006-09-24T03:36:15Z,NA,NA,2.24,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T18:00:00Z,2006-09-24T04:06:15Z,NA,NA,3.85,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T18:30:00Z,2006-09-24T04:36:15Z,NA,NA,2.53,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T19:00:00Z,2006-09-24T05:06:15Z,NA,NA,2.15,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T19:30:00Z,2006-09-24T05:36:15Z,NA,NA,2.09,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T20:00:00Z,2006-09-24T06:06:15Z,NA,NA,2.71,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T20:30:00Z,2006-09-24T06:36:15Z,NA,NA,1.87,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T21:00:00Z,2006-09-24T07:06:15Z,NA,NA,2.48,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T21:30:00Z,2006-09-24T07:36:15Z,NA,NA,2.57,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T22:00:00Z,2006-09-24T08:06:15Z,NA,NA,3.5,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T22:30:00Z,2006-09-24T08:36:15Z,NA,NA,4.18,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T23:00:00Z,2006-09-24T09:06:15Z,NA,NA,4.16,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-23T23:30:00Z,2006-09-24T09:36:15Z,NA,NA,4.19,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T00:00:00Z,2006-09-24T10:06:15Z,NA,NA,4.99,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T00:30:00Z,2006-09-24T10:36:15Z,NA,NA,4.14,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T01:00:00Z,2006-09-24T11:06:15Z,NA,NA,5.05,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T01:30:00Z,2006-09-24T11:36:15Z,NA,NA,6.9,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T02:00:00Z,2006-09-24T12:06:15Z,NA,NA,8.25,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T02:30:00Z,2006-09-24T12:36:15Z,NA,NA,5.54,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T03:00:00Z,2006-09-24T13:06:15Z,NA,NA,5.37,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T03:30:00Z,2006-09-24T13:36:15Z,NA,NA,3.43,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T04:00:00Z,2006-09-24T14:06:15Z,NA,NA,3.55,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T04:30:00Z,2006-09-24T14:36:15Z,NA,NA,4.22,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T05:00:00Z,2006-09-24T15:06:15Z,NA,NA,4.25,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T05:30:00Z,2006-09-24T15:36:15Z,NA,NA,7.72,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T06:00:00Z,2006-09-24T16:06:15Z,NA,NA,4.24,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T06:30:00Z,2006-09-24T16:36:15Z,NA,NA,3.97,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T07:00:00Z,2006-09-24T17:06:15Z,NA,NA,3.56,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T07:30:00Z,2006-09-24T17:36:15Z,NA,NA,3.08,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T08:00:00Z,2006-09-24T18:06:15Z,NA,NA,2.68,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T08:30:00Z,2006-09-24T18:36:15Z,NA,NA,1.59,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T09:00:00Z,2006-09-24T19:06:15Z,NA,NA,2.98,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T09:30:00Z,2006-09-24T19:36:15Z,NA,NA,2.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T10:00:00Z,2006-09-24T20:06:15Z,NA,NA,3.08,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T10:30:00Z,2006-09-24T20:36:15Z,NA,NA,2.52,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T11:00:00Z,2006-09-24T21:06:15Z,NA,NA,2.34,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T11:30:00Z,2006-09-24T21:36:15Z,NA,NA,2.26,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T12:00:00Z,2006-09-24T22:06:15Z,NA,NA,2.57,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T12:30:00Z,2006-09-24T22:36:15Z,NA,NA,1.47,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T13:00:00Z,2006-09-24T23:06:15Z,NA,NA,2.2,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T13:30:00Z,2006-09-24T23:36:15Z,NA,NA,2.95,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T14:00:00Z,2006-09-25T00:06:15Z,NA,NA,2.35,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T14:30:00Z,2006-09-25T00:36:36Z,NA,NA,1.84,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T15:00:00Z,2006-09-25T01:06:36Z,NA,NA,1.51,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T15:30:00Z,2006-09-25T01:36:36Z,NA,NA,1.56,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T16:00:00Z,2006-09-25T02:06:36Z,NA,NA,2.57,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T16:30:00Z,2006-09-25T02:36:36Z,NA,NA,1.42,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T17:00:00Z,2006-09-25T03:06:36Z,NA,NA,1.3,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T17:30:00Z,2006-09-25T03:36:36Z,NA,NA,1.93,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T18:00:00Z,2006-09-25T04:06:36Z,NA,NA,3.73,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T18:30:00Z,2006-09-25T04:36:36Z,NA,NA,1.39,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T19:00:00Z,2006-09-25T05:06:36Z,NA,NA,1.46,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T19:30:00Z,2006-09-25T05:36:36Z,NA,NA,3.93,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T20:00:00Z,2006-09-25T06:06:36Z,NA,NA,1.94,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T20:30:00Z,2006-09-25T06:36:36Z,NA,NA,1.82,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T21:00:00Z,2006-09-25T07:06:36Z,NA,NA,3.48,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T21:30:00Z,2006-09-25T07:36:36Z,NA,NA,2.08,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T22:00:00Z,2006-09-25T08:06:36Z,NA,NA,2.39,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T22:30:00Z,2006-09-25T08:36:36Z,NA,NA,2.16,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T23:00:00Z,2006-09-25T09:06:36Z,NA,NA,2.93,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-24T23:30:00Z,2006-09-25T09:36:36Z,NA,NA,3.17,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T00:00:00Z,2006-09-25T10:06:36Z,NA,NA,3.06,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T00:30:00Z,2006-09-25T10:36:36Z,NA,NA,3.12,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T01:00:00Z,2006-09-25T11:06:36Z,NA,NA,2.95,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T01:30:00Z,2006-09-25T11:36:36Z,NA,NA,3.38,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T02:00:00Z,2006-09-25T12:06:36Z,NA,NA,3.53,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T02:30:00Z,2006-09-25T12:36:36Z,NA,NA,2.22,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T03:00:00Z,2006-09-25T13:06:36Z,NA,NA,3.83,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T03:30:00Z,2006-09-25T13:36:36Z,NA,NA,3.25,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T04:00:00Z,2006-09-25T14:06:36Z,NA,NA,6.97,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T04:30:00Z,2006-09-25T14:36:36Z,NA,NA,4.21,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T05:00:00Z,2006-09-25T15:06:36Z,NA,NA,4.46,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T05:30:00Z,2006-09-25T15:36:36Z,NA,NA,8.81,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T06:00:00Z,2006-09-25T16:06:36Z,NA,NA,7.84,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T06:30:00Z,2006-09-25T16:36:36Z,NA,NA,6,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T07:00:00Z,2006-09-25T17:06:36Z,NA,NA,4.4,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T07:30:00Z,2006-09-25T17:36:36Z,NA,NA,4.1,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T08:00:00Z,2006-09-25T18:06:36Z,NA,NA,3.57,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T08:30:00Z,2006-09-25T18:36:36Z,NA,NA,1.81,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T09:00:00Z,2006-09-25T19:06:36Z,NA,NA,2.17,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T09:30:00Z,2006-09-25T19:36:36Z,NA,NA,2.3,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T10:00:00Z,2006-09-25T20:06:36Z,NA,NA,1.88,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T10:30:00Z,2006-09-25T20:36:36Z,NA,NA,2.54,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T11:00:00Z,2006-09-25T21:06:36Z,NA,NA,2.84,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T11:30:00Z,2006-09-25T21:36:36Z,NA,NA,1.61,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T12:00:00Z,2006-09-25T22:06:36Z,NA,NA,2.74,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T12:30:00Z,2006-09-25T22:36:36Z,NA,NA,2.09,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T13:00:00Z,2006-09-25T23:06:36Z,NA,NA,3.08,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T13:30:00Z,2006-09-25T23:36:36Z,NA,NA,1.59,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T14:00:00Z,2006-09-26T00:06:36Z,NA,NA,1.95,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T14:30:00Z,2006-09-26T00:36:55Z,NA,NA,1.61,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T15:00:00Z,2006-09-26T01:06:55Z,NA,NA,2.72,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T15:30:00Z,2006-09-26T01:36:55Z,NA,NA,1.3,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T16:00:00Z,2006-09-26T02:06:55Z,NA,NA,1.3,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T16:30:00Z,2006-09-26T02:36:55Z,NA,NA,2.15,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T17:00:00Z,2006-09-26T03:06:55Z,NA,NA,1.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T17:30:00Z,2006-09-26T03:36:55Z,NA,NA,2.67,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T18:00:00Z,2006-09-26T04:06:55Z,NA,NA,1.61,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T18:30:00Z,2006-09-26T04:36:55Z,NA,NA,2.47,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T19:00:00Z,2006-09-26T05:06:55Z,NA,NA,3.38,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T19:30:00Z,2006-09-26T05:36:55Z,NA,NA,2.9,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T20:00:00Z,2006-09-26T06:06:55Z,NA,NA,1.54,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T20:30:00Z,2006-09-26T06:36:55Z,NA,NA,3.13,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T21:00:00Z,2006-09-26T07:06:55Z,NA,NA,2.07,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T21:30:00Z,2006-09-26T07:36:55Z,NA,NA,1.73,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T22:00:00Z,2006-09-26T08:06:55Z,NA,NA,2.03,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T22:30:00Z,2006-09-26T08:36:55Z,NA,NA,1.64,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T23:00:00Z,2006-09-26T09:06:55Z,NA,NA,1.77,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25T23:30:00Z,2006-09-26T09:36:55Z,NA,NA,2.93,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T00:00:00Z,2006-09-26T10:06:55Z,NA,NA,2.8,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T00:30:00Z,2006-09-26T10:36:55Z,NA,NA,3.01,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T01:00:00Z,2006-09-26T11:06:55Z,NA,NA,3.83,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T01:30:00Z,2006-09-26T11:36:55Z,NA,NA,3.3,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T02:00:00Z,2006-09-26T12:06:55Z,NA,NA,3.62,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T02:30:00Z,2006-09-26T12:36:55Z,NA,NA,3.31,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T03:00:00Z,2006-09-26T13:06:55Z,NA,NA,2.55,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T03:30:00Z,2006-09-26T13:36:55Z,NA,NA,4.12,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T04:00:00Z,2006-09-26T14:06:55Z,NA,NA,2.34,3.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T04:30:00Z,2006-09-26T14:36:55Z,NA,NA,3.51,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T05:00:00Z,2006-09-26T15:06:55Z,NA,NA,4.25,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T05:30:00Z,2006-09-26T15:36:55Z,NA,NA,9.25,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T06:00:00Z,2006-09-26T16:06:55Z,NA,NA,7.94,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T06:30:00Z,2006-09-26T16:36:55Z,NA,NA,4.89,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T07:00:00Z,2006-09-26T17:06:55Z,NA,NA,5.25,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T07:30:00Z,2006-09-26T17:36:55Z,NA,NA,4.91,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T08:00:00Z,2006-09-26T18:06:55Z,NA,NA,3.87,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T08:30:00Z,2006-09-26T18:36:55Z,NA,NA,1.9,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T09:00:00Z,2006-09-26T19:06:55Z,NA,NA,3.86,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T09:30:00Z,2006-09-26T19:36:55Z,NA,NA,1.83,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T10:00:00Z,2006-09-26T20:06:55Z,NA,NA,1.52,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T10:30:00Z,2006-09-26T20:36:55Z,NA,NA,2.89,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T11:00:00Z,2006-09-26T21:06:55Z,NA,NA,1.61,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T11:30:00Z,2006-09-26T21:36:55Z,NA,NA,2.85,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T12:00:00Z,2006-09-26T22:06:55Z,NA,NA,2.6,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T12:30:00Z,2006-09-26T22:36:55Z,NA,NA,2.96,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T13:00:00Z,2006-09-26T23:06:55Z,NA,NA,1.59,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T13:30:00Z,2006-09-26T23:36:55Z,NA,NA,1.99,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T14:00:00Z,2006-09-27T00:06:55Z,NA,NA,2.41,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T14:30:00Z,2006-09-27T00:37:15Z,NA,NA,1.88,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T15:00:00Z,2006-09-27T01:07:15Z,NA,NA,2.02,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T15:30:00Z,2006-09-27T01:37:15Z,NA,NA,2.19,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T16:00:00Z,2006-09-27T02:07:15Z,NA,NA,1.87,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T16:30:00Z,2006-09-27T02:37:15Z,NA,NA,1.71,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T17:00:00Z,2006-09-27T03:07:15Z,NA,NA,1.77,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T17:30:00Z,2006-09-27T03:37:15Z,NA,NA,1.44,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T18:00:00Z,2006-09-27T04:07:15Z,NA,NA,1.33,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T18:30:00Z,2006-09-27T04:37:15Z,NA,NA,1.3,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T19:00:00Z,2006-09-27T05:07:15Z,NA,NA,1.74,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T19:30:00Z,2006-09-27T05:37:15Z,NA,NA,1.87,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26T20:00:00Z,2006-09-27T06:07:15Z,NA,NA,1.55,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
