env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
NULL,Not provided,leaf: predawn and midday,Clearing,Not provided,** environmental variables were monitored at either 15 min or 60 minute intervals - it varied over the study.,Clearing,100,15,Not provided,Clearing,TRUE,15,"17UTC+01:00, A",Clearing,Not provided,PRT_PIN
