TIMESTAMP,solar_TIMESTAMP,BRA_CAM_Dbr_Js_1,BRA_CAM_Dbr_Js_2,BRA_CAM_Dbr_Js_3,BRA_CAM_Dbr_Js_4,BRA_CAM_Dbr_Js_5
2011-03-10T03:00:00Z,2011-03-09T23:47:32Z,0.2405815187945484,0.29428368799892424,0.07807526416297991,0.07206947461198139,0.21470697644819475
2011-03-10T03:30:00Z,2011-03-10T00:17:47Z,0.17416789697895516,0.2582489506929335,-0.13813315967296444,0.24623737159093656,0.05555355334673566
2011-03-10T03:59:59Z,2011-03-10T00:47:46Z,0.4053907946923957,0.4083936894678949,-0.030028947754992298,0.2222142133869427,0.22071276599919323
2011-03-10T04:30:00Z,2011-03-10T01:17:47Z,0.15314763355046057,0.36034737305990733,0.198191055182949,0.15014473877496137,0.2657561876316817
2011-03-10T05:00:00Z,2011-03-10T01:47:47Z,0.08708394848947752,0.3543415835089089,-0.19819105518294902,0.11411000146897061,0.20269539734619785
2011-03-10T05:29:59Z,2011-03-10T02:17:46Z,0.012011579101996902,0.21020263428494598,0.030028947754992298,-0.08408105371397831,0.1846780286932024
2011-03-10T06:00:00Z,2011-03-10T02:47:47Z,0.11110710669347142,0.21620842383594444,-0.030028947754992298,-0.0900868432649769,0.13663171228521487
2011-03-10T06:30:00Z,2011-03-10T03:17:47Z,-0.00600578955099846,0.36635316261090567,0.09008684326497683,-0.06606368506098306,0.16666066004020724
2011-03-10T06:59:59Z,2011-03-10T03:47:46Z,0.042040526856989134,0.16816210742795676,0.15014473877496137,0.23422579248893965,0.10960565930572191
2011-03-10T07:30:00Z,2011-03-10T04:17:47Z,-0.15915342310145908,0.21020263428494598,0.030028947754992298,-0.07206947461198152,0.10660276453022256
2011-03-10T08:00:00Z,2011-03-10T04:47:47Z,-0.07807526416297995,0.24023158203993816,-0.2582489506929335,0.030028947754992166,-0.007507236938748033
2011-03-10T08:29:59Z,2011-03-10T05:17:46Z,0.07206947461198146,0.0900868432649769,0.042040526856989224,-0.30028947754992275,0.0045043421632488855
2011-03-10T09:00:00Z,2011-03-10T05:47:47Z,0.07807526416297988,-0.006005789550998459,0.09008684326497683,-0.13813315967296444,-0.007507236938747976
2011-03-10T09:30:00Z,2011-03-10T06:17:47Z,0.1081042119179721,0.20419684473394753,-0.01801736865299538,-0.2822721088969275,-0.028527500367242713
2011-03-10T09:59:59Z,2011-03-10T06:47:46Z,0.04804631640798758,0.09008684326497683,-0.030028947754992298,-0.21020263428494598,-0.04954776379573728
2011-03-10T10:30:00Z,2011-03-10T07:17:47Z,-0.0450434216324884,0.1921852656319506,-0.15014473877496137,-0.21020263428494598,0.00150144738774974
2011-03-10T11:00:00Z,2011-03-10T07:47:47Z,0.8197902737112892,0.9068742222007666,-0.2582489506929335,0.48046316407987627,-0.25674750330518376
2011-03-10T11:29:59Z,2011-03-10T08:17:46Z,2.3512666092158954,1.7536905488915486,-0.2582489506929335,1.651592126524575,-0.2507417137541854
2011-03-10T12:00:00Z,2011-03-10T08:47:47Z,4.297142423739394,3.3332132008041424,0.4984805327328718,3.2311147784371683,0.2056982921216971
2011-03-10T12:30:00Z,2011-03-10T09:17:47Z,7.789509047644996,5.122938487001683,1.4714184399946213,6.660420612057286,1.6741138373408195
2011-03-10T12:59:59Z,2011-03-10T09:47:46Z,10.143778551636391,5.705500073448532,2.348263714440396,10.426050660533317,3.96231965627123
2011-03-10T13:30:00Z,2011-03-10T10:17:47Z,14.284770447049825,8.089798525194917,3.8977574185979975,14.978439140190147,6.821075482546496
2011-03-10T14:00:00Z,2011-03-10T10:47:47Z,16.167585471287843,9.032707484701675,4.822649009451759,18.14349023356633,9.700851572250254
2011-03-10T14:29:59Z,2011-03-10T11:17:46Z,17.515885225486993,9.278944856292613,5.038857433287703,18.89421392744114,11.166264222693878
2011-03-10T15:00:00Z,2011-03-10T11:47:47Z,20.068345784661336,11.969538575139918,6.17995744797741,25.71078506782439,13.412429514767297
2011-03-10T15:30:00Z,2011-03-10T12:17:47Z,20.317586051027774,12.510059634729782,6.972721668709206,26.317369812475228,17.108992983406846
2011-03-10T15:59:59Z,2011-03-10T12:47:46Z,16.341753368266797,10.504125924696297,6.456223767323338,22.47967028938722,14.793761111496945
2011-03-10T16:30:00Z,2011-03-10T13:17:47Z,17.96932233658738,11.555139096121028,6.52829324193532,25.82489506929335,13.940938995255163
2011-03-10T17:00:00Z,2011-03-10T13:47:47Z,18.50083471185074,12.456007528770796,7.897613259562969,26.0471092826803,16.042965338104622
2011-03-10T17:29:59Z,2011-03-10T14:17:46Z,16.51592126524575,11.795370678160964,7.405138516381095,23.62077030407692,16.5114169230825
2011-03-10T18:00:00Z,2011-03-10T14:47:47Z,15.320769144597058,10.708322769430245,6.396165871813354,22.737919240080153,16.112031917941106
2011-03-10T18:30:00Z,2011-03-10T15:17:47Z,12.275833842240841,9.82547170543347,6.480246925527332,22.737919240080153,13.805808730357699
2011-03-10T18:59:59Z,2011-03-10T15:47:46Z,9.257924592864118,7.140883776137163,4.258104791657904,15.470913883372015,10.88098921902145
2011-03-10T19:30:00Z,2011-03-10T16:17:47Z,6.885637720219728,5.411216385449607,3.2491321470901644,10.444068029186312,7.736958389073759
2011-03-10T20:00:00Z,2011-03-10T16:47:47Z,4.993814011655216,4.366209003575877,2.5764837173783364,8.08379273564392,5.430735201490354
2011-03-10T20:29:59Z,2011-03-10T17:17:46Z,5.068886381042696,4.1199716319849395,2.9368310904382446,8.420116950499834,5.4367409910413516
2011-03-10T21:00:00Z,2011-03-10T17:47:47Z,2.5014113479908566,1.8437773921565257,1.3513026489746522,3.483357939579104,3.343723332518389
2011-03-10T21:30:00Z,2011-03-10T18:17:47Z,1.5554994937085995,1.135094225138708,0.6065847446508439,1.927858445870504,1.7161543641978083
2011-03-10T21:59:59Z,2011-03-10T18:47:46Z,0.9609263281597528,0.9188858013027636,0.6065847446508439,1.1651231728937002,1.1876448837099445
2011-03-10T22:30:00Z,2011-03-10T19:17:47Z,0.6906657983648221,0.6125905342018424,0.15014473877496137,0.8528221162417805,0.6561325084465811
2011-03-10T23:00:00Z,2011-03-10T19:47:47Z,0.6366136924058363,0.32431263575391656,0.030028947754992298,0.4744573745288778,0.5149964539981174
2011-03-10T23:29:59Z,2011-03-10T20:17:46Z,0.396382110365898,0.5104921118348688,0.15014473877496137,0.528509480487864,0.24173302942768776
2011-03-11T00:00:00Z,2011-03-10T20:47:47Z,0.396382110365898,0.37235895216190423,0.15014473877496137,0.10209842236697368,0.22071276599919323
2011-03-11T00:30:00Z,2011-03-10T21:17:47Z,0.2612518454684327,0.264254740243932,0.09008684326497683,0.1261215805709674,0.2567475033051839
2011-03-11T00:59:59Z,2011-03-10T21:47:46Z,0.05104921118348679,0.3783647417129027,0.09008684326497683,0.06005789550998446,0.25975039808068323
2011-03-11T01:30:00Z,2011-03-10T22:17:47Z,0.15915342310145897,0.2222142133869429,0.2582489506929336,0.21620842383594424,0.24173302942768776
2011-03-11T02:00:00Z,2011-03-10T22:47:47Z,0.2432344768154374,0.31830684620291816,0.198191055182949,0.14413894922396286,0.19969250257069868
2011-03-11T02:29:59Z,2011-03-10T23:17:46Z,0.25524605591743427,0.28227210889692733,0.15014473877496137,0.2222142133869427,0.256747503305184
2011-03-11T03:00:00Z,2011-03-10T23:47:47Z,0.16816210742795673,0.3783647417129027,0.15014473877496137,0.2582489506929335,0.2687590824071809
2011-03-11T03:30:00Z,2011-03-11T00:18:03Z,0.23122289771344054,0.2642547402439321,-0.15014473877496137,0.06005789550998446,0.13062592273421636
2011-03-11T03:59:59Z,2011-03-11T00:48:02Z,0.06606368506098298,0.030028947754992232,-0.030028947754992298,0.006005789550998327,0.16065487048920882
2011-03-11T04:30:00Z,2011-03-11T01:18:03Z,-0.02702605297949311,0.21020263428494598,0.09008684326497683,0.04804631640798754,0.12762302795871722
2011-03-11T05:00:00Z,2011-03-11T01:48:03Z,0.11110710669347136,0.2222142133869429,-0.19819105518294902,-0.10209842236697382,0.0825796063262288
2011-03-11T05:29:59Z,2011-03-11T02:18:02Z,0.06306079028548375,0.18617947608095212,-0.09008684326497676,0.05405210595898602,0.12161723840771874
2011-03-11T06:00:00Z,2011-03-11T02:48:03Z,0.17416789697895516,0.23422579248893968,-0.19819105518294902,0.05405210595898602,0.10960565930572186
2011-03-11T06:30:00Z,2011-03-11T03:18:03Z,0.0030028947754992133,0.2762663193459289,-0.01801736865299538,-0.08408105371397845,0.28377355628467704
2011-03-11T06:59:59Z,2011-03-11T03:48:02Z,0.12011579101996905,0.3843705312639012,0.21020263428494593,0.012011579101996786,0.16065487048920873
2011-03-11T07:30:00Z,2011-03-11T04:18:03Z,0.015014473877496118,0.33031842530491506,-0.09008684326497676,-0.10810421191797229,0.001501447387749598
2011-03-11T08:00:00Z,2011-03-11T04:48:03Z,-0.006005789550998544,0.45644000587588257,-0.030028947754992298,0.030028947754992166,0.028527500367242633
2011-03-11T08:29:59Z,2011-03-11T05:18:02Z,-0.04504342163248847,0.10810421191797229,-0.2582489506929335,-0.018017368652995514,0.022521710816244225
2011-03-11T09:00:00Z,2011-03-11T05:48:03Z,-0.18617947608095212,0.264254740243932,-0.18617947608095212,-0.0300289477549923,-0.05555355334673572
2011-03-11T09:30:00Z,2011-03-11T06:18:03Z,-0.09909552759147454,0.28827789844792584,-0.030028947754992298,-0.21020263428494598,-0.11260855408122104
2011-03-11T09:59:59Z,2011-03-11T06:48:02Z,-0.00300289477549928,0.13813315967296444,-0.030028947754992298,0.06005789550998446,0.013513026489746519
2011-03-11T10:30:00Z,2011-03-11T07:18:03Z,-0.05405210595898608,0.24023158203993827,-0.2582489506929335,0.06005789550998446,-0.034533289918241
2011-03-11T11:00:00Z,2011-03-11T07:48:03Z,0.8257960632622877,0.8408105371397837,-0.2582489506929335,0.5765557968958516,-0.16365776526470793
2011-03-11T11:29:59Z,2011-03-11T08:18:02Z,2.5314402957458486,2.3362521353383987,-0.13813315967296444,1.8678005503605193,-0.2837735562846771
