pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
110,No azimuthal correction,25,CHN_YIN_ST2_DRO_Peu_Js_1,28.5,12.3,NA,UT174,No radial correction,obligate phreatophyte,cm3 cm-2 h-1,247.37,3.1,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,10,dominant,Populus euphratica,two increment cores at breast height  for dendrochronological analysis,CHN_YIN_ST2_DRO,g m-2 s-1
80,No azimuthal correction,25,CHN_YIN_ST2_DRO_Peu_Js_2,23.5,10.5,NA,UT172,No radial correction,obligate phreatophyte,cm3 cm-2 h-1,135.09,2,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,10,dominant,Populus euphratica,two increment cores at breast height  for dendrochronological analysis,CHN_YIN_ST2_DRO,g m-2 s-1
