pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_1,15.4,14,NA,2001_1,Sensor-integrated,NA,cm3 cm-2 h-1,118.02816339914516,NA,FALSE,No correction,Previous night zero flow,1.38,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_10,16.6,14.6,NA,2002_4,Sensor-integrated,NA,cm3 cm-2 h-1,137.4860276784297,NA,FALSE,No correction,Previous night zero flow,1.6,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_11,14,13.8,NA,2002_5,Sensor-integrated,NA,cm3 cm-2 h-1,95.36139668423411,NA,FALSE,No correction,Previous night zero flow,1.45,35,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_12,15.6,11.4,NA,2002_6,Sensor-integrated,NA,cm3 cm-2 h-1,120.70927930491246,NA,FALSE,No correction,Previous night zero flow,1.33,35,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_2,19.9,12.8,NA,2001_2,Sensor-integrated,NA,cm3 cm-2 h-1,205.67830266857814,NA,FALSE,No correction,Previous night zero flow,1.3,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_3,12.5,13.8,NA,2001_3,Sensor-integrated,NA,cm3 cm-2 h-1,74.87691926819654,NA,FALSE,No correction,Previous night zero flow,1.52,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_4,21.6,14.5,NA,2001_4,Sensor-integrated,NA,cm3 cm-2 h-1,247.40345514896873,NA,FALSE,No correction,Previous night zero flow,1.46,45,Ems Brno,TSHB,30,dominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_5,9.8,12.3,NA,2001_5,Sensor-integrated,NA,cm3 cm-2 h-1,43.665386723198836,NA,FALSE,No correction,Previous night zero flow,1.6,35,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_6,16.2,13,NA,2001_6,Sensor-integrated,NA,cm3 cm-2 h-1,131.76192386324234,NA,FALSE,No correction,Previous night zero flow,1.44,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_7,18.2,12.7,NA,2002_1,Sensor-integrated,NA,cm3 cm-2 h-1,171.34988669218166,NA,FALSE,No correction,Previous night zero flow,1.3,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_8,18.5,13.3,NA,2002_2,Sensor-integrated,NA,cm3 cm-2 h-1,177.9436884372664,NA,FALSE,No correction,Previous night zero flow,1.48,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_SKY_38Y_Psy_Jt_9,17.7,13.8,NA,2002_3,Sensor-integrated,NA,cm3 cm-2 h-1,158.56702376608598,NA,FALSE,No correction,Previous night zero flow,1.65,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_SKY_38Y,kg h-1
