st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code
106,S,25.2,NA,300,"Naturally regenerated, unmanaged",20,7,NA,"The stand is on a SE-facing slope, 105-110 years old. Soil (FAO): Luvisol(Clayic, Cutanic).",NA,NA,150,NA,"Medium Slope (>2 %, <5%)",NA,HUN_SIK
