TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,ext_rad
2015-06-18T23:00:00Z,2015-06-18T23:21:11Z,11.203,82.53,0.2324,0,0,-13.426,2.8085,0,0
2015-06-18T23:10:00Z,2015-06-18T23:31:11Z,11.287,82.08,0.23972,0,0,-14.435,3.0604,0,0
2015-06-18T23:20:00Z,2015-06-18T23:41:11Z,11.35,81.94,0.2426,0,0,-16.37,2.8272,0,0
2015-06-18T23:30:00Z,2015-06-18T23:51:11Z,11.369,82.13,0.24035,0,0,-16.273,3.248,0,0
2015-06-18T23:40:00Z,2015-06-19T00:00:59Z,11.446,82.06,0.24253,0,0,-17.678,3.1187,0,0
2015-06-18T23:50:00Z,2015-06-19T00:10:59Z,11.466,82.22,0.24068,0,0,-16.781,3.3603,0,0
2015-06-19T00:00:00Z,2015-06-19T00:20:59Z,11.446,82.58,0.2355,0,0,-17.03,2.8042,0,0
2015-06-19T00:10:00Z,2015-06-19T00:30:59Z,11.333,83.09,0.2269,0,0,-14.942,2.6021,0,0
2015-06-19T00:20:00Z,2015-06-19T00:40:59Z,11.239,83.54,0.21949,0,0,-13.74,2.548,0,0
2015-06-19T00:30:00Z,2015-06-19T00:50:59Z,11.213,83.82,0.21538,0,0,-16.264,2.6501,0,0
2015-06-19T00:40:00Z,2015-06-19T01:00:59Z,11.158,84.34,0.2077,0,0,-16.102,2.6874,0,0
2015-06-19T00:50:00Z,2015-06-19T01:10:59Z,11.061,85.45,0.19174,0,0,-16.145,3.1791,0,0
2015-06-19T01:00:00Z,2015-06-19T01:20:59Z,10.957,86.86,0.17197,0,0,-13.887,3.4541,0,0
2015-06-19T01:10:00Z,2015-06-19T01:30:59Z,10.843,88.56,0.14859,0,0,-11.264,2.9459,0,0
2015-06-19T01:20:00Z,2015-06-19T01:40:59Z,10.811,89.64,0.13427,0,0,-8.202,2.927,0,0
2015-06-19T01:30:00Z,2015-06-19T01:50:59Z,10.571,91.71,0.10574,0,0,-3.836,2.7728,0,0
2015-06-19T01:40:00Z,2015-06-19T02:00:59Z,10.2,94.83,0.064329,0,0,-2.325,2.7334,0.22276,0
2015-06-19T01:50:00Z,2015-06-19T02:10:59Z,10.042,96.05,0.048632,0,0,-2.047,3.0522,0.22276,0
2015-06-19T02:00:00Z,2015-06-19T02:20:59Z,10.004,96.58,0.042,0,0,-1.942,1.9417,0.89105,0
2015-06-19T02:10:00Z,2015-06-19T02:30:59Z,9.979,96.94,0.037516,0,0,-1.563,1.8417,1.1415,0
2015-06-19T02:20:00Z,2015-06-19T02:40:59Z,9.976,97.22,0.034076,0,0,-1.568,1.9688,1.1415,0
2015-06-19T02:30:00Z,2015-06-19T02:50:59Z,10.001,97.42,0.031678,0,0,-1.906,2.2647,0.44552,0
2015-06-19T02:40:00Z,2015-06-19T03:00:59Z,10.055,97.56,0.030067,0,0,-1.451,2.2272,1.3642,0
2015-06-19T02:50:00Z,2015-06-19T03:10:59Z,10.107,97.61,0.029554,0,0.114,-1.899,2.598,1.3642,0
2015-06-19T03:00:00Z,2015-06-19T03:20:59Z,10.129,97.71,0.028359,0.233,0.516,-1.777,2.4042,0.89105,0
2015-06-19T03:10:00Z,2015-06-19T03:30:59Z,9.971,97.77,0.027325,0.641,1.941,-2.6,3.7147,0.89105,0
2015-06-19T03:20:00Z,2015-06-19T03:40:59Z,9.828,97.55,0.029734,2.204,4.616,-1.049,3.0812,0.22276,0
2015-06-19T03:30:00Z,2015-06-19T03:50:59Z,9.707,97.5,0.030096,3.983,7.787,0.838,2.6457,0,15.825130490743504
2015-06-19T03:40:00Z,2015-06-19T04:00:59Z,9.608,97.56,0.029179,7.629,14.449,4.228,2.7105,0.22276,43.52253259994565
2015-06-19T03:50:00Z,2015-06-19T04:10:59Z,9.598,97.61,0.028562,11.552,20.332,7.755,2.8082,0,71.9282773898703
2015-06-19T04:00:00Z,2015-06-19T04:20:59Z,9.626,97.74,0.027059,19.615,34.894,14.305,2.1437,0,100.98830925252484
2015-06-19T04:10:00Z,2015-06-19T04:30:59Z,9.636,97.86,0.025639,25.106,46.213,18.312,2.1479,0,130.64732748441438
2015-06-19T04:20:00Z,2015-06-19T04:40:59Z,9.64,98.01,0.023849,27.684,49.293,22.029,2.4395,0,160.8488915227809
2015-06-19T04:30:00Z,2015-06-19T04:50:59Z,9.676,98.1,0.022825,33.779,60.048,27.424,2.2333,0,191.53552835098998
2015-06-19T04:40:00Z,2015-06-19T05:00:59Z,9.716,98.13,0.022525,34.749,62.375,28.274,2.0875,0,222.6488418685408
2015-06-19T04:50:00Z,2015-06-19T05:10:59Z,9.785,98.1,0.022993,35.583,63.448,29.254,2.6709,0,254.12962401784145
2015-06-19T05:00:00Z,2015-06-19T05:20:59Z,9.878,97.9,0.025572,46.99,84.03,39.453,2.602,0,285.91796745601846
2015-06-19T05:10:00Z,2015-06-19T05:30:59Z,9.964,97.66,0.02866,58.386,105.57,49.536,2.575,0,317.9533795573946
2015-06-19T05:20:00Z,2015-06-19T05:40:59Z,10.105,97.42,0.031899,65.199,119.39,55.839,2.2584,0,350.1748975299708
2015-06-19T05:30:00Z,2015-06-19T05:50:59Z,10.181,97.44,0.031813,63.206,116.6,54.308,2.3667,0,382.52120442638113
2015-06-19T05:40:00Z,2015-06-19T06:00:59Z,10.272,97.48,0.031507,65.552,123.33,56.332,2.623,0,414.93074582893365
2015-06-19T05:50:00Z,2015-06-19T06:10:59Z,10.404,97.49,0.03166,76.06,141.6,66.436,2.148,0,447.3418469864655
2015-06-19T06:00:00Z,2015-06-19T06:20:59Z,10.557,97.5,0.031858,108.57,199.09,94.818,2.2125,0,479.6928301803008
2015-06-19T06:10:00Z,2015-06-19T06:30:59Z,10.721,97.4,0.033496,148.23,280.03,129.07,2.4811,0,511.92213209577204
2015-06-19T06:20:00Z,2015-06-19T06:40:59Z,10.965,97.28,0.035616,215.97,389.4,192.86,2.2209,0,543.9684209759347
2015-06-19T06:30:00Z,2015-06-19T06:50:59Z,11.301,97.06,0.039365,146.9,270.65,130.31,2.6084,0,575.7707133349975
2015-06-19T06:40:00Z,2015-06-19T07:00:59Z,11.42,96.45,0.047909,186.88,355.52,165.58,2.5416,0,607.2684900084441
2015-06-19T06:50:00Z,2015-06-19T07:10:59Z,11.583,95.96,0.055114,395.65,722.81,360.34,2.0105,0,638.4018113199974
2015-06-19T07:00:00Z,2015-06-19T07:20:59Z,11.949,95.29,0.065826,215.62,417.48,195.11,3.1251,0,669.1114311457737
2015-06-19T07:10:00Z,2015-06-19T07:30:59Z,11.813,94.57,0.075211,434.73,793.34,394.09,3.1478,0,699.3389096583377
2015-06-19T07:20:00Z,2015-06-19T07:40:59Z,12.123,94.43,0.078743,230.06,433,208.61,3.1103,0,729.0267245367183
2015-06-19T07:30:00Z,2015-06-19T07:50:59Z,11.859,94.01,0.08322,586.57,1093.6,537.5,3.2624,0,758.118380430241
2015-06-19T07:40:00Z,2015-06-19T08:00:59Z,12.387,92.94,0.10156,351.75,682.72,317.09,3.0126,0,786.5585164680632
2015-06-19T07:50:00Z,2015-06-19T08:10:59Z,12.559,89.79,0.14854,358.37,736.51,310.1,3.0376,0,814.293011609937
2015-06-19T08:00:00Z,2015-06-19T08:20:59Z,12.504,88.6,0.16525,585.11,1129.2,513.25,3.6208,0,841.269087637384
2015-06-19T08:10:00Z,2015-06-19T08:30:59Z,12.77,88.09,0.17568,490.15,934.85,430.89,3.3792,0,867.4354095897586
2015-06-19T08:20:00Z,2015-06-19T08:40:59Z,13.133,86.44,0.20483,657.44,1245.8,581.36,3.2085,0,892.7421834536169
2015-06-19T08:30:00Z,2015-06-19T08:50:59Z,13.372,85.16,0.22769,459.62,818.57,403.66,3.3353,0,917.1412509197504
2015-06-19T08:40:00Z,2015-06-19T09:00:59Z,13.576,83.99,0.24893,190.76,371.35,158.1,2.7457,0,940.5861810275383
2015-06-19T08:50:00Z,2015-06-19T09:10:59Z,12.939,86.84,0.19628,540.33,1023.8,477.77,3.2062,0,963.0323585221777
2015-06-19T09:00:00Z,2015-06-19T09:20:59Z,13.577,85.92,0.21894,227.69,436.89,188.2,3.4333,0,984.4370687566167
2015-06-19T09:10:00Z,2015-06-19T09:30:59Z,12.76,87.89,0.17852,371.95,733.3,309.43,3.3062,0,1004.7595789767114
2015-06-19T09:20:00Z,2015-06-19T09:40:59Z,13.33,87.15,0.19662,617.65,1171.1,535.72,2.948,0,1023.9612158348258
2015-06-19T09:30:00Z,2015-06-19T09:50:59Z,14.266,80.627,0.31502,428.37,835.17,355.16,4.248,0,1042.0054389845145
2015-06-19T09:40:00Z,2015-06-19T10:00:59Z,14.05,78.275,0.34836,671.61,1322.1,569.39,4.8083,0,1058.8579106159964
2015-06-19T09:50:00Z,2015-06-19T10:10:59Z,14.327,74.906,0.40966,459.06,865.38,387.56,5.0022,0,1074.486560800414
2015-06-19T10:00:00Z,2015-06-19T10:20:59Z,14.749,75.366,0.41327,205.16,384.81,162.84,3.7249,0,1088.8616485182235
2015-06-19T10:10:00Z,2015-06-19T10:30:59Z,14.398,77.24,0.37327,183.61,346.34,147.96,4.2834,0,1101.955818255756
2015-06-19T10:20:00Z,2015-06-19T10:40:59Z,14.298,76.75,0.37885,137.05,264.13,107.23,4.6146,0,1113.7441520622226
2015-06-19T10:30:00Z,2015-06-19T10:50:59Z,13.549,79.246,0.32212,38.878,86.894,25.39,5.3063,0,1124.2042169680938
2015-06-19T10:40:00Z,2015-06-19T11:00:59Z,12.362,85.17,0.21298,93.976,191.96,75.499,4.4209,0,1133.3161076745473
2015-06-19T10:50:00Z,2015-06-19T11:10:59Z,12.008,87.38,0.17706,170.63,328.77,140.58,3.4499,0,1141.0624844328556
2015-06-19T11:00:00Z,2015-06-19T11:20:59Z,12.205,86.82,0.18734,316.69,599.52,270.02,3.423,0,1147.42860604157
2015-06-19T11:10:00Z,2015-06-19T11:30:59Z,12.814,84.52,0.229,186.39,359.77,152.17,3.7001,0,1152.402357898725
2015-06-19T11:20:00Z,2015-06-19T11:40:59Z,12.873,82.33,0.26241,159.61,316.26,128.82,4.4375,0,1155.974275055639
2015-06-19T11:30:00Z,2015-06-19T11:50:59Z,12.58,85.5,0.21124,109.05,219.1,84.264,3.8646,0,1158.1375602285368
2015-06-19T11:40:00Z,2015-06-19T12:00:59Z,12.024,86.41,0.19087,102.03,202.61,77.282,3.8626,0,1158.8880967335824
2015-06-19T11:50:00Z,2015-06-19T12:10:59Z,11.713,87.2,0.17612,142.74,271.46,112.1,3.8438,0,1158.224456320846
2015-06-19T12:00:00Z,2015-06-19T12:20:59Z,11.837,87.26,0.17674,252.87,472.33,209.97,3.2813,0,1156.1479018921978
2015-06-19T12:10:00Z,2015-06-19T12:30:59Z,12.48,85.1,0.21565,251.32,468.08,206.87,2.9042,0,1152.6623850979963
2015-06-19T12:20:00Z,2015-06-19T12:40:59Z,12.551,84.65,0.2232,222.46,413.7,178.37,3.0791,0,1147.7745388171475
2015-06-19T12:30:00Z,2015-06-19T12:50:59Z,12.775,85.8,0.20953,409.17,783.76,343.34,1.8104,0,1141.493664534834
2015-06-19T12:40:00Z,2015-06-19T13:00:59Z,13.198,84.71,0.23195,582.67,1116.5,499.61,2.4188,0,1133.8317146419326
2015-06-19T12:50:00Z,2015-06-19T13:10:59Z,13.84,81.94,0.28567,193.33,365.98,158.85,3.1582,0,1124.8032696898376
2015-06-19T13:00:00Z,2015-06-19T13:20:59Z,13.787,79.879,0.31717,104.3,195.23,81.907,4.4709,0,1114.42551064386
2015-06-19T13:10:00Z,2015-06-19T13:30:59Z,12.75,86.18,0.20359,302.64,556.45,253.5,4.4814,0,1102.71818618824
2015-06-19T13:20:00Z,2015-06-19T13:40:59Z,13.1,84.91,0.22745,321.06,587.89,265.45,4.2042,0,1089.7035751446733
2015-06-19T13:30:00Z,2015-06-19T13:50:59Z,13.694,78.634,0.33477,449.64,845.18,379.71,4.6397,0,1075.4064440761676
2015-06-19T13:40:00Z,2015-06-19T14:00:59Z,14.161,72.202,0.44896,337.23,613.16,279.67,4.6166,0,1059.8540001566837
2015-06-19T13:50:00Z,2015-06-19T14:10:59Z,14.284,69.926,0.4896,398.06,735.59,335.64,4.7291,0,1043.0758393964004
2015-06-19T14:00:00Z,2015-06-19T14:20:59Z,14.05,71.044,0.4643,341.92,637.43,284.32,5.7961,0,1025.103890321037
2015-06-19T14:10:00Z,2015-06-19T14:30:59Z,14.041,72.892,0.43442,256.02,464.06,209.36,5.0978,0,1005.9723532124767
2015-06-19T14:20:00Z,2015-06-19T14:40:59Z,13.925,74.088,0.41214,216.33,398.33,174.14,5.2561,0,985.7176350262525
2015-06-19T14:30:00Z,2015-06-19T14:50:59Z,13.913,74.739,0.40147,214.62,404.15,172.73,4.1355,0,964.3782801097693
2015-06-19T14:40:00Z,2015-06-19T15:00:59Z,13.76,77.491,0.35419,211.92,391.69,167.95,4.2834,0,941.9948968531346
2015-06-19T14:50:00Z,2015-06-19T15:10:59Z,13.653,78.012,0.3436,152.46,283.93,114.74,4.5959,0,918.6100804122251
2015-06-19T15:00:00Z,2015-06-19T15:20:59Z,13.446,78.023,0.33883,103.76,197.16,71.927,4.1229,0,894.2683316507217
2015-06-19T15:10:00Z,2015-06-19T15:30:59Z,13.211,78.969,0.31931,64.8,126.68,37.748,4.4875,0,869.0159724560282
2015-06-19T15:20:00Z,2015-06-19T15:40:59Z,13.103,80.748,0.29024,60.514,117.89,36.692,2.7958,0,842.9010575894367
2015-06-19T15:30:00Z,2015-06-19T15:50:59Z,13.048,81.89,0.27205,56.051,107.66,34.417,2.6999,0,815.9732832388612
2015-06-19T15:40:00Z,2015-06-19T16:00:59Z,13.059,82.93,0.25661,59.381,115.26,39.092,2.0918,0,788.2838924479323
2015-06-19T15:50:00Z,2015-06-19T16:10:59Z,13.055,83.37,0.24993,74.851,144.85,59.584,2.4709,0,759.8855776014799
2015-06-19T16:00:00Z,2015-06-19T16:20:59Z,12.733,86.04,0.20542,67.345,127.68,49.966,2.427,0,730.8323801529082
2015-06-19T16:10:00Z,2015-06-19T16:30:59Z,12.86,83.74,0.24127,76.545,145.5,53.92,3.8834,0,701.1795877843081
2015-06-19T16:20:00Z,2015-06-19T16:40:59Z,12.965,81.74,0.27281,38.289,76.449,26.636,3.4188,0.22276,670.9836291950836
2015-06-19T16:30:00Z,2015-06-19T16:50:59Z,12.478,86.66,0.19304,47.33,87.297,35.142,3.9999,0,640.3019667191905
2015-06-19T16:40:00Z,2015-06-19T17:00:59Z,12.058,89.62,0.14612,106.16,189.77,83.67,3.4853,0,609.1929869754418
2015-06-19T16:50:00Z,2015-06-19T17:10:59Z,12.227,86.89,0.18661,95.078,172.5,73.299,3.9189,0,577.7158897588607
2015-06-19T17:00:00Z,2015-06-19T17:20:59Z,12.398,85.88,0.20326,35.771,64.953,23.413,3.7582,0,545.9305753846155
2015-06-19T17:10:00Z,2015-06-19T17:30:59Z,12.38,85.85,0.20345,21.735,41.371,11.791,3.0874,0,513.8975306988273
2015-06-19T17:20:00Z,2015-06-19T17:40:59Z,12.258,86.17,0.19726,31.264,59.12,20.104,3.5853,0,481.67771397335076
2015-06-19T17:30:00Z,2015-06-19T17:50:59Z,12.113,87.24,0.18027,33.937,61.942,20.908,2.5063,0,449.3324389032005
2015-06-19T17:40:00Z,2015-06-19T18:00:59Z,12.212,85.57,0.2052,43.609,80.42,25.22,3.1874,0,416.9232579279816
2015-06-19T17:50:00Z,2015-06-19T18:10:59Z,12.325,84.29,0.22507,46.074,84.64,27.552,3.5311,0,384.51184509857666
2015-06-19T18:00:00Z,2015-06-19T18:20:59Z,12.313,85.16,0.21243,65.329,119.55,42.136,1.8583,0,352.1598787127087
2015-06-19T18:10:00Z,2015-06-19T18:30:59Z,12.253,85.56,0.20589,59.229,104.46,35.645,3.2104,0,319.92892394234156
2015-06-19T18:20:00Z,2015-06-19T18:40:59Z,12.103,87.3,0.1793,45.77,86.83,14.617,2.0229,0,287.88031567632123
2015-06-19T18:30:00Z,2015-06-19T18:50:59Z,11.909,88.12,0.1656,44.436,79.57,17.301,2.2436,0,256.07504180123465
2015-06-19T18:40:00Z,2015-06-19T19:00:59Z,11.832,87.28,0.17641,32.647,60.151,11.098,2.5876,0,224.57362714271542
2015-06-19T18:50:00Z,2015-06-19T19:10:59Z,11.749,87.02,0.17903,19.321,39.621,2.865,2.4707,0,193.43601828779205
2015-06-19T19:00:00Z,2015-06-19T19:20:59Z,11.584,87.99,0.16385,7.599,17.851,-2.319,2.3834,0,162.72146950774203
2015-06-19T19:10:00Z,2015-06-19T19:30:59Z,11.29,90.36,0.12898,6.913,14.566,-3.897,2.7291,0,132.48842999832354
2015-06-19T19:20:00Z,2015-06-19T19:40:59Z,11.106,91.78,0.10865,3.952,8.791,-6.762,2.3479,0,102.79443265219614
2015-06-19T19:30:00Z,2015-06-19T19:50:59Z,11.073,92.37,0.10063,4.254,8.612,-7.908,2.1896,0,73.69598457475742
2015-06-19T19:40:00Z,2015-06-19T20:00:59Z,11.092,92.61,0.097586,2.114,5.153,-11.122,2.6021,0,45.24845955235852
2015-06-19T19:50:00Z,2015-06-19T20:10:59Z,11.121,91.99,0.10598,1.209,3.677,-13.643,2.7416,0,17.505992677080766
2015-06-19T20:00:00Z,2015-06-19T20:20:59Z,11.165,91.33,0.11504,0.229,1.855,-15.265,2.7,0,0
2015-06-19T20:10:00Z,2015-06-19T20:30:59Z,11.103,91.62,0.11074,0,0.583,-14.347,2.5083,0,0
2015-06-19T20:20:00Z,2015-06-19T20:40:59Z,11.052,91.91,0.10655,0,0.134,-14.554,2.696,0,0
2015-06-19T20:30:00Z,2015-06-19T20:50:59Z,11.023,92.21,0.1024,0,0,-14.156,2.8687,0,0
2015-06-19T20:40:00Z,2015-06-19T21:00:59Z,11.019,91.86,0.10697,0,0,-14.167,2.6812,0,0
2015-06-19T20:50:00Z,2015-06-19T21:10:59Z,11.017,91.39,0.11313,0,0,-14.026,2.5437,0,0
2015-06-19T21:00:00Z,2015-06-19T21:20:59Z,10.978,91.18,0.11559,0,0,-16.223,2.9917,0,0
2015-06-19T21:10:00Z,2015-06-19T21:30:59Z,10.99,90.02,0.1309,0,0,-15.112,2.8041,0,0
2015-06-19T21:20:00Z,2015-06-19T21:40:59Z,10.942,90.12,0.12917,0,0,-19.131,2.3708,0,0
2015-06-19T21:30:00Z,2015-06-19T21:50:59Z,10.875,90.87,0.11884,0,0,-20.413,2.6188,0,0
2015-06-19T21:40:00Z,2015-06-19T22:00:59Z,10.893,90.61,0.12237,0,0,-19.03,2.8499,0,0
2015-06-19T21:50:00Z,2015-06-19T22:10:59Z,10.877,90.47,0.12406,0.012,0,-11.138,2.8209,0,0
2015-06-19T22:00:00Z,2015-06-19T22:20:59Z,10.856,90.64,0.12168,0,0,-13.439,2.7791,0,0
2015-06-19T22:10:00Z,2015-06-19T22:30:59Z,10.808,90.96,0.11714,0,0,-9.344,2.3501,0,0
2015-06-19T22:20:00Z,2015-06-19T22:40:59Z,10.772,91.38,0.11143,0,0,-7.826,2.5665,0.22276,0
2015-06-19T22:30:00Z,2015-06-19T22:50:59Z,10.675,92.42,0.097356,0,0,-6.034,2.248,0,0
2015-06-19T22:40:00Z,2015-06-19T23:00:59Z,10.349,94.5,0.069121,0,0,-8.612,1.9916,0,0
2015-06-19T22:50:00Z,2015-06-19T23:10:59Z,10.175,95.36,0.057638,0,0,-11.168,1.4144,0,0
2015-06-19T23:00:00Z,2015-06-19T23:20:59Z,10.129,95.58,0.054737,0,0,-13.163,1.9207,0,0
2015-06-19T23:10:00Z,2015-06-19T23:30:59Z,10.08,94.8,0.064185,0,0,-12.091,2.3354,0,0
2015-06-19T23:20:00Z,2015-06-19T23:40:59Z,10.079,93.13,0.084793,0,0,-11.789,2.1396,0,0
2015-06-19T23:30:00Z,2015-06-19T23:50:59Z,10.068,92.8,0.0888,0,0,-11.138,2.0875,0,0
2015-06-19T23:40:00Z,2015-06-20T00:00:47Z,10.099,92.16,0.096895,0,0,-10.418,2.5292,0,0
2015-06-19T23:50:00Z,2015-06-20T00:10:47Z,10.015,92.76,0.088977,0,0,-9.233,2.6126,0,0
2015-06-20T00:00:00Z,2015-06-20T00:20:47Z,9.946,93.1,0.084407,0,0,-10.884,2.7084,0,0
2015-06-20T00:10:00Z,2015-06-20T00:30:47Z,9.924,93.06,0.084772,0,0,-10.714,2.698,0,0
2015-06-20T00:20:00Z,2015-06-20T00:40:47Z,9.927,93.03,0.085155,0,0,-10.871,2.875,0,0
2015-06-20T00:30:00Z,2015-06-20T00:50:47Z,9.938,93.14,0.083873,0,0,-11.123,2.7792,0,0
2015-06-20T00:40:00Z,2015-06-20T01:00:47Z,9.973,93.28,0.082354,0,0,-10.562,2.6688,0,0
2015-06-20T00:50:00Z,2015-06-20T01:10:47Z,9.955,93.72,0.076869,0,0,-9.56,2.9417,0,0
2015-06-20T01:00:00Z,2015-06-20T01:20:47Z,9.947,94.05,0.072791,0,0,-8.861,2.7667,0,0
2015-06-20T01:10:00Z,2015-06-20T01:30:47Z,9.94,94.27,0.070067,0,0,-8.781,2.798,0,0
2015-06-20T01:20:00Z,2015-06-20T01:40:47Z,9.937,94.58,0.066263,0,0,-8.996,2.8542,0,0
2015-06-20T01:30:00Z,2015-06-20T01:50:47Z,9.938,95.08,0.060154,0,0,-10.847,2.7146,0,0
2015-06-20T01:40:00Z,2015-06-20T02:00:47Z,9.938,95.38,0.056486,0,0,-11.372,2.5458,0,0
2015-06-20T01:50:00Z,2015-06-20T02:10:47Z,9.975,95.38,0.056626,0,0,-9.342,2.6374,0,0
2015-06-20T02:00:00Z,2015-06-20T02:20:47Z,9.911,95.63,0.053333,0,0,-5.496,2.2105,0.22276,0
2015-06-20T02:10:00Z,2015-06-20T02:30:47Z,9.853,95.88,0.050086,0,0,-4.037,2.927,0.66829,0
2015-06-20T02:20:00Z,2015-06-20T02:40:47Z,9.722,96.39,0.043502,0,0,-3.856,2.1833,0.66829,0
2015-06-20T02:30:00Z,2015-06-20T02:50:47Z,9.594,96.87,0.037395,0,0.017,-9.773,1.8125,0.22276,0
2015-06-20T02:40:00Z,2015-06-20T03:00:47Z,9.486,97.17,0.033566,0,0.438,-16.112,1.5624,0,0
2015-06-20T02:50:00Z,2015-06-20T03:10:47Z,9.417,97.31,0.031758,0,1.646,-15.162,1.3417,0,0
2015-06-20T03:00:00Z,2015-06-20T03:20:47Z,9.436,97.34,0.031444,1.294,4.088,-10.769,1.9792,0,0
2015-06-20T03:10:00Z,2015-06-20T03:30:47Z,9.523,96.91,0.036741,2.832,8.573,-12.541,2.2083,0,0
2015-06-20T03:20:00Z,2015-06-20T03:40:47Z,9.556,96.71,0.039206,4.339,13.608,-14.459,2.8041,0,0
2015-06-20T03:30:00Z,2015-06-20T03:50:47Z,9.475,96.8,0.037926,7.439,18.817,-10.856,3.05,0,14.912428412630845
2015-06-20T03:40:00Z,2015-06-20T04:00:47Z,9.4,96.72,0.038679,14.445,27.255,0.454,2.8228,0,42.57264999580372
2015-06-20T03:50:00Z,2015-06-20T04:10:47Z,9.408,96.47,0.041649,17.988,38.231,1.721,2.7749,0,70.94327961387968
2015-06-20T04:00:00Z,2015-06-20T04:20:47Z,9.402,96.38,0.042694,24.73,46.469,13.761,2.5874,0,99.97032850614562
2015-06-20T04:10:00Z,2015-06-20T04:30:47Z,9.375,96.47,0.041557,21.95,40.276,14.58,2.3085,0,129.59855875866268
2015-06-20T04:20:00Z,2015-06-20T04:40:47Z,9.363,96.53,0.040818,23.381,43.244,17.262,2.823,0,159.77158842118226
2015-06-20T04:30:00Z,2015-06-20T04:50:47Z,9.432,96.5,0.041362,22.737,41.492,17.374,3.5917,0,190.43199880083287
2015-06-20T04:40:00Z,2015-06-20T05:00:47Z,9.479,96.71,0.039004,25.281,47.498,19.972,3.0958,0,221.52144372865232
2015-06-20T04:50:00Z,2015-06-20T05:10:47Z,9.49,97.09,0.034524,36.324,65.805,29.962,2.823,0,252.98076059140922
2015-06-20T05:00:00Z,2015-06-20T05:20:47Z,9.43,97.28,0.03214,58.816,104.57,49.194,2.7771,0.44552,284.7500829167557
2015-06-20T05:10:00Z,2015-06-20T05:30:47Z,9.513,97.3,0.032082,49.974,93.85,41.306,2.1666,0,316.7689542980593
2015-06-20T05:20:00Z,2015-06-20T05:40:47Z,9.583,97.37,0.031398,44.465,83.48,36.681,2.35,0,348.9764434417221
2015-06-20T05:30:00Z,2015-06-20T05:50:47Z,9.646,97.46,0.030452,55.133,102.45,46.443,2.2625,0,381.3112601182723
2015-06-20T05:40:00Z,2015-06-20T06:00:47Z,9.72,97.55,0.02952,72.661,137.49,61.754,1.7438,0,413.71187179645966
2015-06-20T05:50:00Z,2015-06-20T06:10:47Z,9.726,97.6,0.028929,59.151,113.51,50.969,2.1647,0,446.11662073842416
2015-06-20T06:00:00Z,2015-06-20T06:20:47Z,9.677,97.41,0.031117,65.641,122,56.664,2.9167,0.44552,478.46384133332646
2015-06-20T06:10:00Z,2015-06-20T06:30:47Z,9.628,97.01,0.035804,102.13,189.4,89.754,1.5396,0,510.69197744566446
2015-06-20T06:20:00Z,2015-06-20T06:40:47Z,9.732,96.86,0.037864,70.63,133.12,61.645,1.0083,0,542.7396995553651
2015-06-20T06:30:00Z,2015-06-20T06:50:47Z,9.793,96.55,0.041773,58.68,113.74,50.779,1.0459,0,574.5460214669217
2015-06-20T06:40:00Z,2015-06-20T07:00:47Z,9.958,96.24,0.046033,35.206,70.382,29.491,0.77505,0,606.0504163645645
2015-06-20T06:50:00Z,2015-06-20T07:10:47Z,9.876,96.01,0.048581,55.686,107.98,46.379,1.2791,0,637.192931993944
2015-06-20T07:00:00Z,2015-06-20T07:20:47Z,9.957,95.52,0.054844,51.799,102.86,42.665,1.2397,0,667.9143047499512
2015-06-20T07:10:00Z,2015-06-20T07:30:47Z,10.103,95.76,0.052416,45.997,91.35,37.675,1.1875,0,698.1560724541961
2015-06-20T07:20:00Z,2015-06-20T07:40:47Z,10.173,96.01,0.049557,60.906,117.67,50.744,0.81245,0,727.8606856074742
2015-06-20T07:30:00Z,2015-06-20T07:50:47Z,10.291,95.7,0.053831,97.69,182.92,83.965,0.4458,0,756.9716169052565
2015-06-20T07:40:00Z,2015-06-20T08:00:47Z,10.51,95.5,0.057165,140.9,258.24,122.76,0.4646,0,785.4334688081271
2015-06-20T07:50:00Z,2015-06-20T08:10:47Z,10.71,95.89,0.052911,168.68,308.68,148.54,0.7583,0,813.1920789621814
2015-06-20T08:00:00Z,2015-06-20T08:20:47Z,10.769,95.41,0.059323,178.43,326.52,156.62,1.3812,0,840.1946232689418
2015-06-20T08:10:00Z,2015-06-20T08:30:47Z,10.944,95.18,0.063026,204.78,377.25,181.46,1.1457,0,866.3897164086194
2015-06-20T08:20:00Z,2015-06-20T08:40:47Z,11.164,95.5,0.059708,220.76,406.38,195.39,1.2104,0,891.727509625264
2015-06-20T08:30:00Z,2015-06-20T08:50:47Z,11.449,94.87,0.069365,216.48,400.3,195.05,1.0688,0,916.1597855881598
2015-06-20T08:40:00Z,2015-06-20T09:00:47Z,11.636,94.04,0.081592,229.97,418.88,204.71,1.3979,0,939.6400501483197
2015-06-20T08:50:00Z,2015-06-20T09:10:47Z,11.9,93.84,0.085813,256.72,472.94,229.31,1.3188,0,962.1236208160169
2015-06-20T09:00:00Z,2015-06-20T09:20:47Z,12.189,91.59,0.11941,209.02,390.07,186.05,1.3229,0,983.5677117907146
2015-06-20T09:10:00Z,2015-06-20T09:30:47Z,12.468,86.75,0.19162,228.67,422.74,203.96,2.4166,0,1003.9315153815029
