pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,29,SWE_NOR_ST1_AF2_Psy_Jt_1,40.1,27.9,NA,Granier1,No radial correction,NA,cm3 cm-2 h-1,498,5.5,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,26,SWE_NOR_ST1_AF2_Psy_Jt_10,36.6,30.9,NA,Granier10,No radial correction,NA,cm3 cm-2 h-1,479,6,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,6,SWE_NOR_ST1_AF2_Pab_Jt_11,24.2,22.9,NA,Granier11,No radial correction,NA,cm3 cm-2 h-1,317,5.9,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,6.5,SWE_NOR_ST1_AF2_Pab_Jt_12,24.8,25.9,NA,Granier12,No radial correction,NA,cm3 cm-2 h-1,220,3.5,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,11,SWE_NOR_ST1_AF2_Pab_Jt_13,42,28.5,NA,Granier13,No radial correction,NA,cm3 cm-2 h-1,629,5.9,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,dominant,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,5.5,SWE_NOR_ST1_AF2_Pab_Jt_14,20.1,23.4,NA,Granier14,No radial correction,NA,cm3 cm-2 h-1,146,2.9,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,suppressed,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,22,SWE_NOR_ST1_AF2_Psy_Jt_2,43,30.6,NA,Granier2,No radial correction,NA,cm3 cm-2 h-1,702,7.1,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,dominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,22,SWE_NOR_ST1_AF2_Psy_Jt_3,33.4,28.2,NA,Granier3,No radial correction,NA,cm3 cm-2 h-1,406,5.5,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,25,SWE_NOR_ST1_AF2_Psy_Jt_4,39.2,25.4,NA,Granier4,No radial correction,NA,cm3 cm-2 h-1,603,7.1,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,6.5,SWE_NOR_ST1_AF2_Pab_Jt_5,29.6,27.5,NA,Granier5,No radial correction,NA,cm3 cm-2 h-1,399,5.6,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,12,SWE_NOR_ST1_AF2_Psy_Jt_6,23.9,26.6,NA,Granier6,No radial correction,NA,cm3 cm-2 h-1,220,4,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,18,SWE_NOR_ST1_AF2_Psy_Jt_7,33.7,28.4,NA,Granier7,No radial correction,NA,cm3 cm-2 h-1,493,6.7,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,7,SWE_NOR_ST1_AF2_Pab_Jt_8,27.1,26,NA,Granier8,No radial correction,NA,cm3 cm-2 h-1,309,4.7,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Picea abies,NA,SWE_NOR_ST1_AF2,kg h-1
NA,No azimuthal correction,18,SWE_NOR_ST1_AF2_Psy_Jt_9,35.7,28.8,NA,Granier9,No radial correction,NA,cm3 cm-2 h-1,551,7,FALSE,No correction,Previous night zero flow,NA,20,Lab made,HD,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST1_AF2,kg h-1
