TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,ws,precip,swc_shallow,ppfd_in,ext_rad
2015-10-01T18:00:00Z,2015-10-01T19:28:11Z,12.36,86.56,0.1932815236417269,0.005723447,0.48,0,0.2,0.012099366958,768.7642703427907
2015-10-01T19:00:00Z,2015-10-01T20:28:11Z,11.09,87.62,0.16368112774549015,0.007419282,0.2,0,0.199,0.015684362147999998,968.6779593456844
2015-10-01T20:00:00Z,2015-10-01T21:28:11Z,9.75,93.66,0.0766363072707581,0.006995323,0.2,0,0.199,0.014788112822,1105.78504389245
2015-10-01T21:00:00Z,2015-10-01T22:28:11Z,9.32,95.99,0.04708761633944092,0.01017502,0.2,0,0.198,0.021509992279999997,1170.7378139883756
2015-10-01T22:00:00Z,2015-10-01T23:28:11Z,8.5,96.58,0.0379901461997898,0.01950212,0.2,0,0.198,0.04122748168,1159.1079286181964
2015-10-01T23:00:00Z,2015-10-02T00:28:29Z,8.74,97.65,0.026533108571801023,0.005511467,0.22,0,0.198,0.011651241238,1071.6883276028084
2015-10-02T00:00:00Z,2015-10-02T01:28:29Z,8.18,97.05,0.032063540034601656,0.007419282,0.2,0,0.197,0.015684362147999998,914.4391649268166
2015-10-02T01:00:00Z,2015-10-02T02:28:29Z,8.02,97.35,0.028490388725349147,0.005935424,0.23,0,0.197,0.012547486335999999,698.0814502868982
2015-10-02T02:00:00Z,2015-10-02T03:28:29Z,7.54,94.95,0.05254070233197261,0.008479179,0.34,0,0.197,0.017924984406,437.3661042524097
2015-10-02T03:00:00Z,2015-10-02T04:28:29Z,7.54,96.75,0.03381332328295272,0.00847918,0.5,0,0.197,0.01792498652,150.06826211211674
2015-10-02T04:00:00Z,2015-10-02T05:28:29Z,7.35,93.88,0.0628493278228045,11.75321,0.24,0,0.196,24.846285939999998,0
2015-10-02T05:00:00Z,2015-10-02T06:28:29Z,9.49,90.38,0.11426607572576053,138.79,0.29,0,0.196,293.40205999999995,0
2015-10-02T06:00:00Z,2015-10-02T07:28:29Z,13.72,76.21,0.3740042155620271,371.125,0.31,0,0.196,784.5582499999999,0
2015-10-02T07:00:00Z,2015-10-02T08:28:29Z,16.3,48.27,0.9604687896115109,303.5241,1.3,0,0.196,641.6499473999999,0
2015-10-02T08:00:00Z,2015-10-02T09:28:29Z,16.8,49.68,0.9645290195216282,412.0232,1.13,0,0.196,871.0170447999999,0
2015-10-02T09:00:00Z,2015-10-02T10:28:29Z,17.87,36.55,1.3014535207114322,497.3657,2.15,0,0.195,1051.4310897999999,0
2015-10-02T10:00:00Z,2015-10-02T11:28:29Z,19.35,21.08,1.776135634763497,719.4448,3.46,0,0.195,1520.9063072,0
2015-10-02T11:00:00Z,2015-10-02T12:28:29Z,20.47,24.32,1.8258028413292329,864.6893,4.01,0,0.194,1827.9531802,0
2015-10-02T12:00:00Z,2015-10-02T13:28:29Z,21.3,31.88,1.72960529000728,850.59760000000006,2.99,0,0.194,1798.1633264,0
2015-10-02T13:00:00Z,2015-10-02T14:28:29Z,22,28.82,1.8864375812541039,715.7464,2.8,0,0.194,1513.0878896,0
2015-10-02T14:00:00Z,2015-10-02T15:28:29Z,20.6,30.59,1.68803436802853,348.3834,2.62,0,0.193,736.4825076,0
2015-10-02T15:00:00Z,2015-10-02T16:28:29Z,19.09,38.3,1.3662480952880873,132.821,1.53,0,0.193,280.783594,0
2015-10-02T16:00:00Z,2015-10-02T17:28:29Z,16.44,48.68,0.9614050753454644,25.40426,1.78,0,0.192,53.70460564,246.51368749932917
2015-10-02T17:00:00Z,2015-10-02T18:28:29Z,15.78,31.16,1.2363357047231032,0.01165887,3.02,0,0.191,0.02464685118,527.6085274193842
2015-10-02T18:00:00Z,2015-10-02T19:28:29Z,14.96,32.02,1.158181688207185,0.01017501,3.59,0,0.191,0.021509971139999997,776.321763526094
2015-10-02T19:00:00Z,2015-10-02T20:28:29Z,13.56,39.61,0.9395436866781383,0.00402761,4.62,0,0.191,0.00851436754,975.6966608881708
2015-10-02T20:00:00Z,2015-10-02T21:28:29Z,12.76,58.89,0.6069626080454121,0.006147406,5.59,0,0.19,0.012995616284,1112.1402818173788
2015-10-02T21:00:00Z,2015-10-02T22:28:29Z,13.63,43.17,0.8882030034719086,0.01017502,4.57,0,0.19,0.021509992279999997,1176.3502198264262
2015-10-02T22:00:00Z,2015-10-02T23:28:29Z,14.06,45.61,0.8741952476271648,0.01250679,3.12,0,0.189,0.02643935406,1163.948813063481
2015-10-02T23:00:00Z,2015-10-03T00:28:46Z,13.98,45.51,0.8712604131449103,0.008691158,2.57,0,0.189,0.018373108011999997,1075.7815984234924
2015-10-03T00:00:00Z,2015-10-03T01:28:46Z,13.46,53.05,0.7256936009249013,0.007843241,3.07,0,0.189,0.016580611474,917.8596589639319
2015-10-03T01:00:00Z,2015-10-03T02:28:46Z,12.52,66.37,0.48875553005702765,0.01229481,3.95,0,0.188,0.02599122834,700.9497958655295
2015-10-03T02:00:00Z,2015-10-03T03:28:46Z,12.91,71.06,0.4315064994206428,0.01483857,3.6,0,0.188,0.03136873698,439.8404667109931
2015-10-03T03:00:00Z,2015-10-03T04:28:46Z,12.84,71.44,0.4238897909832531,0.01695836,2.89,0,0.188,0.03584997304,152.33353732292073
2015-10-03T04:00:00Z,2015-10-03T05:28:46Z,11.83,75.78,0.33633550692516145,9.85005,4.47,0,0.187,20.8230057,0
2015-10-03T05:00:00Z,2015-10-03T06:28:46Z,12.8,78.11,0.3240414382477368,148.0446,3.99,0,0.187,312.9662844,0
2015-10-03T06:00:00Z,2015-10-03T07:28:46Z,13.14,80.77,0.29107986468997527,171.8764,4.28,0,0.186,363.34670959999994,0
2015-10-03T07:00:00Z,2015-10-03T08:28:46Z,13.55,79.05,0.3257261700521763,186.0877,4.26,0,0.186,393.3893978,0
2015-10-03T08:00:00Z,2015-10-03T09:28:46Z,13.9,78.33,0.34469139229822665,192.0939,4.9,0,0.186,406.08650459999996,0
2015-10-03T09:00:00Z,2015-10-03T10:28:46Z,14.85,76.37,0.39973849394160843,187.1374,4.06,0,0.186,395.6084636,0
2015-10-03T10:00:00Z,2015-10-03T11:28:46Z,15.52,76.05,0.42301539210634864,145.2887,2.73,0,0.185,307.1403118,0
2015-10-03T11:00:00Z,2015-10-03T12:28:46Z,16.14,74.9,0.46129221770949935,142.5446,2.77,0,0.185,301.3392844,0
2015-10-03T12:00:00Z,2015-10-03T13:28:46Z,17.08,71.62,0.5537455893341512,211.5722,3.66,0,0.184,447.2636308,0
2015-10-03T13:00:00Z,2015-10-03T14:28:46Z,17.75,70.19,0.6068363643668522,247.5897,3.55,0,0.184,523.4046258,0
2015-10-03T14:00:00Z,2015-10-03T15:28:46Z,18.42,67.66,0.6866965898964354,178.9893,3.55,0,0.184,378.3833802,0
2015-10-03T15:00:00Z,2015-10-03T16:28:46Z,18.02,68.59,0.6503840694412149,43.80812,3.5,0,0.184,92.61036568,0
2015-10-03T16:00:00Z,2015-10-03T17:28:46Z,18.03,69.19,0.6383621768165997,34.22195,3.18,0,0.184,72.3452023,254.5158624335347
2015-10-03T17:00:00Z,2015-10-03T18:28:46Z,16.8,75.76,0.46463003643092726,0.03116098,3.17,0,0.183,0.06587431172,535.4148700336174
2015-10-03T18:00:00Z,2015-10-03T19:28:46Z,16.03,78.25,0.3969237031874966,0.01399065,1.09,0,0.183,0.029576234099999998,783.7532546458851
2015-10-03T19:00:00Z,2015-10-03T20:28:46Z,14.97,83.45,0.28214586975068934,0.007631261,0.57,0,0.183,0.016132485754,982.5999694963695
2015-10-03T20:00:00Z,2015-10-03T21:28:46Z,14.91,82.1,0.3039816763848677,0.01250679,1.54,0,0.183,0.02643935406,1118.3981935526108
2015-10-03T21:00:00Z,2015-10-03T22:28:46Z,13.87,84.98,0.23844802020535805,0.009115116,0.64,0,0.182,0.019269355223999998,1181.889595723732
2015-10-03T22:00:00Z,2015-10-03T23:28:46Z,11.77,94.66,0.07386111466728984,0.02564952,0.2,0,0.182,0.05422308527999999,1168.7455381273285
2015-10-03T23:00:00Z,2015-10-04T00:29:02Z,11.05,97.11,0.038108312807282774,0.01187085,0.2,0,0.181,0.0250949769,1079.8621852171173
2015-10-04T00:00:00Z,2015-10-04T01:29:02Z,10.41,97.41,0.032724536214765676,0.00869116,0.2,0,0.181,0.01837311224,921.299399645956
2015-10-04T01:00:00Z,2015-10-04T02:29:02Z,9.51,97.98,0.02402586488120484,0.01293075,0.2,0,0.181,0.0273356055,703.8675914295486
2015-10-04T02:00:00Z,2015-10-04T03:29:02Z,9.26,98.42,0.01847822141781985,0.006147404,0.2,0,0.181,0.012995612056,442.39068854034804
2015-10-04T03:00:00Z,2015-10-04T04:29:02Z,8.71,98.58,0.01600018280513682,0.01695836,0.21,0,0.181,0.03584997304,154.69547814170613
2015-10-04T04:00:00Z,2015-10-04T05:29:02Z,8.57,98.95,0.011719234564320447,17.86139,0.2,0,0.18,37.75897846,0
2015-10-04T05:00:00Z,2015-10-04T06:29:02Z,10.62,99.4,0.007688146524760242,127.161,0.2,0,0.18,268.818354,0
2015-10-04T06:00:00Z,2015-10-04T07:29:02Z,14.78,91.39,0.14499462767003446,386.4019,0.22,0,0.18,816.8536166,0
2015-10-04T07:00:00Z,2015-10-04T08:29:02Z,17.74,73.42,0.5407425036599938,588.5755,0.29,0,0.18,1244.248607,0
2015-10-04T08:00:00Z,2015-10-04T09:29:02Z,22.99,51.86,1.3550098369734065,739.5511,0.51,0,0.18,1563.4110254,0
2015-10-04T09:00:00Z,2015-10-04T10:29:02Z,23.25,47.39,1.5043188270907146,817.4039,2.27,0,0.179,1727.9918446,0
2015-10-04T10:00:00Z,2015-10-04T11:29:02Z,22.39,52.94,1.277210404597409,875.2947,3.07,0,0.179,1850.3729958,0
2015-10-04T11:00:00Z,2015-10-04T12:29:02Z,21.55,53.56,1.197356035522717,836.4989,4.93,0,0.179,1768.3586746,0
2015-10-04T12:00:00Z,2015-10-04T13:29:02Z,21.36,52.41,1.2127948378122566,752.5143,5.29,0,0.179,1590.8152302,0
2015-10-04T13:00:00Z,2015-10-04T14:29:02Z,20.61,56.43,1.060266026123177,612.2235,5.99,0,0.179,1294.2404789999998,0
2015-10-04T14:00:00Z,2015-10-04T15:29:02Z,19.34,60.85,0.8805421171126036,421.7217,6.31,0,0.179,891.5196738,0
2015-10-04T15:00:00Z,2015-10-04T16:29:02Z,18.52,53.51,0.9933671938522088,220.8941,4.31,0,0.178,466.97012739999997,0
2015-10-04T16:00:00Z,2015-10-04T17:29:02Z,17.52,48.28,1.0376684346592258,38.17451,2.13,0,0.178,80.70091414,262.55359346207297
2015-10-04T17:00:00Z,2015-10-04T18:29:02Z,15.96,59.99,0.7268940026218791,0.06253396,2.2,0,0.177,0.13219679144,543.2382728587921
2015-10-04T18:00:00Z,2015-10-04T19:29:02Z,15.61,66.87,0.5885476408059711,0.007843241,2.99,0,0.177,0.016580611474,791.1816178085824
2015-10-04T19:00:00Z,2015-10-04T20:29:02Z,15.52,67.35,0.5766786034351681,0.006571365,4.56,0,0.176,0.01389186561,989.4796534796803
2015-10-04T20:00:00Z,2015-10-04T21:29:02Z,15.42,66.03,0.5961502506258725,0.006359387,6.3,0,0.176,0.013443744118,1124.6130785801638
2015-10-04T21:00:00Z,2015-10-04T22:29:02Z,15.26,66.07,0.5893519134466865,0.01399065,5.55,0,0.176,0.029576234099999998,1187.368963754871
2015-10-04T22:00:00Z,2015-10-04T23:29:02Z,15.04,65.81,0.5855113717501073,0.004239589,4.65,0,0.175,0.008962491146,1173.4688540164875
2015-10-04T23:00:00Z,2015-10-05T00:29:19Z,14.6,70.98,0.48305010513860336,0.007419282,4.68,0,0.175,0.015684362147999998,1083.86045379656
2015-10-05T00:00:00Z,2015-10-05T01:29:19Z,14.53,69.39,0.5072133923197706,0.005511468,4.78,0,0.175,0.011651243352,924.6530091359191
2015-10-05T01:00:00Z,2015-10-05T02:29:19Z,14.47,68.78,0.5153153458495956,0.006147405,4.6,0,0.175,0.01299561417,706.7007931333286
2015-10-05T02:00:00Z,2015-10-05T03:29:19Z,14.13,74.47,0.412206609220656,0.01356669,4.48,0,0.175,0.028679982659999995,444.86309191172546
2015-10-05T03:00:00Z,2015-10-05T04:29:19Z,14.05,73.09,0.43223594745429716,0.007631261,4.15,0,0.175,0.016132485754,156.99114340901843
2015-10-05T04:00:00Z,2015-10-05T05:29:19Z,13.98,67.37,0.5217329286276089,18.15435,2.19,0,0.175,38.3782959,0
2015-10-05T05:00:00Z,2015-10-05T06:29:19Z,14.58,65.44,0.5745217923735877,176.064,2.32,0,0.174,372.19929599999995,0
2015-10-05T06:00:00Z,2015-10-05T07:29:19Z,15.44,62.58,0.6575400911283469,348.3561,1.95,0,0.174,736.4247954,0
2015-10-05T07:00:00Z,2015-10-05T08:29:19Z,16.83,59.96,0.7689481160389031,599.4465,1.53,0,0.174,1267.229901,0
2015-10-05T08:00:00Z,2015-10-05T09:29:19Z,18.03,52.12,0.9920409291132359,809.2695,1.95,0,0.174,1710.795723,0
2015-10-05T09:00:00Z,2015-10-05T10:29:19Z,19.15,49.51,1.1222167108092806,879.1747,2.2,0,0.173,1858.5753158,0
2015-10-05T10:00:00Z,2015-10-05T11:29:19Z,19.33,47.34,1.1836642116002365,766.1721,2.45,0,0.173,1619.6878193999999,0
2015-10-05T11:00:00Z,2015-10-05T12:29:19Z,20.67,44.12,1.3648707294322069,859.4739,2.53,0,0.173,1816.9278246,0
2015-10-05T12:00:00Z,2015-10-05T13:29:19Z,21.74,40.62,1.5488998209571891,775.6501,1.81,0,0.173,1639.7243113999998,0
2015-10-05T13:00:00Z,2015-10-05T14:29:19Z,22.85,38.32,1.721450587747596,627.9622,1.3,0,0.173,1327.5120908000001,0
2015-10-05T14:00:00Z,2015-10-05T15:29:19Z,22.22,41.09,1.5823489253285312,435.2276,1.29,0,0.173,920.0711464,0
2015-10-05T15:00:00Z,2015-10-05T16:29:19Z,21.55,43.3,1.461888182905643,228.7273,1.2,0,0.173,483.5295122,0
2015-10-05T16:00:00Z,2015-10-05T17:29:19Z,17.06,67.58,0.6317711713809187,38.43634,2.18,0,0.172,81.25442276,270.3811069485996
2015-10-05T17:00:00Z,2015-10-05T18:29:19Z,14,88.26,0.18795936004277336,0.01505054,2.46,0,0.172,0.031816841559999996,550.8527694576832
2015-10-05T18:00:00Z,2015-10-05T19:29:19Z,12.7,93.73,0.0922084715705771,0.009539075,0.6,0,0.172,0.020165604549999997,798.4159925439205
2015-10-05T19:00:00Z,2015-10-05T20:29:19Z,11.98,95.22,0.06703981273752824,0.02225785,0.21,0,0.172,0.047053094899999995,996.1928635829893
2015-10-05T20:00:00Z,2015-10-05T21:29:19Z,12.29,95.02,0.07128818489731636,0.005935425,0.2,0,0.171,0.01254748845,1130.6997307533884
2015-10-05T21:00:00Z,2015-10-05T22:29:19Z,11.94,95.4,0.0643450115723021,0.009963037,0.22,0,0.171,0.021061860217999998,1192.7664627594743
2015-10-05T22:00:00Z,2015-10-05T23:29:19Z,11.96,96.67,0.046641794733309316,0.01059897,0.55,0,0.171,0.022406222579999996,1178.1616277013657
2015-10-05T23:00:00Z,2015-10-06T00:29:34Z,11.8,96.47,0.048922810594412836,0.008903137,0.2,0,0.171,0.018821231618,1087.880969399364
2015-10-06T00:00:00Z,2015-10-06T01:29:34Z,10.32,97.19,0.03529100563896459,0.01123491,0.2,0,0.17,0.02375059974,928.0795146601627
2015-10-06T01:00:00Z,2015-10-06T02:29:34Z,9.38,98.32,0.019807515903042194,0.01059897,0.2,0,0.17,0.022406222579999996,709.651940874024
2015-10-06T02:00:00Z,2015-10-06T03:29:34Z,9.84,99.12,0.0107017817449937,0.01886617,0.4,0,0.17,0.03988308338,447.48981355309013
2015-10-06T03:00:00Z,2015-10-06T04:29:34Z,9.01,99.16,0.009659239094238936,0.02268181,0.26,0,0.17,0.04794934634,159.46633308413948
2015-10-06T04:00:00Z,2015-10-06T05:29:34Z,8.21,99.69,0.003376281420876426,21.213,0.21,0,0.169,44.844282,0
2015-10-06T05:00:00Z,2015-10-06T06:29:34Z,10.28,99.91,0.0011272933279731223,157.3751,0.27,0,0.169,332.6909614,0
2015-10-06T06:00:00Z,2015-10-06T07:29:34Z,12.49,97.97,0.02944446881659668,242.3558,0.42,0,0.169,512.3401611999999,0
2015-10-06T07:00:00Z,2015-10-06T08:29:34Z,15.6,78.15,0.3879117007344668,596.9144,0.24,0,0.169,1261.8770416,0
2015-10-06T08:00:00Z,2015-10-06T09:29:34Z,17.64,68.25,0.6418553558911346,664.4006,0.3,0,0.169,1404.5428684,0
2015-10-06T09:00:00Z,2015-10-06T10:29:34Z,20.12,57.66,0.9995842758450577,680.1515,0.57,0,0.169,1437.840271,0
2015-10-06T10:00:00Z,2015-10-06T11:29:34Z,22.05,48.31,1.3740944287783123,713.2517,1.06,0,0.169,1507.8140938,0
2015-10-06T11:00:00Z,2015-10-06T12:29:34Z,22.5,49.02,1.3928913193048076,972.6483,1.98,0,0.169,2056.1785062,0
2015-10-06T12:00:00Z,2015-10-06T13:29:34Z,22.04,50.74,1.3086978137723668,711.4162,1.83,0,0.169,1503.9338467999999,0
2015-10-06T13:00:00Z,2015-10-06T14:29:34Z,21.43,55.42,1.1409761747878029,583.2637,2.48,0,0.168,1233.0194617999998,0
2015-10-06T14:00:00Z,2015-10-06T15:29:34Z,21,55.43,1.1109832424695167,460.7531,1.56,0,0.168,974.0320534,0
2015-10-06T15:00:00Z,2015-10-06T16:29:34Z,20.03,58.31,0.9787642571879656,229.8331,1.21,0,0.168,485.86717339999996,0
2015-10-06T16:00:00Z,2015-10-06T17:29:34Z,17.41,67.1,0.6555025074927232,39.82692,0.67,0,0.168,84.19410888,278.1565332273093
2015-10-06T17:00:00Z,2015-10-06T18:29:34Z,16.18,57.86,0.7764384894370535,0.02967713,0.38,0,0.168,0.06273745282,558.4038668199811
2015-10-06T18:00:00Z,2015-10-06T19:29:34Z,13.85,76.94,0.3656097926567723,0.006995323,1.22,0,0.167,0.014788112822,805.5792347172426
2015-10-06T19:00:00Z,2015-10-06T20:29:34Z,12.15,94.28,0.08112881937021199,0.004875528,1.36,0,0.167,0.010306866191999999,1002.8313209638819
2015-10-06T20:00:00Z,2015-10-06T21:29:34Z,11.57,95.84,0.056782607403031315,0.01526252,0.85,0,0.167,0.03226496728,1136.7123755262378
2015-10-06T21:00:00Z,2015-10-06T22:29:34Z,10.61,95.06,0.06325680711217152,0.01886618,0.49,0,0.167,0.03988310452,1198.0950177646243
2015-10-06T22:00:00Z,2015-10-06T23:29:34Z,9.14,96,0.04640256563702705,0.002331772,0.21,0,0.166,0.004929366008,1182.7944947424653
2015-10-06T23:00:00Z,2015-10-07T00:29:49Z,8.53,97.23,0.03083257595465394,0.01886618,0.38,0,0.166,0.03988310452,1091.8539722130777
2015-10-07T00:00:00Z,2015-10-07T01:29:49Z,8.93,93.27,0.07697096348387023,0.01992607,0.34,0,0.166,0.04212371198,931.4734091493176
2015-10-07T01:00:00Z,2015-10-07T02:29:49Z,8.86,91.78,0.0935674130230284,0.01017501,0.38,0,0.166,0.021509971139999997,712.5868655932562
2015-10-07T02:00:00Z,2015-10-07T03:29:49Z,9.26,80.57,0.22723534313179705,0.007843241,0.51,0,0.166,0.016580611474,450.11706180788195
2015-10-07T03:00:00Z,2015-10-07T04:29:49Z,11.66,64.9,0.4819688059293096,0.01059897,0.73,0,0.165,0.022406222579999996,161.9580101693387
2015-10-07T04:00:00Z,2015-10-07T05:29:49Z,11.79,61.84,0.5285154876273357,21.67044,0.36,0,0.165,45.81131016,0
2015-10-07T05:00:00Z,2015-10-07T06:29:49Z,15.25,52.52,0.8241799144120461,166.1076,0.62,0,0.165,351.15146639999995,0
2015-10-07T06:00:00Z,2015-10-07T07:29:49Z,17.77,47.55,1.0690628338348027,344.0151,0.81,0,0.165,727.2479214,0
2015-10-07T07:00:00Z,2015-10-07T08:29:49Z,20.43,32.67,1.620346507846167,542.758,0.94,0,0.164,1147.390412,0
2015-10-07T08:00:00Z,2015-10-07T09:29:49Z,22.92,24.73,2.109675653739682,791.1125,1.07,0,0.164,1672.411825,0
2015-10-07T09:00:00Z,2015-10-07T10:29:49Z,22.97,25.49,2.0947132180346912,893.3788,2.96,0,0.164,1888.6027831999997,0
2015-10-07T10:00:00Z,2015-10-07T11:29:49Z,24.21,19.97,2.42462415544168,922.1667,3.28,0,0.164,1949.4604037999998,0
2015-10-07T11:00:00Z,2015-10-07T12:29:49Z,25.22,20.45,2.5601288707455576,896.1523,3.06,0,0.164,1894.4659622,0
2015-10-07T12:00:00Z,2015-10-07T13:29:49Z,25.8,22.67,2.5759736424683637,801.6901,2.93,0,0.164,1694.7728714,0
2015-10-07T13:00:00Z,2015-10-07T14:29:49Z,25.95,24.02,2.553606435338311,653.6082,2.98,0,0.164,1381.7277348,0
2015-10-07T14:00:00Z,2015-10-07T15:29:49Z,25.66,24.77,2.485287526210599,457.9979,3.66,0,0.164,968.2075606,0
2015-10-07T15:00:00Z,2015-10-07T16:29:49Z,25.07,27.52,2.3118361335169664,245.4925,2.8,0,0.163,518.971145,0
2015-10-07T16:00:00Z,2015-10-07T17:29:49Z,23.1,35.03,1.84095308686456,44.17756,1.89,0,0.163,93.39136183999999,285.8764476782868
2015-10-07T17:00:00Z,2015-10-07T18:29:49Z,19.17,52.03,1.0675377182985264,0.1225241,0.23,0,0.163,0.2590159474,565.8884493221046
2015-10-07T18:00:00Z,2015-10-07T19:29:49Z,17.87,52.55,0.9732698117849876,0.003179693,0.28,0,0.162,0.006721871001999999,812.6686420822213
2015-10-07T19:00:00Z,2015-10-07T20:29:49Z,16.6,57.93,0.7961963118065729,0.003603651,0.58,0,0.162,0.007618118213999999,1009.3928128418366
2015-10-07T20:00:00Z,2015-10-07T21:29:49Z,13.58,77.86,0.344902343162522,0.00784324,0.33,0,0.162,0.016580609359999998,1142.6493321993025
2015-10-07T21:00:00Z,2015-10-07T22:29:49Z,12.73,90.37,0.14190093635134016,0.01611044,0.77,0,0.162,0.03405747016,1203.3534864019136
2015-10-07T22:00:00Z,2015-10-07T23:29:49Z,12.26,97.41,0.0370023466085152,0.006359383,1.18,0,0.161,0.013443735661999998,1187.3668205807326
2015-10-07T23:00:00Z,2015-10-08T00:30:04Z,12.19,97.46,0.036120916098907996,0.0186542,0.66,0,0.161,0.0394349788,1095.7792703004368
2015-10-08T00:00:00Z,2015-10-08T01:30:04Z,11.08,95.23,0.06302420216442117,0.02204587,0.31,0,0.161,0.04660496918,934.8348479068082
2015-10-08T01:00:00Z,2015-10-08T02:30:04Z,9.09,96.81,0.03688115876106424,0.01568649,0.23,0,0.161,0.03316123986,715.5059507924481
2015-10-08T02:00:00Z,2015-10-08T03:30:04Z,8.43,97.94,0.022774340716823716,0.01208283,0.21,0,0.161,0.025543102619999997,452.7453138160739
2015-10-08T03:00:00Z,2015-10-08T04:30:04Z,8.01,98.51,0.016008200111332194,0.02289379,0.25,0,0.161,0.04839747206,164.46660456652327
2015-10-08T04:00:00Z,2015-10-08T05:30:04Z,8.2,98.92,0.011754519864072277,26.77068,0.22,0,0.16,56.593217519999996,0
2015-10-08T05:00:00Z,2015-10-08T06:30:04Z,12.33,95.47,0.06501761639998671,230.5703,0.4,0,0.16,487.4256142,0
2015-10-08T06:00:00Z,2015-10-08T07:30:04Z,16.33,77.17,0.42469608889832666,446.7505,0.42,0,0.16,944.4305569999999,0
2015-10-08T07:00:00Z,2015-10-08T08:30:04Z,19.58,59.97,0.9138913270920366,640.0026,0.76,0,0.16,1352.9654964,0
2015-10-08T08:00:00Z,2015-10-08T09:30:04Z,21.76,54.18,1.1966567192484783,789.6211,1.49,0,0.16,1669.2590053999998,0
2015-10-08T09:00:00Z,2015-10-08T10:30:04Z,24.04,47.89,1.562707848881676,893.7753,1.03,0,0.16,1889.4409842,0
2015-10-08T10:00:00Z,2015-10-08T11:30:04Z,23.54,52.13,1.392973479311391,922.0674,2.57,0,0.16,1949.2504835999998,0
2015-10-08T11:00:00Z,2015-10-08T12:30:04Z,22.7,58.27,1.1541033784493968,873.6353,2.68,0,0.16,1846.8650241999999,0
2015-10-08T12:00:00Z,2015-10-08T13:30:04Z,22.37,60.19,1.0791303700239867,755.1451,2.58,0,0.16,1596.3767414,0
2015-10-08T13:00:00Z,2015-10-08T14:30:04Z,23.4,56.65,1.2508288493467943,613.5483,1.18,0,0.159,1297.0411062,0
2015-10-08T14:00:00Z,2015-10-08T15:30:04Z,23.05,58.42,1.1746254842879214,431.6336,0.97,0,0.159,912.4734304,0
2015-10-08T15:00:00Z,2015-10-08T16:30:04Z,19.18,73.37,0.5930014009598223,95.24054,1.2,0,0.159,201.33850155999997,0
